index,label,English,French,German,Italian,Spanish,Turkish
2,LastAndFirst00_00,I need you!,Je t'aime !,Ich lieb dich so!,Mi piaci!,¡Me gustas!,Senden hoşlanıyorum!
3,LastAndFirst00_01,"No, I really need you!",Je t'aime plus que toi !,Ich lieb dich noch viel mehr!,Mi piaci tanto di più!,¡Tú me gustas MUCHO!,"Hayır, ben senden çok hoşlanıyorum!"
4,LastAndFirst00_02,I really really need you!,Je t'aime plus plus que toi !,"Ich lieb dich noch viel, viel mehr!","Mi piaci tanto, tanto di più!",¡Tú me gustas mucho MUCHO!,"ben senden çok, çok hoşlanıyorum!"
5,LastAndFirst00_03,I really really really need you!,Je t'aime plus plus plus que toi !,"Ich lieb dich noch viel, viel, viel mehr!","Mi piaci tanto, tanto, tanto di più!",¡Tú me gustas mucho mucho MUCHO!,"ben senden çok, çok, çok hoşlanıyorum!"
6,LastAndFirst00_04,I really really really really need you!,Je t'aime plus plus plus plus que toi !,"Ich lieb dich noch viel, viel, viel, viel mehr!","Mi piaci tanto, tanto, tanto, tanto di più!",¡Tú me gustas mucho mucho mucho MUCHO!,"ben senden çok, çok, çok, çok hoşlanıyorum!"
7,LastAndFirst00_05,"Well, I really REALLY really really really need you!",Je t'aime plus plus plus plus plus que toi !,"Ich lieb dich noch viel, VIEL, viel, viel, viel mehr!","Mi piaci tanto, TANTO, tanto, tanto, tanto di più!",¡Tú me gustas mucho mucho mucho mucho MUCHO!,"Ama ben senden çok, çok, çok, çok, çok hoşlanıyorum!"
8,LastAndFirst00_06,I really really really really really really need you!,Je t'aime plus plus plus plus plus plus que toi !,"Ich lieb dich noch viel, viel, viel, viel, viel, viel
mehr!","Mi piaci tanto, tanto, tanto, tanto, tanto, tanto di più!",¡Tú me gustas mucho mucho mucho mucho mucho MUCHO!,"ben senden çok, çok, çok, çok, çok, çok hoşlanıyorum!"
9,LastAndFirst00_07,"I really really really really really really really
need you!","Je t'aime plus plus plus plus plus plus plus
que toi !","Ich lieb dich noch viel, viel, viel, VIEL, VIEL, VIEL,
viel mehr!","Mi piaci tanto, tanto, tanto, TANTO, TANTO, TANTO, tanto
di più!","¡Tú me gustas mucho mucho mucho mucho mucho mucho
MUCHO!","ben senden çok, çok, çok, çok,
çok, çok, çok hoşlanıyorum!"
10,LastAndFirst00_08,"I really really really really really really really really
need you!","Je t'aime plus plus plus plus plus plus plus plus
que toi !","Ich lieb dich noch viel, viel, viel, viel, viel, viel,
viel, viel mehr!","Mi piaci tanto, tanto, tanto, tanto, tanto, tanto, tanto,
tanto di più!","¡Tú me gustas mucho mucho mucho mucho mucho mucho
mucho MUCHO!","ben senden çok, çok, çok, çok,
çok, çok, çok, çok hoşlanıyorum!"
11,LastAndFirst00_09,"I really really really really really really really really
really need you!","Je t'aime plus plus plus plus plus plus plus plus
plus que toi !","Ich lieb dich noch viel, viel, viel, VIEL, VIEL, VIEL,
viel, viel, viel mehr!","Mi piaci tanto, tanto, tanto, TANTO, TANTO, TANTO, tanto,
tanto, tanto di più!","¡Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho MUCHO!","ben senden çok, çok, çok, çok, çok,
çok, çok, çok, çok hoşlanıyorum!"
12,LastAndFirst00_10,"I really really really really really really really really
really really need you!","Je t'aime plus plus plus plus plus plus plus plus
plus plus que toi !","Ich lieb dich noch viel, viel, viel, viel, viel, viel,
viel, viel, viel, viel mehr!","Mi piaci tanto, tanto, tanto, tanto, tanto, tanto, tanto,
tanto, tanto, tanto di più!","¡Tú me gustas mucho mucho mucho mucho mucho mucho
mucho mucho mucho MUCHO!","ben senden çok, çok, çok, çok, çok,
çok, çok, çok, çok, çok hoşlanıyorum!"
