index,label,English,French,German,Italian,Spanish,Turkish
0,Man_00_00,"{TAG_1}, I could just eat you all up!","{TAG_1}, je vais te croquer
d'un coup !","Ich hab dich zum Fressen gern,
{TAG_1}!","Ti mangio, {TAG_1}!","¡{TAG_1}! ¡Te voy a dar
un mordisco!","{TAG_1}, seni yerim ben!"
1,Man_00_01,"{TAG_1}, I could eat you up!","{TAG_1}, je vais te croquer !","{TAG_1},
ich könnte dich so vernaschen!","Ti mangio, {TAG_1}!","¡{TAG_1}, te voy a dar
un mordisquito!","{TAG_1}, seni yerim!"
2,Man_01,You're my Venus on the beach!,Tu es ma Vénus sur la plage !,Du Venus! Du Schönste am Strand!,Sei la mia Venere sulla spiaggia!,¡Eres una Venus surgida de las aguas!,Sen benim sahildeki Venüs’ümsün!
3,Man_02,Hey! Wait!,Hé ! Attends !,Hey! Warte!,Ehi! Aspetta!,¡Oye! ¡Espera!,Hey! Bekle!
4,Man_03,Wait for me!,"Ha, ha ! Attends-moi !",Haha! Warte auf mich!,Ah ah ah! Aspettami!,"¡Ja, ja, ja! ¡Espérame!",Beni bekle!
5,Man_04_00,Wait! My darling {TAG_1}!,"Attends-moi, {TAG_1} chérie !",Warte! Liebling! {TAG_1}!,"Aspetta, mia adorata {TAG_1}!","¡Espera, cariño!",Bekle! Sevgilim {TAG_1}!
6,Man_04_01,"Wait, my darling {TAG_1}!","Attends, {TAG_1} adorée !","Schatz! Warte auf mich, {TAG_1}!","Aspetta, dolce {TAG_1}!","¡No corras tanto, amorcito!","Bekle, sevgilim {TAG_1}!"
7,Man_05,Why are you so beautiful?,Mais pourquoi es-tu si jolie ?,Wieso bist du nur so schön?,Come fai ad essere così bella?,¿Cómo puedes ser tan bella?,Neden bu kadar güzelsin?
8,Man_06,"Your beauty is so dazzling, I need sunglasses!","Ta beauté est tellement éclatante que j'ai besoin
de lunettes de soleil pour te regarder !","Deine Schönheit überstrahlt alles...
Fast blendet sie mich schon!","La tua bellezza è così abbagliante che ho
bisogno degli occhiali da sole!","¡Tu belleza me deslumbra tanto, que tengo que
ponerme gafas de sol!",Güzelliğin göz kamaştırıyor; güneş gözlüğü lazım!
9,Man_07,Why don't we take a break for a while?,"Ce serait bien qu'on fasse une pause, non ?",Wollen wir eine kleine Pause machen?,Perché non facciamo una pausa?,¿No quieres descansar un momento?,Biraz mola vermeye ne dersin?
10,Woman_00,Heehee! I'd like to see you try!,"Hé, hé ! Essaie, pour voir !",Hihihi... Versuch's doch!,Eh eh eh! Provaci!,"¡Ji, ji, ji! ¡Me gustaría verlo!",Hihi! Denemeni görmek isterim!
11,Woman_01,Heehee! You will have to catch me first!,"Ha, ha ! Mais qu'est-ce que tu racontes ?",Hihihi... Fang mich doch erst mal ein!,Uh uh uh! Prima devi riuscire a prendermi!,"¡Ji, ji, ji! ¡A ver si me pillas!",Hihi! Önce beni yakalaman gerek!
12,Woman_02,Heehee! Come over here!,"Ho, ho, pas question ! Viens me chercher !",Hihi... Komm doch! Hierher!,Eh eh eh! Torna qui!,"¡Ji, ji, ji! ¡Ven aquí!",Hihi! Hadi buraya gel!
13,Woman_03,Heehee! Faster! Faster!,"Hé, hé ! Plus vite ! Plus vite !","Hihi... Schneller, schneller!",Eh eh eh! Più veloce! Più veloce!,"¡Ji, ji, ji! ¡Date prisa!",Hihi! Daha hızlı! Daha hızlı!
14,Woman_04_00,"Chase me, {TAG_1}!","Attrape-moi si tu peux, {TAG_1} !","Fang mich doch, {TAG_1}!","Prendimi, {TAG_1}!","¿A que no me pillas, {TAG_1}?","Yakala beni, {TAG_1}!"
15,Woman_04_01,"You can't catch me, {TAG_1}!","Tu ne pourras pas m'attraper, {TAG_1} !","Du kriegst mich nicht, {TAG_1}!","Non riuscirai a prendermi, {TAG_1}!","¡No me atraparás, {TAG_1}!","Beni yakalayamazsın, {TAG_1}!"
16,Woman_05,Heehee! You tried that line on me before!,"Ha, ha ! Tu me l'as déjà dit, ça !",Hihi! Sag doch nicht schon wieder so was!,Eh eh eh! L'hai già detto prima!,"¡Ji, ji, ji! ¡Eso ya lo has dicho antes!",Hihi! Bu lafı bana daha önce de söylemiştin!
17,Woman_06_00,Heehee! It's because of you!,"Hé, hé ! C'est de ta faute !",Hihi! Das liegt doch nur an dir!,Eh eh eh! È tutto merito tuo!,"¡Ji, ji, ji! ¡Qué cosas me dices!",Hihi! Senin yüzünden!
18,Woman_06_01,Heehee! It's all because of you!,"Hé, hé ! C'est à cause de toi !",Hihi! Alles nur wegen dir!,Uh uh uh! È grazie a te!,"¡Je, je, je! ¡Qué exagerado!",Hihi! Hepsi senin yüzünden!
19,Woman_07_00,Heehee! I'm just over here!,"Hé, hé ! Je suis juste ici, viens me chercher !",Hihi! Hier bin ich!,Eh eh eh! Sono qui!,"¡Ji, ji! ¡Estoy aquí!",Hihi! Buradayım!
20,Woman_07_01,Heehee! I'm right over here!,"Hé, hé ! Je suis là, viens m'attraper !",Hihi! Ich bin direkt hier drüben!,Eh eh eh! Sono proprio qui!,"¡Ji, ji, ji! ¡Aquí me tienes!",Hihi! Tam buradayım!
21,Woman_08,Huh? What did you say?,Oui ? Tu as dit quelque chose ?,Hm? Was hast du gesagt?,Come? Hai detto qualcosa?,¿Eh? ¿Qué has dicho?,Ha? Ne dedin?
