entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"I sat here planning the start
of this letter to you for so
long that the sun has set!
","¡Me he pasado tanto tiempo
pensando en cómo empezar
la carta que ya es de noche!
","Bon, là, je cherche encore
comment finir cette réponse.
Dehors, la nuit tombe.
","Ho pensato così tanto a cosa
scriverti... che nel frattempo
il sole è tramontato!
","Da will ich dir direkt zurück-
schreiben. Aber es is' Abend
und ich werd zur Nachteule.
",Bu mektuba nasıl başlayacağımı o kadar düşündüm ki güneş battı!
1,002,"To show you that I can be
bold too, I'm sending you
this response right away!
","Yo también soy la caña,
¡por eso te respondo ahora
mismo! ¡Para que veas!
","Comme j'aimerais pas que tu
me prennes pour une chiffe-
molle, je te réponds cash.
","Visto? Ti rispondo subito
per dimostrarti che non ho
paura di niente!
","Da dacht ich mir, was
schreiben kann ich auch!
Und das is' der Beweis!
",Benim de cesur olabildiğimi göstermek için cevabımı hemen yolluyorum!
2,003,"Chilling with friends is fun,
but sometimes I like quietly
writing letters. Don't tell!
","Me chifla ir de fiesta por ahí,
pero en mis ratos libres me
gusta escribir cartas. ¡Ji, ji!
","Parler, c'est cool, mais
écrire, ça permet de discuter
sans ouvrir la bouche !
","Mi piace uscire, ma a volte
preferisco scrivere lettere
a casa mia. Acqua in bocca!
","Abhängen und so ist schon
spaßig, aber Briefe sind auch
cool! Verrat das keinem!
",Arkadaşlarla takılmak güzel ama bazen sessizce mektup yazmayı da seviyorum. Aramızda!
3,004,"It takes more than a tough
fighting spirit to write good
letters (but not much more)!
","Para escribir cartas no sirve
cualquiera... ¡pero también
tengo derecho a intentarlo!
","Je viens de piger un truc :
avoir la patate, ça suffit pas
pour écrire de jolies choses.
","Ci vuole più di uno spirito
combattivo per scrivere
delle belle lettere... Ehm...
","Zum Briefeschreiben braucht
man halt 'ne gehörige
Portion Kampfgeist!
",İyi mektup yazmak için yalnızca mücadele ruhu yetmez... ama çok da fazlası gerekmez!
4,005,"You packed your letter so
full of punch that writing a
reply to you is a breeze!
","¡Me has contado tantas
cosas en tu carta que
no sé por dónde empezar!
","Ce que t'as écrit avait
tellement de punch que je
suis encore un poil sonnée...
","La tua lettera era così lunga
e tosta... che la mia risposta
ti farà il solletico!
","Ich werde den auch weiter
fleißig lesen, so hart bin
ich nämlich!
",Mektubun öyle güçlüydü ki sana cevap yazmak çocuk oyuncağı oldu!
5,006,"This might surprise you, but
I get nervous about spelling
words wrong when I write!
","A lo mejor te sorprende,
¡pero cuando escribo saco
la lengua para concentrarme!
","Moi, j'ai si peur de faire des
fautes que la moindre phrase
me prend trois plombes !
","La cosa forse ti sorprenderà,
ma ho sempre paura di fare
errori di ortografia!
","Da kann ja selbst ich noch
was von dir lernen! Ähm...
Erzähl das bloß nich' weiter!
",Şaşırabilirsin ama mektup yazarken kelimeleri yanlış yazacağım diye geriliyorum!
6,007,"Back when I was a REALLY
wild child, I never bothered
with writing people letters.
","Cuando era más joven era
tan, tan dura que no me
molestaba en escribir cartas.
","Perso, quand j'étais encore
qu'une bonne à rien,
j'écrivais que sur les murs.
","Quando ero più giovane...
sì che ero una vera dura!
Infatti non scrivevo lettere!
","Früher hab ich mir nich'
die Mühe gemacht, Briefe
überhaupt zu lesen...
",Ben tam bir deli fişekken kimseye mektup yazmakla uğraşmazdım.
7,008,"I can write things in letters
that I couldn't safely say out
loud. I gotta protect my rep!
","A veces me emociono con
las cartas, pero no digas
nada. ¡Tengo una reputación!
","Moi, quand j'écris, j'évite
d'être trop directe. Je garde
ça pour les face-à-face...
","Scrivo nelle lettere le cose
che non riuscirei a dire a
voce. Ho una reputazione!
","Wenn ich schreibe, muss ich
nicht ständig auf meinen
Ruf als Ex-Gangster achten!
","Mektupta, yüzüne söylemeye cesaret edemeyeceğim şeyleri yazabiliyorum. İtibarımı korumalıyım!"
8,009,"Worrying about what you're
writing slows you down. You
just gotta power through it!
","Eso de sentarme a escribir
no me va nada. ¡Es la parte
mala de mandar cartas!
","Perso, quand j'écris, je
réfléchis pas. Soit ça vient
tout seul, soit j'abandonne.
","Quando si scrive a un amico
non bisogna pensare troppo!
Meglio lasciarsi andare!
","Lass dich nicht unterkriegen,
nur weil du nich' so schnell
schreiben kannst wie ich!
","Ne yazacağını fazla düşünürsen yavaşlarsın. Bas gaza, yaz gitsin!"
9,010,"Finding the stationery that
perfectly fits the recipient
makes letters extra cool!
","Lo que más me chifla de
escribir cartas es elegir
el papel y los sobres. ¡Yupi!
","Vu que je viens de trouver
ce chouette papier à lettres,
je l'utilise pour te répondre.
","Scegliere una carta da
lettere che piaccia al
destinatario è un'impresa!
","Ich merk direkt, dass du dir
beim Aussuchen vom Brief-
papier Mühe gemacht hast!
",Alıcıya tam uyan mektup kâğıdını bulunca mektup çok daha havalı oluyor!
