index,label,English,French,German,Italian,Spanish,Turkish
0,Normal_man,"I asked you to come here for a
reason. Please go out with me.","Ça fait si longtemps que je te regarde d'ici.
Sors avec moi, s'il te plaît !","Ich habe dich aus einem bestimmten Grund
hierher gebeten. Bitte geh mit mir!","È da tempo che ti osservo da qui.
Vuoi uscire con me?","Llevo tanto tiempo pensando en ti...
¿Quieres salir conmigo?","Seni buraya çağırmamın bir nedeni var.
Lütfen benimle çık."
1,Normal_woman,"I realized I've been watching you a lot recently.
Please be my special someone.","Je me suis aperçue que je passais mon temps à
te regarder... Sors avec moi, s'il te plaît !","In letzter Zeit habe ich nur noch
Augen für dich. Bitte sei mein Schatz!","Mi sono accorta che ti osservo spesso.
Ti andrebbe di uscire con me?","Me he dado cuenta de que me paso el día
pensando en ti. ¡Sal conmigo!","Son zamanlarda gözümün hep sende olduğunu fark ettim.
Benim sevgilim olur musun?"
2,Romantic_man,"Up here, the world looks so big, fate must have
brought us together. Let's follow our destiny! ","Dans ce vaste monde, la destinée nous a fait nous
rencontrer. C'est un signe ! Sors avec moi !","Dass wir beide uns getroffen haben, muss
Schicksal sein. Und dem müssen wir folgen!","Non è un caso se ci siamo incontrati.
Non ci resta che assecondare il destino!","El destino ha hecho que nos encontremos en
este ancho mundo. ¡Es una señal para que salgamos!","Buradan bakınca dünya ne kadar büyük görünüyor...
Kader bizi buluşturdu; hadi peşinden gidelim!"
3,Romantic_woman,"I love you more than anyone else in the world.
Please be my special someone!","Personne ne t'aime plus que moi sur cette Terre.
Sors avec moi, s'il te plaît !","Ich liebe dich mehr als irgendjemand anders
auf der Welt! Bitte sei mein Augenstern!","Ti amo più di chiunque altro a questo mondo.
Esci con me, per favore!","Nadie en el mundo te querrá tanto como yo.
¿Quieres salir conmigo?","Seni dünyadaki herkesten çok seviyorum.
Benim sevgilim ol!"
4,Proudly_man,"I know more about you than you know about
yourself. So, we should really go out.","Je te connais mieux que toi-même.
Il faut que nous sortions ensemble !","Ich weiß mehr über dich als du selbst... Also:
Wir sollten wirklich miteinander gehen!","Ti conosco meglio di quanto tu possa conoscere
te stessa. Dovremmo proprio uscire insieme.","Te conozco mejor que nadie.
¡Deberíamos salir juntos!","Seni, senin kendini tanıdığından daha iyi tanıyorum.
O yüzden bence çıkmalıyız."
5,Proudly_woman,"You made me fall for you. Now are you going
to take responsibility for what you've done?","Je suis tombée folle amoureuse de toi ! Tu dois
en prendre la responsabilité, maintenant, non ?","Du bist schuld, dass ich mich in dich verliebt
habe. Also übernimm die Verantwortung dafür!","Mi hai fatto innamorare di te.
Ora dovrai prendertene la responsabilità!","Me he enamorado perdidamente de ti.
¡Asume las consecuencias!","Beni kendine âşık ettin.
Şimdi bunun sorumluluğunu alacak mısın?"
6,Desperate_man,"I've been watching you from here for so
long... You've got to go out with me!","J'ai besoin de toi ! Je ne peux pas vivre sans toi !
Sors avec moi, je t'en prie !","Ich will mit dir gehen! Um jeden Preis!
Bitte, weise meine Liebe nicht zurück!","Voglio uscire con te a ogni costo!
Non mi abbandonare!","¡Te necesito, no puedo vivir sin ti!
¡Sal conmigo, te lo ruego!","Seni buradan o kadar uzun zamandır izliyorum ki...
Artık benimle çıkmalısın!"
7,Desperate_woman,"I'll be whatever woman you want me to be!
So, please, please go out with me!","Je ferais tout pour devenir la femme parfaite pour
toi ! Alors, sors avec moi !","Ich werde die beste Freundin sein, die du dir
vorstellen kannst! Bitte, bitte, geh mit mir!","Farò di tutto per diventare la donna dei
tuoi sogni! Ti prego, esci con me!","Haré lo necesario para que podamos
estar juntos. ¡Sal conmigo!","Nasıl biri olmamı istiyorsan öyle olurum!
Yeter ki, lütfen benimle çık!"
8,Cute_both_00,"I think I've got feelings for you,
{TAG_1}...","On dirait bien que je t'aime, {TAG_1}.
On pourrait sortir ensemble, non ?","Ich glaube, ich mag dich, {TAG_1}...
Wir könnten also ruhig miteinander gehen.","Penso proprio di volerti bene, {TAG_1}...
Vorrei uscire con te...","Creo que me gustas, {TAG_1}.
Podría salir contigo...","Sanırım sana karşı bir şeyler hissediyorum,
{TAG_1}..."
9,Cute_both_01,"So, what do you say to going out together?",Si tu veux bien...,Oder was meinst du?,"Quindi, se per te va bene...","Si quieres, claro.",Birlikte çıkmaya ne dersin?
10,021,"I'll give you {TAG_1} {TAG_2},
if you go out with me.","Si tu sors avec moi, je te donnerai
{TAG_1}{TAG_2}.","Du sollst {TAG_1} {TAG_2}
haben, wenn du dafür nur mit mir gehst!","Se esci con me, ti darò {TAG_1}{TAG_2}.","Si sales conmigo, te daré
{TAG_1} {TAG_2}.",Benimle çıkarsan sana {TAG_1} {TAG_2} veririm.
11,001,Sure.,D'accord !,Mit Freuden werde ich {TAG_1}!,D'accordo.,¡Vale!,Tabii.
12,002,I'm sorry...,Désol{TAG_1}...,Nein... Es geht einfach nicht!,Mi spiace...,Lo siento...,Üzgünüm...
13,003,Hold on a minute!,Eh ! Pas si vite !,Moment mal!,Aspetta un attimo!,¡Un momento!,Bir dakika!
14,004,Nobody loves you more than me!,"Il n'y en a qu'{TAG_1} qui t'aime vraiment,
et c'est moi !",Nur ich kann dich wirklich lieben!,Nessuno ti ama più di me!,¡Nadie te ama tanto como yo!,Seni benden daha çok seven yok!
