index,label,English,French,German,Italian,Spanish,Turkish
0,Normal_man,"I had my heart set on you since the first time
I saw you, will you go out with me?","Je t'aime depuis le tout premier jour.
Sors avec moi !","Seit unserer ersten Begegnung bin ich in dich
verknallt. Willst du mit mir gehen?","Appena ci siamo conosciuti, ho sentito le
farfalle nello stomaco. Usciresti con me?","Te amo desde el primer día que te conocí.
¡Sal conmigo!","Seni ilk gördüğüm anda gönlümü sana kaptırdım.
Benimle çıkar mısın?"
1,Normal_woman,"My heart beats like crazy when I think about
you. Please go out with me!","Quand je pense à toi, mon cœur s'emballe.
Sors avec moi, je t'en prie !","Mein Herz schlägt wie wild, wenn ich dich sehe.
Lass uns miteinander gehen!","Il mio cuore batte all'impazzata quando penso
a te. Accetta di uscire con me, ti prego!","Cuando te veo, mi corazón late de contento.
¿Quieres salir conmigo?","Seni düşününce kalbim deli gibi atıyor.
Lütfen benimle çık!"
2,Romantic_man,"You taught me what it means to love somebody.
Now I hope I can teach you just how much...","Tu m'as appris ce que c'est que d'aimer
quelqu'un. Laisse-moi te montrer à quel point !","Dank dir weiß ich, was Liebe ist. Lass mich dir
zeigen, wie viel ich durch dich gelernt habe!","Grazie a te ho imparato cosa significa essere
innamorati. Ora vorrei essere io a insegnartelo.","Tú me enseñaste lo que era el amor, ahora
te lo enseñaré yo a ti...","Bana birini sevmenin ne demek olduğunu öğrettin.
Şimdi ben de seni ne kadar sevdiğimi göstermek istiyorum..."
3,Romantic_woman,"I could leave school, but I could never leave
you. Please go out with me!","Quitter l'école, c'est facile. Mais je ne
pourrais jamais te quitter toi !","Ich könnte die Schule verlassen... aber dich
niemals! Bitte, lass mich deine Freundin sein!","Posso anche cambiare scuola, ma non
cambierei mai te. Usciamo insieme, ti prego!","Puedo dejar el colegio, pero nunca te dejaría
a ti. ¡Sal conmigo!","Okuldan ayrılabilirim ama senden asla.
Lütfen benimle çık!"
4,Proudly_man,"Did you think I didn't notice you looking at me
from time to time...?{TAG_1}I don't mind you looking if you go out with me.","J'ai bien remarqué que tu me regardes
à chaque fois qu'on se croise...{TAG_1}Tu pourras me regarder autant que tu veux
si tu sors avec moi.","Meinst du, ich merke nicht, wie du mich
immer anstarrst?{TAG_1}Kannst ruhig weiterstarren, aber dann werd
gefälligst auch meine Freundin!","Credi che non abbia notato come mi guardi
quando io non presto attenzione?{TAG_1}Puoi continuare a farlo, purché tu
voglia uscire con me.","Me he dado cuenta de que siempre
me lanzabas miraditas.{TAG_1}Si sales conmigo, podrás contemplarme
todo lo que quieras.","Arada bana baktığını fark
etmediğimi mi sandın...?{TAG_1}
Benimle çıkarsan bakmana hiç itiraz etmem."
5,Proudly_woman,"I heard you liked somebody.
That must be...me, right?","L'autre jour, tu as dit que tu aimais quelqu'un...
Ce quelqu'un, c'est moi, non ?","Ich hab gehört, du stehst auf irgendwen.
Ich wette, die Glückliche... bin ich, richtig?","Ho sentito che ti piace qualcuno.
Devo essere io... vero?","El otro día dijiste que te gustaba alguien.
Soy yo, ¿no? Entonces, podríamos salir juntos.","Birinden hoşlandığını duydum.
O kişi... benim, değil mi?"
6,Desperate_man,"I'll carry your books for you every day if you
go out with me!","Je ferai briller tes chaussures si tu sors
avec moi !","Ich trag dir jeden Tag die Bücher hinterher,
wenn du mit mir gehst!","Ti porterò i libri tutti i giorni
se accetti di uscire con me!","¡Si sales conmigo, te doy mi bocadillo
del recreo!","Benimle çıkarsan kitaplarını
her gün ben taşırım!"
7,Desperate_woman,"I'll do your homework for you every day if
you go out with me!","Je ferai tes devoirs à ta place si tu sors
avec moi !","Wenn du mit mir gehst, mach ich jeden Tag
deine Hausaufgaben!","Farò sempre i compiti al posto tuo
se ti decidi a uscire con me!","¡Si sales conmigo, te haré los deberes!","Benimle çıkarsan ödevlerini
her gün ben yaparım!"
8,Cute_both_00,"{TAG_1}, if you're not going out
with anybody special right now...","{TAG_1}, si tu ne sors avec personne
en ce moment...","Hör mal, {TAG_1}... Du bist doch
gerade sowieso solo, oder?","{TAG_1}, se non hai altri
impegni...","{TAG_1}, si no estás saliendo
con nadie...","{TAG_1}, şu anda özel biriyle
çıkmıyorsan..."
9,Cute_both_01,Would you like to be my head {TAG_1}?,Je veux bien me proposer !,"Wie wär's dann, wenn du {TAG_1} wirst?",Potremmo uscire insieme!,¡Me ofrezco voluntari{TAG_1}!,Benim {TAG_1} olmak ister misin?
10,021,"I'll give you {TAG_1} {TAG_2},
if you go out with me.","Je te donnerai {TAG_1}{TAG_2}
si tu sors avec moi.","Du kriegst jede Menge {TAG_1},
wenn du mit mir ausgehst.","Ti darò {TAG_1}{TAG_2},
se accetterai di uscire con me.","Si sales conmigo, te daré
{TAG_1} {TAG_2}.",Benimle çıkarsan sana {TAG_1} {TAG_2} veririm.
11,001,Sure.,D'accord !,"Klar, gerne!",Ma certo!,¡Vale!,Tabii.
12,002,I'm sorry...,"Désol{TAG_1}, je ne peux pas...","Nein, das geht nicht...","Scusa, ma fra noi non funzionerebbe...",Lo siento...,Üzgünüm...
13,003,Hold on a minute!,Eh ! Pas si vite !,"Hey, warte!",Aspetta un momento!,¡Un momento!,Bir dakika!
14,004,Nobody loves you more than me!,"Cel{TAG_1} qui t'aime vraiment, c'est moi !",Niemand liebt dich mehr als ich!,Nessuno ti ama come me!,¡Nadie te ama tanto como yo!,Seni benden daha çok seven yok!
15,014,I love you more!,"Ne les écoute pas, c'est moi qui t'aime
le plus !","Nein, ICH liebe dich am meisten!",Io ti amo di più!,¡Yo te amo mucho más!,Ben daha çok seviyorum!
16,007,No way! I love you the most!,"Impossible, c'est moi qui t'aime le plus !",Unmöglich! Am allermeisten liebe ICH dich!,"Non è vero, IO ti amo di più!","¡Y un jamón! Yo te quiero más, ¡al infinito!",Olmaz! Seni en çok ben seviyorum!
17,017,"Who do you choose, {TAG_1}?","Qui choisis-tu, {TAG_1} ?","Wen von uns nimmst du, {TAG_1}?","Chi scegli, {TAG_1}?","¿A quién eliges, {TAG_1}?","{TAG_1}, kimi seçiyorsun?"
18,015,"No, no!",C'est même pas vrai !,Nein! Nein!,"No, no!","¡No, no!","Hayır, hayır!"
19,018,"Who do you choose, {TAG_1}?","Qui choisis-tu, {TAG_1} ?","Wen von uns nimmst du, {TAG_1}?","Chi scegli, {TAG_1}?","¿A quién vas a elegir, {TAG_1}?","{TAG_1}, kimi seçiyorsun?"
20,005,"{TAG_1}, I'm so glad you feel
the same way.","Je suis si heureu{TAG_1} que tu ressentes la même
chose que moi, {TAG_2}.","Ich bin so froh, dass du so fühlst
wie ich, {TAG_1}.","Scelgo te, {TAG_1}! Sono felice
che tu provi gli stessi sentimenti per me.","¡Estoy tan content{TAG_1} de que sientas lo mismo
por mí, {TAG_2}!","{TAG_1}, benimle aynı şeyleri hissetmene
çok sevindim."
21,023,Yikes!,Haaa !,Waaaaaas?!,Aaah!,¡Uaaaa!,Eyvah!
22,006,"So, what do you think about us
becoming sweethearts?",Vous êtes d'accord avec ce choix ?,Bist du mit dieser Wahl einverstanden?,"Pensi che saremo una
bella coppia?",¿Crees que hacemos buena pareja?,"Peki, sevgili olmamıza ne dersin?"
23,008,"I'm sorry, neither.","Désol{TAG_1}, aucun{TAG_2} des deux.",Keinen von euch beiden... Tut mir leid.,"Mi dispiace, ma non mi interessate.","Lo siento, pero no me interesa {TAG_1}.","Üzgünüm, ikinizi de seçmiyorum."
24,016,"I'm sorry, none of you.","Désol{TAG_1}, vous ne m'intéressez pas.",Tut mir leid... keinen von euch!,"Mi dispiace, ma non siete le persone
adatte a me.","Lo siento mucho.
No estoy {TAG_1}.","Üzgünüm, hiçbirinizi seçmiyorum."
25,Song_man_00,"♪I always used to watch you
from the back of our classes","♪ En classe, je te voyais toujours de dos :
j'étais au fond, fuyant le tableau","♪Ich hab dich immer nur von hinten
angestarrt im Klassenraum...","♪Ti guardavo sempre di nascosto
dal banco di scuola dell'ultimo posto.","♪En clase te observaba desde
mi pupitre a lo lejos.","♪Ders boyunca hep seni izlerdim
sınıfın en arka sıralarından"
26,Song_man_01,"♪I wish I'd had the guts to tell
you how beautiful your face is","♪ J'aimerais mieux te voir de profil,
être à tes côtés dans les moments difficiles","♪Im Unterricht neben dir sitzen
jeden Tag: Das wär mein Traum!","♪Volevo chiederti se ti piaccio,
ma mi è sempre mancato il coraggio.","♪Y tanto me fascinabas que pedí al profe
que me cambiara de asiento.","♪Keşke cesaretimi toplayıp
yüzünün ne kadar güzel olduğunu söyleseydim"
27,Song_woman_00,"♪No matter how hard I study
you're a complete mystery","♪ J'ai révisé, mais il n'y a rien à faire,
ton cœur est un mystère","♪Egal, wie viel ich lerne,
was du wohl denkst, das weiß ich nie,","♪Sei sulle pagine di ogni libro di scuola,
ti studio la mattina e la sera, a ogni ora!","♪Te he estudiado durante horas, como para
un examen final.","♪Ne kadar çok çalışsam da
sen hâlâ çözülmeyen tek sorumsun"
28,Song_woman_01,"♪So why don't we cheat on this test?
just give your answer sheet to me","♪ Pour une fois, on pourrait tricher,
passe ta feuille, que je puisse copier","♪Lass uns doch zusammen lernen,
zwischen uns stimmt die Chemie!","♪Sei la persona più bella che ci sia,
mi emozioni più del test di geografia!","♪Pero aún eres un misterio, y
creo que tendré que copiar.","♪Bu sınavda biraz kopya çeksek?
Cevap kâğıdını bana uzatsan yeter"
29,025,That's it.,"Et voilà, c'est fini.",Das war's!,L'ho composta per te...,Y ya está.,Hepsi bu.
30,026,"So, what did you think?","Alors, qu'est-ce que tu en dis ?",Was meinst du dazu?,Spero che ti sia piaciuta...,¿Saldrás conmigo?,"Peki, ne düşünüyorsun?"
31,027,{TAG_1} didn't even show up...,"Finalement, {TAG_1} n'est pas venu{TAG_2}...","Am verabredeten Tag jedoch erschien
{TAG_1} nicht am vereinbarten Ort...",Alla fine non è venut{TAG_1}...,Al final no vino nadie...,{TAG_1} gelmedi bile...
32,BtnLabel0-00,"OK, why not.",Je vous soutiens !,Einverstanden!,Beh... sì!,¡Sí!,"Olur, neden olmasın."
33,BtnLabel0-01,Not right now...,Non.,Moment!,Mi sa di no...,No...,Şimdilik olmaz...
