index,label,English,French,German,Italian,Spanish,Turkish
0,Normal_man,"I've had my heart set on you since the day
I first laid eyes on you...{TAG_1}Will you go out with me?","Depuis que je t'ai rencontrée,
je n'ai d'yeux que pour toi...{TAG_1}Veux-tu sortir avec moi ?","Ich habe mich schon in dich verliebt, als
ich dich zum ersten Mal gesehen habe...{TAG_1}Wollen wir miteinander gehen?","Mi sei piaciuta dal primo momento che
ti ho vista passeggiare sulla spiaggia...{TAG_1}Vuoi metterti con me?","Desde el momento en que te vi,
mi corazón solo late por ti...{TAG_1}¿Querrías salir conmigo?","Seni ilk gördüğüm günden beri
aklım hep sende...{TAG_1}Benimle çıkar mısın?"
1,Normal_woman,"I love everything about you.
Please go out with me.","J'aime tout chez toi.
Veux-tu sortir avec moi ?","Ich liebe dich mit allem, was dazugehört...
Bitte, lass uns miteinander gehen!","Mi piace tutto di te.
Mettiamoci insieme, ti prego!","Me gusta todo de ti.
¡Por favor, sal conmigo!","Seninle ilgili her şeyi seviyorum.
Lütfen benimle çık."
2,Romantic_man,My love for you is deeper than the ocean...{TAG_1}Would you be my special someone?,Mon amour pour toi est plus profond que l'océan...{TAG_1}Veux-tu sortir avec moi ?,"Meine Liebe zu dir ist größer
als der Ozean tief ist.{TAG_1}Werde die Meine, jetzt und für immer!","Il mio amore per te è più profondo
dell'oceano...{TAG_1}Vuoi essere la mia ragazza?","El amor que siento por ti es más profundo
que el vasto océano...{TAG_1}¿Quieres ser mi chica?",Sana olan aşkım okyanustan bile derin...{TAG_1}Benim sevgilim olur musun?
3,Romantic_woman,"Your eyes sparkle just like the ocean waves.
Please be mine.","Tes yeux scintillent autant que le soleil sur
les vagues de l'océan. Veux-tu sortir avec moi ?","Deine Augen strahlen wie das Sonnenlicht auf
den Wellen... Bitte werde mein!","I tuoi occhi brillano come le onde del mare.
Mettiti con me!","Tus ojos son más brillantes que la espuma
de las olas. ¡Sal conmigo!","Gözlerin okyanus dalgaları gibi parlıyor.
Benim sevgilim ol."
4,Proudly_man,"Only I understand what you really like.{TAG_1}Sure, I'll be your boyfriend.","Il n'y a que moi qui te comprenne vraiment.
Je veux bien accepter de sortir avec toi.",Keiner versteht dich besser als ich!{TAG_1}Kein anderer als ich sollte dein Freund sein.,"Solo io sono in grado di capire realmente
quello che provi.{TAG_1}Certo che voglio essere il tuo ragazzo!","Solo yo te entiendo de verdad.{TAG_1}Saldré contigo, por supuesto.","Nelerden hoşlandığını gerçekten sadece
ben biliyorum.{TAG_1}Peki, sevgilin olurum."
5,Proudly_woman,"I wouldn't normally go for your type...{TAG_1}But OK, I can be your girlfriend if you want.","Tu n'es pas du tout mon type, mais...
Si tu insistes, je veux bien sortir avec toi.","Hey, du bist eigentlich gar nicht mein Typ!{TAG_1}Aber ich kann trotzdem deine Freundin
sein, wenn du's so dringend willst...","Non sei proprio il mio tipo, ma...{TAG_1}Se proprio ci tieni, sarò la tua ragazza.","No eres mi tipo, pero...{TAG_1}Saldré contigo si es lo que quieres.","Normalde senin tipin biriyle çıkmazdım...{TAG_1}
Ama istiyorsan sevgilin olabilirim."
6,Desperate_man,"I really need someone to splash about with on
the beach. Please go out with me!","Je cherche quelqu'un pour jouer à s'éclabousser
sur la plage. Voudrais-tu être ce quelqu'un ?","Bitte, sei du diejenige, die ich am
Strand mit Wasser bespritzen darf!","Voglio una ragazza con cui giocare
sulla spiaggia! Mettiti con me!","Quiero estar con una chica a la que le guste
jugar con las olas y disfrutar de la playa.{TAG_1}¡Sal conmigo, por favor!","Sahilde birlikte su sıçratacağım birine çok ihtiyacım var.
Lütfen benimle çık!"
7,Desperate_woman,"I can't stand to be without you.
Won't you go out with me?","Je ne peux pas vivre sans toi !
S'il te plaît, sors avec moi !","Ohne dich ist einfach alles unerträglich.
Bitte, sei für mich mein starker Mann!","Non riesco a stare senza di te!
Vuoi essere il mio ragazzo?","¡No puedo vivir sin ti!
¿Saldrás conmigo?","Sensiz olmaya dayanamıyorum.
Benimle çıkar mısın?"
8,Cute_both_00,I've really liked you for ages!,"Je t'aime depuis toujours, {TAG_1} !","Ich find dich schon seit Ewigkeiten
toll, {TAG_1}!",È da tanto che mi piaci!,¡Siempre me has gustado!{TAG_1}¿Quieres salir conmigo?,Senden çok uzun zamandır hoşlanıyorum!
9,Cute_both_01,"So, do you think we could be, you know...",Je voudrais qu'on sorte ensemble.,"Sag mal, glaubst du, wir könnten...
Na ja... Du weißt schon, du und ich...","Beh... ecco... mi piacerebbe che noi due...
uscissimo insieme... Che ne dici?",Crees que podríamos ser... Ya sabes...,Yani... biz de şey... birlikte çıkmaya başlasak?
10,021,"I'll give you {TAG_1} {TAG_2},
if you go out with me.","Si tu acceptes de sortir avec moi,
je te donnerai {TAG_1}{TAG_2}.","Ich geb dir jede Menge {TAG_1},
wenn du nur sagst, dass du mich liebst!","Se accetti di uscire con me, ti regalerò
{TAG_1}{TAG_2}.","Si sales conmigo, te daré
{TAG_1} {TAG_2}.",Benimle çıkarsan sana {TAG_1} {TAG_2} veririm.
11,001,Sure.,"D'accord, avec plaisir.",Mit Freuden werde ich {TAG_1}!,Ma certo!,"Claro, por supuesto.",Tabii.
12,002,I'm sorry...,"Je ne peux pas, pardon...",Nein... Es geht einfach nicht!,"Mi dispiace, non sei il mio tipo...","Lo siento mucho, pero no estoy {TAG_1}.",Üzgünüm...
13,003,Just a minute!,Eh ! Pas si vite !,Einen Moment!,Aspetta un attimo!,¡Un momento!,Bir dakika!
14,004,"I really, really love you.","Cel{TAG_1} qui t'aime vraiment, c'est moi !",Nur ich kann dich wirklich lieben!,Ti amo tanto!,Te amo con locura.,"Seni gerçekten, gerçekten çok seviyorum."
15,014,I love you more!,"La personne qui t'aime vraiment vraiment,
c'est moi !","Niemals! Ich bin {TAG_1}, {TAG_2} dich mehr liebt
als alle anderen!",Io di più!,¡Yo te amo mucho más!,Ben daha çok seviyorum!
16,007,"No, there's no debate. I love you the most!","Impossible, c'est moi qui t'aime le plus !","Nein! Ich war zuerst hier! In der Liebe
bin ich also auch die Nummer eins!","No, non è vero! Io ti amo ancora di più!","Ni hablar del peluquín. Yo te amo mucho más,
¡te amo al infinito!","Hayır, tartışması bile yok. Seni en çok ben seviyorum!"
17,017,"Who do you choose, {TAG_1}?","Qui choisis-tu, {TAG_1} ?","Wen von uns wählst du aus,
{TAG_1}?","Chi scegli, {TAG_1}?","¿A quién eliges, {TAG_1}?","{TAG_1}, kimi seçiyorsun?"
18,015,"No, no!",C'est pas vrai !,"Nein, nein!","No, no.","No, no.","Hayır, hayır!"
19,018,"Who do you choose, {TAG_1}?","Qui choisis-tu, {TAG_1} ?","Auf wen fällt deine Wahl, {TAG_1}?","Chi scegli, {TAG_1}?","{TAG_1}, ¿a quién eliges?","{TAG_1}, kimi seçiyorsun?"
20,005,"{TAG_1}, I'm so glad you feel
the same way.","Je suis si heureu{TAG_1} que tu ressentes la même
chose que moi, {TAG_2}.","{TAG_1}, ich bin
so froh, dass es dich gibt!","Che bello sapere che anche tu provi
lo stesso, {TAG_1}!","{TAG_1}, estoy tan feliz de que
sientas lo mismo.","{TAG_1}, benimle aynı şeyleri hissetmene
çok sevindim."
21,023,Yikes!,Nooon !,Igitt!,Aaah!,¡Aaaay!,Eyvah!
22,006,"So, what do you think about us
becoming sweethearts?",Vous êtes d'accord avec ce choix ?,Bist du mit dieser Wahl einverstanden?,"Pensi che saremo una
bella coppia?",¿Crees que hacemos buena pareja?,"Peki, sevgili olmamıza ne dersin?"
23,008,"I'm sorry, neither.","Désol{TAG_1}, aucun{TAG_2} des deux.","Tut mir echt leid, ihr beiden, aber...",Mi dispiace per voi due.,"Lo siento, pero no me interesa {TAG_1}.","Üzgünüm, ikinizi de seçmiyorum."
24,016,"I'm sorry, none of you.","Désol{TAG_1}, vous ne m'intéressez pas.","Tut mir echt leid, ihr drei, aber...",Mi dispiace per voi.,"Lo siento mucho.
No estoy {TAG_1}.","Üzgünüm, hiçbirinizi seçmiyorum."
25,Song_man_00,"♪You are the beautiful mermaid
to my endless ocean","♪ Tu es une sirène sur la plage,
moi un marin qui a fait naufrage","♪Du bist die Meerjungfrau in der Brandung.
Ich bin dein kleiner Leviathan.","♪Tu sei una sirena sulla spiaggia,
io un piccolo marinaio sotto la pioggia.","♪Tú eres una sirena echada en la arena y
yo un marinero que te canta bajo la luna llena.","♪Sonsuz okyanusuma yakışan
en güzel denizkızısın sen"
26,Song_man_01,"♪I wish you'd let me rub your back all
over with suntan lotion","♪ Partons ensemble, main dans la main,
vers notre palais des fonds marins","♪Lass uns doch ziehn in eine Feste,
dort im tiefsten Ozean.","♪Andiamo insieme mano nella mano,
verso un reame marino lontano.","♪Partamos cogidos de la mano,
hasta el fondo marino que tanto amo.","♪Keşke güneş kremini sürmeme izin versen,
sahilde hep yanında olsam"
27,Song_woman_00,"♪You're so handsome my eyes have sunburn
Let's sail away on my boat tonight","♪ Comme le soleil, ton regard m'éclaire,
mais je n'ai pas besoin de crème solaire","♪Heute strahlst du wie die Sonne,
doch will ich keine Sonnencreme!","♪Il tuo sguardo è come il sole,
mi abbaglia e resto senza parole.","♪Tu rostro tiene tal fulgor, que solo
puedo mirarte si me pongo gafas de sol.","♪O kadar yakışıklısın ki gözlerim kamaşıyor,
hadi bu gece teknemle uzaklara açılalım"
28,Song_woman_01,"♪We'll gaze at the stars. You play guitar
and I'll dance in the moonlight.","♪ Voudrais-tu bien m'emmener,
dans ce pays où c'est toujours l'été","♪Denn mit dir an meiner Seite
ist keine Sonne zu extrem.","♪Portami nelle lontane vallate
fino a quando non finirà l'estate.","♪Llévame contigo, mi amor,
hasta la tierra donde nunca se pone el sol.","♪Yıldızları seyrederiz, sen gitar çalarsın,
ben ay ışığında dans ederim."
29,025,That's it.,"Et voilà, c'est fini.",Das war's!,E questo è quanto.,¡Y ya está!,Hepsi bu.
30,026,"So, what did you think?","Alors, qu'est-ce que tu en dis ?",Was meinst du dazu?,Che ne pensi?,¿Saldrás conmigo?,"Peki, ne düşünüyorsun?"
