index,label,English,French,German,Italian,Spanish,Turkish
0,tl_picture_00,I'd like to have a disposable camera.,"J'aimerais avoir un appareil photo
jetable.",Ich hätte gern eine Einweg kammera.,Vorrei una fotocamera usa e getta.,Quiero una cámara de usar y tirar.,Tek kullanımlık bir fotoğraf makinesi istiyorum.
1,tl_bath_00,I want to take a bath.,J'aimerais prendre un bain.,Ich möchte gern ein Bad nehmen.,Vorrei farmi un bagno...,Me gustaría darme un baño.,Banyo yapmak istiyorum.
2,tl_cold_00,I've got a cold...,Je crois que j'ai un rhume...,Ich bin erkältet...,Ho il raffreddore...,Hécogido un resfriado...,Soğuk algınlığı oldum...
3,tl_cold_01,I think my fever's gone down.,Je pense que ma fièvre s'est calmée.,Ich glaube mein Fieber ist gesunken.,Sento che la febbre è passata.,Creo que ya me ha bajado la fiebre.,Sanırım ateşim düştü.
4,tl_stomach_00,My tummy doesn't feel too good...,J'ai un peu mal au ventre...,"Mein Bauch fühlt sich nicht
besonders gut an...",Mi fa male lo stomaco...,Me duele la barriga...,Karnım pek iyi hissetmiyor...
5,tl_stomach_01,I feel a lot better now!,Je me sens beaucoup mieux !,Es geht mir schon viel besser!,Ora mi sento molto meglio.,Ya me siento mucho mejor.,Şimdi çok daha iyiyim!
6,tl_hairdye_00,I'd love to change my hair colour.,"J'aimerais tellement changer de
couleur de cheveux !","Ich würde gern meine
Haarfarbe ändern.",Mi piacerebbe tìngermi i capelli...,Me gustaría teñirme el pelo.,Saç rengimi değiştirmek istiyorum.
7,tl_travel_00,"I'd like a holiday where I can get to
know {TAG_1} better.","J'aimerais partir en voyage avec
{TAG_1} pour mieux {TAG_2} connaître.","Ein Urlaub, um {TAG_1}{TAG_2} {TAG_3}besser
kennenzulernen... Das wäre toll!","Vorrei fare un viaggio con {TAG_1}
per approfondire la nostra amicizia.","Me gustaría conocer mejor a
{TAG_1}{TAG_2}{TAG_3} en un viaje.","{TAG_1} ile birbirimizi daha iyi tanıyacağımız
bir tatile çıkmak istiyorum."
8,tl_travel_01,"I'd like to go on holiday with 
{TAG_1}.","J'aimerais partir en vacances avec
{TAG_1}{TAG_2}{TAG_3}.","Ich würde gern mit {TAG_1}{TAG_2}
{TAG_3}in den Urlaub fahren.","Mi piacerebbe fare un viaggio
con {TAG_1}.",Quiero irme de viaje con {TAG_1}{TAG_2}{TAG_3}.,{TAG_1} ile tatile çıkmak istiyorum.
9,tl_travel_02,"I'd like a holiday away,
just the two of us.","J'aimerais qu'on parte en voyage
rien que tous les deux.","Ein Urlaub weit weg von hier...
Nur wir beide...","Vorrei fare un viaggio con la mia
anima gemella.","Nos gustaría hacer un viaje solos{TAG_1}
sin hijos.","Uzaklara, sadece ikimizin gideceği
bir tatile çıkmak istiyorum."
10,tl_travel_03,I'd like to go on a family trip.,"Un voyage en famille me ferait le plus
grand plaisir.","Ich würde gern einen Familienausflug
machen.","Vorrei fare un viaggio con
tutta la famiglia.",Nos gustaría hacer un viaje en familia.,Ailece bir geziye çıkmak istiyorum.
11,tl_travel_04,I'd like to travel somewhere.,"Ce serait vraiment chouette de
partir en voyage quelque part.",Ich würde gern irgendwohin reisen!,"Mi piacerebbe fare un viaggio
da qualcheparte.",Quiero irme de viaje a algún lugar.,Bir yerlere seyahat etmek istiyorum.
12,tl_adult_spray_00,I wish I were older.,J'aimerais bien hêtre adulte.,Ich wär so gern erwachsen!,Voglio diventare grande!,Quiero convertirme en {TAG_1}.,Keşke daha büyük olsaydım.
13,tl_child_spray_00,I wish I were younger.,J'aimerais bien hêtre enfant.,Ich wär so gern ein Kind!,Voglio tornare bambin{TAG_1}!,Quiero volver a ser {TAG_1}.,Keşke daha küçük olsaydım.
