index,label,English,French,German,Italian,Spanish,Turkish
0,bd_normal_00,I'd like some new clothes.,J'ai besoin de nouveaux vêtements.,Ich möchte etwas Neues zum Anziehen.,Vorrei un vestito nuovo.,Me gustaría ponerme ropa nueva.,Yeni kıyafetler istiyorum.
1,bd_index_00,I want {TAG_1} {TAG_2}.,"J'aimerais bienh avoir
{TAG_1}{TAG_2}.","Ich will {TAG_1}
{TAG_2}{TAG_3}{TAG_4}.","Mi piacerebbe indossare
{TAG_1}{TAG_2}.",Quiero {TAG_1} {TAG_2}.,{TAG_1}{TAG_2} istiyorum.
2,bd_warm_00,"I'd like some new clothes.
Something warm would be great.","J'ai besoin de nouveaux vêtements.
S'ils étaient chauds, ça serait parfait...","Ich hätte gern etwas Neues zum
Anziehen. Irgend was Warmes.","Vorrei un vestito nuovo.
Possibilmente qualcosa che tenga caldo.","Necesito ropa nueva.
Algo que me abrigue bien.","Yeni kıyafetler istiyorum.
Sıcak tutan bir şey harika olurdu."
3,bd_cold_00,"I'd like some new clothes.
Something light would be nice.","J'ai besoin de nouveaux vêtements.
Quelque chose de léger serait génial...","Ich hätte gern etwas Neues zum
Anziehen. Irgend was Luftiges.","Vorrei un vestito nuovo.
Qualcosa di leggero...","Me gustaría ponerme ropa nueva.
Y si és fresquita, mejor que mejor.","Yeni kıyafetler istiyorum.
Hafif bir şey güzel olurdu."
4,bd_showy_00,"I'd like some new clothes.
I'm thinking something flashy...","J'ai besoin de nouveaux vêtements.
Un truc voyant serait idéal...","Ich hätte gern etwas Neues zum
Anziehen. Irgend was Schrilles!","Vorrei un vestito nuovo.
Qualcosa di vistoso...","Me apetece ropa nueva...
Me pondría algo llamativo.","Yeni kıyafetler istiyorum.
Gösterişli bir şey olabilir..."
5,bd_quiet_00,"I'd like some new clothes.
Something simple would be sweet.","J'ai besoin de nouveaux vêtements.
Quelque chose de simple serait le top...","Ich hätte gern etwas Neues zum Anziehen.
Irgend etwas möglichst Schlichtes...","Vorrei un vestito nuovo.
Qualcosa di semplice...","Me gustaría ponerme ropa nueva.
Algo sencillo estaría bien.","Yeni kıyafetler istiyorum.
Sade bir şey güzel olurdu."
6,bd_formal_00,"I'd like some new clothes.
Something formal would be perfect.","J'ai besoin de nouveaux vêtements.
Si possible, quelque chose d'habillé...","Ich hätte gern etwas Neues zum
Anziehen. Irgend etwas Formelles.","Vorrei un vestito nuovo.
Mi serve qualcosa di formale.","Me gustaría ponerme ropa nueva y
me vendría bien que fuera formal.","Yeni kıyafetler istiyorum.
Resmî bir şey mükemmel olurdu."
7,bd_casual_00,"I'd like some new clothes.
Something casual would be cool.","J'ai besoin de nouveaux vêtements.
Quelque chose de décontracté serait bien...","Ich hätte gern etwas Neues zum
Anziehen. Irgend was Lässiges.","Vorrei un vestito nuovo.
Qualcosa di chèsual andrà benissimo.","Me gustaría ponerme ropa nueva.
Seríagenial que fuera informal.","Yeni kıyafetler istiyorum.
Günlük bir şey güzel olurdu."
8,bd_cute_00,"I'd like some new clothes.
Something cute would be nice.","J'ai besoin de nouveaux vêtements.
Une tenue mignonne irait très bien.","Ich hätte gern etwas Neues zum Anziehen.
Irgendwas, das niedlich aussieht!","Vorrei un vestito nuovo.
Qualcosa di carino...","Me gustaría ponerme ropa nueva.
Algo bonito estaría bien.","Yeni kıyafetler istiyorum.
Sevimli bir şey güzel olurdu."
9,bd_sexy_00,"I'd like some new clothes and
I'm thinking they have to be HOT!","J'ai besoin de nouveaux vêtements.
Si possible, quelque chose de séduisant...","Ich hätte gern etwas Neues zum
Anziehen. Irgend was Gewagtes!","Vorrei un vestito nuovo.
Qualcosa di provocante...","Me gustaría ponerme ropa nueva.
Algo coqueto estaría bien.","Yeni kıyafetler istiyorum.
Şöyle çarpıcı bir şey olsun!"
