index,label,English,French,German,Italian,Spanish,Turkish
0,st_santa,Santa costumes,costumes de père Noël,Weihnachtsmannanzüge,costumi di Babbo Natale,disfraces de Papá Noel,Noel Baba kostümü
1,st_police,police uniforms,uniformes de policier,Polizeiuniformen,uniformi da poliziotto,uniformes de policía ♂,polis üniforması
2,st_police_female,ladies' police uniforms,uniformes de policière,Polizistinnenuniformen,uniformi da poliziotta,uniformes de policía ♀,kadın polis üniforması
3,st_guard,security guard sets,uniformes de surveillant,Wachmann-Uniformen,uniformi da sentinella,uniformes de vigilante,güvenlik görevlisi üniforması
4,st_maid,maid outfits,costumes de domestique,Hausdamen-Outfits,uniformi da domestica,vestidos de doncella,hizmetçi kıyafeti
5,st_bear,bear costumes,costumes d'ours,Bärenkostüme,costumi da orso,disfraces de oso,ayı kostümü
6,st_post,,,Briefträger-Uniformen,,,postacı üniforması
7,st_princess,princess outfits,costumes de princesse,Prinzessinnengewänder,abiti da principessa,disfraces de princesa,prenses kıyafeti
8,st_monster,dinosaur costumes,costumes de dinosaure,Dinosaurierkostüme,costumi da dinosauro,disfraces de dinosaurio,dinozor kostümü
9,st_chief,chef outfits,costumes de chef,Koch-Outfits,tenute da chef,uniformes de cocinero,aşçı kıyafeti
10,st_dog_plain,plain dog costumes,costumes de chien uni,Uni-Hundekostüme,costumi da cane 1,disfraces de perro 1,sade köpek kostümü
11,st_dog_brownsocks,guard dog costumes,costumes chien de garde,Wachhund-Kostüme,costumi da cane 3,disfraces de perro 3,bekçi köpeği kostümü
12,st_penguin,penguin costumes,costumes de manchot,Pinguinkostüme,costumi da pinguino,disfraces de pingüino,penguen kostümü
13,st_ballerina,ballerina outfits,tenues de ballerine,Ballerina-Outfits,completi da ballerina,trajes de bailarina,balerin kıyafeti
14,st_baseball,baseball uniforms,tenues de base-ball,Baseball-Outfits,completi da baseball,uniformes de béisbol,beyzbol üniforması
15,st_pirate,pirate outfits,costumes de pirate,Piraten-Outfits,costumi da pirata,disfraces de pirata,korsan kıyafeti
16,st_fireman,firefighter uniforms,uniformes de pompier,Feuerwehruniformen,uniformi da pompiere,uniformes de bombero,itfaiyeci üniforması
17,st_pierrot,jester outfits,costumes de bouffon,Hofnarren-Outfits,completi da giullare,disfraces de bufón,soytarı kıyafeti
18,st_nurse,nurse uniforms,tenues d'infirmière,Schwesternkleidung,uniformi da infermiera,uniformes de enfermera,hemşire üniforması
19,st_fairy,fairy costumes,costumes de fée,Feenkleidung,completi da fata,disfraces de hada,peri kostümü
20,st_future,future outfits,costumes futuristes,Zukunfts-Outfits,completi del futuro,trajes futuristas,gelecek kıyafeti
21,st_mummy,mummy costumes,costumes de momie,Mumienwickel,costumi da mummia,disfraces de momia,mumya kostümü
22,st_wizard,witch outfits,costumes de sorcière,Hexengewandungen,completi da strega,disfraces de bruja,cadı kıyafeti
23,st_ninja,ninja outfits,costumes de ninja,Ninja-Outfits,completi da ninja,disfraces de ninja,ninja kıyafeti
24,st_western_yoroi,suits of armour,armures de chevalier,Rüstungen,armature medievali,disfraces de caballero,şövalye zırhı
25,st_dwarf,elf outfits,costumes d'elfe,Elfenkleidung,costumi da elfo,disfraces de duende,elf kıyafeti
26,st_wedding,wedding outfits,tenues de mariée,Hochzeits-Outfits,completi da sposa,vestidos de novia,gelinlik
