index,label,English,French,German,Italian,Spanish,Turkish
0,bd_default,regular clothes,vêtements normaux,Standardkleidung,vestito normale,conjunto normal,günlük kıyafet
1,bd_suits,suit,costume,Anzug,abito,traje,takım elbise
2,bd_sailor,schoolgirl uniform,uniforme d'écolière,Schuluniform,uniforme scolastica,uniforme de colegiala,kız öğrenci üniforması
3,bd_cowboy,cowboy outfit,habit de cow-boy,Cowboy-Outfit,vestito da cowboy,atuendo de vaquero,kovboy kıyafeti
4,bd_greece,toga,toge,Toga,toga,toga,toga
5,bd_soccer,football uniform,tenue de foot,Fußballtrikot,completo da calciatore,uniforme de futbolista,futbol forması
6,bd_waitress,waitress uniform,uniforme de serveuse,Kellnerinnenuniform,uniforme da cameriera,uniforme de camarera,garson kız üniforması
7,bd_penguin,penguin costume,costume de manchot,Pinguinkostüm,costume da pinguino,disfraz de pingüino,penguen kostümü
8,bd_bear,bear costume,costume d'ours,Bärenkostüm,costume da orso,disfraz de oso,ayı kostümü
9,bd_camouflage,camouflage jacket,veste de camouflage,Tarnjacke,giacca mimetica,chaqueta de camuflaje,kamuflaj ceket
12,bd_wedding,wedding outfit,robe de mariée,Hochzeits-Outfit,completo da sposa,vestido de novia,gelinlik
13,bd_girl_suits,blouse & skirt combo,ens. jupe et chemisier,Bluse-Rock-Kombi,camicetta con gonna,conjunto de blusa,bluz ve etek takımı
14,bd_poncho,poncho,poncho,Poncho,poncho,poncho,panço
15,bd_gothloli,sweet dress,robe en dentelle,Zuckersüß-Kleid,vestito carino,vestido cuco,sevimli elbise
16,bd_wizard,witch outfit,costume de sorcière,Hexengewandung,completo da strega,disfraz de bruja,cadı kıyafeti
17,bd_flamenco,flamenco dress,robe flamenco,Flamencokleid,abito da flamenco,traje de flamenca,flamenko elbisesi
18,bd_cutsaw_pants,long-sleeved T-shirt,T-shirt à m. longues,Langarmshirt,T-shirt a maniche lunghe,camiseta manga larga,uzun kollu tişört
19,bd_star,Vegas performer suit,costume de star,Vegas-Anzug,abito da star,disfraz de roquero,Las Vegas sahne kostümü
20,bd_longchina_pink,Chinese dress,robe chinoise,Chinakleid,abito cinese,vestido chino,Çin elbisesi
21,bd_nintendo,Nintendo uniform,uniforme Nintendo,Nintendo-Uniform,uniforme Nintendo,uniforme de Nintendo,Nintendo üniforması
22,bd_graphicT,printed T-shirt,T-shirt imprimé,T-Shirt mit Aufdruck,T-shirt con stampa,camiseta con dibujo,baskılı tişört
23,bd_denim,denim jacket,veste en jean,Jeansjacke,giacca di jeans,chaqueta vaquera,kot ceket
24,bd_border_cardigan,T-shirt & cardy combo,ens. T-shirt et cardigan,Shirt-Strickjacke-Kombi,maglietta con cardigan,cárdigan fino,tişört ve hırka takımı
26,bd_bukabuka_parka,baggy hoody,sweat-shirt à capuche,Schlabberkapuzenpulli,felpa con cappuccio,sudadera,bol kapüşonlu sweatshirt
27,bd_cat,stripy cat costume,costume de chat rayé,Streifen-Katzenkostüm,costume da gatto 4,disfraz de gato 4,çizgili kedi kostümü
28,bd_overall,dungarees,salopette,Arbeitsanzug,salopette di jeans,peto,kot salopet
29,bd_ska_jam,tiger baseball jacket,veste de base-ball,Tiger-Baseballjacke,giubbotto da stadio,chaqueta de béisbol,kaplanlı beyzbol ceketi
30,bd_handcraft_stole,hand-knitted shawl,châle tricoté main,Strickschal,scialle cucito a mano,chal tricotado a mano,el örgüsü şal
31,bd_tropical_dress,tropical dress,robe tropicale,Tropenkleidung,abito tropicale,vestido tropical,tropik elbise
32,bd_jewelly,jewel dress,robe sertie de joyaux,Juwelenkleid,abito prezioso,vestido enjoyado,mücevherli elbise
33,bd_leather_style,leather outfit,tenue en cuir,Leder-Outfit,completo di pelle,traje de cuero,deri kıyafet
34,bd_simple_coat,long coat,manteau long,Mantel,cappotto lungo,abrigo largo,uzun kaban
35,bd_used_style,vintage sweatshirt,sweat-shirt rétro,Retro-Sweatshirt,felpa vintage,jersey retro,retro sweatshirt
36,bd_shirts_in_pants,shirt & trousers combo,ens. pantalon et chemise,Hemd-Hose-Kombi,camicia con pantaloni,camisa de vestir,gömlek ve pantolon takımı
37,bd_favorite_sweat,hoody & jeans combo,ens. jeans-sweat à cap.,Zipper-Jeans-Kombi,felpa con jeans,sudadera gruesa,kapüşonlu üst ve kot takımı
38,bd_favorite_border,striped T-shirt,T-shirt rayé,Streifen-T-Shirt,T-shirt a righe,camiseta a rayas,çizgili tişört
39,bd_bukabuka_down,puffer jacket,veste matelassée,Daunenjacke,piumino,abrigo de plumas,şişme mont
40,bd_rooptie,tweed jacket,veste en tweed,Tweedjacke,giacca di tweed,chaqueta de lana,tüvit ceket
41,bd_kappou_gi,cleaning apron,tablier,Reinigungsschürze,grembiule,delantal,temizlik önlüğü
42,bd_girl_fakefur_coat,faux-fur coat,veste en fausse fourrure,Kunstpelzmantel,giubbino ecologico,abrigo de piel sintética,suni kürk kaban
43,bd_buits_stole,colourful scarf,écharpe colorée,Farbenfroh-Schal,sciarpa colorata,bufanda colorida,rengârenk atkı
44,bd_border_baby,romper suit,grenouillère,Strampelanzug,tutina bebè,pijama de bebé,bebek tulumu
45,bd_wanpaku,vest & shorts combo,ens. short et débardeur,Shirt-Shorts-Kombi,pantaloncini con canotta,camiseta sin mangas,atlet ve şort takımı
46,bd_aloha,Hawaiian shirt,chemise hawaïenne,Hawaiihemd,camicia hawaiana,camisa hawaiana,Hawaii gömleği
47,bd_ribbon,puffy ribbon dress,robe longue bouffante,Schleifenkleid,vestito largo con fiocchi,vestido con lazos,kabarık fiyonklu elbise
48,bd_leo_stole,leopard scarf,écharpe léopard,Leopardenschal,sciarpa leopardata,estola de leopardo,leopar desenli şal
49,bd_leopard,leopard sweatshirt,sweat-shirt léopard,Leoparden-Sweatshirt,felpa leopardata,sudadera de leopardo,leopar desenli sweatshirt
50,bd_aerobics,aerobics outfit,tenue d'aérobic,Aerobic-Outfit,completo da aerobica,atuendo de aeróbic,aerobik kıyafeti
51,bd_pop_shirts,car shirt,polo avec voitures,Autohemd,camicia con macchine,camisa de coches,arabalı gömlek
52,bd_carT,car T-shirt,T-shirt avec une voiture,Auto-T-Shirt,maglietta con macchina,camiseta con coche,arabalı tişört
53,bd_rugger_shirts,rugby shirt,maillot de rugby,Rugby-Shirt,maglia da rugby,camiseta de rugby,ragbi forması
54,bd_shirts_G,cardy & flares combo,ens. jeans et cardigan,Strickjacke-Jeans-Kombi,cardigan con jeans,rebeca de cuello ancho,hırka ve ispanyol paça takımı
55,bd_host,sharp suit,costume chic,Maßanzug,vestito elegante,traje elegante,şık takım elbise
56,bd_rollup_Yshirts,business shirt,chemise de cadre,Bürohemd,camicia classica,camisa de ejecutivo,iş gömleği
57,bd_multi_border,rainbow-stripe dress,robe arc-en-ciel,Regenbogenkleid,vestito arcobaleno,vestido arcoíris,gökkuşağı çizgili elbise
58,bd_turtle_sweater,turtleneck,pull à col roulé,Rollkragenpullover,lupetto,jersey de cuello cisne,balıkçı yaka kazak
59,bd_p_coat,pea jacket,caban,Kolani,giacca doppiopetto,chaqueta marinera,denizci kabanı
60,bd_ensemble,cardy & skirt combo,ensemble jupe-cardigan,Strickjacke-Rock-Kombi,cardigan con gonna,rebeca clásica,hırka ve etek takımı
61,bd_flower_reginsu,flower leggings,legging à fleurs,Blumenleggings,leggings a fiori,mallas de flores,çiçekli tayt
62,bd_trench,trench coat,imperméable,Trenchcoat,soprabito,gabardina,trençkot
63,bd_doruman,dolman sweater,pull à manches dolman,Dolman-Pullover,maglia a pipistrello,jersey de estilo dolmán,yarasa kollu kazak
64,bd_short_shirts,short-sleeved shirt,chemise à m. courtes,Kurzärmelhemd,camicia a maniche corte,camisa a media manga,kısa kollu gömlek
65,bd_favorite_taitu,dress & tights combo,robe avec un collant,Kleid-Strumpfhose-Kombi,abito con collant,conjunto de vestido,elbise ve külotlu çorap takımı
66,bd_sweater,reindeer dress,robe à motif scandinave,Rentierkleid,vestito con renne,vestido de renos,ren geyikli elbise
67,bd_pink_parka,girls' jacket,veste à capuche ♀,Mädchenpulli,giubbotto da donna,sudadera de chica,kız ceketi
68,bd_check_onep,checked dress,robe à carreaux,Vichy-Kleid,vestito a quadretti,vestido a cuadros,kareli elbise
69,bd_zire,diamond waistcoat,ens. chemisette et gilet,Karoweste,gilet con rombi,chaleco de rombos,baklava desenli yelek
70,bd_gauze_onep,gauze dress,robe de gaze,Mullkleid,vestito romantico,vestido romántico,tül elbise
71,bd_corsage_onep,loose-fit dress,robe ample,Schlabberkleid,abito a vita bassa,vestido 2 en 1,bol kesim elbise
72,bd_check_muffler,checked scarf,écharpe à carreaux,Karoschal,sciarpa a quadretti,bufanda a cuadros,kareli atkı
73,bd_long_leather,long leather coat,manteau long en cuir,Ledermantel,cappotto di pelle,gabardina de cuero,uzun deri kaban
74,bd_big_check,short checked dress,robe courte à carreaux,Kurzkarokleid,abito corto a quadretti,minivestido a cuadros,kısa kareli elbise
75,bd_vneck_sweater,V-neck sweater,pull à col en V,V-Ausschnitt-Pullover,pullover con collo a V,jersey de cuello pico,V yakalı kazak
76,bd_millitary_coat,military coat,manteau militaire,Militärmantel,parka militare,abrigo militar,askerî kaban
77,bd_polo,polo shirt,polo,Polohemd,polo,polo,polo yaka tişört
78,bd_rollup,sweat jacket,sweat à m. courtes,Kurzärmel-Sweatshirt,felpa smanicata,sudadera manga corta,kısa kollu spor üst
79,bd_s_food,supermarket uniform,tenue d'épicier,Supermarktuniform,tenuta da commesso 1,uniforme del súper,süpermarket üniforması
80,bd_best,outdoors outfit,tenue de plein air,Outdoor-Outfit,vestito da scampagnata,conjunto de montaña,doğa gezisi kıyafeti
81,bd_cardigan,cardigan,cardigan,Strickjacke,cardigan,cárdigan,hırka
82,bd_sta_jam,varsity jacket,blouson d'université,Unijacke,giubbotto da universitario,chaqueta universitaria,kolej ceketi
83,bd_bathtowel,bath towel,serviette de bain,Badehandtuch,asciugamano,toalla de baño,banyo havlusu
86,bd_hakui,doctor's coat,blouse de docteur,Arztkittel,camice da medico,bata de doctor,doktor önlüğü
