index,label,English,French,German,Italian,Spanish,Turkish
0,hd_bear,This is part of the bear set.,"Cette cagoule fait partie du
costume d'ours.",Gehört zum Bärenset.,Fa parte del costume da orso.,"Este gorro forma parte del disfraz
de oso.","Bu, ayı kostümünün bir parçasıdır."
1,hd_hibiscus,"Feel the warm ocean breeze blowing
through your hibiscus-adorned hair.","Vous sentirez l'agréable brise de
l'océan siffler à travers cette barrette.","Genieße die frische Brise auf einer
sonnigen Insel mit einer Blüte im Haar.","Goditi la brezza tropicale su un'isola
paradisiaca con questo fiore di ibisco.","Disfruta de la brisa del océano de
una isla paradisíaca con esta flor.","Saçındaki ebegümeciyle, ılık okyanus
esintisini saçlarının arasında hisset."
2,hd_straw_hat,"You'll need a straw hat like this to keep
cool in summer while you're outdoors.","Ce chapeau de paille tiendra votre tête
au frais durant les brûlants jours d'été.","Bewahre auch unter der Sommersonne
einen kühlen Kopf mit diesem Klassiker.","Indispensabile d'estate per proteggersi
dai raggi solari e sentirsi al fresco. ","Indispensable para no achicharrarse
la cabeza en verano. Muy fresquito.","Yazın dışarıda serin kalmak istiyorsan böyle
bir hasır şapka tam sana göre."
3,hd_hat,"These simple cotton hats are seen all
over town. Why not try one on for size!","Le bob que tout le monde adore et que
l'on peut trouver partout en ville.","Baumwollhüte wie diesen hast du
sicher schon oft gesehen, oder?","Nei centri abitati è facile vederne molti.
Provane uno anche tu!","Estos sombreros se ven por todas
partes. ¡Incluso en la ciudad!","Bu sade pamuklu şapkaları şehrin her yerinde
görebilirsin. Bir de sen denesene!"
4,hd_goggle,"Open your eyes in the water with these!
Good for motorbiking and skiing too.","Parfait pour garder les yeux ouverts
sous l'eau et quand vous skiez.","Die Augen offen halten unter Wasser...
Auch für Skifahrer und Biker geeignet.","Aprire gli occhi sott'acqua non sarà più
un problema! Ottimi anche per sciare.","Póntelas si te vas a dar un chapuzón,
para ir en bici... ¡y hasta para esquiar!","Bunlarla suyun altında gözlerini rahatça
açabilirsin! Motosiklet ve kayak için de işe
yarar."
5,hd_mini_tengallon,"This is a stylish small cowboy hat that
glamorous types like to sport.","Ce mini-chapeau reste discret tout en
étant très élégant. Parfait en soirée.","Ein modischer, kleiner Cowboyhut, wie
ihn komische Talente manchmal tragen.","Un piccolo cappello da cowboy molto
in voga tra le celebrità.","Irrisoriamente diminuto pero muy
popular entre algunos famosos.","Gösterişli tiplerin severek taktığı, küçük ama
oldukça şık bir kovboy şapkası."
6,hd_sunglasses,"Leaving your sunglasses on top of your
head is just as cool as wearing them.","Des lunettes à porter quel que soit le
temps. Vous aurez toujours la classe.","Kein Sonnenstrahl am Himmel? Dann
schiebe sie dir einfach auf die Stirn!","Ultimamente molti tengono gli occhiali
da sole sulla testa anche se piove.","¿A que queda chulo ponerse
las gafas de sol en la cabeza?","Güneş gözlüğünü takmak kadar başının üstünde
taşımak da havalıdır."
7,hd_cat_plain,These are part of the plain cat set.,"Ces oreilles font partie du costume
de chat uni.",Gehört zum Uni-Katzenset.,Fanno parte del costume da gatto 1.,"Estas orejas forman parte del disfraz
de gato 1.","Bunlar, sade kedi kostümünün bir parçasıdır."
8,hd_big_ribbon,"This is a huge ribbon! You won't get
lost in a crowd with this on.","Un énorme nœud ! Si vous le portez,
on ne vous perdra jamais de vue !","Was für eine Schleife! Damit fällst
du auf - egal, wo du gerade bist!","Un fiocco davvero enorme! Almeno
non rischierai di perderti nella folla!","¡Es enorme! Vayas donde vayas,
llamarás la atención.","Ne kadar da büyük bir fiyonk! Bunu takarsan
kalabalıkta kaybolman imkânsız."
9,hd_colorful_hat,"This funky hat with energetic colours
will put a smile on any mopey old face!","Cette casquette multicolore rendra le
sourire même aux gens les plus tristes.","Diese bunte Mütze macht Laune... und
zaubert ein Lächeln in jedes Gesicht.","Grazie ai suoi colori vivaci, questo
cappello porta il buonumore!","¡Sus colores arrancarán una sonrisa
hasta a la persona más triste!","Canlı renkli bu eğlenceli şapka, en somurtkan
yüzü bile gülümsetir!"
