index,label,English,French,German,Italian,Spanish,Turkish
0,st_santa,"If you're a little plump and have time to
give out presents, this set's for you.","L'inconvénient, c'est que les enfants
risquent de vous réclamer des cadeaux.","Bist du etwas füllig? Machst du gern
Geschenke? Hier ist das Outfit dazu!","Un costume per chi ha un po' di pancia
e il tempo di distribuire i regali.","Ponte una almohada por dentro, sal
a repartir regalos y haz feliz a la gente.","Biraz göbekliysen ve hediye dağıtacak
vaktin varsa bu kostüm tam sana göre."
1,st_police,"Take a stand against crime! Wear this
uniform if you stand for law and order.","L'uniforme des défenseurs de la loi
et de l'ordre. Luttez contre le crime !","Stell dich dem Bösen entgegen: In der
Uniform für Freunde der Gerechtigkeit!","Combatti il crimine e incuti rispetto
per la legge con questa uniforme!","El terror de los delincuentes. ¡Combate
el crimen y defiende la justicia!","Suça karşı dur! Kanun ve düzen diyorsan
bu üniformayı gururla giy."
2,st_police_female,"You'll look good but also carry authority
with this uniform for women.","Veillez au maintien de l'ordre avec
cette tenue qui impose le respect.","In dieser Uniform für Damen siehst du
süß aus, wirkst aber auch sehr autoritär.","Quest'uniforme femminile è bella da
vedere e ispira anche autorevolezza.","¡Que no se escape ni un caco! ¡Lucha
contra el crimen y defiende la justicia!","Kadınlar için bu polis üniforması hem
şık görünür hem de otorite katar."
3,st_guard,"Stand watch at your usual spot and
keep an eye on suspicious individuals!","Choisissez un coin discret et gardez
un œil sur les individus suspects.","Bewache, was dir wichtig ist, und achte
auf verdächtige Subjekte in der Nähe.","Fai la guardia senza distrarti e tieni
d'occhio gli individui sospetti!",,"Her zamanki nöbet yerinde dikil ve
şüpheli kişileri gözünden kaçırma!"
4,st_maid,"These maid clothes aren't for playing
dress-up - they're the real thing. ","Costume authentique de domestique.
Si vous aimez les tâches ménagères...","Keine Kostümierung, sondern die
echte Uniform für Servicepersonal.","Non è un semplice costume, è una
vera e propria uniforme da lavoro.","Déjalo todo como los chorros del oro
y sirve el té cuando haya invitados.","Bunlar oyun olsun diye giyilen hizmetçi
kıyafetleri değil; gerçek iş kıyafeti."
5,st_bear,"This beastly outfit will make you look
scary, but also fuzzy and cute.","Un costume tout doux pour vous
changer en une adorable peluche.","Voluminöses Kuschelkostüm, in dem
du wirkst wie eine knuddelige Bestie.","Per esaltare non solo il tuo lato
selvaggio, ma anche quello tenero.","Este disfraz te dará un aspecto grande
y fiero, pero te quedará muy mono.","Bu vahşi kostüm seni hem korkutucu
hem de tüylü ve sevimli gösterir."
6,st_post,"Being a postie is an important job -
people's hearts are in those letters!","Les gens mettent tout leur cœur dans
leurs lettres, distribuez-les avec amour.","Briefträger ist ein verantwortungsvoller
Job: In Briefen steckt oft so viel Liebe!","Tutti amano l'arrivo del postino, che
consegna lettere piene d'amore.",,"Postacılık önemli iştir; o zarfların içinde
insanların duyguları ve haberleri var!"
7,st_princess,"Your huge ribbon won't bother anybody -
as long as you're a real princess.","Non, le gros ruban est parfait... Enfin,
si vous êtes une vraie princesse...","Wenn du wirklich Prinzessin bist, stört
sich niemand an der großen Schleife.","Nessuno avrà da ridire sul tuo fioccone.
Dopotutto sei una principessa!","Parecerás una princesa de cuento.
¡Solo te faltan los zapatos de cristal!","Kocaman kurdelen kimseyi rahatsız etmez.
Tabii gerçekten prensessen."
8,st_monster,"This realistic outfit is more ""scary"" than
""cute"", that's for sure.","Vous feriez un dinosaure très réaliste,
si seulement vous mesuriez 12 mètres.","Wirkt ultrarealistisch, ist daher auch
nicht putzig, sondern eher gruselig. ","È così realistico da fare paura...
più che suscitare simpatia.","Más de uno huirá al verte. Muerde sin
miedo: ¡los colmillos son de goma!","Bu gerçekçi kostüm kesinlikle
“sevimli”den çok “korkutucu”."
9,st_chief,"Dress like this and you'll feel like you're 
cooking at a world-class restaurant.","Vous ferez de la grande cuisine avec
n'importe quoi, même des pissenlits.","Koche in diesem Outfit, und du fühlst
dich wie der Koch im Nobelrestaurant!","Con questa tenuta ti sentirai
uno chef di fama mondiale!","Demuestra tu maestría entre fogones
y haz platos para chuparse los dedos.","Bunu giyince kendini dünya çapında
bir restoranda yemek yapıyormuş gibi hissedersin."
