entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,Later! —{{TAG:0005:0001:}},¡Hasta otra! {{TAG:0005:0001:}},À plus ! {{TAG:0005:0001:}},A presto! {{TAG:0005:0001:}},Bis dann! {{TAG:0005:0001:}},Görüşürüz! -{{TAG:0005:0001:}}
1,002,Tell me!  —{{TAG:0005:0001:}},"¡Cuenta, cuenta! {{TAG:0005:0001:}}",{{TAG:0005:0001:}} le curieux,Un curiosissimo {{TAG:0005:0001:}},"Äh, he he he! {{TAG:0005:0001:}}",Anlat bana! -{{TAG:0005:0001:}}
2,003,"Your friend, {{TAG:0005:0001:}}","Tu amigo, {{TAG:0005:0001:}}",Ton ami {{TAG:0005:0001:}},Il tuo amico {{TAG:0005:0001:}},Dein Freund {{TAG:0005:0001:}},Dostun {{TAG:0005:0001:}}
3,004,"Your friend, {{TAG:0005:0001:}}","Tu amigo, {{TAG:0005:0001:}}",Ton ami {{TAG:0005:0001:}},Il tuo amico {{TAG:0005:0001:}},Dein Freund {{TAG:0005:0001:}},Arkadaşın {{TAG:0005:0001:}}
4,005,"Bravely yours, {{TAG:0005:0001:}}",El valiente {{TAG:0005:0001:}},{{TAG:0005:0001:}} qui t'admire,Un fifone {{TAG:0005:0001:}},Dein tapferer {{TAG:0005:0001:}},"Cesurca, {{TAG:0005:0001:}}"
5,006,"Gratefully, {{TAG:0005:0001:}}","Agradecido, {{TAG:0005:0001:}}",Merci ! {{TAG:0005:0001:}},"Il tuo amicone, {{TAG:0005:0001:}}",Dein dankbarer {{TAG:0005:0001:}},"Minnetle, {{TAG:0005:0001:}}"
6,007,"Your friend, {{TAG:0005:0001:}}","El intruso, {{TAG:0005:0001:}}",Ton ami {{TAG:0005:0001:}},"Tuo, {{TAG:0005:0001:}}",Dein Kumpel {{TAG:0005:0001:}},Dostun {{TAG:0005:0001:}}
7,008,Let me know! —{{TAG:0005:0001:}},A ver si te gusta. {{TAG:0005:0001:}},"À bientôt, {{TAG:0005:0001:}}",Fammi sapere! {{TAG:0005:0001:}},Dein {{TAG:0005:0001:}},Haber ver! -{{TAG:0005:0001:}}
8,009,"Humbly yours, {{TAG:0005:0001:}}","Fantaseando, {{TAG:0005:0001:}}","Humblement tien, {{TAG:0005:0001:}}",Il tuo umile {{TAG:0005:0001:}},Von {{TAG:0005:0001:}},Boynu bükük {{TAG:0005:0001:}}
9,010,Later! —{{TAG:0005:0001:}},¡Hasta otra! {{TAG:0005:0001:}},À plus ! {{TAG:0005:0001:}},Alla prossima! {{TAG:0005:0001:}},Mach's gut! Dein {{TAG:0005:0001:}},Görüşürüz! -{{TAG:0005:0001:}}
10,011,"Sincerely, {{TAG:0005:0001:}}","Atentamente, {{TAG:0005:0001:}}","Amicalement, {{TAG:0005:0001:}}","Un abbraccio, {{TAG:0005:0001:}}",Tschüss! {{TAG:0005:0001:}},"Sevgiler, {{TAG:0005:0001:}}"
11,012,"Sincerely, {{TAG:0005:0001:}}","Atentamente, {{TAG:0005:0001:}}","Amicalement, {{TAG:0005:0001:}}","A presto, {{TAG:0005:0001:}}",Dein {{TAG:0005:0001:}},"Sevgiler, {{TAG:0005:0001:}}"
