entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,—Thoughtful {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, decorador","{{TAG:0005:0001:}}, qui t'oublie pas",Il tuo amico {{TAG:0005:0001:}},Dein {{TAG:0005:0001:}},- İnce düşünceli {{TAG:0005:0001:}}
1,002,"Your friend, {{TAG:0005:0001:}}","Tu amigo, {{TAG:0005:0001:}}",Ton ami {{TAG:0005:0001:}},Un abbraccio! {{TAG:0005:0001:}},Dein neugieriger {{TAG:0005:0001:}},Dostun {{TAG:0005:0001:}}
2,003,—Totally trendy {{TAG:0005:0001:}},"A la moda, {{TAG:0005:0001:}}",{{TAG:0005:0001:}} le branché,"Il re della moda, {{TAG:0005:0001:}}",Dein modischer {{TAG:0005:0001:}},- Baştan aşağı moda {{TAG:0005:0001:}}
3,004,—A very hopeful {{TAG:0005:0001:}},"Tirando bártulos, {{TAG:0005:0001:}}",Prends en soin ! {{TAG:0005:0001:}},Il tuo amicone {{TAG:0005:0001:}},Danke! Dein {{TAG:0005:0001:}},- Umut dolu {{TAG:0005:0001:}}
4,005,"Your pal, {{TAG:0005:0001:}}","Tu compi, {{TAG:0005:0001:}}",Ton copain {{TAG:0005:0001:}},Spero ti piaccia! {{TAG:0005:0001:}},"Äh, he he he! {{TAG:0005:0001:}}",Arkadaşın {{TAG:0005:0001:}}
5,006,"Sincerely, {{TAG:0005:0001:}}","Atentamente, {{TAG:0005:0001:}}","Amicalement, {{TAG:0005:0001:}}","Un abbraccio, {{TAG:0005:0001:}}",Dein Freund {{TAG:0005:0001:}},"Sevgiler, {{TAG:0005:0001:}}"
6,007,"Your pal, {{TAG:0005:0001:}}",El previsor de {{TAG:0005:0001:}},Ton copain {{TAG:0005:0001:}},Un previdente {{TAG:0005:0001:}},Dein {{TAG:0005:0001:}},Arkadaşın {{TAG:0005:0001:}}
7,008,—The Brave Sir {{TAG:0005:0001:}},{{TAG:0005:0001:}} el Miedoso,"{{TAG:0005:0001:}}, qui te doit la vie",Uno scosso {{TAG:0005:0001:}},Uff! Dein {{TAG:0005:0001:}},- Cesur Şövalye {{TAG:0005:0001:}}
8,009,—Savvy Shopper {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, el buscachollos",Signé : {{TAG:0005:0001:}},Non ringraziarmi! {{TAG:0005:0001:}},Dein cleverer {{TAG:0005:0001:}},- Uyanık alışverişçi {{TAG:0005:0001:}}
9,010,"Your pal, {{TAG:0005:0001:}}","Tu compi, {{TAG:0005:0001:}}",Ton copain {{TAG:0005:0001:}},Il tuo amico {{TAG:0005:0001:}},Dein Freund {{TAG:0005:0001:}},Arkadaşın {{TAG:0005:0001:}}
