entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"{{TAG:0005:0001:}}, the Wanderer.","{{TAG:0005:0001:}}, el Trotamundos","{{TAG:0005:0001:}}, artiste itinérant","{{TAG:0005:0001:}}, el trotamundos",Dein {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, Gezgin."
1,002,"{{TAG:0005:0001:}}, the Stargazer.",El generoso {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, visionnaire","{{TAG:0005:0001:}}, el misterioso",Dein {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, Yıldız Gözlemcisi."
2,003,From {{TAG:0005:0001:}}.,Firmado: {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, ton moi passé",Da {{TAG:0005:0001:}} con cariño,- Vergangenheits-{{TAG:0005:0001:}},-{{TAG:0005:0001:}}
3,004,"{{TAG:0005:0001:}}, the Dreamer.","{{TAG:0005:0001:}}, el Soñador","{{TAG:0005:0001:}}, la star des stars","{{TAG:0005:0001:}}, el soñador",Der frühere {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, Hayalperest."
4,005,"With love, {{TAG:0005:0001:}}.","Con higiene, {{TAG:0005:0001:}}","Avec amour, {{TAG:0005:0001:}}.","Mucho amor, {{TAG:0005:0001:}}","Dein altes Ich, {{TAG:0005:0001:}}","Sevgilerle, {{TAG:0005:0001:}}"
5,006,From {{TAG:0005:0001:}}.,El aseado {{TAG:0005:0001:}},{{TAG:0005:0001:}},"Un beso, {{TAG:0005:0001:}}",- {{TAG:0005:0001:}},-{{TAG:0005:0001:}}
6,007,From {{TAG:0005:0001:}}.,"{{TAG:0005:0001:}}, decorador",{{TAG:0005:0001:}},"Un abrazo, {{TAG:0005:0001:}}",Dein {{TAG:0005:0001:}},-{{TAG:0005:0001:}}
7,008,"With love, {{TAG:0005:0001:}}.","Al máximo, {{TAG:0005:0001:}}","Avec amour, {{TAG:0005:0001:}}.","Con amor, {{TAG:0005:0001:}}","In Liebe, {{TAG:0005:0001:}}","Sevgilerle, {{TAG:0005:0001:}}"
8,009,"{{TAG:0005:0001:}}, the Vigilant.","Tu autoestima, {{TAG:0005:0001:}}","{{TAG:0005:0001:}}, ex-toi adoré","{{TAG:0005:0001:}}, el estiloso","Viele Grüße, {{TAG:0005:0001:}}","{{TAG:0005:0001:}}, Tetikte."
9,010,"With love, {{TAG:0005:0001:}}.","El showman, {{TAG:0005:0001:}}","Gros poutous, {{TAG:0005:0001:}}","Con amor, {{TAG:0005:0001:}}","Grüße, {{TAG:0005:0001:}}","Sevgilerle, {{TAG:0005:0001:}}"
10,011,"{{TAG:0005:0001:}}, the Romantic.","Un poco loco, {{TAG:0005:0001:}}","{{TAG:0005:0001:}}, l'inénarrable","{{TAG:0005:0001:}}, el mito vivente","{{TAG:0005:0001:}}, der Romantiker","{{TAG:0005:0001:}}, Romantik."
11,012,"{{TAG:0005:0001:}}, the Unfulfilled.","Atentamente, {{TAG:0005:0001:}}","{{TAG:0005:0001:}}, le passé rêvé","{{TAG:0005:0001:}}, el esperanzado",- {{TAG:0005:0001:}},"{{TAG:0005:0001:}}, İçinde Ukde Kalan."
12,013,From {{TAG:0005:0001:}}.,"Un saludo, {{TAG:0005:0001:}}",{{TAG:0005:0001:}},"{{TAG:0005:0001:}}, el simpático",Dein {{TAG:0005:0001:}},-{{TAG:0005:0001:}}
13,014,"Lovingly, {{TAG:0005:0001:}}.","Un abrazo, {{TAG:0005:0001:}}","Amitiés, {{TAG:0005:0001:}}","Con afecto, {{TAG:0005:0001:}}",Dein {{TAG:0005:0001:}},"Sevgiyle, {{TAG:0005:0001:}}."
14,015,"Sincerely, {{TAG:0005:0001:}}.","Recuerdos, {{TAG:0005:0001:}}","Ton idole, {{TAG:0005:0001:}}","Con el corazón, {{TAG:0005:0001:}}",Dein {{TAG:0005:0001:}},"Sevgiler, {{TAG:0005:0001:}}."
