index,label,English,French,German,Italian,Spanish,Turkish
0,DefaultLyrics_00,I love holidays,Dès aujourd'hui,Von heute an,Da oggi smetto,Hoy doy el paso,Tatillere bayılıyorum
1,DefaultLyrics_01,beaches in the sun,Tout est bien fini,Mache ich Diät.,Basta così!,Esto se acabó,güneşli sahillere
2,DefaultLyrics_02,just having fun,Tu pourras résister oui,Halte mich zurück!,Te lo prometto,Me resistiré,sadece eğlenmeye
3,DefaultLyrics_03,feels like living in a dream,Aux glaces qui te sourient,Ich verzicht auf Eiscreme!,mai più gelato,al rico helado,rüyada yaşıyormuşum gibi
4,DefaultLyrics_04,baby,Onctueuses,Und auf,al cioccolato,Cremoso,bebeğim
5,DefaultLyrics_05,eating ice cream,Et crémeuses,Schokolade!,Ce la farò,Delicioso,dondurma yerken
6,DefaultLyrics_06,just you and me,Je m'empiffre pour toi,"Reduzier Gewicht,",Te lo dimostrerò,Y venceré,yalnız sen ve ben
7,DefaultLyrics_07,somewhere all alone,Mais tu ne le vois pas,Tu das nur für dich!,Lo faccio perché,Te lo digo ya,kimsenin olmadığı bir yerde
8,DefaultLyrics_08,watching the sun go down,Tu ne penses qu'à l'été,"Will kein Gramm zu viel,",sai che l'estate,Tus ojos golosos,güneşin batışını izlerken
9,DefaultLyrics_09,hope this summer lasts forever,En bikini te faire dorer,Sommerfigur...,la passeremo insieme,no me tentarán,umarım bu yaz hiç bitmez
10,DefaultLyrics_10,with me in your arms,Sur la plage sablée,Die brauche ich!,io e te!,¡Es la verdad!,kollarında ben varken
