index,label,English,French,German,Italian,Spanish,Turkish
0,Chat_Female_00_00,"Don't you think {TAG_1} is 
really cool?","Je suis la seule à trouver {TAG_1}
plutôt mignon ?","{TAG_1} sieht echt toll aus.
Ist doch so, oder?","{TAG_1} è proprio carino, vero?","¡Eh, eh! ¿A que {TAG_1}
es muy guapo?",Sence {TAG_1} gerçekten çok havalı değil mi?
1,Chat_Female_00_01,"As cool as, if not cooler than,
a cucumber!",Il est à croquer !,Er ist echt'n Prachtkerl!,"Sì, tanto!",¡Está comountren!,"Salatalık kadar serin, hatta daha da serin!"
2,Chat_Female_00_02,Really?,"Ah bon, tu trouves ?",Findest du?,"Mah, non saprei...",¿En serio?,Gerçekten mi?
3,Chat_Female_00_03,"Sure, I think so!",Je trouve aussi !,"Klar, denk ich auch!",Certo che sì!,"¡Sí, opino lo mismo!","Evet, bence de!"
4,Chat_Female_01_00,"I red that {TAG_1} {TAG_2} you
to look marvellous.","Il paraît que {TAG_1}{TAG_2}
rend{TAG_3} plus jolie.","Ich hab gelesen, {TAG_1}
{TAG_2} eine schöne Haut.","Chissà se è vero come dicono che con
{TAG_1}{TAG_2} si diventa più belle...","He leído por ahí que {TAG_1} {TAG_2} {TAG_3}
a tener una piel maravillosa.",{TAG_1} {TAG_2} insanı harika gösterdiğini okudum.
5,Chat_Female_01_01,Really?,Ah bon ?,Im Ernst?,Davvero?,¿De verdad?,Gerçekten mi?
6,Chat_Female_01_02,I don't believe it!,Vraiment ?,Glaub ich nicht!,Non ci credo!,¡No me lo creo!,İnanmıyorum!
7,Chat_Female_01_03,I heard that too!,"Oui, j'ai déjà entendu dirça aussi !",Hab ich auch mal gehört...,l'ho sentito anchìo!,¡Yótambien lo he oído!,Ben de duydum!
8,Chat_Female_02_00,"Doesn't {TAG_1} look so
sophisticated?","{TAG_1} a des manières très
raffinées. Ça me plaît beaucoup.","Sieht {TAG_1} nicht unglaublich
gebildet aus?","{TAG_1} è proprio una persona
raffinata, non è così?","¿A que {TAG_1} siempre
va muy sofisticad{TAG_2}?",{TAG_1} çok zarif görünmüyor mu?
9,Chat_Female_02_01,So refined!,Oui ! C'est une personne très élégante !,"Ja, richtig intellektuell.","Sì, è un tipo molto elegante!",¡Tiene mucho estilo!,Çok şık!
10,Chat_Female_02_02,Really?,Je ne suis pas sûre...,Meinst du wirklich?,Davvero?,¿En serio?,Gerçekten mi?
11,Chat_Female_02_03,Yeah!,Oui ! Je suis d'accord !,Aber so was von!,"Sì, sì!",¡Sí sí!,Evet!
12,Chat_Female_03_00,"But {TAG_1} has a strong vibe too,
doesn't {TAG_2}?","Hum... Je trouve qu{TAG_1}{TAG_2} a
une aura très attractive, non ?","Aber {TAG_1} ist auch ziemlich
attraktiv, oder?","{TAG_1} è una persona
così carismatica, vero?","Por cierto, {TAG_1} tiene mucha
presencia, ¿verdad?","Ama {TAG_1} güçlü bir havası da var, değil mi {TAG_2}?"
13,Chat_Female_03_01,I noticed that too.,J'ai aussi remarqué la même chose !,Ist mir auch aufgefallen.,Anch'io lo penso.,¡Yótambien me he dado cuenta!,Ben de fark ettim.
14,Chat_Female_03_02,What? Really?,"Ah bon, tu trouves ?",Was? Echt jetzt?,Dici?,¿Quee{TAG_1}? ¿De verdad?,Ne? Gerçekten mi?
15,Chat_Female_03_03,"Yeah, totally!",Oui ! C'est vrai !,"Ja, absolut!",Senza ombra di dubbio!,"¡Uy, sí, completamente!","Evet, kesinlikle!"
16,Chat_Female_04_00,"{TAG_1} is really talented, isn't {TAG_2}?","{TAG_1} est quelqu'un
d'extrêmement talentueux, non ?","{TAG_1} hat echt Talent, oder?","{TAG_1} è un portento, non è così?","{TAG_1} tiene mucho talento,
¿verdad?","{TAG_1} gerçekten yetenekli, değil mi {TAG_2}?"
17,Chat_Female_04_01,So skillful!,"Oui, tout à fait !",Aber jede Menge!,"Sì, è proprio così!",¡Cierto!,Çok becerikli!
18,Chat_Female_04_02,What?!,Tu trouves ?,{TAG_1}Waahs?{TAG_2},Cosa?!,¿Como{TAG_1}?,Ne?!
19,Chat_Female_04_03,Absolutely!,C'est vrai ! Il sait faire tout un tas de choses !,Absolut!,Assolutamente!,¡Totalmente de acuerdo!,Kesinlikle!
