index,label,English,French,German,Italian,Spanish,Turkish
0,Btn_Call,Call,Appeler,Rufen,Chiama,Llamar,Ara
1,Btn_Child,Babysit,Garder le bébé,Babysitten,Bada al bebè,Cuidar del bebé,Bebek Bak
2,DialogCall,Who do you want to call?,Qui voulez-vous appeler ?,Wen willst du rufen?,Chi vuoi chiamare?,¿A quién quieres llamar?,Kimi aramak istiyorsun?
3,Btn_CallDream,Have a dream,Voir le rêve,Träumen,Vedi sogno,Ver sueño,Rüya Gör
4,DialogCallDream,Which dream do you want to view?,De qui voulez-vous voir le rêve ?,Wessen Traum willst du träumen?,Di quale Mii vuoi sognare?,¿Qué sueño quieres ver?,Hangi rüyayı izlemek istiyorsun?
5,DialogItemFood,"Huh? That's odd. Looks like you managed
to pick up {TAG_1} {TAG_2}{TAG_3}{TAG_4}!","Tiens ? Vous avez trouvé
{TAG_1}{TAG_2}{TAG_3} {TAG_4}!","Nanu? Da {TAG_1} auf einmal {TAG_2}
{TAG_3}{TAG_4} {TAG_5}auf dem Boden!","Eh? Che strano, hai trovato
{TAG_1}{TAG_2}{TAG_3}{TAG_4}!","Sin saber muy bien por qué, has obtenido
{TAG_1} {TAG_2}{TAG_3}{TAG_4}.","Ha? Bu tuhaf. Görünüşe göre
{TAG_1} {TAG_2}{TAG_3}{TAG_4} bulmuşsun!"
6,DialogItemBody,"Huh? That's odd. Looks like you managed
to pick up {TAG_1} {TAG_2}{TAG_3}{TAG_4}!","Tiens ? Vous avez trouvé
{TAG_1}{TAG_2}{TAG_3} {TAG_4}!","Nanu? Da {TAG_1} auf einmal {TAG_2}
{TAG_3}{TAG_4}{TAG_5} auf dem Boden!","Eh? Che strano, hai trovato
{TAG_1}{TAG_2}{TAG_3}{TAG_4}!","Sin saber muy bien por qué, has obtenido
{TAG_1} {TAG_2}{TAG_3}{TAG_4}.","Ha? Bu tuhaf. Görünüşe göre
{TAG_1} {TAG_2}{TAG_3}{TAG_4} bulmuşsun!"
7,DialogItemHeadwear,"Huh? That's odd. Looks like you managed
to pick up {TAG_1} {TAG_2}{TAG_3}{TAG_4}!","Tiens ? Vous avez trouvé
{TAG_1}{TAG_2}{TAG_3} {TAG_4}!","Nanu? Da {TAG_1} auf einmal {TAG_2}
{TAG_3}{TAG_4}{TAG_5} auf dem Boden!","Eh? Che strano, hai trovato
{TAG_1}{TAG_2}{TAG_3}{TAG_4}!","Sin saber muy bien por qué, has obtenido
{TAG_1} {TAG_2}{TAG_3}{TAG_4}.","Ha? Bu tuhaf. Görünüşe göre
{TAG_1} {TAG_2}{TAG_3}{TAG_4} bulmuşsun!"
8,DialogItemTreasure,"Huh? That's odd. Looks like you managed
to pick up {TAG_1} {TAG_2}{TAG_3}{TAG_4}!","Tiens ? Vous avez trouvé
{TAG_1}{TAG_2}{TAG_3}{TAG_4}{TAG_5} {TAG_6}!","Nanu? Da {TAG_1} auf einmal {TAG_2}
{TAG_3}{TAG_4}{TAG_5} auf dem Boden!","Eh? Che strano, hai trovato
{TAG_1}{TAG_2}{TAG_3}{TAG_4}!","Sin saber muy bien por qué, has obtenido
{TAG_1} {TAG_2}{TAG_3}{TAG_4}. ","Ha? Bu tuhaf. Görünüşe göre
{TAG_1} {TAG_2}{TAG_3}{TAG_4} bulmuşsun!"
9,DialogItemTool,"Huh? That's odd. Looks like you managed
to pick up {TAG_1} {TAG_2}{TAG_3}{TAG_4}!","Tiens ? Vous avez trouvé
{TAG_1}{TAG_2}{TAG_3}{TAG_4}{TAG_5} {TAG_6}!","Nanu? Da {TAG_1} auf einmal {TAG_2}
{TAG_3}{TAG_4}{TAG_5} auf dem Boden!","Eh? Che strano, hai trovato
{TAG_1}{TAG_2}{TAG_3}{TAG_4}!","Sin saber muy bien por qué, has obtenido
{TAG_1} {TAG_2}{TAG_3}{TAG_4}.","Ha? Bu tuhaf. Görünüşe göre
{TAG_1} {TAG_2}{TAG_3}{TAG_4} bulmuşsun!"
10,NamePlate,{TAG_1} and {TAG_2}'s house,Chez {TAG_1} et {TAG_2},Haus von {TAG_1} und {TAG_2},Casa di {TAG_1} e {TAG_2},La casa de {TAG_1} {TAG_2} {TAG_3},{TAG_1} ve {TAG_2}'nin evi
