index,label,English,French,German,Italian,Spanish,Turkish
0,EXS_Intro_01,"You need to decide which item
you want to {TAG_1}export{TAG_2} from your
island to other islands using
StreetPass.","Vous allez choisir quel article de
votre île vous allez {TAG_1}exporter {TAG_2}vers
d'autres îles via StreetPass.","Du musst entscheiden, welches
Item deine Insel über StreetPass
auf andere Inseln {TAG_1}exportieren{TAG_2} soll.","Decidi quale articolo vuoi {TAG_1}esportare
{TAG_2}dalla tua isola alle altre tramite
StreetPass.","Elige el producto que quieras
{TAG_1}exportar{TAG_2} a otras islas a través
de StreetPass.","StreetPass kullanarak adandan
diğer adalara hangi ürünü
{TAG_1}ihraç etmek{TAG_2} istediğine
karar vermelisin."
1,EXS_Intro_02,"There's a few questions for you
to answer, so just select the
answers that best suit you.","Quelques questions vont vous
être posées, répondez-y selon
vos goûts personnels !","Dazu musst du einige Fragen
beantworten. Wähle einfach die
Antwort, die am ehesten zu dir
passt.","Dovrai rispondere ad alcune
domande. Seleziona le risposte
che ti sembrano più adatte.","Te haremos varias preguntas para
decidir qué pega más con tu estilo.","Sana birkaç soru sorulacak.
Sana en uygun cevapları seçmen
yeterli."
2,EXS_Intro_03,"Once you've decided which item
you'll export, you can't change
it, so think carefully about what
you want to do!","Une fois que vous avez choisi
l'article à exporter, vous ne
pourrez plus en changer.
Choisissez soigneusement !","Hast du allerdings deine Wahl
getroffen, kannst du sie nicht
mehr rückgängig machen. Überleg
dir also gut, was du tust!","Una volta deciso l'articolo da
esportare non potrai cambiarlo.
Rifletti con attenzione sulla
tua scelta!","Piensa muy bien qué producto quieres
exportar. Más adelante no podrás
cambiarlo.","Hangi ürünü ihraç edeceğine
karar verdikten sonra bunu
değiştiremezsin; bu yüzden
iyice düşün!"
3,EXS_Question_01,Would you prefer an item for boys or for girls?,"Préférez-vous exporter des vêtements
pour fille ou pour garçon ?","Würdest du lieber Artikel für Jungs
oder Mädchen exportieren?","Preferisci gli articoli per maschi
o per femmine?","¿Quieres exportar productos para hombre
o para mujer?","Erkekler için mi, kadınlar
için mi bir ürün tercih edersin?"
4,EXS_Question_01_Answer_01,Boys,Pour garçon,Jungs,Maschi,Productos para hombre,Erkekler
5,EXS_Question_01_Answer_02,Girls,Pour fille,Mädchen,Femmine,Productos para mujer,Kadınlar
6,EXS_Question_02,What kind of item would you like?,Quel type d'article préférez-vous ?,Welche Items gefallen dir selbst?,Che tipo di oggetti ti piacciono?,¿Qué tipo de producto te gusta más?,Nasıl bir ürün istersin?
7,EXS_Question_02_Answer_01,Stylish,Chic,Modern,Alla moda,Elegante,Şık
8,EXS_Question_02_Answer_02,Funny,Amusant,Lustig,Divertenti,Divertido,Komik
9,EXS_Question_02_Answer_03,Cute,Mignon,Süß,Carini,Mono,Sevimli
10,EXS_Question_02_Answer_04,Pretty,Beau,Schön,Eleganti,Bonito,Zarif
11,EXS_Question_02_Answer_05,Cool,Décontracté,Lässig,Trendy,Guay,Havalı
12,EXS_Question_03,What style would you like?,Quel style préférez-vous ?,Welchen Stil magst du gern?,Quale stile preferisci?,¿Qué estilo te gusta más?,Hangi tarzı istersin?
13,EXS_Question_03_Answer_01,Casual,Simple,Leger,Casual,Informal,Günlük
14,EXS_Question_03_Answer_02,Gorgeous,Somptueux,Ausgefallen,Vistoso,Despampanante,Gösterişli
15,EXS_Question_03_Answer_03,Boring,Sobre,Konservativ,Classico,Recatado,Sade
16,EXS_Select,Choose one of these three.,Choisissez une des trois propositions.,Wähle eins dieser Items!,Scegli uno di questi tre oggetti.,Elige uno de los tres.,Bu üçünden birini seç.
17,EXS_confirmation_Body,"Are you sure you want to export
{TAG_1}{TAG_2}{TAG_3}?","Voulez-vous exporter
{TAG_1}{TAG_2}{TAG_3} {TAG_4}?","Du wählst also
{TAG_1}{TAG_2}{TAG_3}, ja?","Vuoi davvero esportare
{TAG_1}{TAG_2}{TAG_3}{TAG_4}?","¿Quieres elegir
{TAG_1} {TAG_2}{TAG_3}{TAG_4}?","{TAG_1}{TAG_2}{TAG_3} ürününü ihraç etmek
istediğine emin misin?"
18,EXS_confirmation_Head,"Are you sure you want to export
{TAG_1}{TAG_2}{TAG_3}?","Voulez-vous exporter
{TAG_1}{TAG_2}{TAG_3} {TAG_4}?","Du wählst also
{TAG_1}{TAG_2}{TAG_3}, ja?","Vuoi davvero esportare
{TAG_1}{TAG_2}{TAG_3}{TAG_4}?","¿Quieres elegir
{TAG_1} {TAG_2}{TAG_3}{TAG_4}?","{TAG_1}{TAG_2}{TAG_3} ürününü ihraç etmek
istediğine emin misin?"
19,EXS_Decide_Body,"You decided to export 
{TAG_1}{TAG_2}{TAG_3}!","Vous allez exporter
{TAG_1}{TAG_2}{TAG_3} {TAG_4}!","Deine Insel exportiert jetzt
{TAG_1}{TAG_2}{TAG_3}!","Hai deciso di esportare 
{TAG_1}{TAG_2}{TAG_3}{TAG_4}!","¡Has elegido
{TAG_1}{TAG_2} {TAG_3}{TAG_4}!","{TAG_1}{TAG_2}{TAG_3} ürününü ihraç etmeye
karar verdin!"
