index,label,English,French,German,Italian,Spanish,Turkish
0,Clerk_Hello,Welcome!,Bonjour !,Willkommen!,Prego!,¡Hola!,Hoş geldiniz!
1,Clerk_WindowShopping_00,No window shopping!,"On ne vient pas ici juste pour regarder, hein !",Hey! Nicht nur gucken!,Qui non si viene solo per guardare!,¡Aquí no se viene solo a mirar!,Sadece bakıp geçmek yok!
2,Clerk_WindowShopping_01,Don't you want to buy something?,Vous ne voulez rien acheter ?,Willst du etwa gar nichts kaufen?,Non vuoi comprare niente?,¿Vas a comprar algo o no?,Bir şey satın almak istemiyor musun?
3,Clerk_WindowShopping_02,"Uh, so you're not buying anything?","Vous n'en voulez pas, alors ?",Was? Du willst also gar nichts kaufen?,"Ma come, non compri niente?",¿No vas a comprar nada?,"Ee, hiçbir şey almayacak mısın?"
4,Clerk_WindowShopping_03,Buy something!,Achetez-moi quelque chose !,Kauf schon etwas!,Compra qualcosa!,¡Compra algo!,Bir şey alsana!
5,Clerk_WindowShopping_04,Stop browsing!,Hé ! Arrêtez de regarder sans rien acheter !,"Denkst du nicht, du hast dich
genug umgeschaut?","Smettila di guardarti in giro senza
comprare niente!",¡Deja de cotillear y compra algo!,Bakınmayı bırak da bir şey al!
6,Clerk_ThankYou,Thanks!,Merci !,Vielen Dank!,Grazie!,¡Gracias!,Teşekkürler!
7,Clerk_GoodBye,Come again!,À bientôt !,Komm gerne wieder!,Torna presto!,¡Vuelve pronto!,Yine bekleriz!
8,Clerk_Omake,I'll give you a special gift as well!,Voici un petit supplément pour vous remercier !,Heute gibt's noch das hier dazu!,"Grazie per l'acquisto! E oggi c'è un regalo
speciale per i clienti più affezionati!",¡Hoy te doy un regalito!,Yanına özel bir hediye de vereyim!
9,Clerk_Common_00,"Welcome, welcome!","Par ici, approchez !","Willkommen, willkommen!","Prego, prego!","¡Bueno, bonito y barato!","Buyurun, buyurun!"
10,Clerk_Common_01,This'll all be gone by tomorrow!,C'est aujourd'hui ou jamais !,Morgen sind die Sachen hier alle weg!,Domani potresti non trovarne più!,¡Mañana ya no quedará de esto!,Yarına bunların hiçbiri kalmaz!
11,Clerk_Common_02,This is popular with the youngsters!,Les jeunes ne parlent que de ça !,"Dieser Artikel ist bei jungen Leuten gerade
sehr beliebt!",È l'ultima moda tra i giovani!,"¡Este producto es muy popular entre
los jóvenes!",Gençler buna bayılıyor!
12,Clerk_Common_03,We're the only place that stocks this!,Vous n'en trouverez nulle part ailleurs !,Diesen Artikel bekommst du nur bei uns!,Solo qui troverai questo prodotto!,"¡Este es el único sitio donde encontrarás
este producto!",Bunu yalnız bizde bulabilirsin!
13,Clerk_Common_04,"This is the first time we've had this on
{TAG_1} Island!","C'est la première fois qu'on peut en acheter
sur l'île {TAG_1} !","Wir sind die Ersten auf {TAG_1},
die diesen Artikel anbieten!","È la prima volta che abbiamo un prodotto
come questo sull'Isola {TAG_1}!","¡Es la primera vez que tenemos un producto como
este en la isla {TAG_1}!",Bunu {TAG_1} Adası’nda ilk kez biz satıyoruz!
14,Clerk_Common_05,We even get some celebrities in here!,"Même des stars fréquentent le marché,
vous savez !","Manchmal kommen sogar richtige
Berühmtheiten zum Einkaufen hierher!","Tra i nostri clienti ci sono anche delle
celebrità in incognito!",¡Hasta los famosos visitan nuestro puestecillo!,Buraya ünlüler bile uğruyor!
15,Clerk_Common_06,Why don't you have a go?,"Essayez, pour voir !",Mal probieren?,Perché non provare?,¿Por qué no lo pruebas?,Bir denemeye ne dersin?
16,Clerk_Common_07,We're much cheaper than normal shops!,"Nous sommes beaucoup moins chers
que la concurrence !",Bei uns gibt's alles billiger als im Geschäft!,Abbiamo i prezzi migliori in assoluto!,"¡Nuestros precios son mucho más baratos
que los de otras tiendas!",Normal mağazalardan çok daha ucuzuz!
17,Clerk_Common_08,Get it while you still can!,"Dépêchez-vous, avant qu'il ne reste plus rien !","Schlag zu, solange du noch kannst!",Se non ti sbrighi andrà tutto a ruba!,¡No lo dejes escapar!,Fırsat varken kap!
18,Clerk_Common_09,"If you don't buy now, you'll regret it!","Si vous n'achetez pas maintenant, vous allez
le regretter !","Kauf jetzt, oder du bereust es später!","Se non compri adesso, te ne pentirai!","¡Si no lo compras ahora, luego te arrepentirás!",Şimdi almazsan sonra pişman olursun!
19,Clerk_Common_10,Come quickly before we sell out!,"Venez vite, avant que tout soit vendu !","Komm schnell, oder sie sind alle weg!","Vieni subito, altrimenti finirà tutto!","¡Date prisa, que me lo quitan de las manos!",Tükenmeden yetiş!
20,Clerk_Common_11,This shop is the real McCoy!,"Si vous cherchez l'original, il est ici !",Wir sind das Original!,Questo è il posto che cercavi!,¡Este puestecillo es LO MÁS!,Gerçek kalite burada!
21,Clerk_Common_12,This shop's been on TV!,Cette échoppe est passée à la télé !,Wir waren sogar schon mal im Fernsehen!,Siamo apparsi anche in TV!,¡Nuestro puestecillo ha salido por la tele!,Bu tezgâh televizyona bile çıktı!
22,Clerk_Common_13,These gifts would make anyone happy!,"Ici, vous trouverez le cadeau qui plaira
à coup sûr !","Unsere Waren eignen sich auch perfekt als
Mitbringsel für liebe Freunde!",Quest'articolo è il regalo ideale!,¡Este producto es el regalo ideal!,Bunlar hediye olarak herkesi mutlu eder!
23,Clerk_Common_14,There's usually a queue a mile long for this!,Les gens font toujours la queue pour en avoir !,"Normalerweise stehen die Leute nach Artikeln
wie diesem hier kilometerlang Schlange!",Tutti vogliono questo prodotto!,"¡Normalmente se forman colas larguísimas
para comprar este producto!",Normalde bunun için upuzun kuyruk olur!
24,Clerk_Common_15,Only a select few know the true value of this!,"Seuls les experts savent reconnaître la vraie
valeur de cet article !","Echte Kenner wissen den Wert dieses Artikels
zu schätzen!","Solo pochi esperti sono in grado di riconoscere
il valore di questo prodotto!","¡Muy poca gente aprecia el valor de
este producto!",Bunun gerçek değerini ancak anlayan bilir!
25,Clerk_Common_16,This shop is where it all started!,C'est ici que tout a commencé !,"Mit diesem Stand hat unsere Erfolgsgeschichte
angefangen!",La nostra è un'attività di tendenza!,¡Este puestecillo marca tendencia!,Her şey bu tezgâhta başladı!
26,Clerk_Common_17,I've been trading on this street for 20 years!,Ça fait 20 ans que je fais ce métier !,"Ich verkaufe schon seit über 20 Jahren
meine Waren auf dem Markt!","Sono ormai 20 anni che faccio questo mestiere!
Credetemi!",¡Nuestro puestecillo lleva 20 años abierto!,Tam 20 yıldır bu sokakta satış yapıyorum!
27,Clerk_Common_18,"We even get big-shot customers in here now
and then!",Nous avons souvent des clients importants !,"Manchmal kommen auch echte Promis
bei uns einkaufen!",Ogni tanto abbiamo anche clienti importanti!,"¡Un cliente muy importante habla maravillas
de nosotros!",Arada çok önemli müşteriler bile uğruyor!
28,Clerk_Common_19,You can't even find this on the internet!,On ne peut même plus en trouver sur Internet !,"Artikel wie diesen findest du nicht mal
im Internet!","Questo prodotto non si trova più
neanche su Internet!",¡Esto está agotado hasta en internet!,Bunu internette bile bulamazsın!
29,Clerk_Morning_00,{TAG_1} {TAG_2}{TAG_3}{TAG_4} {TAG_5} yummy!,"Par ici, {TAG_1} {TAG_2}{TAG_3}{TAG_4} !","{TAG_1} {TAG_2}{TAG_3}
{TAG_4}{TAG_5} wirklich lecker!",Che delizia {TAG_1}{TAG_2}{TAG_3}{TAG_4}!,"¡Hoy tenemos {TAG_1}{TAG_2}{TAG_3}!
¡{TAG_4} muy bien!",{TAG_1} {TAG_2}{TAG_3}{TAG_4} {TAG_5} nefis!
30,Clerk_Morning_01,Welcome to the morning market!,Bienvenue au marché du matin !,Willkommen auf dem Morgenmarkt!,Benvenuti al mercato mattutino!,¡Bienvenidos al mercado mañanero!,Sabah pazarına hoş geldiniz!
31,Clerk_Morning_02,Good morning!,Bonjour !,Guten Morgen!,Buongiorno!,¡Buenos días!,Günaydın!
