index,label,English,French,German,Italian,Spanish,Turkish
0,BtnSave,Save,Sauvegarder,Speichern,Salva,Guardar,Kaydet
3,Caption03,To open: ???,Condition : ???,Erforderlich: ???,Condizioni: ???,Condición: (?),Açılma koşulu: ???
4,Caption04,To open: {TAG_1}7 islanders (at least 3 male & 3 female){TAG_2}.,"Condition : {TAG_1}7 habitants{TAG_2}, dont {TAG_3}au moins 3 de chaque sexe{TAG_4}.","Erforderlich: {TAG_1}7 Bewohner{TAG_2}, je mindestens {TAG_3}3 {TAG_4}davon {TAG_5}männlich{TAG_6} bzw. {TAG_7}weiblich{TAG_8}.","Condizioni: avere {TAG_1}7 abitanti{TAG_2}, di cui almeno{TAG_3} 3{TAG_4}{TAG_5} {TAG_6}{TAG_7}maschi {TAG_8}e {TAG_9}3 femmine{TAG_10}.","Condición: debes tener {TAG_1}7 residentes, al menos 3 masculinos y 3 femeninos{TAG_2}.",Açılma koşulu: {TAG_1}7 ada sakini (en az 3 erkek ve 3 kadın){TAG_2}.
5,Caption05,To open: {TAG_1}5 or more islanders{TAG_2} + solve {TAG_3}15{TAG_4} problems.,Conditions : {TAG_1}au moins 5 habitants{TAG_2} et {TAG_3}15{TAG_4} soucis résolus.,"Erforderlich:{TAG_1} 5 Bewohner{TAG_2}, {TAG_3}15 Probleme {TAG_4}gelöst.",Condizioni: avere almeno{TAG_1} 5 abitanti {TAG_2}e risolvere {TAG_3}15 problemi{TAG_4}.,Condición: debes tener {TAG_1}5 o más {TAG_2}residentes y resolver {TAG_3}15 problemas{TAG_4}.,Açılma koşulu: {TAG_1}En az 5 ada sakini{TAG_2} + {TAG_3}15{TAG_4} sorun çöz.
6,Caption06,To open: {TAG_1}At least 1 male and 1 female islander{TAG_2} + solve {TAG_3}5{TAG_4} problems.,Conditions : {TAG_1}au moins 1 habitant de chaque sexe{TAG_2} et {TAG_3}5{TAG_4} soucis résolus.,"Erforderlich: Mindestens{TAG_1} 1 männl. {TAG_2}& {TAG_3}1 weibl. Bewohner{TAG_4}, {TAG_5}5 Probleme {TAG_6}gelöst.","Condizioni: avere almeno {TAG_1}1 abitante maschio {TAG_2}e {TAG_3}1 abitante femmina{TAG_4}, e risolvere {TAG_5}5 problemi{TAG_6}.",Condición: debes tener al menos {TAG_1}1 residente masculino {TAG_2}y {TAG_3}1 femenino {TAG_4}y resolver {TAG_5}5 problemas{TAG_6}.,Açılma koşulu: {TAG_1}En az 1 erkek ve 1 kadın ada sakini{TAG_2} + {TAG_3}5{TAG_4} sorun çöz.
8,Caption08,To open: Get over {TAG_1}{TAG_2}200{TAG_3}.,Condition : avoir plus de {TAG_1}200 {TAG_2}{TAG_3}.,Erforderlich: Mehr als {TAG_1}200 {TAG_2}{TAG_3} Kapital.,Condizioni: avere almeno{TAG_1} 200 {TAG_2}{TAG_3}.,Condición: consigue {TAG_1}más de 200 {TAG_2}{TAG_3}.,Açılma koşulu: {TAG_1}{TAG_2}200{TAG_3} miktarını aş.
9,Caption09,To open: Receive {TAG_1}5{TAG_2} different treasures.,Condition : obtenir {TAG_1}au moins 5 trésors différents{TAG_2}.,Erforderlich: Mindestens {TAG_1}5 verschiedene Schätze{TAG_2}.,Condizioni: avere almeno{TAG_1} 5 tesori {TAG_2}{TAG_3}diversi{TAG_4}.,Condición: consigue {TAG_1}5 o más tesoros {TAG_2}diferentes.,Açılma koşulu: {TAG_1}5{TAG_2} farklı hazine edin.
10,Caption10,To open: {TAG_1}2 male & 2 female islanders{TAG_2} + solve {TAG_3}30{TAG_4} problems.,Conditions : {TAG_1}au moins 2 habitants de chaque sexe{TAG_2} et {TAG_3}30{TAG_4} soucis résolus.,"Erforderlich: {TAG_1}2 männl. {TAG_2}& {TAG_3}2 weibl. Bewohner{TAG_4}, {TAG_5}30 Probleme{TAG_6} gelöst.","Condizioni: avere almeno{TAG_1} 2 abitanti maschi {TAG_2}e {TAG_3}2 abitanti femmine{TAG_4}, e risolvere {TAG_5}30 problemi{TAG_6}.",Condición: debes tener al menos {TAG_1}2 residentes masculinos y 2 femeninos {TAG_2}y resolver {TAG_3}30 problemas{TAG_4}.,Açılma koşulu: {TAG_1}2 erkek ve 2 kadın ada sakini{TAG_2} + {TAG_3}30{TAG_4} sorun çöz.
11,Caption11,To open: {TAG_1}An islander wedding{TAG_2}.,Condition : deux habitants {TAG_1}se marient{TAG_2}.,Erforderlich: Bewohner {TAG_1}heiraten{TAG_2}.,Condizioni: 2 abitanti {TAG_1}si sposano{TAG_2}.,Condición: consigue que una {TAG_1}pareja de residentes se case{TAG_2}.,Açılma koşulu: {TAG_1}Bir ada sakini evlensin{TAG_2}.
12,Caption12,To open: {TAG_1}At least 10 islanders{TAG_2} + solve {TAG_3}50{TAG_4} problems.,Conditions : {TAG_1}au moins 10 habitants{TAG_2} et {TAG_3}50{TAG_4} soucis résolus.,"Erforderlich: Mindestens {TAG_1}10 Bewohner{TAG_2}, {TAG_3}50 Probleme {TAG_4}gelöst.",Condizioni: avere almeno {TAG_1}10 abitanti {TAG_2}e risolvere {TAG_3}50 problemi{TAG_4}.,Condición: debes tener {TAG_1}10 o más residentes {TAG_2}y resolver {TAG_3}50 problemas{TAG_4}.,Açılma koşulu: {TAG_1}En az 10 ada sakini{TAG_2} + {TAG_3}50{TAG_4} sorun çöz.
13,Caption13,To open: {TAG_1}Give a song to an islander{TAG_2}.,Condition : {TAG_1}offrir une chanson{TAG_2} à un habitant.,Erforderlich: {TAG_1}Schenke{TAG_2} einem Bewohner {TAG_3}ein Lied{TAG_4}.,Condizioni: {TAG_1}regalare {TAG_2}{TAG_3}una canzone {TAG_4}a un abitante.,Condición: regala {TAG_1}una canción {TAG_2}a uno de los residentes.,Açılma koşulu: {TAG_1}Bir ada sakinine şarkı ver{TAG_2}.
14,Caption14,To open: {TAG_1}2 male and 2 female islanders{TAG_2} + solve {TAG_3}10{TAG_4} problems.,Conditions : {TAG_1}au moins 2 habitants de chaque sexe{TAG_2} et {TAG_3}10{TAG_4} soucis résolus.,"Erforderlich: {TAG_1}2 männl.{TAG_2} & {TAG_3}2 weibl. Bewohner{TAG_4}, {TAG_5}10 Probleme {TAG_6}gelöst.","Condizioni: avere almeno{TAG_1} 2 abitanti maschi {TAG_2}e {TAG_3}2 abitanti femmine{TAG_4}, e risolvere {TAG_5}10 problemi{TAG_6}.",Condición: debes tener al menos {TAG_1}2 residentes masculinos y 2 femeninos {TAG_2}y resolver {TAG_3}10 problemas{TAG_4}.,Açılma koşulu: {TAG_1}2 erkek ve 2 kadın ada sakini{TAG_2} + {TAG_3}10{TAG_4} sorun çöz.
15,Caption15,To open: {TAG_1}Communicate via StreetPass{TAG_2} or {TAG_3}receive an import item via SpotPass{TAG_4}.,Condition : {TAG_1}établir une communication StreetPass{TAG_2} ou {TAG_3}recevoir un article importé via SpotPass{TAG_4}.,Erforderlich: {TAG_1}Austausch über StreetPass{TAG_2} oder {TAG_3}Import von Waren über SpotPass{TAG_4}.,Condizioni: effettuare{TAG_1} con successo una comunicazione tramite StreetPass {TAG_2}o ricevere {TAG_3}un articolo d'importazione tramite SpotPass{TAG_4}.,Condición: completa una {TAG_1}comunicación por StreetPass {TAG_2}o {TAG_3}recibe un producto importado por SpotPass{TAG_4}.,"Açılma koşulu: {TAG_1}StreetPass ile iletişim
kur{TAG_2} veya {TAG_3}SpotPass ile ithal ürün al{TAG_4}."
16,Caption16,To open: {TAG_1}Send an explorer from your island{TAG_2} or {TAG_3}an explorer comes and camps here{TAG_4}.,Condition : {TAG_1}recevoir un voyageur qui plante sa tente{TAG_2} sur votre île ou {TAG_3}envoyer un enfant en voyage{TAG_4}.,Erforderlich: Ein {TAG_1}Reisender stellt auf der Insel sein Zelt auf {TAG_2}oder {TAG_3}ein Kind von der Insel wird auf Reisen geschickt{TAG_4}.,Condizioni: avere {TAG_1}un viaggiatore che abbia piantato una tenda {TAG_2}sull'isola oppure {TAG_3}far viaggiare un bambino {TAG_4}dell'isola.,Condición: {TAG_1}un viajero debe plantar su tienda {TAG_2}en la isla o debes {TAG_3}enviar a un niño de viaje a otra isla{TAG_4}.,"Açılma koşulu: {TAG_1}Adandan bir gezgin gönder{TAG_2}
veya {TAG_3}bir gezgin gelip burada kamp kursun{TAG_4}."
17,Caption17,To open: {TAG_1}Initiate StreetPass{TAG_2}.,Condition : {TAG_1}activer StreetPass{TAG_2}.,Erforderlich: {TAG_1}StreetPass{TAG_2} aktiviert.,Condizioni: {TAG_1}attivare StreetPass{TAG_2}.,Condición: {TAG_1}debes activar StreetPass{TAG_2}.,Açılma koşulu: {TAG_1}StreetPass'i etkinleştir{TAG_2}.
19,Caption19,To open: {TAG_1}Someone confesses their love{TAG_2}.,Condition : un habitant fait une {TAG_1}déclaration d'amour{TAG_2}.,Erforderlich: {TAG_1}Liebeserklärung {TAG_2}durch einen Bewohner.,Condizioni: un abitante fa {TAG_1}una dichiarazione d'amore{TAG_2}.,Condición: {TAG_1}un residente debe hacer una declaración de amor{TAG_2}.,Açılma koşulu: {TAG_1}Biri aşkını itiraf etsin{TAG_2}.
20,Caption20,To open: {TAG_1}Someone confesses their love{TAG_2}.,Condition : un habitant fait une {TAG_1}déclaration d'amour{TAG_2}.,Erforderlich: {TAG_1}Liebeserklärung{TAG_2} durch einen Bewohner.,Condizioni: un abitante fa {TAG_1}una dichiarazione d'amore{TAG_2}.,Condición: {TAG_1}un residente debe hacer una declaración de amor{TAG_2}.,Açılma koşulu: {TAG_1}Biri aşkını itiraf etsin{TAG_2}.
