index,label,English,French,German,Italian,Spanish,Turkish
0,TopFood,"Food
Album","Album
nourriture","Essen
Album","Album
dei cibi",Comida,"Yiyecek
Albümü"
1,TopBody,"Clothes
Album","Album
vêtements","Kleidung
Album","Album dei
vestiti",Ropa,"Kıyafet
Albümü"
2,TopHeadwear,"Hats
Album","Album
chapeaux","Hüte
Album","Album dei
cappelli",Sombreros,"Şapka
Albümü"
3,TopRoom,"Interiors
Album","Album
intérieurs","Möbel
Album","Album di
arredamento",Interiores,"İç Mekân
Albümü"
4,TopTool,"Goods
Album","Album
divers","Haushalt
Album","Album degli
strumenti",Objetos,"Eşya
Albümü"
5,TopTreasure,"Treasures
Album","Album
trésors","Schätze
Album","Album dei
tesori",Tesoros,"Hazine
Albümü"
6,ListUnknown,???,???,???,???,(?),???
7,Price,{TAG_1}{TAG_2},{TAG_1} {TAG_2},{TAG_1} {TAG_2},{TAG_1} {TAG_2},{TAG_1} {TAG_2},{TAG_1}{TAG_2}
8,Numerator,{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1}
9,Denominator,{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1}
10,Numerator_C,{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1}
11,Denominator_C,{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1}
12,U_Complete_Id,Types,types,Typen,Tipi,Total,Tür
13,U_Complete_Color,Colours,coloris,Farben,Colori,Colores,Renk
14,NotForSell,Not for Sale,Gratuit,Unverkäuflich,Gratis,No disponible,Satılık Değil
15,Btn_StartView,View,Voir,Ansehen,Guarda,Ver,Görüntüle
16,Btn_EndView,Quit,Quitter,Beenden,Esci,Salir,Çık
