index,label,English,French,German,Italian,Spanish,Turkish
0,Title_00,Ninja,Ninja,Ninja,Ninja,Ninja,Ninja
1,Title_01,Hermit Crab,Bernard-l'hermite,Schneckenrennen,Paguro,Cangrejo ermitaño,Keşiş Yengeci
2,Title_02,Hat,Chapeau,Der Hut,Cappello,Sombrero,Şapka
3,Title_03,True Love,Vrai amour,Entführung der Braut,Vero amore,Amor verdadero,Gerçek Aşk
4,Title_04,Falling,Chute,Der tiefe Fall,Caduta libera,Caída libre,Düşüş
5,Title_05,Seaweed,Algues,Tiefsee-Tang,Alghe,Alga,Deniz Yosunu
6,Title_06,Muscles,Muscles,"Sportlich, sportlich!",Muscoli,Músculos,Kaslar
7,Title_07,Sea Monster,Monstre marin,Das Tiefsee-Ungeheuer,Mostri marini,Monstruo marino,Deniz Canavarı
8,Title_08,Hide-and-Seek,Cache-cache,Das Versteckspiel,Nascondino,Escondite,Saklambaç
9,Title_09,Royalty,Noblesse,Siebenerrunde,Aristocrazia,Realeza,Asalet
10,Title_10,Sneeze,Éternuement,Gesundheit!!,Starnuto,Estornudo,Hapşırık
11,Title_11,Red String,Fil rouge,Den Faden gefunden!,Filo rosso,Hilo rojo,Kırmızı İp
12,Title_13,Ritual,Rituel,Das Ritual,Rituale,Ritual,Ritüel
13,Title_14,Giant,Géant,Die Augen eines Riesen,Gigante,Gigante,Dev
14,Title_15,Factory Visit,Visite d'usine,In der Farben-Fabrik,Visita alla fabbrica,Visita a la fábrica,Fabrika Gezisi
15,Title_16,Rustly Hair,Cheveux en pagaille,Schüttel-Schopf,Chioma fluente,Pelo alborotado,Dağınık Saçlar
16,Title_17,Transform,Transformation,Superhelden-Saga,Trasformazione,Transformación,Dönüşüm
17,Title_18,Mirror,Miroir,Der Fremde im Spiegel,Specchio,Espejo,Ayna
18,Title_19,Rucksack,Sac à dos,Der Waldlauf,Zainetto,Mochila,Sırt Çantası
19,Title_20,Drive,Promenade en voiture,Gespräche im Auto,Guida,Coche,Araba Gezisi
20,Title_21,Stick Figure,Bonhomme allumettes,Das Strichmännchen,Omino stilizzato,Figura de palo,Çöp Adam
21,Title_22,Door,Porte,Am seidenen Faden,Porta,Puerta,Kapı
22,Title_23,Hiding,Cachette,Versteckspieler,Nascondiglio,Como ratones,Saklanma
23,Title_24,Table,Table,Im Kreis laufen,Tavolo,Mesa,Masa
24,Title_25,Trap,Piège,In der Falle!,Caduta,Trampa,Tuzak
25,Title_26,Unbelievable,Pas croyable,Unglaubliche Geschichten,Incredibile,¡Qué me dices!,İnanılmaz
26,Title_27,Solar,Solaire,Muskel-Kraftwerk,Energia solare,Panel solar,Güneş Enerjisi
27,Title_28,20XX,20XX,20XX,Anno 20XX,Año 20XX,20XX
32,TitleSpeak_00,Er... Ninja,Hum... Ninja...,Äääh... Ninja?,Mmmh... Ninja...,Vale... Ninja.,Ee... Ninja
33,TitleSpeak_01,Er... Hermit Crab,Hum... Bernard-l'hermite...,Äääh... Schneckenrennen,Mmmh... Paguro...,Vale... Cangrejo ermitaño.,Ee... Keşiş Yengeci
34,TitleSpeak_02,Er... Hat,Hum... Chapeau...,Äääh... Der Hut,Mmmh... Cappello...,Vale... Sombrero.,Ee... Şapka
35,TitleSpeak_03,Er... True Love,Hum... Vrai amour...,Äääh... Entführung der Braut,Mmmh... Vero amore...,Vale... Amor verdadero.,Ee... Gerçek Aşk
36,TitleSpeak_04,Er... Falling,Hum... Chute...,Äääh... Der tiefe Fall,Mmmh... Caduta libera...,Vale... Caída libre.,Ee... Düşüş
37,TitleSpeak_05,Er... Seaweed,Hum... Algues...,Äääh... Tiefsee-Tang,Mmmh... Alghe...,Vale... Alga.,Ee... Deniz Yosunu
38,TitleSpeak_06,Er... Muscles,Hum... Muscles...,"Äääh... Sportlich, sportlich!",Mmmh... Muscoli...,Vale... Músculos.,Ee... Kaslar
39,TitleSpeak_07,Er... Sea Monster,Hum... Monstre marin...,Äääh... Das Tiefsee-Ungeheuer,Mmmh... Mostri marini...,Vale... Monstruo marino.,Ee... Deniz Canavarı
40,TitleSpeak_08,Er... Hide-and-Seek,Hum... Cache-cache...,Äääh... Das Versteckspiel,Mmmh... Nascondino...,Vale... Escondite.,Ee... Saklambaç
41,TitleSpeak_09,Er... Royalty,Hum... Noblesse...,Äääh... Siebenerrunde,Mmmh... Aristocrazia...,Vale... Realeza.,Ee... Asalet
42,TitleSpeak_10,Er... Sneeze,Hum... Éternuement...,Äääh... Gesundheit!!,Mmmh... Starnuto...,Vale... Estornudo.,Ee... Hapşırık
43,TitleSpeak_11,Er... Red String,Hum... Fil rouge...,Äääh... Den Faden gefunden!,Mmmh... Filo rosso...,Vale... Hilo rojo.,Ee... Kırmızı İp
44,TitleSpeak_13,Er... Ritual,Hum... Rituel...,Äääh... Das Ritual,Mmmh... Rituale...,Vale... Ritual.,Ee... Ritüel
45,TitleSpeak_14,Er... Giant,Hum... Géant...,Äääh... Die Augen eines Riesen,Mmmh... Gigante...,Vale... Gigante.,Ee... Dev
