index,label,English,French,German,Italian,Spanish,Turkish
3,IslandName_00,"A piece of paradise lying in
the middle of a beautiful ocean...","Un petit coin de paradis
au beau milieu de l'océan...","Eine paradiesische Insel,
mitten im blauen Ozean...","Un angolo di paradiso
nel bel mezzo dell'oceano...","Un pedacito de paraíso
en medio del océano...","Güzel bir okyanusun ortasında
uzanan küçük bir cennet..."
4,IslandName_00_Moved,"It's the perfect place for a
Mii to start a new life!","C'est l'endroit idéal pour qu'un
Mii commence une nouvelle vie !","Genau der richtige Ort für dein
Mii, um ein neues Leben zu
beginnen!","È il posto perfetto per iniziare
una nuova vita insieme
al Mii che hai creato!","¡Es el lugar perfecto para que
tu Mii empiece una nueva vida!","Bir Mii'nin yeni bir hayata başlaması
için kusursuz bir yer!"
5,IslandName_01,"And now this place is all yours!
It just needs a name.","Cette petite île est toute à vous !
Mais elle n'a pas encore de nom...
Trouvez-lui un joli nom !","Diese Insel ist nur für dich
gemacht. Aber sie hat noch
keinen Namen.
Wie soll deine Insel heißen?","Questa è la tua isola!
Tutto ciò che devi fare
è darle un nome!","¡Esta isla te pertenece!
Pero aún no tiene nombre.

¿Quieres ponérselo tú?","Ve artık burası tamamen senin!
Sadece bir adı eksik."
6,IslandName_02,"What will you call your island?

□□□□□□□□□□ Island","Comment voulez-vous l'appeler ?

Île _ _ _ _ _ _ _ _ _ _","Gib deiner Insel einen Namen:

□□□□□□.","Come vuoi chiamarla?

Isola _ _ _ _ _ _ _ _ _ _","Elige un nombre para la isla:

Isla □□□□□□","Adana ne ad vereceksin?

□□□□□□□□□□ Adası"
8,IslandName_04,"{TAG_1}{TAG_2} Island{TAG_3}...

That's a great name!","{TAG_1}Île {TAG_2}{TAG_3}...

Quel nom charmant !","{TAG_1}{TAG_2}{TAG_3}...

Ein fantastischer Name!","{TAG_1}Isola {TAG_2}{TAG_3}...

Un nome davvero fantastico!","{TAG_1}Isla {TAG_2}{TAG_3}...

¡Qué bonito!","{TAG_1}{TAG_2} Adası{TAG_3}...

Harika bir ad!"
12,CreateMiiIntro,"You are the new {TAG_1}owner {TAG_2}of
{TAG_3} Island.

Now, {TAG_4}your lookalike{TAG_5} can start a
new life on the island as the
first official islander!","Vous allez désormais devoir {TAG_1}gérer{TAG_2}
l'île {TAG_3}.

Et {TAG_4}le Mii qui vous représente{TAG_5} va
être le premier à s'y installer pour
commencer une nouvelle vie !","Ab heute bist du {TAG_1}
neue {TAG_2}{TAG_3}{TAG_4} von
{TAG_5}!
Und {TAG_6}dein Ebenbild{TAG_7} beginnt
hier sein neues Leben als
{TAG_8} der Insel.","L'Isola {TAG_1}
è di {TAG_2}tua proprietà{TAG_3}.

Il {TAG_4}Mii che ti somiglia
{TAG_5}può iniziare una nuova vita qui
come primo abitante ufficiale!","A partir de ahora {TAG_1}te ocuparás{TAG_2}
de la isla {TAG_3}.

Además, {TAG_4}tu doble {TAG_5}también comenzará
una nueva vida en la isla y tendrá
el honor de ser su primer residente.","Artık {TAG_3} Adası'nın yeni {TAG_1}sahibi{TAG_2} sensin.

Şimdi {TAG_4}sana benzeyen Mii{TAG_5}, adanın
ilk resmî sakini olarak burada
yeni bir hayata başlayabilir!"
13,GoToCreateMii,"But first, let's create a {TAG_1}Mii{TAG_2} that
{TAG_3}looks like you{TAG_4}!","Mais pour commencer, nous
allons créer un {TAG_1}Mii à votre image{TAG_2}.","Zu allererst solltest du aber
ein {TAG_1}Mii{TAG_2} erstellen, das {TAG_3}so aussieht
wie du selbst{TAG_4}!","Innanzitutto creiamo un
{TAG_1}Mii{TAG_2} che {TAG_3}ti somigli{TAG_4}!","¡Primero tienes que crear
un {TAG_1}Mii{TAG_2} que {TAG_3}se parezca a ti{TAG_4}!","Ama önce {TAG_3}sana benzeyen{TAG_4} bir {TAG_1}Mii{TAG_2}
oluşturalım!"
14,BackFromCreateMii,"You made your {TAG_1}lookalike{TAG_2}!

{TAG_3}{TAG_4}{TAG_5} will love living
here on {TAG_6} Island!","Vous avez créé votre {TAG_1}Mii{TAG_2} !

{TAG_3}{TAG_4}{TAG_5} va sûrement se
plaire sur l'île {TAG_6} !","Dein {TAG_1}Ebenbild{TAG_2} ist fertig!

Hoffentlich wird {TAG_3}{TAG_4}{TAG_5}
sich auf {TAG_6}
auch wohlfühlen!","Hai creato {TAG_1} {TAG_2}sosia{TAG_3}!

{TAG_4}{TAG_5} {TAG_6}non vede
l'ora di iniziare la sua nuova vita
sull'Isola {TAG_7}!","¡Has creado a {TAG_1}tu doble{TAG_2}!

{TAG_3}{TAG_4} {TAG_5}se lo va a pasar
en grande en la isla {TAG_6}.","{TAG_1}Sana benzeyen Mii'yi{TAG_2} oluşturdun!

{TAG_3}{TAG_4}{TAG_5}, {TAG_6} Adası'nda yaşamaya bayılacak!"
15,Map_Apart_00,"{TAG_1}'s apartment
building has just been finished.

Let's take a look!","L'immeuble où va habiter
{TAG_1} vient
juste d'être achevé !

Allons voir ça !","Gerade wurde das Apartmenthaus
fertig, in dem {TAG_1}
wohnen wird.
Sehen wir es uns doch einmal an!","L'appartamento di {TAG_1}
è ora disponibile.

Diamo un'occhiata!","Ha finalizado la construcción del
bloque de apartamentos donde
vivirá {TAG_1}.

¡Vamos a verlo!","{TAG_1}'nın apartmanı
yeni tamamlandı.

Bir göz atalım!"
16,MiiWatchFromMap_00,"Let's see how {TAG_1}
is doing in {TAG_2} new place.

Tap {TAG_3}Enter{TAG_4} to go inside.","Que peut bien faire
{TAG_1} dans son
nouvel appartement ?

Pour le savoir, touchez {TAG_2}Entrer{TAG_3}.","Was macht {TAG_1}
wohl in {TAG_2} Zimmer?

Berühre {TAG_3}Betreten{TAG_4}, um selbst
ins Zimmer zu gehen und es
herauszufinden.","Vediamo come se la passa
{TAG_1} nel suo
nuovo appartamento!

Tocca {TAG_2}Entra{TAG_3} per accedervi.","¿Qué estará haciendo {TAG_1}
en su nuevo apartamento?

Para verlo, toca {TAG_2}Entrar{TAG_3}.","{TAG_1}, {TAG_2} yeni evinde
ne yapıyor bakalım.

İçeri girmek için {TAG_3}Gir{TAG_4} seçeneğine dokun."
