index,label,English,French,German,Italian,Spanish,Turkish
0,Affinity_Btn_GoCheck,Test,Tester,Testen,Test,Hacer test,Test Et
1,Affinity_Btn_Putout,Clear,Enlever,Entfernen,Cancella,Quitar,Temizle
2,Affinity_Btn_Leave,Exit,Quitter,Beenden,Esci,Salir,Çık
3,Affinity_Entrance_Caption,"The tester tries to predict how
well two islanders go together!","Cette machine peut évaluer
les affinités entre deux Mii
vivant sur l'île.","Dieser Tester ermittelt, wie gut sich
zwei Einwohner deiner Wahl verstehen.","Il programma è in grado di calcolare
l'affinità tra due abitanti dell'isola!","¡Este test comprueba la compatibilidad
entre dos residentes!","Bu test, iki ada sakininin
ne kadar iyi anlaşacağını tahmin eder!"
4,Affinity_Entrance_Btn_00,"Compatibility
Forecast","Prévisions
d'affinité",Affinitätsvorhersage,"Previsioni
di affinità","Previsión de
compatibilidad","Uyum
Tahmini"
5,Affinity_Entrance_Btn_01,"Compatibility
Test",Test d'affinité,Affinitätstest,"Test
di affinità","Test de
compatibilidad","Uyum
Testi"
6,Affinity_Forecast_MiiName,{TAG_1} & {TAG_2},{TAG_1} et {TAG_2},{TAG_1} und {TAG_2},{TAG_1} e {TAG_2},{TAG_1} {TAG_2} {TAG_3},{TAG_1} ve {TAG_2}
7,Affinity_Forecast_Instruction,Select 2 islanders.,Choisissez deux habitants.,Wähle zwei Einwohner aus.,Seleziona due Mii.,Elige a dos residentes.,2 ada sakini seç.
8,Affinity_Forecast_InvalidMii,"You cannot test a Mii that does not have a
full date of birth set in their profile.","Vous ne pouvez pas tester de Mii si sa date de
naissance n'est pas indiquée dans son profil.","Ein Mii kann am Test nur teilnehmen, wenn im
Profil sein volles Geburtsdatum angegeben ist.","Solo i Mii con una data di nascita nel profilo
possono ricevere le previsioni.",Los Mii sin fecha de cumpleaños no pueden hacer el test.,"Profilinde doğum tarihi eksik olan
bir Mii teste katılamaz."
9,Affinity_Forecast_Date_00,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
10,Affinity_Forecast_Date_01,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
11,Affinity_Forecast_Date_02,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
12,Affinity_Forecast_Date_03,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
13,Affinity_Forecast_Date_04,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
14,Affinity_Forecast_Date_05,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
15,Affinity_Forecast_Date_06,{TAG_1}/{TAG_2},{TAG_1}/{TAG_2},{TAG_1}.{TAG_2}.,{TAG_1}/{TAG_2},{TAG_1}-{TAG_2},{TAG_1}/{TAG_2}
16,Affinity_Forecast_Type_Graph_00,Study/Work,"Travail/
Études","Lernen/
Arbeiten","Studio
e lavoro","Estudio/
trabajo",Okul/İş
17,Affinity_Forecast_Type_Graph_01,Chats,Discussions,"Ernste
Gespräche","Discorsi
seri",Comunicación,Sohbet
18,Affinity_Forecast_Type_Graph_02,Leisure,Loisirs,"Freizeit/
Hobby","Tempo
libero",Ocio,Boş zaman
19,Affinity_Forecast_Type_Graph_03,Love,Amour,Liebe,Amore,Amor,Aşk
20,Affinity_Forecast_Type_00,Study/Work:,Travail/Études : ,Lernen/Arbeiten: ,Studio e lavoro: ,Estudio/trabajo: ,Okul/İş:
21,Affinity_Forecast_Type_01,Chats:,Discussions : ,Ernste Gespräche: ,Discorsi seri: ,Comunicación: ,Sohbet:
22,Affinity_Forecast_Type_02,Leisure:,Loisirs : ,Freizeit/Hobby: ,Tempo libero: ,Ocio: ,Boş zaman:
23,Affinity_Forecast_Type_03,Love:,Amour : ,Liebe: ,Amore: ,Amor: ,Aşk:
24,Affinity_Forecast_Comment_00, There are no clouds in this sunny relationship!,Aucun nuage ne trouble cette relation harmonieuse.,Am Himmel findet sich nicht eine Wolke.,Nessuna nube all'orizzonte per questa relazione così serena!,¡No hay ninguna nube que empañe esta relación soleada!, Bu güneşli ilişkide tek bir bulut bile yok!
25,Affinity_Forecast_Comment_01, Clear skies are predicted to last a long time!,Le beau temps devrait continuer sur leurs relations.,Hier sollte anhaltend gutes Wetter vorherrschen.,Cieli sereni a lungo!,¡Los cielos claros se mantendrán por mucho tiempo!, Açık havanın uzun süre devam etmesi bekleniyor!
26,Affinity_Forecast_Comment_02, Expect heavy rain throughout this relationship...,Leurs rapports risquent d'être pluvieux...,Es stehen stürmische Zeiten bevor...,Previste forti piogge nel corso di questa relazione...,Se esperan lluvias copiosas en esta relación..., Bu ilişki boyunca sağanak yağış bekleniyor...
27,Affinity_Forecast_Comment_03, A poor forecast is expected throughout the region.,Un temps médiocre est attendu sur leurs relations.,Am Himmel hängen ziemlich dunkle Wolken.,Previsto brutto tempo su quest'area.,Se esperan previsiones desfavorables en toda la región., İlişkinin genelinde kötü hava bekleniyor.
28,Affinity_Forecast_Comment_04, The days when this relationship will go well...are few and far between.,Leurs rapports ne connaissent que peu de jours de beau temps...,"Die Tage, an denen alles gut läuft, dürften eher selten sein.",I giorni sereni per questa relazione sono molto sporadici.,Los días de relación soleada serán pocos y muy contados., Bu ilişkide havanın güzel olduğu günler... pek seyrek.
29,Affinity_Forecast_Comment_05, Pretty good overall!,Bonne affinité dans l'ensemble.,Läuft doch eigentlich ganz gut!,Buone previsioni nel complesso!,¡Previsión general muy favorable!, Genel olarak oldukça iyi!
30,Affinity_Forecast_Comment_06, Not too bad overall!,Affinité correcte dans l'ensemble.,Läuft doch eigentlich gar nicht schlecht!,Niente male!,¡Previsión general favorable!, Genel olarak fena değil!
31,Affinity_Forecast_Comment_07, Fine weather in the beginning will give way to cloudy spells later on.,Le beau temps devrait céder la place aux nuages.,"Am Anfang sonnig, später vermehrt bewölkte Abschnitte zu erwarten.",I cieli sereni lasceranno spazio a nubi diffuse.,"Hará buen tiempo al principio, pero luego se nublará."," Başta güneşli, ilerleyen günlerde yer yer bulutlu."
32,Affinity_Forecast_Comment_08, Cloudy to begin with but turning to cheery weather later on.,Les nuages laisseront la place à un beau ciel bleu.,"Anfangs bedeckt, später ist mit Aufheiterung zu rechnen.",Le nubi iniziali spariranno per lasciare spazio a cieli sereni.,"Nublado al principio, pero luego se despejará y hará bueno."," Başta bulutlu, sonrasında hava giderek açacak."
33,Affinity_Forecast_Comment_09, There will be lots of rain and gloom!,beaucoup de pluie attendue sur leurs rapports.,Bei diesen beiden werden Regen und dunkle Wolken sicher häufig sein.,sono previste piogge abbondanti e cattivo tempo!,Habrá lluvias copiosas y mal tiempo en general., Bol yağmur ve kasvetli hava bekleniyor!
34,Affinity_Forecast_Comment_10," The rain won't stop, and neither will the bickering.",relation menacée par des pluies torrentielles.,"Hier regnet es gewaltig, und zwar keine Komplimente!",cieli in burrasca e temporali!,Se prevén lluvias torrenciales.," Yağmur da, atışmaları da dinmeyecek."
