index,label,English,French,German,Italian,Spanish,Turkish
0,Caption_000,"{TAG_1}{TAG_2}{TAG_3} has grown so much,
{TAG_4} is ready to be independent.",{TAG_1}{TAG_2}{TAG_3} a bien grandi !,"{TAG_1}{TAG_2}{TAG_3} ist dem Elternhaus
entwachsen...",{TAG_1}{TAG_2}{TAG_3} ormai è indipendente.,"{TAG_1}{TAG_2} {TAG_3}ha crecido mucho.
¡Es hora de que deje el nido!","{TAG_1}{TAG_2}{TAG_3} iyice büyüdü; artık {TAG_4} kendi
ayakları üzerinde durmaya hazır."
1,Caption_001,"To test that {TAG_1} can take care of {TAG_2}, we can
send {TAG_3} on a trip or make {TAG_4} live on {TAG_5} own.{TAG_6}What do you think we should do?","Il est temps qu'{TAG_1} apprenne à se débrouiller
seu{TAG_2}.{TAG_3}Nous pouvons l{TAG_4} faire emménager dans son
propre appartement ou bien l'envoyer en voyage.{TAG_5}Qu'est-ce qui lui conviendrait le mieux ?","Um {TAG_1} noch erwachsener zu machen, können wir
{TAG_2} auf Reisen schicken oder allein leben lassen.{TAG_3}Was fändest du besser?","Per assicurarci che sia in grado di badare a sé
stess{TAG_1}, possiamo far{TAG_2} fare un viaggio...{TAG_3}O trovar{TAG_4} un appartamento dove possa
vivere da sol{TAG_5}. Che ne pensi?","Para demostrar que{TAG_1} {TAG_2}puede
apañárselas sin ayuda,{TAG_3}podemos enviarl{TAG_4} de viaje o permitir que viva sol{TAG_5}
en su propio apartamento. ¿Qué te parece mejor?","{TAG_1} kendi başının çaresine bakabiliyor mu görmek
için {TAG_3} bir yolculuğa gönderebilir ya da {TAG_4} kendi başına
yaşamasını sağlayabiliriz.{TAG_6}Sence ne yapmalıyız? {TAG_2}{TAG_5}"
3,Caption_003,Exactly. That's what I was thinking!,"Oui, c'est ce qu'on se disait aussi !","Stimmt schon! Genau das hatten
wir uns auch gedacht.",Ma certo! Proprio come pensavo!,¡Exacto! Es justo lo que estaba pensando.,Aynen! Ben de tam bunu düşünüyordum!
4,Caption_004,"I'm off on a solo trip to explore and
get some real life experience.","Je vais partir seu{TAG_1} à l'aventure. Comme on dit :
« Les voyages forment la jeunesse » !","Ich mache mich auf eine abenteuerliche Reise,
um als gereifter Mensch zurückzukehren!","Farò un viaggio per ampliare i miei orizzonti
e fare nuove esperienze di vita.","Me voy de viaje para ver mundo
y crecer como persona.","Biraz hayat tecrübesi edinmek için tek
başıma keşif yolculuğuna çıkıyorum."
5,Caption_005,"Is there anything that needs to be done
before heading off on this trip?","Est-ce qu'{TAG_1} doit préparer quelque chose
avant le grand départ ?","Gibt es noch irgendetwas zu erledigen, bevor
{TAG_1}{TAG_2}{TAG_3} diese Reise antritt?",Cosa vuoi che faccia prima di partire?,"¿Hay algo que quieras cambiar antes de que
{TAG_1}{TAG_2} {TAG_3}salga de viaje?","Bu yolculuğa çıkmadan önce
yapmam gereken bir şey var mı?"
7,Caption_007,"Is there something {TAG_1} should say when meeting
people during this trip?","Voulez-vous qu{TAG_1}{TAG_2} dise
quelque chose aux gens qu'{TAG_3} rencontrera ?","Soll {TAG_1}{TAG_2}{TAG_3} {TAG_4} neuen Freunden
am Reiseziel eine Nachricht von dir übermitteln?","Vuoi che dica qualcosa alle persone
che incontrerà durante il viaggio?","¿Quieres que diga algo a la gente
que conozca en sus viajes?","{TAG_1} bu yolculukta insanlarla tanışırken
söyleyeceği özel bir söz olsun mu?"
8,Caption_008,"OK, understood. I'll repeat those exact
words whenever I meet someone.",Très bien. Je transmettrai tout cela sans faute.,"Verstanden. Das werde ich sagen,
wann immer ich jemandem begegne.","Va bene. Ripeterò esattamente queste parole
ogni volta che incontrerò qualcuno.","Entendido. Cuando me encuentre con alguien,
le diré esas mismas palabras.","Tamam, anladım. Biriyle tanıştığımda
bu sözleri aynen söyleyeceğim."
9,Caption_009,"OK, I'm off. Bye!","Bon, j'y vais ! Au revoir !","Also gut. Dann bin ich mal weg.
Auf geht's, ins Abenteuer!",Ora vado. A presto!,Me voy. ¡Adiós!,"Tamam, ben gidiyorum. Hoşça kalın!"
10,Caption_010,"{TAG_1}{TAG_2} {TAG_3}has left on the trip
of a lifetime...","{TAG_1}{TAG_2} {TAG_3}est part{TAG_4}
faire un grand voyage.","{TAG_1}{TAG_2} {TAG_3}hat die Reise {TAG_4}
Lebens begonnen...","{TAG_1}{TAG_2} {TAG_3}sta per iniziare
il suo viaggio...",{TAG_1}{TAG_2} {TAG_3}ha partido de viaje...,{TAG_1}{TAG_2} {TAG_3}hayatının yolculuğuna çıktı...
11,Caption_011,Take this as a memento.,"Prenez ceci, pour fêter ça.",Nimm das hier als Erinnerung.,Prendi questo come ricordo.,Toma esto como recuerdo.,Bunu hatıra olarak al.
