index,label,English,French,German,Italian,Spanish,Turkish
0,Button_Edit,Edit,Modifier,Editieren,Modifica,Editar,Düzenle
1,Status_Titile,{TAG_1}'s Data,Données {TAG_1}{TAG_2},Daten von {TAG_1},Dati di {TAG_1},Datos de {TAG_1},{TAG_1} - Bilgiler
2,Status_Satisfy,Happiness,Bonheur,Zufriedenheit,Felicità,Felicidad,Mutluluk
3,Status_FoodBest,Really Loves/Loves,Adore / Aime beaucoup,Leibspeise/Lieblingsessen,Super preferiti/Preferiti,Megafavorito y superfavorito,Çok Seviyor/Seviyor
4,Status_FoodGood,Likes,Aime bien,Mag gerne,Graditi,Favoritos,Hoşlanıyor
5,Status_FoodWorst,Dislikes/Really Dislikes,N'aime pas / Déteste,Mag gar nicht/verabscheut,Detestati/Super detestati,Odiado y superodiado,Sevmiyor/Hiç Sevmiyor
6,Status_EatFullness,Stomach,Estomac,Sättigung,Sazietà,Estómago,Mide
7,Status_Food_None,???,???,???,???,(?),???
8,Status_Rel_Partner,{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1}
9,Status_Rel_BestFriend,{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1},{TAG_1}
10,Status_Rel_None,---,---,---,---,---,---
11,Status_RelationLv_Top,{TAG_1}'s Relationships,Relations {TAG_1}{TAG_2},Beziehungen von {TAG_1},Relazioni di {TAG_1},Relaciones de {TAG_1},{TAG_1} - İlişkiler
12,Status_RelationLv_None,None yet,Aucune relation pour l'instant.,Keine,Al momento nessuna relazione,Ninguna relación de momento.,Henüz yok
13,Status_RelationLv_Couple_Excellent,One in a million,Irremplaçable,Unersetzlich,Insostituibile,Inigualable,Eşi benzeri yok
14,Status_RelationLv_Couple_VeryGood,Completely happy,Bonheur immense,Extrem zufrieden,Decisamente felice,Muy satisfactoria,Tamamen mutlu
15,Status_RelationLv_Couple_Good,Very happy,Grand bonheur,Hochzufrieden,Molto felice,Bastante satisfactoria,Çok mutlu
16,Status_RelationLv_Couple_Normal,Happy,Bonheur,Zufrieden,Felice,Satisfactoria,Mutlu
17,Status_RelationLv_Couple_Bad,Fairly happy,Bonheur mitigé,Eher zufrieden,Abbastanza felice,Algo satisfactoria,Oldukça mutlu
18,Status_RelationLv_Couple_VeryBad,Slightly unhappy,Légère insatisfaction,Eher unzufrieden,Leggermente infelice,Algo insatisfactoria,Biraz mutsuz
19,Status_RelationLv_Couple_Poor,Unhappy,Insatisfaction,Unzufrieden,Infelice,Insatisfactoria,Mutsuz
20,Status_RelationLv_Child_Care_Excellent,One in a million,Irremplaçable,Unersetzlich,Insostituibile,Inigualable,Eşi benzeri yok
21,Status_RelationLv_Child_Care_VeryGood,Completely happy,Bonheur immense,Extrem zufrieden,Decisamente felice,Muy satisfactoria,Tamamen mutlu
22,Status_RelationLv_Child_Care_Good,Very happy,Grand bonheur,Hochzufrieden,Molto felice,Bastante satisfactoria,Çok mutlu
23,Status_RelationLv_Child_Care_Normal,Happy,Bonheur,Zufrieden,Felice,Satisfactoria,Mutlu
24,Status_RelationLv_Child_Care]_Bad,Fairly happy,Bonheur mitigé,Eher zufrieden,Abbastanza felice,Algo satisfactoria,Oldukça mutlu
25,Status_RelationLv_Child_Care_VeryBad,Slightly unhappy,Légère insatisfaction,Eher unzufrieden,Leggermente infelice,Algo insatisfactoria,Biraz mutsuz
26,Status_RelationLv_Child_Care_Poor,Unhappy,Insatisfaction,Unzufrieden,Infelice,Insatisfactoria,Mutsuz
27,Status_RelationLv_Fight_Couple_Excellent,One in a million?,Irremplaçable ?,Unersetzlich?,Insostituibile?,¿Inigualable?,Eşi benzeri yok?
28,Status_RelationLv_Fight_Couple_VeryGood,Completely happy?,Bonheur immense ?,Extrem zufrieden?,Decisamente felice?,¿Muy satisfactoria?,Tamamen mutlu?
29,Status_RelationLv_Fight_Couple_Good,Very happy?,Grand bonheur ?,Hochzufrieden?,Molto felice?,¿Bastante satisfactoria?,Çok mutlu?
30,Status_RelationLv_Fight_Couple_Normal,Happy?,Bonheur ?,Zufrieden?,Felice?,¿Satisfactoria?,Mutlu?
31,Status_RelationLv_Fight_Couple_Bad,Fairly happy?,Bonheur mitigé ?,Eher zufrieden?,Abbastanza felice?,¿Algo satisfactoria?,Oldukça mutlu?
