index,label,English,French,German,Italian,Spanish,Turkish
0,Edit_Title_Face,Mii Face & Body,Apparence physique,Gesicht/Körperbau,Personalizza,Editar,Mii Yüzü ve Vücudu
1,Edit_Title_Profile,Mii Profile,Profil,Profil,Profilo del Mii,Perfil,Mii Profili
2,Edit_Title_Voice,Mii Voice,Voix,Stimme,Voce del Mii,Voz,Mii Sesi
3,Edit_Title_Character,Mii Personality,Personnalité,Charakter,Carattere del Mii,Personalidad,Mii Kişiliği
4,Edit_Title_CharacterResult,{TAG_1}'s Personality,La personnalité {TAG_1}{TAG_2}...,Der Charakter von {TAG_1}...,Il carattere di {TAG_1},La personalidad de {TAG_1} es...,Kişilik: {TAG_1}
5,Edit_Notify_NGWord,"The profile for this Mii contains
words that may be inappropriate
and may not be traded or
displayed on other users'
Nintendo 3DS systems.","Le profil de ce Mii contient des
termes susceptibles de heurter
la sensibilité d'autres utilisateurs.
Il se peut que vous ne puissiez pas
échanger ce Mii ou que certaines
informations ne soient pas affichées
sur la console d'autres utilisateurs.","Das Profil dieses Mii-Charakters
enthält Begriffe, die andere Spieler
evtl. als unangemessen empfinden.
Dadurch können Einschränkungen
beim Austausch von Mii-Charakteren
mit anderen und bei der Anzeige
auftreten.","Il profilo di questo Mii contiene parole
che altri utenti potrebbero trovare
offensive. Se non le cambi, in certe
circostanze come lo scambio con
i Mii di altri utenti, potrebbero non
essere visualizzate.","El perfil de este Mii contiene
palabras que podrían resultar
ofensivas para otros usuarios.
Es posible que no puedas
intercambiar personajes Mii o que
no se muestre cierta información.","Bu Mii’nin profilinde uygunsuz
olabilecek sözcükler var.
Bu nedenle başka
kullanıcılarla takas edilemez
veya onların Nintendo 3DS
sistemlerinde görüntülenemez."
6,Edit_RegistConfirm,Is this Mii OK?,Sauvegarder ce Mii ?,Dieses Mii speichern?,Vuoi salvare il Mii?,¿Quieres guardar este Mii?,Bu Mii uygun mu?
7,Edit_BackConfirm,"Any changes will not be saved.

Are you sure?",Quitter sans sauvegarder ?,Alle Änderungen verwerfen?,Vuoi uscire senza salvare?,"¿Quieres salir?

Se perderán los cambios
que hayas realizado.","Yaptığın değişiklikler kaydedilmeyecek.

Emin misin?"
8,Edit_NameEmpty,"Please give this Mii
a first and last name.","Vous devez entrer un nom et un
prénom pour pouvoir sauvegarder
votre Mii.","Gib deinem Mii einen Vor- und
Nachnamen. Ohne dies kann das
Mii nicht registriert werden.","Non puoi registrare il Mii se non
inserisci il nome e il cognome
che vuoi dargli.","Introduce el nombre y el apellido
del Mii para registrarlo.",Lütfen bu Mii’ye bir ad ve soyad ver.
9,Edit_LastNameReadEmpty,"Please give the pronunciation
for the last name.","Vous devez entrer la prononciation
du nom pour pouvoir sauvegarder
votre Mii.","Registrierung im Moment nicht möglich.
Bitte lege zunächst eine Aussprache
für den Nachnamen fest.","Devi inserire la pronuncia del
cognome per registrarlo.","Debes introducir la pronunciación
del apellido para poder registrarlo.",Lütfen soyadın okunuşunu gir.
