index,label,English,French,German,Italian,Spanish,Turkish
2,Hello_00,You're watching Mii News!,"Merci de nous rejoindre pour l'édition
de {TAG_1} des infos Mii !","Willkommen bei den Mie Nachrichten
um {TAG_1}!","Salve e benvenuti a questa
edizione del notiziario Mii!",¡Bienvenidos a las Noticias Mii!,Mii Haberleri’ni izliyorsunuz!
3,Hello_01,"Good evening! You're watching the
midnight edition of Mii News.","Bien le bonsoir, oiseaux de nuit !
Bienvenue dans l'édition de minuit
des infos Mii.","Hallo ihr Nachteulen! Willkommen bei der
Mitternachtssendung der Mie-Nachrichten.","Salve! Benvenuti all'edizione
notturna del notiziario Mii.","Estas son las Noticias Mii de media noche.
¡La edición para los más trasnochadores!","İyi akşamlar! Mii Haberleri’nin
gece yarısı bültenini izliyorsunuz."
4,Hello_02,"Hello and welcome to the morning
edition of Mii News!","Bonjour et bienvenue dans l'édition
de {TAG_1} des infos Mii !","Guten Morgen! Willkommen bei den
Mii Nachrichten um {TAG_1}!","Buongiorno! Benvenuti all'edizione
mattutina del notiziario Mii!","¡Buenos días! Comenzamos con la
edición matinal de las Noticias Mii.","Günaydın! Mii Haberleri’nin sabah
bültenine hoş geldiniz!"
5,Hello_03,"Hello and welcome to the
afternoon edition of Mii News!","Bonjour ! Merci de nous rejoindre
pour l'édition de midi des infos Mii !","Hallo und willkommen bei der
Mittagsausgabe der Mie-Nachrichten!","Salve! Benvenuti al notiziario
Mii di mezzogiorno!","¡Ún cordial saludo!
¡Vamos con las Noticias Mii del medio día!","Merhaba! Mii Haberleri’nin
öğleden sonra bültenine hoş geldiniz!"
6,Hello_04,"Hello and welcome to the evening
edition of Mii News!","Bonsoir ! Bienvenue dans l'édition
de {TAG_1} des infos Mii.","Guten Abend! Willkommen bei den
Mie-Nachrichten um {TAG_1}.","Buona sera! Benvenuti a questa
edizione del notiziario Mii.","¡Bienvenidos! Empezamos con
las Noticias Mii de la tarde.","İyi akşamlar! Mii Haberleri’nin akşam
bültenine hoş geldiniz!"
7,Hello_05,"Happy New Year! Welcome to the
first Mii News report of {TAG_1}.","Meilleurs vœux ! Bienvenue dans
le premier bulletin d'infos Mii de
l'année {TAG_1}.","Frohes neues Jahr! Willkommen bei den
ersten Mie-Nachrichten des Jahres {TAG_1}.","Felice anno nuovo! Benvenuti
al notiziario Mii. Questa è la
prima edizione dell'anno {TAG_1}.","¡Feliz Año Nuevo! Ya disponemos de
las primeras Noticias Mii de {TAG_1}.","Mutlu yıllar! {TAG_1} yılının
ilk Mii Haberleri bültenine hoş geldiniz."
8,Hello_06,Some breaking news just in!,Flash spécial !,Eilmeldung!,Notizie dell'ultima ora!,¡Noticia de última hora!,Son dakika haberi!
9,Hello_07,"This is the Mii News for the {TAG_1}
of {TAG_2}, {TAG_3}.","Voici les infos Mii pour la journée du
{TAG_1} {TAG_2} {TAG_3}.","Das Datum der Erst ausstrahlung
dieser  Mie-Nachrichten war der
{TAG_1} {TAG_2} {TAG_3}.","Ecco tutte le notizie trasmesse
dal notiziario Mii {TAG_1}
{TAG_2} {TAG_3}.","Estas son las Noticias Mii
del {TAG_1} de {TAG_2} de {TAG_3}.","{TAG_1} {TAG_2} {TAG_3} tarihli
Mii Haberleri karşınızda."
10,Interview_00,"We asked some islanders
their opinions.",Écoutons les commentaires des passants.,"Wir haben einige Inselbewohner
nach ihrer Meinunggefragt.","Ora ascoltiamo l'opinione di alcuni
abitanti dell'isola.","Hémos preguntado su opinión
a algunos residentes de la isla.","Bazı ada sakinlerine
fikirlerini sorduk."
11,Interview_01,Thanks for watching!,Merci de votre attention !,Danke fürs Zuschauen!,Grazie per la cortese attenzione!,¡Gracias por acompañarnos!,İzlediğiniz için teşekkürler!
