entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"Your house is really cool!
But next time I wanna see all
the rooms, not just one or
two. Gotta see how my rival
really lives. Anyway, I got
something for your place!","¡Tu casa es brutal! Otra vez
que vaya me gustaría ver
todas las habitaciones.
Si veo cómo vive mi rival, {{TAG:000E:0006:04006C006F0004006C006100}}
entenderé mejor. Por ahora,
te regalo esto, para decorar.","Ta maison est super cool !
Mais le prochain coup, je
veux voir toutes les pièces,
la totale, quoi ! On peut
dire que tu sais ménager
le suspense, en tout cas.","Casa tua è proprio bella!
La prossima volta, però,
voglio vedere tutte le stanze!
Devo capire qual è lo stile
di vita {{TAG:000E:0006:1800640065006C0020006D0069006F0020006300610072006F001C00640065006C006C00610020006D006900610020006300610072006100}} rivale.
Intanto, apri il mio regalo!","Deine Bude ist tierisch cool!
Beim nächsten Mal will ich
aber mehr als nur ein oder
zwei Zimmer sehen, okay?
Hier was Kleines als Zeichen
unserer Sportsfreundschaft.","Evin gerçekten havalı! Ama bir dahaki sefere bir iki oda değil hepsini görmek istiyorum. Rakibim nasıl yaşıyor bilmem lazım. Neyse, evine bir şey aldım!"
1,002,"Your house is really cool!
But next time I wanna see
that blocked-off room. You
don't need to hide anything
from me, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}... I have a
teacup collection.","Me gustó mucho tu casa,
tronc{{TAG:000E:0006:02006F0002006100}}. A ver si la próxima
vez me dejas ver la sala
secreta. Seguro que ahí es
donde haces tus sesiones
secretas de entrenamiento...","Ta maison est chouette,
mais j'aurais tant aimé voir
la pièce inaccessible ! Tu
peux tout me montrer, tu
sais. Je collectionne bien
les tasses de thé...","Mi è piaciuta proprio casa
tua! La prossima volta voglio
vedere anche la stanza che
era bloccata. Non dobbiamo
avere segreti io e te, capito?","Deine Bude ist echt cool!
Beim nächsten Mal zeigst du
mir dann auch dein geheimes
Zimmer, okay?
Sportsfreunde haben keine
Geheimnisse voreinander!","Evin gerçekten havalı! Ama bir dahaki sefere şu kapalı odayı görmek istiyorum. Benden bir şey saklamana gerek yok, {{TAG:000E:0006:0600620072006F000E006C00610064007900620072006F00}}... Benim de fincan koleksiyonum var."
2,003,"It was fun to see your house
the other day. But, man, how
can you work up a sweat
with all that stuff on the
floor? I'm giving you this so
you can make some space.","Estuvo bien eso de ir a ver
tu casa. Lo que no sé es
cómo te tumbas para hacer
abdominales con todo por el
suelo. Te he comprado esto
para ayudarte a organizar.","Pas mal, ta maison, mais
bonjour le bazar ! Comment
tu fais pour t'entraîner au
milieu de tout ce fatras ?
Voici de quoi t'aider à
ranger un peu.","Mi sono divertito a casa tua
l'altro giorno. Però, come
fai ad allenarti come si deve
con il pavimento così pieno
di cose? Ti faccio un regalo
per aiutarti a fare spazio.","Hat echt Spaß gemacht bei
dir daheim! Nur das mit dem
Kram auf dem Boden... Das
geht ja mal gar nicht! Hier
hast du 'ne Kleinigkeit, in die
du alles einräumen kannst...","Geçen gün evini görmek eğlenceliydi. Ama dostum, yerde bu kadar eşya varken nasıl ter atıyorsun? Biraz alan aç diye sana bunu veriyorum."
3,004,"Your house is really cool!
I noticed you had furniture
that faces the wall. I guess
you were moving it around
to practice cartwheels, huh?
Anyway, I got ya something.","¡Tu casa es la caña! Aunque
me extrañó que tuvieras
muebles mirando a la pared...
¿Estabas haciendo espacio
para practicar volteretas?
Es igual, toma este regalo.","J'aime bien ton chez toi !
Par contre, j'ai repéré un
meuble qui faisait face au
mur... Toi, tu t'es {{TAG:000E:0006:100065006E00740072006100EE006E00E900120065006E00740072006100EE006E00E9006500}} à
faire la roue dans ton salon !
Continue comme ça.","Mi piace casa tua! Ho notato
che c'erano dei mobili rivolti
verso la parete. Immagino
stessi facendo spazio per
allenarti a fare la ruota...
Ah, ti ho spedito un regalo!","Deine Bude hat echt was für
sich! Aber dass du Möbel-
stücke zur Wand drehst, find
ich schon ziemlich abgedreht.
Egal! Ich hab hier jedenfalls
was für dich!","Evin gerçekten havalı! Duvara bakan mobilyalar gördüm. Takla çalışmak için yer açıyordun herhâlde, ha? Neyse, sana bir şey aldım."
4,005,"Thanks for letting me visit
your house! I couldn't help
noticing you don't have much
stuff. Training hard is great,
but don't neglect the rest
of your life. Try this!","Gracias por dejarme ir a ver
tu casa. No tienes muchas
cosas, ¿no? Entrenar no es 
lo único importante en la
vida, amig{{TAG:000E:0006:02006F0002006100}}.
Prueba a decorar con esto.","Merci de m'avoir invité chez
toi ! Faire abstraction du
matérialisme pour mieux
s'entraîner, c'est admirable,
mais tu ne vas pas un peu
loin ? Voici de quoi t'aider.","Grazie per avermi fatto
vedere casa tua! Non ho
potuto fare a meno di notare
che è un po' vuota. Va bene
allenarsi, ma pensa anche al
resto! Prova il mio regalo!
","Danke, dass ich deine Bude
sehen durfte! Ein paar Dinge
fehlen aber noch, oder?
Hartes Training schön und
gut! Aber das andere solltest
du auch nicht vergessen.",Eve çağırdığın için sağ ol! Pek eşyan olmadığını fark etmemek mümkün değildi. Sıkı antrenman güzel ama hayatın geri kalanını ihmal etme. Bunu dene!
5,006,"Man, you've really got it
together. Your house is
almost as cool as mine! Still,
I thought it could use a little
flavor, so I'm giving you this.
Let me know if you like it!","Vaya, tí{{TAG:000E:0006:02006F0002006100}}, tú sí que lo tienes
todo bien organizado. Tienes
una casa tan chula como la
mía. Bueno, no tanto. Igual
con esto se acerca más...
pero siempre será segunda.","Ta maison est top, presque
aussi cool que la mienne !
La perfection n'est pas de
ce monde, mais voici de quoi
la titiller d'encore un peu
plus près !","Hai proprio buon gusto. Casa
tua è quasi bella quanto la
mia! Secondo me, però, le
manca un po' di carattere.
Perciò ti spedisco un regalo.
Fammi sapere se ti piace!
","Eins muss ich dir echt
lassen... Deine Bude ist fast
so cool wie meine! Hier und
da noch was nachgebessert...
und du hast 'nen Palast! Hier
ist 'ne Kleinigkeit von mir!","Vay, hayatını bayağı düzene koymuşsun. Evin neredeyse benimki kadar havalı! Yine de biraz lezzet eksik dedim ve bunu aldım. Beğenirsen haber ver!"
6,007,"I had a lot of fun visiting you
at home. Your place is great,
and you're a real sport for
letting me play with all your
toys. I got you something to
put on your walls!","Me gustó mucho la visita a
tu casa. La verdad es que el
sitio está genial y fue un
gesto de campe{{TAG:000E:0006:0400F3006E0006006F006E006100}} dejarme
jugar con tus cosas. ¡Aquí
tienes algo para la pared!","J'ai adoré visiter ta maison.
Dis, les murs sans objets de
déco, c'est pour t'entraîner
au poirier ? Tu devrais déjà
avoir dépassé ce stade, alors
accroche donc ce truc.","Casa tua è bellissima!
Mi sono divertito un sacco
a giocare con te... grazie!
Ah, ti ho comprato qualcosa
da mettere alla parete!","Ich fand's toll, dich in deiner
Bude zu besuchen. Sie sieht
echt klasse aus... Danke für
deine Gastfreundschaft...
Als Dank dafür schenk ich dir
'ne Kleinigkeit für die Wände!","Evde takılmak çok eğlenceliydi. Mekânın güzel, oyuncaklarınla oynamama izin vermen de sportmenceydi. Duvarına asman için bir şey aldım!"
7,008,"You never told me you were
such a collector! I guess it's
the competitor in you. When
you see something rare, you
just have to have it. This is
rare 'cause it's from me!","No sabía que te gustaba
coleccionar cosas. ¡Eso es
{{TAG:000E:0006:1A0065006C00200063006F006D00700065007400690064006F0072001C006C006100200063006F006D00700065007400690064006F0072006100}} que llevas
dentro! Cuando descubres
algo valioso, ¡tiene que ser
tuyo! ¡Como este regalo!","C'est une sacrée collection
que tu as chez toi ! Ça doit
venir de ton sens de la
compète. Dès que tu vois un
truc rare, tu fais tout pour
l'avoir, pas vrai ? Ha ha !","Non mi avevi mai detto della
tua passione per gli oggetti
introvabili! Dev'essere il tuo
spirito competitivo che ti
spinge a comprare rarità.
Eccotene qui una...","Ich wusste gar nicht, dass du
seltenen Kram sammelst! Ich
hätte es mir denken können...
Sportasse wie wir geben sich
nicht mit Durchschnitt ab...
Das hier könnte dir gefallen!","Bu kadar koleksiyoncu olduğunu hiç söylemedin! Demek içindeki rekabetçi ruh. Nadir bir şey görünce almak zorundasın. Bu da nadir, çünkü benden!"
8,009,"I was surprised by how much
expensive-looking stuff you
have, big spender! I got you
this because it looks classy.
Do I win a prize for finding
it, or what?","Me he fijado en que tienes tu
casa llena de cosas caras.
Así me gusta. U{{TAG:000E:0006:02006E0004006E006100}} auténtic{{TAG:000E:0006:02006F0002006100}}
campe{{TAG:000E:0006:0400F3006E0006006F006E006100}} solo aspira a lo
mejor de lo mejor. ¡Aquí te
mando otra cosa de valor!","Ta maison est très chouette.
Forcément, vu les sommes
que tu as dû investir pour la
décorer ! Je t'offre ce truc,
ça devrait coller à tes goûts
bourgeois. Sinon, tant pis.","Sono rimasto colpito da tutti
gli oggetti costosi che hai,
spendaccion{{TAG:000E:0006:0200650002006100}}! Ti ho preso
un oggetto di lusso come
regalo. Ora mi spetta un
premio, no?","Ich war total überrascht, wie
viele teure Sachen du hast!
Deshalb hab ich hier auch 'ne
Kleinigkeit für dich, die dazu
passen könnte. Dafür hab ich
'ne Medaille verdient, oder?!","Bu kadar pahalı görünen eşyan olmasına şaşırdım, para babası! Klas göründüğü için bunu aldım. Bulduğum için ödül falan kazanıyor muyum?"
9,010,"Wow, your place is perfect
for working out! All that
open space to stretch out
and do jumping jacks. Nice.
I got you something to say
thanks for having me over.","Me encantó la cantidad de
espacio para entrenar que
tienes en casa. Genial para
hacer estiramientos y tal...
Aquí te dejo una cosita por
dejarme ir a ver tu casa.","Ton chez toi tient plus de
la salle de gym que de la
maison... J'adore ! Permets-
moi de venir m'y entraîner
de temps en temps. Ci-joint,
un petit cadeau de ma part.","Uau, casa tua è il posto
perfetto per allenarsi! Hai
un sacco di spazio per fare
stretching e salti all'indietro!
Ti ho preso qualcosa per
ringraziarti dell'ospitalità.","Deine Bude ist ja die reinste
Sporthalle! Dieser ganze
freie Platz ist perfekt für
so Sachen wie Marathon,
Diskuswerfen oder Fußball.
Ach ja! Hier ein Geschenk!","Vay, evin spor yapmak için kusursuz! Esneyip jumping jack yapacak ne kadar boş alan var. Güzel. Beni ağırladığın için sana bunu aldım."
