entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,001,"Thanks for having me over
the other day. I still haven't
seen all the rooms in your
house, though. I'm sending
you this present, so maybe
you'll show me next time?","Aquí te envío un regalo por 
haberme invitado a tu casa
el otro día. Eso sí, aún no he
visto todas tus habitaciones.
¡Espero que me las enseñes
en mi próxima visita!","C'est sympa de m'avoir
invité chez toi l'autre jour,
même si je n'ai pas encore
vu toutes les pièces. Une
autre fois...? J'espère que
ce cadeau t'y fera penser.","gracias per l'invito dell'altro
giorno. Purtroppo non sono
riuscito a vedere tutte le
stanze di casa tua. Ti mando
un regalino, così la prossima
volta me le fai vedere, eh?!","Danke, dass ich dich neulich
besuchen durfte. Würdest du
mir die restlichen Zimmer in
deinem Haus zeigen, wenn
ich dir das hier schenke?",Geçen gün beni ağırladığın için sağ ol. Ama evindeki bütün odaları hâlâ görmedim. Sana bu hediyeyi yolluyorum; belki bir dahaki sefere gösterirsin?
1,002,"Thanks for having me over
the other day. I wonder what
you have in that room I
couldn't go in... Here's a gift
to my mysterious friend!","Gracias por invitarme el otro
día a tu casa. Me pregunto
qué guardarás en ese cuarto
al que no pude entrar... En
fin, aquí tienes un regalito de
tu amigo no tan misterioso.","Merci pour l'invit, l'autre
jour. Je me demande ce qui
se cachait dans les pièces
à l'accès bloqué... Comme tu
aimes les secrets, voici un
cadeau mystère !","gracias per l'invito dell'altro
giorno. Mi chiedo cosa tu
nasconda nella stanza che
non mi hai mostrato...? Ecco
qua un regalito per l'amic{{TAG:000E:0006:02006F0002006100}}
più misterios{{TAG:000E:0006:02006F0002006100}} che ci sia!","Danke, dass du mich neulich
zu dir eingeladen hast. Ich
frage mich, was in dem
Zimmer ist, das ich nicht
betreten durfte... Hier hast
du ein kleines Geschenk!",Geçen gün beni ağırladığın için sağ ol. Giremediğim o odada ne var acaba... Gizemli arkadaşıma bir hediye!
2,003,"Thanks for having me over
the other day. It broke my
heart to see your room so
messy. Sorry if I'm being all
nosy, but I'll give this to you.
It might help you clean up!","Gracias por invitarme el otro
día a tu casa. Es una pena
que el orden brillase por su
ausencia. Siento ser cotilla,
por eso te envío un regalito.
Te puede servir para limpiar.","Merci pour l'invit, l'autre
jour. Mais ça m'a fait mal au
cœur de voir tout ce bazar
par terre ! J'espère que ce
cadeau te permettra de
faire un peu de rangement !","gracias per avermi ospitato
l'altro giorno. Vedere il caos
in cui vivi mi ha spezzato
il cuore. Ti mando un regalo
che può aiutarti a sistemare
le cose... Scusa l'invadenza!","Danke für deine Einladung.
Dein unordentliches Zimmer
zu sehen, hat mir das Herz
gebrochen. Vielleicht hilft dir
ja dieses Geschenk beim
Aufräumen!",Geçen gün beni ağırladığın için sağ ol. Odanı o kadar dağınık görmek kalbimi kırdı. Burnumu sokuyorsam kusura bakma ama bunu sana vereceğim; temizliğe yarar.
3,004,"Sorry for visiting you all of
a sudden the other day. By
the way, your furniture is
set up strange, but I sort of
like it anyway. I hope you
like the gift I'm sending...","Siento haberte visitado por
sorpresa el otro día. Por
cierto, la distribución de tus
muebles era inusual, pero
aun así me gustó. ¡Espero
que te mole este regalo!","Désolé pour l'incruste,
l'autre jour ! Au fait, t'as
une drôle de façon de placer
tes meubles, je vais tenter le
même style audacieux. Merci
pour l'idée, accepte ceci !","scusa per essere piombato
a casa tua senza avvisare.
I tuoi mobili sono sistemati
in modo curioso, ma me
gustan. Espero que te guste
el regalito che ti mando...","Tut mir leid, dass ich neulich
einfach vorbeigeschneit bin.
Ich mag deine Einrichtung,
auch wenn sie ungewöhnlich
ist. Ich hoffe, mein Geschenk
gefällt dir...",Geçen gün aniden ziyaret ettiğim için kusura bakma. Bu arada mobilyaların tuhaf dizilmiş ama nedense hoşuma gitti. Umarım yolladığım hediyeyi seversin...
4,005,"Thanks for having me over
yesterday! I might be going
too far, but here's something
that's missing in your room.
It's just one of those things
every room needs...","¡Gracias por tu hospitalidad
el otro día! Puede que me
pase de sincero, pero creo
que a tu cuarto le falta algo
de lo más básico, no sé si
me entiendes...","Merci pour l'invit, l'autre
jour ! J'ai eu l'impression
qu'il manquait quelque
chose. Alors voici un
meuble qui devrait
combler un peu le vide !","gracias per l'ospitalità ieri!
Forse dovrei farmi i fatti
miei, ma ti mando una cosa
importante che, secondo
me, manca a casa tua.","Danke, dass ich dich gestern
besuchen durfte. Hier kriegst
du etwas, das ich in deinem
Haus noch vermisst habe.
So was sollte in keinem
Haushalt fehlen...",Dün beni ağırladığın için sağ ol! Belki haddimi aşıyorum ama odanda eksik olan bir şey burada. Her odada bulunması gereken türden...
5,006,"Uh, sorry for coming over so
suddenly the other day.
I'm sending this present as a
thank-you for sharing your
time! It's just something to
spice up your daily life...","Siento haberme presentado
en tu casa de sopetón. Te
adjunto un regalo para que
me perdones. Es algo que
dará alegría a tu hogar.
¡Al menos eso espero!","Euh, désolé de m'être un peu
imposé, l'autre jour. Je
t'envoie un petit cadeau qui
devrait te faire oublier mon
manque de tact !","discúlpame per la visita
improvvisa dell'altro giorno.
Ti mando un regalino per
ringraziarti dei bei momenti
passati insieme! De seguro
vivacizzerà la tua casa...","Tut mir leid, dass ich dich
neulich so spontan besucht
hab. Hier hast du ein kleines
Geschenk als Dank für die
Zeit, die du dir für mich
genommen hast!",Geçen gün öyle aniden geldiğim için kusura bakma. Zamanını paylaştığın için teşekkür olarak bu hediyeyi yolluyorum! Günlük hayatına biraz renk katsın.
6,007,"Thanks for hanging out just
the other day! You may not
need it, but I thought your
wall was missing something,
so I'm sending this to you.
I really hope you like it!","Me lo pasé pipa en tu casa
el otro día. Puede que no te
haga falta, pero noté que tus
paredes estaban desnudas.
¡Espero que puedas vestirlas
con esto que te envío!","Merci de m'avoir fait visiter
ta maison, l'autre jour ! T'en
as peut-être pas besoin,
mais j'ai trouvé que tes murs
étaient un peu vides, alors
je t'envoie ce cadeau !","discúlpame per il disturbo
dell'altro giorno! Manca
qualcosa alle tue pareti e ho
pensato che questo oggetto
facesse al caso tuo.
Espero que te guste!","Danke, dass ich dich neulich
besuchen durfte. Hier hast
du etwas, was du dir an die
Wand hängen kannst. Ich
hoffe, es gefällt dir.","Geçen gün birlikte takıldığımız için sağ ol! İhtiyacın olmayabilir ama duvarında bir şey eksik gibi geldi, ben de bunu yolluyorum. Umarım gerçekten seversin!"
7,008,"I'm really sorry for coming
over so suddenly the other
day. I figured I'd send this as
a way to apologize. I wonder
if it'll be a good fit for your
collection? I hope so!","Siento haberme presentado
en tu casa de buenas a
primeras. Espero que este
regalo sirva para que me
perdones. Ojalá encaje con
la decoración de tu casa.","J'espère que j'ai pas eu l'air
de m'imposer l'autre jour.
Pour me faire pardonner,
voici un objet qui devrait
aller à merveille avec le
reste de ta collection !","discúlpame per esser venuto
da te all'improvviso l'altro
giorno, lo siento. Ti mando
un regalino per scusarmi.
Espero que vada bien con
gli altri mobili!","Tut mir leid, dass ich dich
neulich so überfallen hab.
Hier hast du ein kleines
Geschenk als Wiedergut-
machung. Ich hoffe, es
passt in deine Sammlung!",Geçen gün öyle aniden geldiğim için gerçekten özür dilerim. Özür olarak bunu yolluyorum. Acaba koleksiyonuna uyar mı? Umarım uyar!
8,009,"Thanks for having me over
the other day! You may not
like it, but I found something
that might be a good fit for
your room! Hopefully you'll
like it... Please... Maybe...","¡Me lo pasé genial en tu casa
el otro día! Te envío esto
para darte las gracias por la
invitación. Espero que pegue
con la decoración, y que te
guste, por supuesto.","Merci de m'avoir fait visiter
ta maison, l'autre jour ! Ce
sera peut-être une babiole à
tes yeux d'esthète, mais je
trouve que ça irait bien chez
toi !","gracias per la gentile
ospitalità dell'altro giorno!
Forse no te gusta, ma ho
trovato una cosa che
starebbe bene in casa tua!","Danke, dass du mich neulich
eingeladen hast. Ich hab was
gefunden, das vielleicht in
dein Zimmer passen könnte.
Zumindest hoffe ich das...
Bitte sag, dass es dir gefällt!",Geçen gün beni ağırladığın için sağ ol! Sevmeyebilirsin ama odana uyacak bir şey buldum. Umarım beğenirsin... Lütfen... Belki...
9,010,"I'm sorry for coming over all
of a sudden the other day!
I'm sending this along as an
apology. It might just help
fill some of the empty space
in your house...","Ojalá mi visita no te pillara
por sorpresa el otro día.
Te envío este detalle para
que me perdones y para que
llene algún que otro hueco
vacío de tu casa.","Désolé pour l'incruste,
l'autre jour ! Pour me faire
pardonner, voici de quoi
meubler un peu l'espace
vide chez toi !","discúlpame per la visita
improvvisa dell'altro giorno!
Ti mando un regalo per
scusarmi. Usalo per riempire
qualche angolino vuoto del
tuo cuore... o di casa tua!","Tut mir leid, dass ich neulich
so plötzlich hineingeschneit
bin. Hier hast du ein kleines
Geschenk als Entschädigung.
Ich hoffe, es hilft dir, dein
Zimmer vollzukriegen!",Geçen gün aniden geldiğim için özür dilerim! Özür olarak bunu da yolluyorum. Evindeki boşluğun birazını doldurur belki...
