entry,label,EN,ES,FR,IT,DE,TRANSLATION
0,,Send Flowers and Mean It,Más cine mudo subtitulado,"Des fleurs, pas des e-mails","Più fiori, meno SMS",Schenkt mehr Blumen,"Çiçek Gönder, İçten Olsun"
1,,Remember the Golden Rule,Los chicos también lloran,Plus de bisous pour les mecs,Più bacini per l'uomo macho,Auch Jungs brauchen Liebe,Altın Kuralı Unutma
2,,Endless-Dancing Sundays,Más bailar y menos zampar,Les stars sont pas des bêtes,Salsa in pista e sulla pasta,Tanzen für die Liebe,Pazarları Durmadan Dans
3,,Animals Are People Too,"Cena ligera, tripa de primera",Être star et pénard,Un dolce a ogni pasto,Für kulinarische Experimente,Hayvanlar da İnsandır
4,,Unruly Hair Must Go,Los flequillos son intocables,"Les brushings, c'est la vie",Non tirateci la coda,"Weg von meiner Frisur, Wind",Dağınık Saça Son
5,,Indie Rock Forever,A bailar música moderna,Oui aux mots en -itude,Detassiamo ghiande e funghi,Schnulzen für alle,Bağımsız Rock Sonsuza Dek
6,,Appreciating Hipsters,Que vuelvan las hombreras,Animal et fier de l'être,Vietiamo i cilindri ai maghi,Orden für Trendsetter,Hipsterları Takdir Edelim
7,,Cute Animals Are Cute,La ortografía es una alegría,Je suis génial et j'assume,Meno papere nella vasca,Mode als Pflichtfach,Sevimli Hayvan Sevimlidir
8,,"Make Cheese, Not Traps",Por un queso de autor,"Aimez-moi, c'est mérité",Meno trappole nei boschi,Für mehr Tanzwettbewerbe,Tuzak Değil Peynir Yap
9,,"Hugs, Not Thugs",Conjuntado es más adecuado,Halte aux jours de pluie,Stagni puliti ovunque,Rettet den guten Geschmack,Zorba Değil Sarılgan Ol
10,,Love-Thy-Hairstyle Day,Por unos dientes limpios,Davantage de filles sur terre,Più vestiti attillati per tutti,Für gewagte Frisuren,Saç Stilini Sev Günü
11,,Accessorize Our Town,"Complementos con estilo, ya",Sus aux cheveux en pétard,Miele fresco senza api,Tanzkurse für alle,Kasabayı Aksesuarla
12,,No More Documentaries,No más películas de tiros,"Une ville, une vedette",Basta documentari,Mehr Chiptunes in Discos,Belgesele Son
