index,key,F,G,I,S,U,TR
0,MCID_E000,Héros du passé,Helden von einst 1,Eroi del passato 1,Héroes míticos 1,Champions of Yore 1,Eski Şampiyonlar 1
1,MID_E000_OP1_PCM1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|Où sommes-nous... ?
Vous connaissez cet endroit ?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|...Wo sind wir denn jetzt gelandet?
Chrom, kennst du diesen Ort?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|Dove siamo?
Chrom, conosci questo posto?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|¿Dónde estamos?
¿Conoces este sitio, Chrom?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|...Where are we?
Chrom, do you know this place?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|...Neredeyiz?
Chrom, burayı biliyor musun?$k"
2,MID_E000_OP1_PCM2,,,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|ここは…どこだろう？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|ここは…どこだろう？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|ここは…どこだろう？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_11|Burası... neresi?$k
3,MID_E000_OP1_PCM3,,,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k
4,MID_E000_OP1_PCF1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|Où sommes-nous... ?
Vous connaissez cet endroit ?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|...Wo sind wir denn jetzt gelandet?
Chrom, kennst du diesen Ort?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|Dove siamo?
Chrom, conosci questo posto?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|¿Dónde estamos?
¿Conoces este sitio, Chrom?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|...Where are we?
Chrom, do you know this place?$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|...Neredeyiz?
Chrom, burayı biliyor musun?$k"
5,MID_E000_OP1_PCF2,,,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|ここは…どこでしょう？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|ここは…どこでしょう？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|ここは…どこでしょう？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_11|Burası... neresi?$k
6,MID_E000_OP1_PCF3,,,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k,$t1$Wmusername|3$w0|$Wsusername|$Wa……？$k
7,MID_E000_OP1_02,"$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_12|Non. Mais regardez ces soldats...
Tous prêts à se battre...$k$pJe ne saurais l'expliquer... mais il y a
quelque chose de bizarre...$k
$Wm占い|7$w0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_1|Oh, des voyageurs ! Des guerriers ?!
Que les dieux soient loués, enfin de l'aide !$k$pJe veux dire... ça ne m'étonne pas du tout...
J'avais prédit votre venue... Oui...$k$pDésolé... Dès que je vous ai aperçus...
J'ai couru vers vous... Je n'en... peux plus...$k$pEuh... Est-ce qu'il y a... de séduisantes
guérisseuses dans votre groupe ?$k$pMa vieille carcasse a vraiment... besoin de
soin, là...$k$pOh et puis non, oubliez ça !$k$pCe dont j'ai besoin dans l'immédiat, c'est
de guerriers... Des bons, et par dizaines !$k
$SlsSE_ENV_GLASS1|1000|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_2|Houlà, on se calme... Qui es-tu ?$k
$SbpSTRM_BGM_EVT_NAKAMA1|0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Je suis le vieux Baba, un modeste devin
qui vit ici... dans le Multivers.$k$pMais ça n'a pas d'importance !
Nous n'avons pas le temps !$k$pJe vous en prie... Vous devez me sauver
de... cette armée !$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Pourquoi ? Qui sont-ils ?$k
$Ws占い|$Wa$E怒,|$SvpSE_VOICE_SERVANTES_EVT_3|On les appelle « Einherjar ».
Ce sont des... spectres.$k
$Wsクロム|$Wa$E通常,|$SvpSE_VOICE_CHROM_EVT_34|Tu veux dire... des fantômes ?$k
$Ws占い|$Wa$E苦,汗|$SvpSE_VOICE_VIRREGER4_EVT_5|Je n'ai pas le temps d'expliquer.
Ces guerriers veulent faire couler le sang !$k$pMON sang, en fait ! Le sang à l'intérieur
de MES veines ! Nooon... !$k
$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_6|Ne t'inquiète pas, nous allons t'aider à les
combattre. De toute façon, il semble...$k
$Ws占い|$Wa$E通常,|$SvpSE_VOICE_VIRREGER4_EVT_7|Euh... à ce sujet...$k$pJe me suis brisé les reins en les voyant...
J'étais penché sur ma bêche...$k$pEt puis j'ai couru jusqu'ici... Sans parler de
mon horrible vue...$k$pJe vous ai dit pour mes reins... ?
Bref, je vais plutôt rester derrière vous.$k$pLà, derrière vos guerrières... Je reluquer...
Euh... Protégerai vos arrières.$k$pMais je vais vous laisser utiliser l'Einherjar
que je vais invoquer.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Qu'est-ce que tu viens de dire ?!$k
$Ws占い|$Wa$E怒,|Entendez-moi ! Roi d'Altea et souverain des
Sept Royaumes...$k$pJe vous invoque, Marth, Roi héros !
Venez me défendre, moi et les oppressés !$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_12|Nein. Aber sieh mal, dort drüben: Soldaten,
die sich kampfbereit machen.$k$pHmm... Ich kann es nicht erklären, aber sie
wirken irgendwie seltsam...$k
$Wm占い|7$w0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_1|Schnauf... Keuch...
Krieger? Krieger aus fernen Landen?$k$pDen Göttern sei Dank! Keuch...
Hilfe... Hilfe ist tatsächlich eingetroffen!$k$pIch meine, natürlich ist sie eingetroffen!
So habe ich es... vorhergesagt! ...Jawohl.$k$pÄhem... Heda, Ihr Krieger!
Seid-- Keuch... Seid gegrüßt!$k$pVerzeiht... Als ich Euch sah... bin ich den
ganzen Weg hierher... gerannt...$k$pIhr habt nicht zufällig eine... bezaubernde
Heilerin bei Euch, die mir helfen könnte?$k$pAch, nein! Nicht jetzt!$k$pJetzt brauche ich Soldaten... Keuch...
Starke Soldaten! Und viele davon!$k
$SlsSE_ENV_GLASS1|1000|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_2|Ganz ruhig, alter Mann. Immer langsam...
Wer bist du denn überhaupt?$k
$SbpSTRM_BGM_EVT_NAKAMA1|0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Mein Name ist Rasputamus. Ich bin ein
einfacher Wahrsager...$k$pEin vom Pech verfolgter Wahrsager, der
zwischen den Dimensionen festhängt.$k$pAber das ist jetzt nicht wichtig!
Wir haben nicht viel Zeit!$k$pHört mich an: Ihr müsst mich vor der
Armee dort hinten beschützen!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Warum? Wer sind die?$k
$Ws占い|$Wa$E怒,|$SvpSE_VOICE_SERVANTES_EVT_3|Die Einherjar! Sie sind sozusagen Phantome.$k
$Wsクロム|$Wa$E通常,|$SvpSE_VOICE_CHROM_EVT_34|Du meinst... Geister?$k
$Ws占い|$Wa$E苦,汗|$SvpSE_VOICE_VIRREGER4_EVT_5|Keine Zeit für Erklärungen! Entscheidend ist,
dass es sie nach Blut dürstet!$k$pNach meinem Blut, um genau zu sein!
Dem Blut, das durch meine Adern fließt!$k$pUnd es wäre mir lieb, wenn es dort
bleiben würde.$k
$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_6|Keine Sorge, Rasputamus. Wir kämpfen
mit dir zusammen gegen diese Phan--$k
$Ws占い|$Wa$E通常,|$SvpSE_VOICE_VIRREGER4_EVT_7|Äh, ja... Ich bin nicht in der Verfassung...
Mein Rücken... Das Alter... Ihr wisst schon.$k$pUnd meine Augen lassen mich langsam im
Stich... Und, äh, mein Rücken...$k$pIch sitze diesen Kampf am besten aus...
Aber ich kann Euch auch so helfen!$k$pIch stelle mich einfach in die zweite Reihe
und behalte Eure Soldatinnen im Auge...$k$pUnd hier, ich rufe ein paar eigene Einherjar
herbei, die an Eurer Seite kämpfen werden.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Moment, was?$k
$Ws占い|$Wa$E怒,|Hör mich an, König des alten Altea und
wahrer Herrscher der Sieben Reiche...$k$pIch rufe dich zu mir, Heldenkönig Marth!
Beschütze mich und alle Unterdrückten!$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_12|No, ma guarda quei soldati
pronti a combattere...$k$pMmmh, non so bene come spiegarlo, ma
c'è qualcosa che non mi convince in loro...$k
$Wm占い|7$w0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_1|Puff, pant, uff!
Guerrieri? Guerrieri venuti da lontano?$k$pSiano ringraziati gli dei! Fiuuu!
L'aiuto che aspettavo è arrivato davvero!$k$pCioè, è arrivato... finalmente.
Proprio come avevo previsto! Pant! Già.$k$pAhem! Salve a voi, guerrieri...
Ben... Puff, pant! Ben trovati!$k$pScusate... ma appena vi ho visto...
ho fatto... una corsa fin qui...$k$pMagari tra voi c'è una guaritrice carina...
capace di ridare fiato a un povero vecchio?$k$pNo, eh? Non fa niente!$k$pSono soldati quelli che mi servono ora...
Tanti soldati! Di quelli in gamba!$k
$SlsSE_ENV_GLASS1|1000|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_2|Ehi, calma, riprendi fiato! Tanto per
cominciare, qual è il tuo nome?$k
$SbpSTRM_BGM_EVT_NAKAMA1|0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Mi chiamano vecchio Laidus. Sono un umile
indovino intrappolato qui nell'Altrotempo.$k$pMa chi sono io è poco importante, ora.
Non c'è rimasto molto tempo!$k$pTi prego, possente guerriero, salva questo
povero vecchio indifeso da quell'armata!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Perché? Chi sono?$k
$Ws占い|$Wa$E怒,|$SvpSE_VOICE_SERVANTES_EVT_3|Sono einherjar! Una specie di... fantasmi.$k
$Wsクロム|$Wa$E通常,|$SvpSE_VOICE_CHROM_EVT_34|Che genere di fantasmi?$k
$Ws占い|$Wa$E苦,汗|$SvpSE_VOICE_VIRREGER4_EVT_5|Non ho molto tempo per spiegartelo.
Il genere assetato di sangue, amico mio!$k$pIl mio sangue! Lo stesso che mi scorre nelle
vene! E vorrei che rimanesse lì, sai com'è...$k
$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_6|Non avere paura, Laidus.
Ti aiuteremo a sconfiggere quei fantasmi.$k
$Ws占い|$Wa$E通常,|$SvpSE_VOICE_VIRREGER4_EVT_7|Mi aiuterete, eh? Beh, sì, io ho le ginocchia
deboli e dopo questa gran corsa fin qui...$k$pPer non parlare dei miei occhi di talpa.
E poi... vi ho già detto delle mie ginocchia?$k$pSì, insomma... è meglio che mi tiri fuori.
Però, posso aiutarvi in un altro modo!$k$pStarò qui a guardare il didietro... ehm,
le spalle delle vostre guerriere.$k$pInoltre, evocherò io stesso qualche
einherjar che combatterà per voi.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Cosa hai detto che farai?$k
$Ws占い|$Wa$E怒,|Ascoltami, re dell'antica Altea e signore
incontrastato dei sette regni!$k$pIo ti invoco, Marth! Vieni a me, eroico re!
Fatti avanti e concedici la tua protezione!$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_12|No, pero fíjate. Allí hay soldados
preparándose para una batalla.$k$pAunque esos dos ejércitos parecen...
No sé... Algo extraños...$k
$Wm占い|7$w0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_1|¡Uf, uf, uuuuuf! ¿Guerreros?
¡¿Guerreros de otro mundo?!$k$p¡Oh, gracias a los dioses! ¡Uuuf!
¡La ayuda ha llegado!$k$pEs decir, ¡claro que ha llegado! ¡Uf!...
¡Yo mismo... lo predije!... Sí...$k$p¡Ejem! Saludos, guerreros...
Justo... ¡Arf! Justo a tiempo...$k$pLo siento... En cuanto os he visto... ¡Uf!
He venido... corriendo... a toda prisa...$k$pTal vez... tengáis una moza sanadora que...
¡Uf!... Ayude a este anciano a recuperarse...$k$p¡Ah, no! ¡No he dicho nada!$k$pLo que necesito ahora... ¡Uf!... ¡Son
soldados! ¡Fuertes y en cantidad!$k
$SlsSE_ENV_GLASS1|1000|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_2|¡Hala! ¡Tranquilo, anciano! ¿Por qué no
empiezas diciéndonos quién eres?$k
$SbpSTRM_BGM_EVT_NAKAMA1|0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|La gente me llama el ""Abuelo Picaruelo"".$k$pSoy un simple adivino que se ha quedado
atrapado aquí, entre otros mundos.$k$pPero ¡eso no importa ahora!
¡No tenemos mucho tiempo!$k$pEscuchad, nobles guerreros, ¡tenéis que
salvar a este viejo de ese ejército de allí!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|¿Por qué? ¿Quiénes son?$k
$Ws占い|$Wa$E怒,|$SvpSE_VOICE_SERVANTES_EVT_3|¡Son ""einherjar""! Una especie de espectros.$k
$Wsクロム|$Wa$E通常,|$SvpSE_VOICE_CHROM_EVT_34|¿Espectros? Es decir... ¿fantasmas?$k
$Ws占い|$Wa$E苦,汗|$SvpSE_VOICE_VIRREGER4_EVT_5|¡No hay tiempo para explicarlo! Solo sabed
que están sedientos de sangre.$k$p¡De LA MÍA, para ser exactos!$k
$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_6|Tranquilo, Abuelo. Nos uniremos a ti y te
ayudaremos a luchar contra...$k
$Ws占い|$Wa$E通常,|$SvpSE_VOICE_VIRREGER4_EVT_7|Ah, sí... Eso... Veréis, resulta que tengo la
rodilla fastidiada y ya he corrido hasta aquí.$k$pAdemás, no veo un burro a dos metros.
Será mejor que me mantenga al margen.$k$pPero ¡puedo ayudaros dándoos apoyo
desde la retaguardia!$k$pMe quedaré tras las chicas soldados y les
miraré las na...$k$p¡Esto que diga!... ¡Les cubriré las espaldas!$k$pDesde allí, invocaré unos cuantos
einherjar que tengo para que os ayuden.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|¿Que harás el qué?$k
$Ws占い|$Wa$E怒,|¡Yo os invoco, oh, antiguo rey de Altea
y auténtico señor de los siete reinos!$k$p¡Marth, rey heroico, acudid a mi llamada!
¡Otorgadnos vuestra protección!$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_12|No, but look there―soldiers,
readying for battle...$k$pHmm... I can't quite explain it, but there's
something...strange about them...$k
$Wm占い|7$w0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_1|*huff, huff, huff*
Warriors? Warriors from afar?!$k$pOh, thank the gods! *wheeze*
Help...help actually came!$k$pEr, I mean...of course it came! *pant*
It is all...as I have foreseen! ...Um, yes.$k$p*ahem* Ho there, warriors...
Well... *pant* Well met...$k$pI'm sorry... Once I saw you...
I ran all...the way here...$k$pPerhaps...you've a lovely lady healer that
might help...an old man catch his breath?$k$pGah, no! Never mind that!$k$pIt's soldiers I need now... *wheeze*
Strong ones! And plenty of them!$k
$SlsSE_ENV_GLASS1|1000|$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_2|Whoa now, slow down there, old-timer...
Why don't we start with who you are?$k
$SbpSTRM_BGM_EVT_NAKAMA1|0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|They call me Old Hubba. Just a humble
fortune-teller living here in the Outrealms...$k$pBut that's not important right now!
We haven't much time!$k$pNow please, O mighty slayer―you must
save this weak old man from yonder army!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Why? Who are they?$k
$Ws占い|$Wa$E怒,|$SvpSE_VOICE_SERVANTES_EVT_3|They are Einherjar!
Phantoms...of a sort.$k
$Wsクロム|$Wa$E通常,|$SvpSE_VOICE_CHROM_EVT_34|You mean...ghosts?$k
$Ws占い|$Wa$E苦,汗|$SvpSE_VOICE_VIRREGER4_EVT_5|No time to explain all that! The important
part is that they are out for blood!$k$pMY blood, in fact! The blood inside of me!
Which is where I'd quite like it to stay.$k
$Wsクロム|$Wa$E怒,|$SvpSE_VOICE_CHROM_EVT_6|Fear not, Old Hubba. We will join you
and help fight off these phant―$k
$Ws占い|$Wa$E通常,|$SvpSE_VOICE_VIRREGER4_EVT_7|Oh, yes, about that... I have this trick knee,
you see, and I just ran all the way here...$k$pAlso, my eyesight's horrible, just horrible.
...Did I mention my knee?$k$pIn any case, I'd better sit this one out.
Oh, but I can help with support! $k$pI'll stand behind the lady soldiers and
watch their backsid― Er, their backs!$k$pAnd here, I'll summon a few Einherjar
of my own to help fight beside you...$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Wait, you're going to what now?$k
$Ws占い|$Wa$E怒,|Hear me, O ruler of ancient Altea and
true lord of the Seven Realms...$k$pI summon thee, Marth, the Hero-King!
Come forth and grant us your protection!$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_12|Hayır, ama şuraya bakın;
askerler savaşa hazırlanıyor...$k$pHmm... Tam olarak açıklayamıyorum ama
onlarda... tuhaf bir şey var...$k
$Wm占い|7$w0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_1|*öf, öf, öf*
Savaşçılar mı? Uzaktan savaşçılar mı?$k$pAh, tanrılara şükürler olsun!
*hırıltı* Yardım...yardım gerçekten geldi!$k$pEh, yani...tabii ki geldi! *soluk nefese* Her
şey...tahmin ettiğim gibi! ...hımm, evet.$k$p*öhöm* Merhaba savaşçılar...
Pekâlâ... *soluk nefese* Hoş geldiniz...$k$pÖzür dilerim... Seni
görünce... buraya kadar...koştum...$k$pBelki... yaşlı bir adamın nefesini
düzeltecek güzel bir şifacınız vardır?$k$pAh, hayır! Boş ver!$k$pŞimdi ihtiyacım olan askerler...
*hırıltı* Güçlü olanlar! Ve birçoğu!$k
$SlsSE_ENV_GLASS1|1000|$Wsクロム|$Wa$E怒|$SvpSE_VOICE_CHROM_EVT_2|Vay, biraz yavaşla ihtiyar...
Önce kim olduğunu anlatsana?$k
$SbpSTRM_BGM_EVT_NAKAMA1|0|$Ws占い|$Wa$SvpSE_VOICE_VIRREGER4_EVT_7|Bana Yaşlı Hubba derler. Burada,
Öte Âlemler'de yaşayan mütevazı bir falcı...$k$pAma bu şu anda önemli değil!
Fazla vaktimiz yok!$k$pŞimdi lütfen, ey kudretli avcı, bu zavallı
yaşlı adamı şuradaki ordudan kurtarmalısın!$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|Neden? Onlar kim?$k
$Ws占い|$Wa$E怒|$SvpSE_VOICE_SERVANTES_EVT_3|Onlar Einherjar!
Bir tür... hayalet.$k
$Wsクロム|$Wa$E通常|$SvpSE_VOICE_CHROM_EVT_34|Demek istediğin... hayaletler mi?$k
$Ws占い|$Wa$E苦,汗|$SvpSE_VOICE_VIRREGER4_EVT_5|Bütün bunları açıklamaya zaman yok! Önemli
olan kanımıza susamış olmaları!$k$pAslında BENİM kanım! İçimdeki kan!
Ben de tam orada kalmasını istiyorum.$k
$Wsクロム|$Wa$E怒|$SvpSE_VOICE_CHROM_EVT_6|Korkma, Yaşlı Hubba. Biz de size katılacağız
ve bu hayaletle mücadeleye yardım edeceğiz―$k
$Ws占い|$Wa$E通常|$SvpSE_VOICE_VIRREGER4_EVT_7|Ah, evet... Dizim sorunlu,
bir de buraya dek koştum...$k$pAyrıca görme yeteneğim berbat, çok berbat.
...dizimden bahsetmiş miydim?$k$pHer hâlükârda, bu kez kenarda kalsam
iyi olur. Ama destek olabilirim!$k$pHanım askerlerin arkasında durup
arkalarını... ee, arkalarını kollayacağım!$k$pBurada, yanınızda savaşsınlar diye
birkaç Einherjar'ımı çağıracağım...$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_2|Bekle, şimdi neye gidiyorsun?$k
$Ws占い|$Wa$E怒|Duy beni, ey kadim Altea'nın hükümdarı
ve Yedi Diyar'ın gerçek efendisi...$k$pSeni çağırıyorum, Kahraman Kral
Marth! Gel ve bizi koru!$k"
8,MID_E000_OP1_03,$t1$Wm予約01|7$w0|$Ws予約01|$WaJe répondrai à votre appel.$k,"$t1$Wm予約01|7$w0|$Ws予約01|$WaHier bin ich. Ich folge
Eurem Ruf.$k","$t1$Wm予約01|7$w0|$Ws予約01|$WaHo udito la vostra invocazione.
Vengo a portar soccorso.$k","$t1$Wm予約01|7$w0|$Ws予約01|$WaComo deseéis.
Acudiré a vuestra llamada.$k","$t1$Wm予約01|7$w0|$Ws予約01|$WaAs you wish.
I will answer your call.$k","$t1$Wm予約01|7$w0|$Ws予約01|$WaDilediğin
gibi. Çağrına karşılık vereceğim.$k"
9,MID_E000_OP1_04,"$t1$Wmクロム|3$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_49|Marth ? Attendez... LE légendaire Marth ?
Mais qu'est-ce qui se passe, ici ?!$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_49|Marth? Moment, ist das DER Marth?
Was zum Geier geht hier vor sich?!?$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_49|Marth? Il Marth a cui sto pensando io?
Ma che sta succedendo qui?$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_49|¿M-Marth? Espera... ¡¿El Marth que estoy
pensando?! ¿Qué demonios pasa aquí?$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_49|Marth? ...As in THE Marth?
...What in blazes is going on?$k","$t1$Wmクロム|3$w0|$Wsクロム|$Wa$E苦,汗|$SvpSE_VOICE_CHROM_EVT_49|Marth mı? ...O efsanevi Marth mı?
...Burada neler oluyor böyle?!$k"
