index,key,F,G,I,S,U,TR
0,MID_様子_スミア_前,"Quel beau sourire ! Ma divination florale
fait donc des heureux, n'est ce pas ?","Welch nettes Lächeln! Das Ergebnis meines
Blumenlesens hat dich wohl erfreut.","Che sorriso raggiante! Immagino che il
responso dei petali sia stato favorevole.","Qué día tan bonito, ¿verdad? Iré a recoger
unas flores para deshojarlas.","What a nice smile! I guess you were happy
with what my flower-petal fortune said.","Ne güzel gülümsedin! Demek yaprak falımın
sonucu hoşuna gitti."
1,MID_様子_スミア_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_スミア_前_敬さん,"Quel beau sourire ! Ma divination florale
fait donc des heureux, n'est ce pas ?","Welch nettes Lächeln! Das Ergebnis meines
Blumenlesens hat Euch wohl erfreut.","Che sorriso raggiante! Immagino che il
responso dei petali sia stato favorevole.","Qué día tan bonito, ¿verdad? Iré a recoger
unas flores para deshojarlas.","What a nice smile! I guess you were happy
with what my flower-petal fortune said.","Ne güzel gülümsedin! Demek yaprak falımın
sonucu hoşuna gitti."
3,MID_様子_スミア_前_敬様,"Quel beau sourire ! Ma divination florale
fait donc des heureux, n'est ce pas ?","Welch nettes Lächeln! Das Ergebnis meines
Blumenlesens hat Euch wohl erfreut.","Che sorriso raggiante! Immagino che il
responso dei petali sia stato favorevole.","Qué día tan bonito, ¿verdad? Iré a recoger
unas flores para deshojarlas.","What a nice smile! I guess you were happy
with what my flower-petal fortune said.","Ne güzel gülümsedin! Demek yaprak falımın
sonucu hoşuna gitti."
4,MID_様子_スミア_後,"Non, en fait, j'ai lu l'avenir dans des pétales
de fleurs, et tout est au beau fixe !","Oh, weißt du... Ich sage mit Blumenlesen
die Zukunft voraus und sie sieht rosig aus.","Beh... Ho usato i petali per predire il futuro
e le cose stanno andando di bene in meglio.","Sí. Además yo he deshojado una flor y
parece que todo me va a ir bien.","Oh, you know... I used the flower petals to
tell my fortune, and things are looking up.","Şey... Yaprak falı baktım;
işler iyiye gidiyor."
5,MID_様子_スミア_後_敬さん,"Non, en fait, j'ai lu l'avenir dans des pétales
de fleurs, et tout est au beau fixe !","Oh, wisst Ihr... Ich sage mit Blumenlesen
die Zukunft voraus und sie sieht rosig aus.","Beh... Ho usato i petali per predire il futuro
e le cose stanno andando di bene in meglio.","Sí. Además yo he deshojado una flor y
parece que todo me va a ir bien.","Oh, you know... I used the flower petals to
tell my fortune, and things are looking up.","Şey... Yaprak falı baktım;
işler iyiye gidiyor."
6,MID_様子_スミア_後_敬様,"Non, en fait, j'ai lu l'avenir dans des pétales
de fleurs, et tout est au beau fixe !","Oh, wisst Ihr... Ich sage mit Blumenlesen
die Zukunft voraus und sie sieht rosig aus.","Beh... Ho usato i petali per predire il futuro
e le cose stanno andando di bene in meglio.","Sí. Además yo he deshojado una flor y
parece que todo me va a ir bien.","Oh, you know... I used the flower petals to
tell my fortune, and things are looking up.","Şey... Yaprak falı baktım;
işler iyiye gidiyor."
7,MID_様子_スミア_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_スミア_前_親子_子,"Il te faut quelque chose, $Np ?
Ton voyage dans le temps a dû être dur...","Brauchst du etwas, $Np? Deine
Zeitreise war sicher sehr anstrengend.","Hai bisogno di qualcosa, $Np?
Il viaggio temporale ti avrà stancata.","¿Necesitas algo, $Np? Viajar
en el tiempo debe de ser extenuante.","Need anything, $Np? Your trip
through time must have been hard on you.","Bir şeye ihtiyacın var mı, $Np?
Zaman yolculuğu zor geçmiş olmalı."
9,MID_様子_スミア_後_親子_子,"Merci de penser à moi. Mais en fait, tu es
le plus beau cadeau que je puisse désirer.","Danke, aber das genügt schon. Du bist das
Beste, was ich mir wünschen könnte.","Grazie, ma basta il pensiero. Io ho già
te, non potrei chiedere di meglio.","Gracias por el detalle, pero calma. Contigo
a mi lado no necesito nada más.","Thanks, but just the thought is enough.
You're the greatest gift I could ask for.","Teşekkürler, ama düşünmen bile yeter.
Sen isteyebileceğim en güzel hediyesin."
10,MID_様子_スミア_前_恋人,"Quel est donc cet objet qui semble si
précieux aux yeux de mon bien-aimé ?","Was hast du da bei dir, mein Schatz?
Du willst es anscheinend nicht verlieren.","Amore, quanto mistero!
Cos'è quell'oggetto?","¿Qué tienes ahí, mi amor?
Parece que no lo quieres perder.","What have you got there, my love?
You seem eager not to lose it.","Elindeki ne, aşkım? Kaybetmemek için
üstüne titriyorsun."
11,MID_様子_スミア_後_恋人,"Oh, ça ? C'est un casse-croûte pour mon
chéri... Désolée, il est un peu écrasé...","Oh, das habe ich für dich gekocht. Es fiel
mir runter... Zwei Mal! Tut mir so leid!","Ho preparato il pranzo. Si è un po'
guastato, cadendo per terra... due volte.","¡Ah! Tu almuerzo. Quizá esté hecho papilla.
Se me ha caído dos veces. Lo siento.","Oh, this? I made you lunch.
Sorry if it's squished. I dropped it... Twice.","Bu mu? Sana öğle yemeği hazırladım.
Ezilmişse üzgünüm. Düşürdüm... İki kez."
