index,key,F,G,I,S,U,TR
0,MID_様子_シャンブレー_前,"Ah, je rêve que mon espèce ne s'éteigne
pas...","He, was ist dein größter Wunsch?",Qualche sogno speciale?,"Imagino que los humanos también tenéis
sueños. Yo me conformo con sobrevivir.","Hey, what do you dream about?","Hey, ne hayal ediyorsun?"
1,MID_様子_シャンブレー_前_無言,"Ah, je rêve que mon espèce ne s'éteigne
pas...","He, was ist dein größter Wunsch?","Ehi, che sogni hai?",NOT USED,NOT USED,KULLANILMADI
2,MID_様子_シャンブレー_前_敬さん,"Ah, je rêve que mon espèce ne s'éteigne
pas...",Was ist Euer größter Wunsch?,Qualche sogno speciale...?,"Imagino que los humanos también tenéis
sueños. Yo me conformo con sobrevivir.","Hey, what do you dream about?","Hey, ne hayal ediyorsun?"
3,MID_様子_シャンブレー_後,"En ce qui me concerne, je rêve que mon
espèce se perpétue !",Nicht auszusterben!,Sogno di non estinguermi!,"¡Pues lo único que yo quiero es que
mi raza no se extinga!",Not going extinct!,Neslimizin tükenmemesi! Tek dileğim bu.
4,MID_様子_シャンブレー_後_敬さん,"En ce qui me concerne, je rêve que mon
espèce se perpétue !",Nicht auszusterben!,Sogno di non estinguermi!,"¡Pues lo único que yo quiero es que
mi raza no se extinga!",Not going extinct!,Neslimizin tükenmemesi! Tek dileğim bu.
5,MID_様子_シャンブレー_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_シャンブレー_前_親子_子,"Linfan, entraînons-nous ensemble. Si tu es
plus fort que moi, tu me protégeras !","Linfan, lass uns gemeinsam trainieren. Falls
du stärker bist, musst du mich beschützen.","Linfan, alleniamoci insieme. Se vediamo
che sei più forte, allora devi proteggermi.","Vamos a entrenar juntos. Si resulta que eres
más fuerte que yo, te tocará protegerme.","Morgan, let's train together. If you turn out
to be stronger, you have to protect me!","Morgan, birlikte antrenman yapalım. Eğer
daha güçlü çıkarsan beni korumalısın!"
7,MID_様子_シャンブレー_後_親子_子,"Bien. Si je me blesse, mets ces oreilles de
lapin et prie pour une nouvelle génération...","Wenn ich verletzt werde, setz diese Ohren
auf und bete für gute Nachkommen...","Va bene. Ma se mi faccio male, mettiti
delle orecchie da coniglio e salva la specie.","Vale, pero si me pasa algo, ponte estas
orejitas y reza por que la especie sobreviva.","Well, all right. If I get hurt, put these bunny
ears on and pray that the seed is strong...","Peki. Yaralanırsam bu tavşan kulaklarını tak
ve soyumuz sürsün diye dua et..."
8,MID_様子_シャンブレー_前_親子_母,"Mère, que vous avez de grandes oreilles !
Pourquoi ne pas faire un concours d'ouïe ?","Dein Gehör ist so gut, Mutter! Lass uns
einen Gehörwettbewerb veranstalten!","Hai un udito sopraffino, mamma! Perché
non facciamo a gara a chi sente meglio?","¡Tu sentido del oído es excepcional, madre!
¿Por qué no hacemos una competición?","You have such great hearing, Mother!
Why don't we have a hearing contest?","Harika bir işitme yeteneğin var, anne!
Neden bir işitme yarışması yapmıyoruz?"
9,MID_様子_シャンブレー_後_親子_母,"Si nous nous entretuons, ce sera la fin de
l'espèce ! Entraînons-nous plutôt à bondir.","Was? Wenn wir beide sterben, war es das
mit den Taguel. Also Vorsicht bitte, ja?","Cosa? Se morissimo, sarebbe la fine di una
razza! Alleniamoci a saltellare e basta, no?","¡¿QUÉ?! Si ambos morimos, ¡será nuestra
extinción! Mejor entrenemos nuestro salto.","What? If we both die, that will be the end of
our race! Let's just practise hopping, okay?","Ne? İkimiz de ölürsek soyumuz biter!
Sadece zıplama çalışalım, tamam mı?"
10,MID_様子_シャンブレー_前_親子_父,"Entraînons-nous ensemble, père. Je dois
être fort pour repousser l'extinction !","Trainiere mit mir, Vater. Ich muss stark
werden, damit ich nicht aussterbe.","Allenati con me, papà. Devo diventare
forte per evitare l'estinzione.","Entrenemos juntos, padre. Necesito ser
más fuerte si quiero evitar la extinción.","Train with me, Father. I need to be strong
to ward off extinction!","Benimle antrenman yap baba. Yok olmayı
önlemek için güçlü olmam gerekiyor!"
11,MID_様子_シャンブレー_後_親子_父,"Nous... Nous battre ? Très bien.
Mais pas de tuerie, d'accord ?","K-k-kämpfen? Na gut. Aber versprich mir,
dass du mich nicht tötest!","Va bene. Ma promettimi
che non mi farai male.","¿Q-que luchemos? Bueno... está bien...
pero ¡prométeme que no me matarás!","F-f-fight? Well, all right.
But promise you won't kill me off!","Kavga mı? Peki, tamam.
Ama beni öldürmeyeceğine söz ver!"
12,MID_様子_シャンブレー_前_恋人,"$Np, j'éprouve un amour ardent.
Un amour à toute épreuve !","$Np, ich liebe dich wirklich.
...Fast so sehr wie das Leben selbst!","$Np, ti amo davvero.
Quasi più della mia vita.","$Np, te quiero de verdad.
Más que a... ¡mi propia vida!","$Np, I seriously love you.
...Almost more than life itself!","$Np, seni gerçekten seviyorum.
...Neredeyse canımdan bile çok!"
13,MID_様子_シャンブレー_後_恋人,"Je brûle d'amour aussi. Je bondirai comme
un félin pour sauver mon adorée !","Ich liebe dich auch. Ich würde dir immer
geschwind zur Hilfe springen!","Anche io ti amo. Ti proteggerò
con tutta la mia forza taguel.","Yo también te quiero. Me tendrás ahí
siempre que me necesites.","I love you, too. I'd hop to your
rescue in a taguel heartbeat!","Seni kurtarmaya bir taguel kalp atımında
koşarım!"
