index,key,F,G,I,S,U,TR
0,MID_様子_サイリ_前_通殿,"Quelle humeur enjouée ! Certains ici font
de l'exercice en cachette, on dirait !","Seid Ihr gut gelaunt. Habt Ihr Euch für
heimliche Übungen davongestohlen?","Perbacco, che vigore! Sbaglio o qualcuno
ha passato la notte ad allenarsi in segreto?","¡Caray! Qué día tan apacible, ¿verdad?
Recuerdo pocos así en Chon'sin.","Zounds! You look spirited. Did you steal
off last night for a bit of secret training?","Vay canına! Amma keyifli görünüyorsun.
İyi bir şey mi oldu?"
1,MID_様子_サイリ_前,"Quelle humeur enjouée ! Certains ici font
de l'exercice en cachette, on dirait !","Seid Ihr gut gelaunt. Habt Ihr Euch für
heimliche Übungen davongestohlen?","Perbacco, che vigore! Sbaglio o qualcuno
ha passato la notte ad allenarsi in segreto?","¡Caray! Qué día tan apacible, ¿verdad?
Recuerdo pocos así en Chon'sin.","Zounds! You look spirited. Did you steal
off last night for a bit of secret training?","Vay canına! Amma keyifli görünüyorsun.
İyi bir şey mi oldu?"
2,MID_様子_サイリ_前_特殊,"Tu m'as l'air d'humeur enjouée, mon frère.
Je suis heureuse de te voir si serein.","Bruder, ich sehe, du bist glücklich. Freut
mich sehr, dich wieder wohlauf zu sehen.","Mi fa piacere vederti sereno
e di buon umore, fratello.","Hermano, veo que conservas la
sonrisa. Me alivia verte feliz de nuevo.","Brother, I can see you are in high spirits.
It pleases me to see you at peace again.","Kardeşim, keyfin yerinde. Seni yeniden
huzurlu görmek beni sevindiriyor."
3,MID_様子_サイリ_後_通殿,"Non. Je repensais à la belle époque où
je vivais à Chon'sin.","Nein. Ich habe mich lediglich an fröhlichere
Zeiten in Chon'sin erinnert.","No. Stavo solo ricordando
i bei tempi in Chon'sin.","Sí. En días como este, el recuerdo de los
buenos momentos en Chon'sin me invade.","Nay. I was simply remembering more
joyful times in Chon'sin.","Hayır. Sadece Chon'sin'deki daha
neşeli zamanları hatırlıyordum."
4,MID_様子_サイリ_後_特殊,"Oui, grandement. Tu n'es peut-être plus
le même Yen'fay, mais tu restes mon frère.","Fürwahr. Vielleicht bist du nicht derselbe
Yen'fay, du bist aber dennoch mein Bruder.","Vero. Forse non sei lo stesso Yen'fay,
ma sei pur sempre mio fratello.","Desde luego. Quizá no seas el mismo
Yen'fay, pero sigues siendo mi hermano.","Aye, verily. Mayhap you are not the same
Yen'fay, but you are still flesh and blood.","Benim kanımdan olmayabilirsin ama
etimden, kemiğimdensin. Bunu unutma."
5,MID_様子_サイリ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_サイリ_前_親子_子,"Linfan, est-il une chose que je puis vous
offrir ? Vous méritez d'être comblée.","Linfan, wie kann ich dir helfen? Meine
Tochter verdient nur das Beste!","Linfan, hai bisogno di alcunché?
Mia figlia si merita il meglio.","Linfan, ¿en qué puedo ayudarte?
Mi hija se merece lo mejor.","Morgan, might I get you aught you need?
My daughter deserves the best.","Morgan, ihtiyacın olan bir şeyi alayım mı?
Kızım en iyisini hak ediyor."
7,MID_様子_サイリ_後_親子_子,"J'aimerais un moment oublier les combats,
et juste profiter d'être avec vous.","Dann nimm dir Zeit zum Reden.
Wir kämpfen und üben viel zu häufig.","Cerchiamo di riservare un po' di
tempo anche alla conversazione.","Pues charlemos. Ya hemos empleado
demasiado tiempo luchando y entrenando.","Then set aside time for us to talk. We spend
too much time training and fighting.","Konuşmaya da vakit ayır. Vaktimizin
çoğu idman ve dövüşle geçiyor."
8,MID_様子_サイリ_前_恋人,"$Np, me cachez-vous quelque
chose ? Rien n'échappe à mon œil entraîné.","Was versteckst du da, $Np?
Meine Adleraugen erspähen ein Geschenk.","Che cosa nascondi, $Np?
Il mio acuto sguardo rileva qualcosa.","¿Qué me estás ocultando, $Np?
Veo que llevas un regalo.","What are you hiding there, $Np?
My sharp eye detects a prize.","Keskin gözüm bir ganimet görüyor, $Np.
Ne saklıyorsun orada?"
9,MID_様子_サイリ_後_恋人,"Des gâteaux, juste pour vous. Mangez-les
et cessez de me dévorer du regard !","Ich habe dir Törtchen gekauft... Nun komm
schon! Iss sie und hör auf, sie anzustarren!","Ti ho comprato dei dolci... Oh, smettila
di guardarli e mangia! Coraggio!","Te he traído algunos pasteles. Vamos,
deja de mirarme así y cómetelos.","I bought you some cakes... Oh, fie!
Just eat them and stop glaring.","Sana kek aldım... Hadi ama!
Öyle bakacağına ye şunları."
