index,key,F,G,I,S,U,TR
0,MID_様子_フレデリク_前_敬さん,"Que diriez-vous de combattre côte à côte
lors de la prochaine bataille ?","Wie wäre es, wenn wir die nächste Schlacht
Seite an Seite bestreiten würden?","Che cosa ne direste di combattere
fianco a fianco in battaglia?","¿Qué tal si combinamos nuestro potencial
en el próximo combate?","How would you feel about fighting
together in the next battle?","Sonraki savaşta birlikte
savaşmaya ne dersiniz?"
1,MID_様子_フレデリク_前,"Que diriez-vous de combattre côte à côte
lors de la prochaine bataille ?","Wie wäre es, wenn wir die nächste Schlacht
Seite an Seite bestreiten würden?","Che cosa ne direste di combattere
fianco a fianco in battaglia?","¿Qué tal si combinamos nuestro potencial
en el próximo combate?","How would you feel about fighting
together in the next battle?","Sonraki savaşta birlikte
savaşmaya ne dersin?"
2,MID_様子_フレデリク_前_敬様,"Que diriez-vous de combattre côte à côte
lors de la prochaine bataille ?","Wie wäre es, wenn wir die nächste Schlacht
Seite an Seite bestreiten würden?","Che cosa ne direste di combattere
fianco a fianco in battaglia?","¿Qué tal si combinamos nuestro potencial
en el próximo combate?","How would you feel about fighting
together in the next battle?","Sonraki savaşta birlikte
savaşmaya ne dersiniz?"
3,MID_様子_フレデリク_前_敬殿,"Que diriez-vous de combattre côte à côte
lors de la prochaine bataille ?","Wie wäre es, wenn wir die nächste Schlacht
Seite an Seite bestreiten würden?","Che cosa ne direste di combattere
fianco a fianco in battaglia?","¿Qué tal si combinamos nuestro potencial
en el próximo combate?","How would you feel about fighting
together in the next battle?","Sonraki savaşta birlikte
savaşmaya ne dersiniz?"
4,MID_様子_フレデリク_後_敬さん,"Avec grand plaisir. L'ennemi ne saura
mettre à défaut une telle alliance !","Es wäre mir eine Ehre. Auf dass die Flut
unserer Feinde an unserem Schild breche!","Sarei onorato di tenervi al sicuro.
Daremo ai nostri nemici filo da torcere!","Será todo un honor. ¡Aplastemos a nuestros
enemigos sin piedad!","I would be honoured to keep you safe. Let
our enemies break themselves against us!","Sizi korumak benim için onur.
Düşmanlar bize çarpıp dağılsın!"
5,MID_様子_フレデリク_後_敬様,"Avec grand plaisir. L'ennemi ne saura
mettre à défaut une telle alliance !","Es wäre mir eine Ehre. Auf dass die Flut
unserer Feinde an unserem Schild breche!","Sarei onorato di tenervi al sicuro.
Daremo ai nostri nemici filo da torcere!","Será todo un honor. ¡Aplastemos a nuestros
enemigos sin piedad!","I would be honoured to keep you safe. Let
our enemies break themselves against us!","Sizi korumak benim için onur.
Düşmanlar bize çarpıp dağılsın!"
6,MID_様子_フレデリク_後_敬殿,"Avec grand plaisir. L'ennemi ne saura
mettre à défaut une telle alliance !","Es wäre mir eine Ehre. Auf dass die Flut
unserer Feinde an unserem Schild breche!","Sarei onorato di tenervi al sicuro.
Daremo ai nostri nemici filo da torcere!","Será todo un honor. ¡Aplastemos a nuestros
enemigos sin piedad!","I would be honoured to keep you safe. Let
our enemies break themselves against us!","Sizi korumak benim için onur.
Düşmanlar bize çarpıp dağılsın!"
7,MID_様子_フレデリク_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_フレデリク_前_親子_子,"Si ce n'est point indiscret... À quoi
ressemblait votre vie dans le futur ?","Wie war die Zukunft so, $Np?
...Wenn dich die Frage nicht stört.","$Np, com'era la vita nel futuro?
Se la mia domanda non è inopportuna.","$Np, ¿cómo era tu vida en el
futuro? Eeh... Si no te importa contármelo.","$Np, what was life like in the
future? ...If you don't mind me asking.","$Np, gelecekte hayat
nasıldı? ...Sormamın sakıncası yoksa."
9,MID_様子_フレデリク_後_親子_子,"Avant votre arrivée, j'étais dévoué corps et
âme aux Veilleurs.$k$pLa routine du chevalier : creuser des puits,
coudre de chauds habits... À ce propos...$k$p... je pourrais vous coudre une veste et
broder au dos : « La fierté de son père ! ».","Vor deiner Ankunft kämpfte und arbeitete
ich nur für die Hirten.$k$pDie üblichen Aufgaben eines Ritters:
Brunnen graben, warme Kleider stricken...$k$pWillst du eine Strickjacke? Ich könnte auf
den Rücken ""Papas ganzer Stolz"" sticken.","Prima che tu arrivassi, mi dedicavo anima
e corpo al servizio dei Pastori.$k$pLa solita routine del cavaliere... Scavare
pozzi, confezionare indumenti pesanti...$k$pMagari potrei farti una giacca e ricamare
""Sono la gioia e l'orgoglio di papà"".","Hasta que apareciste en escena, luchaba
y trabajaba por y para los Custodios.$k$pCumplía con las obligaciones de todo
caballero: cavaba pozos, tejía...$k$p¿Quieres que te haga una chaqueta? Podría
bordar alguna dedicatoria bonita en ella.","Until you arrived, I fought and worked only
on the Shepherds' behalf.$k$pThe usual knightly things―digging wells,
knitting warm clothes...$k$pShall I make you a jacket? I could stitch
""Papa's Pride and Joy"" on the back.","Sen gelene kadar sadece Çobanların
adına savaştım ve çalıştım.$k$pHer zamanki şövalyelik şeyleri; kuyu
kazmak, kalın giysiler örmek...$k$pSana bir ceket yapayım mı? Arkasına
""Babanın Göz Bebeği"" yazısını dikebilirim."
