index,key,F,G,I,S,U,TR
0,MID_003_OP1,"$t0$w0|$Wmリズ|0$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_18|$E苦,|Brrr ! Il fait un f... froid de canard ici !$k
$Wsリズ|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_10|$E笑,|Venez près de ma jument, Dame Lissa.
Elle vous protégera du vent.$k","$t0$w0|$Wmリズ|0$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_18|$E苦,|Brrr! Frebberick! If f-f-friere!$k
$Wsリズ|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_10|$E笑,|Stellt Euch neben mein Pferd, Herrin.
Sie wird Euch vor dem Wind schützen.$k","$t0$w0|$Wmリズ|0$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_18|$E苦,|Brrr! F-F-Frederick! Fa f-f-freddo!$k
$Wsリズ|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_10|$E笑,|State vicino al mio cavallo, mia
signora. Vi riparerà dal vento.$k","$t0$w0|$Wmリズ|0$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_18|$E苦,|¡Brrr! ¡Frebberick! ¡Tengo bbbrío!$k
$Wsリズ|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_10|$E笑,|Poneos cerca de mi yegua.
Ella os protegerá de la ventisca.$k","$t0$w0|$Wmリズ|0$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_18|$E苦,|Brrr! F-F-Frebberick! I'm f-f-freebing!$k
$Wsリズ|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_10|$E笑,|Stand beside my horse, milady.
She'll shelter you from the wind.$k","$t0$w0|$Wmリズ|0$w0|$Wsリズ|$Wa$SvpSE_VOICE_LIZ_EVT_18|$E苦|Brrr! F-F-Frebberick! D-d-donuyorum!$k
$Wsリズ|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_10|$E笑|Atımın yanında durun, Leydim.
Sizi rüzgârdan korur.$k"
1,MID_003_OP1_2_PCM1,"$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常,|C'est la forteresse ?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常,|Ist das die Festung?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常,|È questa la fortezza?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常,|¿Ese es el fuerte?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常,|So this is the fortress?$k",$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常|Yani kale burası mı?$k
2,MID_003_OP1_2_PCM2,,,,,"$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常,|あれは…砦？$k",$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_M#_EVT_13|$E通常|Yani kale burası mı?$k
3,MID_003_OP1_2_PCM3,,,,,"$t0$Wmusername|0$w0|$Wsusername|$Wa$E通常,|……？$k",$t0$Wmusername|0$w0|$Wsusername|$Wa$E通常|……？$k
4,MID_003_OP1_2_PCF1,"$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常,|C'est la forteresse ?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常,|Ist das die Festung?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常,|È questa la fortezza?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常,|¿Ese es el fuerte?$k","$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常,|So this is the fortress?$k",$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常|Yani kale burası mı?$k
5,MID_003_OP1_2_PCF2,,,,,"$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常,|あれは…砦ですか？$k",$t0$Wmusername|0$w0|$Wsusername|$Wa$SvpSE_VOICE_PLAYER_F#_EVT_13|$E通常|Yani kale burası mı?$k
6,MID_003_OP1_2_PCF3,,,,,"$t0$Wmusername|0$w0|$Wsusername|$Wa$E通常,|……？$k",$t0$Wmusername|0$w0|$Wsusername|$Wa$E通常|……？$k
7,MID_003_OP1_3,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E通常,|Oui, c'est Castelong, qui s'étend entre
Ylisse et Regna Ferox.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|$E通常,|Les khans à la tête de Ferox ont appris
à se méfier des étrangers...$k$pMais leur manque d'hospitalité n'est
pas forcément synonyme d'hostilité.$k$pIl faudra simplement faire preuve
de tact et de diplomatie.$k
$Wsフレデリク|$Wd$w0|$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|La diplomatie n'a jamais été mon fort,
mais je ferai de mon mieux.$k$pJe veux que tout le monde en fasse
autant. Ici, vous représentez Ylisse.$k
","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E通常,|Ja. Die Mauerfestung verläuft entlang
der Grenze von Regna Ferox und Ylisse.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|$E通常,|Die über Ferox herrschenden Khans sind
Fremden gegenüber sehr argwöhnisch.$k$pDoch ist ihr Mangel an Gastlichkeit
nicht als offene Feindschaft zu deuten.$k$pHier ist lediglich ein wenig
diplomatisches Feingefühl gefragt.$k
$Wsフレデリク|$Wd$w0|$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Verhandeln ist nicht meine Stärke, aber
ich werde mein Bestes geben.$k$pDenkt alle daran: Euer Verhalten hier
wird mit dem von Ylisse gleichgesetzt.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E通常,|Sì, è Fortelungo. Si estende lungo il
confine tra l'Ylisse e i Regna Ferox.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|$E通常,|I khan che governano i Ferox sono
diventati diffidenti con gli stranieri.$k$pTuttavia, non si deve confondere la
scarsa ospitalità con l'ostilità.$k$pCiò richiederà giusto un
po' più di diplomazia.$k
$Wsフレデリク|$Wd$w0|$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Le negoziazioni non sono il mio forte.
Ma farò del mio meglio.$k$pRicordate che le nostre azioni avranno
effetti considerevoli per l'Ylisse.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E通常,|Sí, Fuerteluengo. Se extiende por toda
la frontera entre Ylisse y Regna Ferox.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|$E通常,|Los kanes que gobiernan Ferox
suelen recelar de los visitantes.$k$pNo obstante, no debéis confundir su
falta de hospitalidad con hostilidad.$k$pSimplemente es menester que
actuemos con diplomacia.$k
$Wsフレデリク|$Wd$w0|$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Nunca se me ha dado demasiado bien
negociar, pero haré todo lo que pueda.$k$pRecordad todos: lo que hagamos aquí
tendrá repercusiones para Ylisse.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E通常,|Yes, the Longfort. It stretches along
the border of Ylisse and Regna Ferox.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|$E通常,|The khans that rule Ferox have
grown quite wary of foreigners.$k$pStill, don't mistake a lack of
hospitality for open hostility.$k$pThis simply calls for a bit
of diplomacy.$k
$Wsフレデリク|$Wd$w0|$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Negotiation's not my strong suit,
but I'll do my best.$k$pRemember, everyone: your actions
here reflect back upon Ylisse.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_6|$E通常|Evet, Uzunkale. Ylisse ve Regna
Ferox sınırı boyunca uzanıyor.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|0$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_15|$E通常|Ferox hanları yabancılara
pek güvenmez.$k$pAma soğuk karşılanmayı açık
düşmanlık sanmayın.$k$pBu sadece biraz diplomasi
gerektiriyor.$k
$Wsフレデリク|$Wd$w0|$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_11|Müzakere benim güçlü yanım değil ama
elimden gelenin en iyisini yapacağım.$k$pUnutmayın millet: Buradaki
eylemleriniz Ylisse'e yansıyor.$k"
8,MID_003_OP1_TUT,"$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_5|$E怒,|Le danger nous guette, Monseigneur.
La garde de Ferox se prépare à agir.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|$E通常,|Comment ?! Mais pourquoi ?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_6|$E怒,|Je l'ignore. Mais une pluie de flèches risque
de s'abattre sur nous au moindre signal.$k$p$E通常,|Il serait sage de nous préparer au combat.$k$pIl faut organiser nos ressources et
déterminer quels Veilleurs iront se battre !$k$pEn tant que stratège, $Nu devrait
pouvoir nous aider à nous organiser.$k
$Wsフレデリク|$Wd$w0|$Wmusername|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|$E笑,|C'est en effet un atout non négligeable.
Que nous conseilles-tu, $Nu ?$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_5|$E怒,|Es braut sich etwas zusammen, mein Herr.
Die feroxer Grenzwächter machen mobil.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|$E通常,|Was? Warum?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_6|$E怒,|Wer weiß das schon? Ich weiß nur, dass sie
ihre Bögen bereits schussbereit haben.$k$p$E通常,|Wir bereiten uns zur Sicherheit
besser auf einen Kampf vor.$k$pLegen wir unsere Vorräte zusammen und
bestimmen, welche Hirten kämpfen werden?$k$pEs fällt mir sehr schwer, $Gihm,ihr| zu vertrauen...$k$pDennoch könnte uns $Nu dabei
sicher wertvolle Einblicke geben.$k
$Wsフレデリク|$Wd$w0|$Wmusername|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|$E笑,|Deshalb haben wir $Gihn,sie| schließlich dabei.
Nun, $Nu? Was schlägst du vor?$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_5|$E怒,|Sento guai nell'aria, capitano. Le guardie
ferossite si stanno mobilitando.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|$E通常,|Cosa? Ma perché?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_6|$E怒,|Chi può dirlo? Ma sono pronti
e aspettano solo un segnale.$k$p$E通常,|Non dobbiamo farci
cogliere impreparati.$k$pDovremmo organizzare l'equipaggiamento
e decidere quali Pastori spiegare.$k$pMi costa ammetterlo, ma $Guno,una| stratega
come $Nu potrebbe esserci utile.$k
$Wsフレデリク|$Wd$w0|$Wmusername|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|$E笑,|Concordo. Del resto è $Gil nostro,la nostra| stratega.
Allora, $Nu? Suggerimenti?$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_5|$E怒,|Parece que habrá problemas, mi señor.
La Guardia de Ferox se está desplegando.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|$E通常,|¿Cómo? ¿Por qué?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_6|$E怒,|¿Quién sabe? Pero está claro que
los soldados se hallan en sus puestos.$k$p$E通常,|Será mejor que nos preparemos para el
combate, por si acaso.$k$pSugiero que reunamos nuestras armas y
decidamos qué custodios lucharán.$k$pTengo mis reservas con respecto a
$Nu, pero...$k$pcreo que sus conocimientos tácticos
podrían sernos de gran ayuda.$k
$Wsフレデリク|$Wd$w0|$Wmusername|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|$E笑,|Claro, al fin y al cabo, es $Gnuestro,nuestra| estratega.
Bueno, $Nu, ¿qué sugieres?$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_5|$E怒,|Trouble in the wind, milord:
the Feroxi Guard are mobilising.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|$E通常,|What?! Why?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_6|$E怒,|Who can say? But they look ready to
let fly at a moment's notice.$k$p$E通常,|We'd best prepare for combat,
just to be safe.$k$pPerhaps we ought to pool our supplies and
select which Shepherds to deploy?$k$pLoath as I am to trust $Ghim,her|, $Nu
might offer some valuable insight in this...$k
$Wsフレデリク|$Wd$w0|$Wmusername|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|$E笑,|Indeed, $Ghe,she| IS our tactician, after all.
So, $Nu? What do you suggest?$k","$t1$Wmクロム|3$Wmフレデリク|7$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_5|$E怒|Bir sorun var, lordum:
Ferox Muhafızları harekete geçiyor.$k
$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_3|$E通常|Ne?! Neden?$k
$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_6|$E怒|Kim bilir? Ama her an
saldırmaya hazır görünüyorlar.$k$p$E通常|Tedbir için savaşa hazırlansak iyi olur.$k$pBelki malzemelerimizi bir araya toplayıp hangi
Çobanları görevlendireceğimizi seçmeliyiz?$k$p$Gona,ona| güvenmesem de, $Nu
bu konuda değerli fikirler sunabilir...$k
$Wsフレデリク|$Wd$w0|$Wmusername|7$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_7|$E笑|Doğru, $GO,O| sonuçta bizim taktikçimiz.
$Nu, sen ne önerirsin?$k"
9,MID_003_OP2,"$SbpSTRM_BGM_EVT_TAIJI1|0|$t1$Wm003_ボス|3$w0|$Ws003_ボス|$Wa$SvpSE_VOICE_ENEMY_F3_EVT_7|$E怒,|Halte ! Qui va là ?$k","$SbpSTRM_BGM_EVT_TAIJI1|0|$t1$Wm003_ボス|3$w0|$Ws003_ボス|$Wa$SvpSE_VOICE_ENEMY_F3_EVT_7|$E怒,|Halt! Wer da?!?$k","$SbpSTRM_BGM_EVT_TAIJI1|0|$t1$Wm003_ボス|3$w0|$Ws003_ボス|$Wa$SvpSE_VOICE_ENEMY_F3_EVT_7|$E怒,|Alt! Chi va là?!$k","$SbpSTRM_BGM_EVT_TAIJI1|0|$t1$Wm003_ボス|3$w0|$Ws003_ボス|$Wa$SvpSE_VOICE_ENEMY_F3_EVT_7|$E怒,|¡Alto! ¡¿Quién vive?!$k","$SbpSTRM_BGM_EVT_TAIJI1|0|$t1$Wm003_ボス|3$w0|$Ws003_ボス|$Wa$SvpSE_VOICE_ENEMY_F3_EVT_7|$E怒,|Halt! Who goes there?!$k",$SbpSTRM_BGM_EVT_TAIJI1|0|$t1$Wm003_ボス|3$w0|$Ws003_ボス|$Wa$SvpSE_VOICE_ENEMY_F3_EVT_7|$E怒|Dur! Kim var orada?!$k
