index,key,F,G,I,S,U,TR
0,MID_様子_ソール_前,"Quel esprit d'équipe ! Et si on se battait
ensemble la prochaine fois ?","Du bist ein guter Verbündeter im Kampf.
Wollen wir demnächst zusammen kämpfen?","Sei proprio in gamba! Che ne dici di
combattere insieme la prossima battaglia?","¿Y si luchamos juntos en la próxima batalla?
Nadie podrá con nosotros.","You're a great ally on the battlefield.
Mind if we pair up next time?","Savaşta iyi bir müttefiksin.
Sonraki sefere eşleşelim mi?"
1,MID_様子_ソール_前_敬さん,"On ferait vraiment la paire sur le champ
de bataille, non ?","Ihr seid ein guter Verbündeter im Kampf.
Wollen wir demnächst zusammen kämpfen?","Siete proprio in gamba! Che ne dite di
combattere insieme la prossima battaglia?","¿Y si luchamos juntos en la próxima batalla?
Nadie podrá con nosotros.","You're a great ally on the battlefield.
Mind if we pair up next time?","Savaşta iyi bir müttefiksin.
Sonraki sefere eşleşelim mi?"
2,MID_様子_ソール_前_敬様,"On ferait vraiment la paire sur le champ
de bataille, non ?","Ihr seid ein guter Verbündeter im Kampf.
Wollen wir demnächst gemeinsam kämpfen?","Siete proprio in gamba! Che ne dite di
combattere insieme la prossima battaglia?","¿Y si luchamos juntos en la próxima batalla?
Nadie podrá con nosotros.","You're a great ally on the battlefield.
Mind if we pair up next time?","Savaşta iyi bir müttefiksin.
Sonraki sefere eşleşelim mi?"
3,MID_様子_ソール_後,"Assurément ! Nous formerons sans doute
un duo invincible !","Sicher, wenn es dir nichts ausmacht.
Wir sind bestimmt ein unschlagbares Duo!","Certo, se va bene a te. Scommetto
che insieme formeremmo un duo letale.","¡Claro, sin dudarlo! Seguro que formamos
un equipo invencible en combate.","Sure, if you don't mind. I bet
we'll make a devastating duo.","Tabii eğer sakıncası yoksa.
Eminim muhteşem bir ikili olacağız."
4,MID_様子_ソール_後_敬さん,"Assurément ! Nous formerons sans doute
un duo invincible !","Sicher, wenn es Euch nichts ausmacht.
Wir sind bestimmt ein unschlagbares Duo!","Certo, se a voi sta bene. Scommetto
che insieme formeremmo un duo letale.","¡Claro, no lo dudes! Seguro que formamos
un equipo invencible en combate.","Sure, if you don't mind. I bet
we'll make a devastating duo.","Tabii eğer sakıncası yoksa.
Eminim muhteşem bir ikili olacağız."
5,MID_様子_ソール_後_敬様,"Assurément ! Nous formerons sans doute
un duo invincible !","Sicher, wenn es Euch nichts ausmacht.
Gemeinsam sind wir sicherlich unschlagbar!","Certo, se a voi sta bene. Scommetto
che insieme formeremmo un duo letale.","¡Faltaría más! Seguro que formamos un
equipo invencible en combate.","Sure, if you don't mind. I bet
we'll make a devastating duo.","Tabii eğer sakıncası yoksa.
Eminim muhteşem bir ikili olacağız."
6,MID_様子_ソール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ソール_前_親子_子,"Dis-moi, $Np... Tu menais quel
genre de vie dans le futur ?","Also, $Np... Wie hast du in der
Zukunft deine Zeit verbracht?","Allora, $Np. Raccontami
come passavi il tempo nel futuro.","Eeeh... $Np, ¿te importaría
contarme cosas sobre el futuro?","So, um, $Np? How did you
pass your time in the future?","Şey, $Np?
Gelecekte vaktini nasıl geçirirdin?"
8,MID_様子_ソール_後_親子_子,"Rien n'a changé : je mange, je m'entraîne et
je combats... Puis je dors, naturellement...$k$pTu veux aller manger en ville un jour ? Tu as
peut-être hérité de mon appétit d'ogre !$k$pBon, je vais faire des économies pour
te payer un chic repas ! Hé hé !$k$pMais avant de fournir des efforts, j'ai
intérêt à manger quelque chose...","Was ich mache? Ich esse, übe und kämpfe.
Dann verschlafe ich. Was für ein Leben.$k$pWillst du mit mir essen gehen? Mal sehen,
ob du meinen Appetit geerbt hast.$k$pHaha, gut. Ich werde lieber mit dem Sparen
anfangen, um dich ordentlich auszuführen.$k$pHmm, aber das setzt Arbeit voraus... Ich
hole mir lieber vorher etwas zu essen.","Mmmh, vediamo. Mangiare, allenarsi,
combattere e dormire. La bella vita!$k$pDovremmo farci una mangiata insieme
un giorno e vedere chi è più goloso.$k$pEh eh, cercherò di risparmiare per
portarti in un posto di lusso.$k$pPare che dovrò darmi da fare. Ma
meglio fare uno spuntino, prima.","Mi rutina es bastante simple: como,
entreno, lucho... y duermo. Mucho.$k$p¿Te apetece que cenemos juntos algún día?
¿Has heredado mi buen apetito?$k$pBueno, me pondré a ahorrar para llevarte
a algún sitio elegante, ¡je, je!$k$pAhorrar requiere trabajo... y energía.
Será mejor que coma algo primero.","What do I do? I guess I eat, and train,
and fight. Then I oversleep. It's a life.$k$pWant to get dinner in town one of these
days? See if you inherited my appetite?$k$pHeh heh, all right, I'd better save up so I
can take you someplace nice.$k$pHmm, but that requires work... I'd better
get something to eat first.","Ne yaparım? Yer, çalışır, dövüşürüm.
Sonra da uyuyakalırım. Hayat işte.$k$pBu günlerde kasabada akşam yemeği yemek
ister misin? Bakalım iştahımı miras almış mısın?$k$pHeh heh, pekâlâ, para biriktirsem iyi olur
böylece seni güzel bir yere götürebilirim.$k$pHmm, ama bu iş gerektiriyor... Önce
yiyecek bir şeyler alsam iyi olur."
9,MID_様子_ソール_前_恋人,"Reste prudente sur le champ de bataille !
Je ne veux pas qu'il t'arrive malheur !","Lass es ruhig angehen, $Np.
Ich will nicht, dass dir etwas passiert.","Vacci piano in battaglia, $Np.
Non voglio che ti succeda nulla.","Ten cuidado en las batallas, $Np.
No soportaría que te pasara algo malo.","Take it easy out there, $Np.
I don't want anything to happen to you.","Kendine dikkat et, $Np.
Sana bir şey olmasını istemiyorum."
10,MID_様子_ソール_後_恋人,"Pas d'inquiétude ! Je ferai attention.
Si tu as besoin d'aide, je suis là !","Keine Sorge. So schnell werde ich nicht
gehen. Wenn du mich brauchst, bin ich hier.","Non preoccuparti. Finché avrai
bisogno di me, io ci sarò.","No te preocupes, aún no ha llegado mi
hora. Estaré aquí mientras me necesites.","Don't worry, I'm not checking out any time
soon. As long as you need me, I'll be there.","Dert etme, daha bir yere gitmiyorum.
Bana ihtiyacın oldukça yanında olurum."
