index,key,F,G,I,S,U,TR
0,MID_様子_ウード_前,"Je rêve d'être une légende ! Saurons-nous
inscrire nos noms dans l'Histoire ?","Heute bin ich meinem Platz in den Sagen
näher gekommen. Wovon träumst du?","Oggi ho quasi conquistato il mio posto
nelle saghe epiche. Tu che cosa sogni?","Hoy he dado un paso más para convertirme
en una leyenda. Es mi sueño.","Today I came one step closer to my place
in the sagas. What do you dream of?","Bugün destanlardaki yerime bir adım
daha yaklaştım. Ne hayal ediyorsun?"
1,MID_様子_ウード_前_無言,NOT USED,"Heute bin ich meinem Platz in den Sagen
näher gekommen. Wovon träumt Ihr?","Oggi ho quasi conquistato il mio posto
nelle saghe epiche. Tu che cosa sogni?",NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ウード_前_敬さん,"Je rêve d'être une légende ! Saurons-nous
inscrire nos noms dans l'Histoire ?","Heute bin ich meinem Platz in den Sagen
näher gekommen. Wovon träumt Ihr?","Oggi ho quasi conquistato il mio posto
nelle saghe epiche. Tu che cosa sogni?","Hoy he dado un paso más para convertirme
en una leyenda. Es mi sueño.","Today I came one step closer to my place
in the sagas. What do you dream of?","Bugün destanlardaki yerime bir adım
daha yaklaştım. Ne hayal ediyorsun?"
3,MID_様子_ウード_後,"Ha ! Moi, mon rêve est d'avoir un
jour ma place dans les légendes !","Welch tapfere Frage! Ich träume nur davon,
meinen Platz in den Sagen einzunehmen.","Me lo chiedi? Io sogno solo di rivendicare
il mio legittimo ruolo nelle saghe epiche.","Pues mi gran sueño es convertirme
en una auténtica leyenda.","How bold of you to ask! I dream only of
claiming my rightful place in the sagas.","Cesur soru! Tek hayalim destanlarda
hak ettiğim yeri almak."
4,MID_様子_ウード_後_敬さん,"Ha ! Moi, mon rêve est d'avoir un
jour ma place dans les légendes !","Welch tapfere Frage! Ich träume nur davon,
meinen Platz in den Sagen einzunehmen.","Me lo chiedi? Io sogno solo di rivendicare
il mio legittimo ruolo nelle saghe.","Pues mi gran sueño es convertirme
en una auténtica leyenda.","How bold of you to ask! I dream only of
claiming my rightful place in the sagas.","Cesur soru! Tek hayalim destanlarda
hak ettiğim yeri almak."
5,MID_様子_ウード_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ウード_前_親子_子,"Quand es-tu devenu si fort ? Je dois le
savoir ! Viens te battre avec moi !","Wann und wie bist du so stark geworden?
Ich muss es wissen! Kämpfe sofort mit mir!","Come hai fatto a diventare così potente?
Devo saperlo! Combatti contro di me!","¿Cuándo te has hecho tan poderoso?
¡Debo saberlo! ¡Lucha contra mí!","When and how did you grow so powerful?
I must know! Fight with me now!","Ne zaman ve nasıl bu kadar güçlendin?
Bilmeliyim! Şimdi benimle dövüş!"
7,MID_様子_ウード_後_親子_子,"Avec plaisir, mais ne viens pas te plaindre
quand mon omnipotence te submergera !","Gerne. Aber vergiss nicht, dass du dich
selbst meiner Allmacht ausgesetzt hast!","Volentieri. Ma ricorda. Il flagello della
mia onnipotenza si riverserà su di te.","Será un placer, pero recuerda: fuiste tú
quien quiso enfrentarse a mi omnipotencia.","Gladly. But remember, you brought the
calamity of my omnipotence upon yourself.","Memnuniyetle. Ama unutma, benim her şeye
kadir olma felaketimi kendi başına getirdin."
8,MID_様子_ウード_前_親子_母,"Mère, venez vous entraîner avec moi ! Dans
le futur, je n'arrivais jamais à vous battre !","Mutter, kämpfe mit mir! In der Zukunft
konnte ich dich niemals besiegen.","Mamma, combatti contro di me! Nel futuro
non sono mai riuscito a batterti in duello.","Madre, ¡enfréntate a mí! Nunca fui
capaz de vencerte en el futuro.","Mother, fight me! In the future, I was never
able to best you in combat.","Anne, dövüş benimle! Gelecekte,
savaşta asla seni yenemedim."
9,MID_様子_ウード_後_親子_母,"Pas question ! Dans le futur, vous me juriez
d'y aller doucement, mais au final... Gloups.","Nein! In der Zukunft versprachst du, mich
zu schonen und hast mich doch besiegt!","No! Nel futuro dicevi di andarci piano ma
me le hai sempre date di santa ragione!","¡No! ¡En el futuro siempre prometías ir con
cuidado y aun así me dejabas hecho migas!","No! You promised to go easy on me in the
future and beat me to a pulp anyway!","HAYIR! Gelecekte hafif davranacağım deyip
beni yine hamur gibi dövdün!"
10,MID_様子_ウード_前_親子_父,"Battons-nous, père ! Je dois vous vaincre
pour devenir un homme !","Kämpfe mit mir, Vater! Ich muss dich
übertreffen, um erwachsen zu werden!","Ti sfido, papà! Ti batterò e la vittoria
segnerà il passaggio all'età adulta!","¡Enfréntate a mí, padre! ¡He de vencerte
para demostrar que soy un adulto!","Fight me, Father! I must surpass you and
mark my passage into adulthood!","Dövüş benimle baba! Seni geçmeliyim ve
yetişkinliğe geçişimi işaretlemeliyim!"
11,MID_様子_ウード_後_親子_父,"Enfin, le jour est venu ! En garde, père, et
voyez comment votre fils atteint la gloire !","Endlich ist es soweit. Zieh deine Waffe,
Vater! Sieh, wie dein Sohn Ruhm erntet!","Finalmente questo giorno è arrivato. Tuo
figlio si coprirà di gloria. In guardia!","Al fin ha llegado el día. ¡En guardia, padre!
¡Observa cómo tu hijo conquista la gloria!","At last, this day has come. Have at thee,
Father! Watch your son rise to glory!","Nihayet o gün geldi. Hazır ol, baba!
Oğlunun zafere yükselişini izle!"
12,MID_様子_ウード_前_恋人,"Mon amour est éternel, $Np.
Nous resterons unis quoi qu'il advienne !","Ich liebe dich, $Np. Nicht einmal
die Launen der Zeit können uns trennen.","Ti amo, $Np. Neanche i
capricci del tempo ci separeranno.","Te quiero, $Np. Ni siquiera las
barreras del tiempo pueden separarnos.","I love you, $Np. Not even the
whims of time can part us.","Seni seviyorum, $Np. Zamanın
kaprisleri bile bizi ayıramaz."
