index,key,F,G,I,S,U,TR
0,MID_様子_ソワレ_前,"Quel talent au combat ! Et si on se battait
à deux contre un, la prochaine fois ?","Ich bin beeindruckt! Los, lass uns zusammen
das untote Gesocks aufmischen!","Però, te la cavi benone. Potremmo
stracciare insieme un po' di questi risorti.","Jamás había visto a nadie tan en forma.
¿Nos cubrimos las espaldas la próxima vez?","You're doing great out there. Why don't
you and me tag-team some Risen scum?","Savaşta harikasın. Bir ara birlikte
Dirilenleri avlayalım mı?"
1,MID_様子_ソワレ_前_敬殿,"Quel talent au combat ! Et si on se battait
à deux contre un, la prochaine fois ?","Ich bin beeindruckt! Los, lasst uns
zusammen das untote Gesocks aufmischen!","Però, ve la cavate benone. Potremmo
stracciare insieme un po' di questi risorti.","Jamás había visto a nadie tan en forma.
¿Nos cubrimos las espaldas la próxima vez?","You're doing great out there. Why don't
you and me tag-team some Risen scum?","Savaşta harikasınız. Bir ara birlikte
Dirilenleri avlayalım mı?"
2,MID_様子_ソワレ_前_敬様,"Quel talent au combat ! Et si on se battait
à deux contre un, la prochaine fois ?","Ich bin beeindruckt! Los, lasst uns
zusammen das untote Gesocks aufmischen!","Però, ve la cavate benone. Potremmo
stracciare insieme un po' di questi risorti.","Jamás había visto a nadie tan en forma.
¿Nos cubrimos las espaldas la próxima vez?","You're doing great out there. Why don't
you and me tag-team some Risen scum?","Savaşta harikasınız. Bir ara birlikte
Dirilenleri avlayalım mı?"
3,MID_様子_ソワレ_後,Bien sûr ! Je serai à la hauteur.,Natürlich! Ich lass dich nicht hängen!,Come no! Conta su di me!,"¡Claro que sí! ¡Que los dioses me maldigan
si no estoy a la altura!",Of course! Damned if I'll let you down.,Elbette! Seni yarı yolda bırakmam.
4,MID_様子_ソワレ_後_敬殿,Bien sûr ! Je serai à la hauteur.,Natürlich! Ich lass Euch nicht hängen!,Come no! Contate su di me!,"¡Claro que sí! ¡Que los dioses me maldigan
si no estoy a la altura!",Of course! Damned if I'll let you down.,Elbette! Sizi yarı yolda bırakmam.
5,MID_様子_ソワレ_後_敬様,Bien sûr ! Je serai à la hauteur.,Natürlich! Ich lass Euch nicht hängen!,Come no! Contate su di me!,"¡Por supuesto! ¡Que los dioses me
maldigan si no doy la talla!",Of course! Damned if I'll let you down.,Elbette! Sizi yarı yolda bırakmam.
6,MID_様子_ソワレ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ソワレ_前_親子_子,"Alors, $Np, comment était ta vie
dans le futur ?","Also, $Np, wie spielt sich ein Tag
in der Zukunft wirklich ab?","Allora, $Np, raccontami
una giornata tipo nel futuro.","Bueno, ¿qué? ¿Cómo era tu día a día en
el futuro, $Np?","So, $Np, what's a day
in the future really like?","Peki, $Np, gelecekte sıradan
bir gün nasıldı?"
8,MID_様子_ソワレ_後_親子_子,"Pour être honnête, j'ai passé beaucoup de
temps parmi les Veilleurs.$k$pEt j'y ai ridiculisé la plupart des hommes !$k$pC'est pour ça que je sais que tu peux faire
face à Pierre, Paul, ou à une Ombre.$k$pTu es forte, exactement comme ta mère.","Ehrlich gesagt habe ich die meiste Zeit
mit den Hirten verbracht.$k$pUnd dabei die meisten Männer alt
aussehen lassen!$k$pDarum weiß ich, dass ich es mit jedem, egal
ob Untoter oder Bandit, aufnehmen kann.$k$pDu bist aus hartem Holz wie deine Mutter.","A essere sinceri, ho passato la maggior
parte del tempo con i Pastori.$k$pCon la mia forza ho fatto sfigurare
tanti di quegli uomini!$k$pE sono sicura che tu farai altrettanto.$k$pSei una dura, come tua madre.","Pues a decir verdad, he pasado casi toda
mi vida con los Custodios.$k$p¡Y he puesto a unos cuantos hombres
en su sitio! ¡Ja, ja, ja!$k$pTú eres una chica fuerte, como tu madre.$k$pPor eso sé que puedes con cualquier hijo de
vecino... o resurrecto, dado el caso.","To be honest, I've spent most of my time
in the Shepherds.$k$pPut most of the men to shame, at that!$k$pThat's why I know you can hold your own
against any Tom, Dick, or Risen.$k$pYou're a tough girl, just like your mother.","Dürüst olmak gerekirse zamanımın çoğunu
Çobanlarda geçirdim.$k$pHem de erkeklerin çoğunu gölgede bıraktın!$k$pHaydutmuş Dirilenmiş fark etmez;
kendi başının çaresine bakarsın.$k$pSen de tıpkı annen gibi sert bir kızsın."
9,MID_様子_ソワレ_前_恋人,"Il faut être plus prudent, $Np !
Je ne veux pas perdre l'homme que j'aime.","Pass gefälligst besser auf, $Np!
Ich will dich nicht verlieren.","Accidenti a te, non puoi fare più attenzione,
$Np? Non voglio perderti.","¿Es que no puedes tener más cuidado,
mentecato? No quiero perderte, ¿vale?","Why can't you be more damn careful,
$Np? I don't want to lose you.","Neden biraz dikkat etmiyorsun, $Np?
Beni korkutuyorsun."
10,MID_様子_ソワレ_後_恋人,"Personne ne réussira à me tuer tant que je
veillerais sur mon bien-aimé.","Du machst dir zu viele Sorgen. Solange du
hier bist, wird mir nichts passieren.","Tranquillo, non tirerò le cuoia e
mi prenderò sempre cura di te.","¡Ja! No te preocupes tanto. Nadie me va a
matar mientras tenga que cuidar de ti.","You worry too much. Nobody's killing me
as long as I've got you to take care of.","Sen bana göz kulak oldukça
kimse beni öldüremez."
