index,key,F,G,I,S,U,TR
0,MID_様子_単独_プレイヤー男_PCM1,"J'ai lu des récits de batailles.
Rien ne vaut les stratèges du passé...","Ich habe ein paar historische Schlachten
studiert. Die Vergangenheit ist lehrreich.","Ho studiato alcuni testi antichi. S'impara
sempre dalle vecchie strategie di guerra.","He revisado algunos textos sobre batallas
históricas. Así se aprenden tácticas nuevas.","I reviewed some historical battle texts.
One can glean many tactics from the past.","Bazı tarihî savaş metinlerini inceledim.
Geçmişten pek çok taktik öğrenilebilir."
1,MID_様子_単独_プレイヤー男_PCM2,,,,,,
2,MID_様子_単独_プレイヤー男_PCM3,,,,,,
3,MID_様子_単独_プレイヤー女_PCF1,"J'ai lu des récits de batailles.
Rien ne vaut les stratèges du passé...","Ich habe einige praktische Kampfstrategien
studiert. Damit sind wir noch viel besser!","Ho studiato alcuni testi antichi. S'impara
sempre dalle vecchie strategie di guerra.","He estado repasando tácticas. ¡No dejaré
que ningún camarada muera en combate!","I studied up on some practical combat
strategies. No one will die on my watch!","Pratik savaş taktikleri çalıştım.
Ben nöbetteyken kimse ölmeyecek!"
4,MID_様子_単独_プレイヤー女_PCF2,,,,,,
5,MID_様子_単独_プレイヤー女_PCF3,,,,,,
6,MID_様子_単独_プレイヤー援軍,... !,...,!!!,(!),...!,...!
7,MID_様子_単独_旧マルス,... !,...,!!!,(!),...!,...!
8,MID_様子_単独_クロム,"Un chef ne doit jamais se rendre, jamais
capituler et jamais cesser d'apprendre !","Ein Anführer darf sich nie ausruhen, nie
aufgeben und nie aufhören, dazuzulernen...","Un capo non deve mai riposarsi o arrendersi
e non deve mai smettere di migliorarsi.","Un buen líder no descansa ni se rinde,
y jamás deja de aprender cosas nuevas.","A leader must never rest, never surrender,
and most of all never stop learning...","Lider asla dinlenmez, teslim olmaz;
en önemlisi öğrenmeyi bırakmaz..."
9,MID_様子_単独_フレデリク,"J'ai dégagé quelques cailloux du chemin.
Il vaut mieux être prudent...","Ich habe es selbst in die Hand genommen,
hier etwas aufzuräumen. Sicherheit geht vor.","Ho ripulito tutta la ghiaia dal sentiero.
La sicurezza prima di tutto.","¿Eh? Estaba limpiando un poco la gravilla
del camino. ¡La seguridad es primordial!","I took it upon myself to clear away
a bit of gravel here. Safety first!","Buradaki biraz çakılı temizlemeyi
kendime görev edindim. Önce güvenlik!"
10,MID_様子_単独_ソール,"Parfois, il faut s'arrêter, descendre de son
cheval et regarder les choses différemment.","Manchmal tut es gut, einfach innezuhalten,
runterzukommen und Neues zu entdecken.","Ogni tanto fa bene scendere da cavallo
e guardarsi intorno con occhi diversi.","A veces es bueno bajarse del caballo para
ver las cosas desde otra perspectiva.","Sometimes it's good to stop a moment, get
off your horse, and see things a new way.","Bazen bir an durup atınızdan inmek ve
olaylara yeni bir açıdan bakmak iyi olabilir."
11,MID_様子_単独_カラム,"J'ai travaillé mon cri de guerre. J'ai déjà
réussi à faire s'envoler deux oiseaux !","Ich habe meinen Schlachtruf geübt, um
aufzufallen. Zwei Vögel sind geflohen...","Ho migliorato il mio grido di guerra.
Sono riuscito a farmi notare da due uccelli!","He ensayado gritos de guerra para hacerme
notar. ¡Ya he asustado a dos pajarillos!","I've been practising my war cry to get me
noticed. I scared away two birds already!","Fark edilmek için savaş çiğliğimin provasını
yapıyordum. Zaten iki kuşu korkuttum!"
12,MID_様子_単独_リヒト,"J'ai fait frire du poisson avec un sort de feu.
Les hommes se doivent de savoir cuisiner !","Ich habe mit meinem Feuerzauber ein wenig
Fisch gegrillt. Selbst ist der moderne Mann!","Ho appena cucinato un pesce con la magia
del fuoco. Bisogna imparare ad arrangiarsi.","He asado pescado con mi grimorio de
Fuego. ¡Estoy aprendiendo a cocinar!","I tried frying some fish with my Fire tome.
Modern men should know how to cook!","Ateş kitabımla biraz balık kızartmayı denedim.
Çağdaş erkekler yemek yapmayı bilmeli!"
13,MID_様子_単独_ヴェイク,"Le champion a fait dix flexions et n'est
même pas fatigué. Oh oui !","Der Lehrmeister hat gerade 50 Kniebeugen
gemacht. Auf einem Bein. Ja, genau!","Il maestro ha appena fatto dieci
flessioni senza fermarsi. E vai!","El Maestro acaba de hacer 50 flexiones
sin sudar. ¡Toma ya!","Teach just did 10 sit-ups and didn't
even break a sweat. Oh yeah!","Hoca sadece 10 mekik çekti ve
ter bile dökmedi. Ah evet!"
