index,key,F,G,I,S,U,TR
0,MID_様子_アズール_前,"Si on se racontait ce qu'on aime faire
pendant notre temps libre ?","Was machst du in deiner Freizeit zwischen
den Kämpfen?",Che cosa fai tra una battaglia e l'altra?,"A veces me pregunto cómo mata el tiempo
la gente entre batalla y batalla.","What do you do when we have
spare time between battles?","Savaşlar arasında boş
zamanın olunca ne yaparsın?"
1,MID_様子_アズール_前_無言,NOT USED,"Was machst du in deiner Freizeit zwischen
den Kämpfen?",Che cosa fai tra una battaglia e l'altra?,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_アズール_前_敬さん,"Si on se racontait ce qu'on aime faire
pendant notre temps libre ?","Was machst du in deiner Freizeit zwischen
den Kämpfen?","Che cosa si potrebbe fare
tra una battaglia e l'altra?","A veces me pregunto cómo mata el tiempo
la gente entre batalla y batalla.","What do you do when we have
spare time between battles?","Savaşlar arasında boş
zamanımız olduğunda ne yaparsınız?"
3,MID_様子_アズール_前_特殊,"Je me demande toujours ce que font les
filles pendant leur temps libre. Une idée ?","Ich wollte schon immer wissen, was Frauen
wie du in ihrer Freizeit tun. Verrätst du es?","Mi chiedevo cosa facciano le donne
come te nel tempo libero. Puoi illuminarmi?","Nunca he sabido a qué dedican el tiempo
las damas, y siento curiosidad.","I've always wondered how ladies like
you spend their free time. Care to share?","Senin gibi hanımlar boş vaktini nasıl
geçirir merak ederdim. Anlatır mısın?"
4,MID_様子_アズール_後,"Moi je ne fais rien de particulier pendant
mon temps libre. C'est... mon petit secret.","Mein kleines Geheimnis. Es ist aber kaum
der Rede wert.","Questo è il mio piccolo segreto. Ma
non è nulla di così sensazionale.","Pues yo... Es un secreto,
pero nada del otro mundo.","My little secret. But it's nothing
worth mentioning.","Benim küçük sırrım. Ama bahsetmeye
değer bir şey değil."
5,MID_様子_アズール_後_敬さん,"Moi je ne fais rien de particulier pendant
mon temps libre. C'est... mon petit secret.","Mein kleines Geheimnis. Es ist aber kaum
der Rede wert.","Questo è il mio piccolo segreto. Ma
non è nulla di così sensazionale.","Pues yo... Es un secreto,
pero nada del otro mundo.","My little secret. But it's nothing
worth mentioning.","Benim küçük sırrım. Ama bahsetmeye
değer bir şey değil."
6,MID_様子_アズール_後_特殊,"Peut-être qu'autour d'une tasse de thé je
révélerais quelques détails de ma vie privée.","Trink einen Tee mit mir und vielleicht siehst
du dann, wie ich meine Freizeit verbringe.","Beviamo un tè insieme e magari capirai
cosa mi piace fare nel tempo libero.","Quizá desvele mi secreto
si tomamos un té.","Join me for tea, and perhaps you'll
learn how I fill my private time.","Çaya bana katıl; belki özel
zamanımı nasıl geçirdiğimi öğrenirsin."
7,MID_様子_アズール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_アズール_前_親子_子,"Tu es bien calme aujourd'hui.
Tu te sens bien ?","Du scheinst heute sehr ruhig zu sein. Fühlst
du dich nicht gut?",Sei silenzioso. Non ti senti bene?,"Hoy te noto algo serio.
¿Estás enfermo?","You seem quiet today.
Are you feeling ill?","Bugün sessiz görünüyorsun.
Kendini hasta mı hissediyorsun?"
9,MID_様子_アズール_後_親子_子,"J'espère que les filles n'ont rien remarqué.
Je n'aurais plus aucune chance...","Ich hoffe, die Damen haben nichts gemerkt.
Das würde sicher meine Chancen mindern.","Spero che le ragazze non abbiano visto.
Perderei il mio ascendente su di loro.","Pues espero que las damas no se den
cuenta. Eso dificultaría las cosas.","I hope the ladies haven't noticed.
That would certainly hurt my chances.","Umarım hanımlar fark etmemiştir.
Bu şansımı kesin azaltırdı."
