index,key,F,G,I,S,U,TR
0,MID_様子_ヴェイク_前,"Comment tuer le temps quand on est pas
un champion comme moi ?","Was treibst du so in deiner Freizeit? Du bist
ja kaum im Lager.","Dimmi, cosa fai per ammazzare il tempo?
Non ti vedo mai in giro per il campo.","A veces no sé cómo matar el tiempo libre.
Es lo malo de alcanzar la perfección.","So whaddya do to kill time?
You're hardly ever around camp.","Boş vaktinde ne yapıyorsun?
Kampta seni pek göremiyorum."
1,MID_様子_ヴェイク_前_敬さん,"Comment tuer le temps quand on est pas
un champion comme moi ?","Was macht Ihr in Eurer Freizeit? Ihr seid
ja kaum im Lager.","Perché non parliamo un po' delle
attività del tempo libero?","A veces no sé cómo matar el tiempo libre.
Es lo malo de alcanzar la perfección.","So whaddya do to kill time?
You're hardly ever around camp.","Boş vaktinizde ne yapıyorsunuz?
Kampta sizi pek göremiyorum."
2,MID_様子_ヴェイク_前_敬様,"Comment tuer le temps quand on est pas
un champion comme moi ?","Was macht Ihr in Eurer Freizeit? Ihr seid
ja kaum im Lager.","Perché non parliamo un po' delle
attività del tempo libero?","A veces no sé cómo matar el tiempo libre.
Es lo malo de alcanzar la perfección.","So whaddya do to kill time?
You're hardly ever around camp.","Boş vaktinizde ne yapıyorsunuz?
Kampta sizi pek göremiyorum."
3,MID_様子_ヴェイク_後,"Le champion, lui, s'efforce d'atteindre la
perfection, si proche soit-elle déjà !","Der Vaike strebt nach mehr Perfektion, klar.
So, wie es jedes Vorbild tun sollte!","Ovviamente, il Vaike cerca sempre la
perfezione. Come tutti i maestri!","Pues el gran Vaike se dedica a buscar
la perfección, para dar ejemplo.","The Vaike strives for greater perfection,
of course. All role models should!","Vaike bile daha da kusursuz
olmaya çalışır."
4,MID_様子_ヴェイク_後_敬さん,"Le champion, lui, s'efforce d'atteindre la
perfection, si proche soit-elle déjà !","Der Vaike strebt nach mehr Perfektion, klar.
So, wie es jedes Vorbild tun sollte!","Ovviamente, il Vaike cerca sempre la
perfezione. Come tutti i maestri!","Pues el gran Vaike se dedica a buscar
la perfección, para dar ejemplo.","The Vaike strives for greater perfection,
of course. All role models should!","Vaike bile daha da kusursuz
olmaya çalışır."
5,MID_様子_ヴェイク_後_敬様,"Le champion, lui, s'efforce d'atteindre la
perfection, si proche soit-elle déjà !","Der Vaike strebt nach mehr Perfektion, klar.
So, wie es jedes Vorbild tun sollte!","Ovviamente, il Vaike cerca sempre la
perfezione. Come tutti i maestri!","Pues el gran Vaike se dedica a buscar
la perfección, para dar ejemplo.","The Vaike strives for greater perfection,
of course. All role models should!","Vaike bile daha da kusursuz
olmaya çalışır."
6,MID_様子_ヴェイク_後_無言,NOT USED,NOT USED,,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ヴェイク_前_親子_子,"Ça va, $Np ?
T'es encore plus pâle qu'une Ombre.","Geht's dir gut, $Np? Dein Vater
hat ja schon lebendigere Untote gesehen!","Stai bene, $Np? Il tuo vecchio
ha visto risorti più arzilli di te.","He visto resurrectos con más chispa en los
ojos que tú. ¿Va todo bien, $Np?","You okay, $Np? Your old man's
seen Risen with more spark in their eyes.","İyi misin, $Np? Bazı Dirilenlerin bile
gözünde senden fazla ışık vardı."
8,MID_様子_ヴェイク_後_親子_子,"Pff, ne t'inquiète pas pour ton père.
Attends... Tu m'espionnes, maintenant ?","Pfff, mach dir keine Sorgen um deinen
Vater... Warte, spionierst du mir nach?","Tsk, non ti preoccupare per me. Ehi, stai
facendo da balia al tuo vecchio?","Pfff... ¡No te preocupes por tu viejo! Eeeh...
Porque eso era preocupación, ¿no?","Pfft, don't worry about your old man.
...Wait, are you checkin' up on me?","Peh, baban için endişelenme.
...bekle, beni mi kontrol ediyorsun?"
9,MID_様子_ヴェイク_前_恋人,"Tu es à tomber, $Np, tu le sais ?
Je suis le plus chanceux du monde !","Du bist umwerfend, $Np, weißt
du das? Kein Mann könnte glücklicher sein!","Sei uno schianto, $Np!
Sono l'uomo più fortunato della terra!","Eres preciosa, $Np. Ya lo sabías,
¿verdad? ¡Sí que soy un hombre con suerte!","You're a knockout, $Np, ya
know that? Ain't no luckier man alive!","Çok güzelsin, $Np, biliyor musun?
Benden şanslı adam yok!"
10,MID_様子_ヴェイク_後_恋人,"Vraiment ?! Euh... Je veux dire, bien sûr,
un champion connaît toutes ses qualités !","Ernsthaft?!? Ich... Ich meine, natürlich ist
sich der Vaike seines Charmes bewusst!","Davvero? Voglio dire, ovviamente il maestro
è consapevole del suo fascino virile!","¡¿En serio?! O sea... Ya lo sabía, claro.
¡El Maestro es el encanto en persona!","For serious?! I...I mean, of course
Teach is aware of his manly charms!","C-ciddi misin?! Yani... tabii ki Hoca
kendi erkeksi cazibesinin farkında!"
