index,key,F,G,I,S,U,TR
0,MID_様子_アズール_前,"Nous devrions nous raconter ce dont nous
rêvons pour le futur !","Wovon träumst du so? Menschen wie wir
sollten sich diese Dinge erzählen.","Quali sono i tuoi sogni per il futuro? Gente
come noi dovrebbe parlare di queste cose!","Mi sueño es ser bailar... Estooo...
¡Que las chicas suspiren por mí!","What do you dream about? People like
us should share these things!","Ne hayal ediyorsun? Bizim gibi
insanlar bunları paylaşmalı!"
1,MID_様子_アズール_前_無言,NOT USED,"Wovon träumst du so? Menschen wie wir
sollten sich diese Dinge erzählen.","Quali sono i tuoi sogni per il futuro? Gente
come noi dovrebbe parlare di queste cose!",NOT USED,NOT USED,KULLANILMADI
2,MID_様子_アズール_前_敬さん,"Nous devrions nous raconter ce dont nous
rêvons pour le futur !","Wovon träumst du so? Menschen wie wir
sollten sich diese Dinge erzählen.","Gente come noi dovrebbe parlare
dei propri sogni per il futuro!","Mi sueño es ser bailar... Estooo...
¡Que las chicas suspiren por mí!","What do you dream about? People like
us should share these things!","Ne hayal ediyorsun? Bizim gibi
insanlar bunları paylaşmalı!"
3,MID_様子_アズール_前_特殊,"Nous devrions nous raconter ce dont nous
rêvons pour le futur !","Wovon träumst du so? Menschen wie wir
sollten sich diese Dinge erzählen.","Quali sono i tuoi sogni per il futuro? Gente
come noi dovrebbe parlare di queste cose!","Mi sueño es ser bailar... Estooo...
¡Que las chicas suspiren por mí!","What do you dream about? People like
us should share these things!","Ne hayal ediyorsun? Bizim gibi
insanlar bunları paylaşmalı!"
4,MID_様子_アズール_後,"Pour ma part, je rêve de devenir danse...
Euh, de faire tourner la tête des filles !","Ich träume davon, ein Tänz-- Äh, ich meine,
die Herzen der Frauen zu erobern.","Sogno di diventare un balle- Ehm, cioè,
di ballare con le donne più belle!","Pues yo querría ser bail... Digooo... ¡Que
las damas cayeran rendidas a mis pies!","I dream of being a danc... Uh, I mean,
sweeping the ladies off their feet!","Dansçı olmayı... Şey, hanımların
ayaklarını yerden kesmeyi düşlüyorum!"
5,MID_様子_アズール_後_敬さん,"Pour ma part, je rêve de devenir danse...
Euh, de faire tourner la tête des filles !","Ich träume davon, ein Tänz-- Äh, ich meine,
die Herzen der Frauen zu erobern.","Sogno di diventare un balle- Ehm, cioè,
di ballare con le donne più belle!","Pues yo querría ser bail... Digooo... ¡Que
las damas cayeran rendidas a mis pies!","I dream of being a danc... Uh, I mean,
sweeping the ladies off their feet!","Dansçı olmayı... Şey, hanımların
ayaklarını yerden kesmeyi düşlüyorum!"
6,MID_様子_アズール_後_特殊,"Pour ma part, je rêve de devenir danse...
Euh, de faire tourner la tête des filles !","Ich träume davon, ein Tänz-- Äh, ich meine,
die Herzen der Frauen zu erobern.","Sogno di diventare un balle- Ehm, cioè, di
diventare meritevole della tua stima.","Pues yo querría ser bail... Digooo... ¡Que
las damas cayeran rendidas a mis pies!","I dream of being a danc... Uh, I mean,
being a man worthy of your affection.","Dansçı olmayı hayal ediyorum... Yani,
senin sevgine layık bir adam olmayı."
7,MID_様子_アズール_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
8,MID_様子_アズール_前_親子_子,"Si nous faisions une course pour savoir qui
aura un rendez-vous galant en premier ?","Lass uns darum wetten, wer von uns als
Erster eine Verabredung hat.","Perché non facciamo una gara
a chi rimorchia di più?","Oye, ¿por qué no hacemos un concurso
para ver quién consigue una cita antes?","Say, why don't we have a contest to
see who can get a date the fastest?","Kimin daha çabuk randevu bulacağını
görmek için yarışalım mı?"
9,MID_様子_アズール_後_親子_子,"Très bien. Mais seulement si nous nous
battons pour le cœur d'une jeune fille !","Na gut. Aber nur, wenn wir um das Herz
einer lieblichen Dame wetteifern!","Va bene. Ma solo se c'è in palio
l'amore di qualche bella fanciulla!","¡Muy bien, pero solo si combatimos por el
corazón de una damisela encantadora!","All right. But only if we compete
for the heart of a lovely maiden!","Peki. Ama ancak güzel bir
hanımın kalbi için yarışacaksak!"
10,MID_様子_アズール_前_親子_母,"Mère, vous bougez avec tant de grâce au
combat. Enseignez-moi votre secret !","Mutter, du kämpfst so anmutig! Kämpfe mit
mir und lehre mich deine Geheimnisse!","Mamma, ti muovi con grande grazia
in battaglia. Mi sveli il tuo segreto?","Madre, te mueves con una gracia increíble
en combate. ¿Me enseñas tus secretos?","Mother, you move so gracefully in battle.
Will you teach me your secrets?","Anne, savaşta çok zarif hareket
ediyorsun. Bana sırlarını öğretir misin?"
11,MID_様子_アズール_後_親子_母,"Bien sûr. Mais c'est vous qui m'avez appris
à manier l'épée, ce ne sera pas équitable !","Ja, klar. Aber den Schwertkampf hast du mir
beigebracht. Darum hast du einen Vorteil!","Beh, certo. Ma tu mi hai insegnato la
scherma, quindi sono in svantaggio!","Por supuesto, pero tú me enseñaste todo lo
que sé sobre esgrima. ¡Estoy en desventaja!","Well, of course. But you taught me all my
swordplay, so you have an unfair edge!","Tabii. Kılıç oyunumu sen öğrettin;
o yüzden haksız üstünlüğün var!"
12,MID_様子_アズール_前_親子_父,"Père, si nous nous entraînions ensemble ?
Je veux voir si je suis devenu plus fort.","Vater, wollen wir zusammen üben? Ich
möchte sehen, ob ich stärker geworden bin.","Papà, possiamo allenarci insieme?
Voglio verificare i miei progressi.","Padre, ¿entrenamos juntos? Quiero
comprobar si me he hecho más fuerte.","Father, could we train together? I want to
see if I've gotten any stronger.","Baba, birlikte idman edelim mi?
Biraz güçlenmiş miyim görmek istiyorum."
13,MID_様子_アズール_後_親子_父,"D'accord. Si je gagne, je pourrai me
vanter auprès des filles !","Du und ich? Na schön. Falls ich gewinne,
kann ich damit die Frauen beeindrucken!","Io e te? Va bene. Se vinco, potrò
vantarmene con le ragazze!","¿Tú y yo? Muy bien. ¡Así, si gano, podré
pavonearme delante de las damas!","You and me? Well, all right. If I win,
I can brag to the ladies!","Sen ve ben? Peki. Kazanırsam
hanımlara hava atarım!"
14,MID_様子_アズール_前_恋人,"Quel plaisir d'être avec celle que j'aime,
$Np. Aujourd'hui plus que jamais.","Ich liebe es, bei dir zu sein, $Np.
Heute mehr denn je.","Mi piace stare con te, $Np,
ogni giorno di più.","Me encanta estar contigo, $Np.
Hoy más que nunca.","I love being with you, $Np.
Today more than ever.","Seninle olmayı seviyorum $Np.
Bugün her zamankinden daha fazla."
15,MID_様子_アズール_後_恋人,"Mais c'est ma réplique ! Je comprends
mieux pourquoi ça plaît tant aux filles...","Aber das ist mein Spruch! Ts... Ich sehe,
wieso der bei den Damen so gut ankommt.","Quella era la mia frase a effetto! Accidenti,
adesso capisco tutto il tuo successo.","Pero... ¡eso lo iba a decir yo! ¡Cielos!
Ahora sé por qué funciona con las damas.","But, that's my line! ...Geez, I can see why
this works so well on the ladies.","Ama o benim lafım! ...Vay, bunun
hanımlarda niye tuttuğunu anladım."
