index,key,F,G,I,S,U,TR
0,MID_様子_ミリエル_前_敬さん,"Quel entrain. Aurions-nous conçu un nouvel
algorithme de nomenclature des biens ?","Ihr seid so fröhlich. Habt Ihr einen neuen
Sortieralgorithmus für Eure Habe erdacht?","Sembrate trionfante. Avete ideato un nuovo
algoritmo per il riordino dei vostri beni?","La temperatura y la humedad relativa hacen
de este un día óptimo, ¿no es cierto?","You look jubilant today. Have you devised a
new algorithm for sorting your possessions?","Bugün neşelisiniz. Eşyalarınızı sıralayan
yeni bir algoritma mı buldunuz?"
1,MID_様子_ミリエル_前,"Quel entrain. Aurions-nous conçu un nouvel
algorithme de nomenclature des biens ?","Ihr seid so fröhlich. Habt Ihr einen neuen
Sortieralgorithmus für Eure Habe erdacht?","Sembrate trionfante. Avete ideato un nuovo
algoritmo per il riordino dei vostri beni?","La temperatura y la humedad relativa hacen
de este un día óptimo, ¿no es cierto?","You look jubilant today. Have you devised a
new algorithm for sorting your possessions?","Bugün neşelisiniz. Eşyalarınızı sıralayan
yeni bir algoritma mı buldunuz?"
2,MID_様子_ミリエル_前_敬様,"Quel entrain. Aurions-nous conçu un nouvel
algorithme de nomenclature des biens ?","Ihr seid so fröhlich. Habt Ihr einen neuen
Sortieralgorithmus für Eure Habe erdacht?","Sembrate trionfante. Avete ideato un nuovo
algoritmo per il riordino dei vostri beni?","La temperatura y la humedad relativa hacen
de este un día óptimo, ¿no es cierto?","You look jubilant today. Have you devised a
new algorithm for sorting your possessions?","Bugün neşelisiniz. Eşyalarınızı sıralayan
yeni bir algoritma mı buldunuz?"
3,MID_様子_ミリエル_後_敬さん,"Non... Pardon, mais ces vêtements sont
tout froissés. J'en suis perturbée.","Nein... Entschuldigt, aber könnt Ihr Eure
Kleidung richten? Sie ist unordentlich.","No. Scusate, potreste stirare i vostri
indumenti? Recano delle pieghe fastidiose.","En efecto. Yo aprovecharé esta temperatura
para estudiar la termorregulación corporal.","No... I'm sorry, but could you straighten
your clothes? They're not even.","Hayır... Kusura bakma ama kıyafetlerini
düzeltir misin? Simetrik durmuyorlar."
4,MID_様子_ミリエル_後_敬様,"Non... Pardon, mais ces vêtements sont
tout froissés. J'en suis perturbée.","Nein... Entschuldigt, aber könnt Ihr Eure
Kleidung richten? Sie ist unordentlich.","No. Scusate, potreste stirare i vostri
indumenti? Recano delle pieghe fastidiose.","En efecto. Yo aprovecharé esta temperatura
para estudiar la termorregulación corporal.","No... I'm sorry, but could you straighten
your clothes? They're not even.","Hayır... Kusura bakma ama kıyafetlerini
düzeltir misin? Simetrik durmuyorlar."
5,MID_様子_ミリエル_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_ミリエル_前_親子_子,"Que vous faut-il, $Np ? Je dois
veiller au bien-être de ma descendance.","Kann ich dir etwas bringen, $Np?
Ich sorge mich um dein Wohlergehen.","Che cosa posso procurarvi, $Np?
Devo garantire il benessere della mia prole.","$Np, ¿necesitas que tu madre te
procure algo? He de velar por tu bienestar.","What may I secure for you, $Np?
I must see to the well-being of my child.","Senin için ne temin edebilirim, $Np?
Çocuğumun iyiliğini gözetmeliyim."
7,MID_様子_ミリエル_後_親子_子,"Oh, aurais-je exprimé une soif matérialiste ?
L'idée est appréciable, mais sans façon.","Oh, wirke ich, als mangele es mir an etwas?
Danke, ich bin zur Zeit wunschlos glücklich.","Forse proiettavo un'impressione di bisogni
materiali? Grazie, posso cavarmela da sola.","Oh, ¿acaso mi expresión denota alguna
necesidad material? Lo lamento. Estoy bien.","Oh, did I project a sense of material need?
I appreciate the thought, but I will get by.","Maddi ihtiyacım varmış gibi mi göründüm?
Düşünmen hoş ama idare ederim."
8,MID_様子_ミリエル_前_恋人,"Je vais mettre de l'ordre dans cette besace.
Oh, qu'avons-nous là, $Np ?","Was haben wir denn hier, $Np?
Du solltest nicht so schwer schleppen.","Che cosa avete lì, $Np? Forse
dovrei alleggerir- liberarvi di questo peso.","¿Qué llevas ahí, $Np? Quizá
deberías aligerar el peso de esa bolsa.","What do you have there, $Np?
Perhaps you should lighten your load.","Orada ne var, $Np? Belki
yükünü hafifletmeliyim."
9,MID_様子_ミリエル_後_恋人,"C'est le constat de chaque acte de mon
époux. Rassurant, en ces temps tourmentés.","Dies ist eine Liste all deiner Erfolge. In
solch schweren Zeiten macht so etwas Mut.","Sono i miei appunti su ogni vostra azione.
Un po' di ordine in questi tempi caotici.","Es un documento que recopila todo lo que
haces a diario. Me relaja en estos tiempos.","This is a document of your every action.
I find it comforting in these chaotic times.","Bu, yaptığın her şeyin kaydı.
Bu kaosta bana huzur veriyor."
