index,key,F,G,I,S,U,TR
0,MID_様子_デジェル_前,"Quelle adresse au combat !
Nous devrions affronter l'ennemi ensemble.","Du kämpfst wirklich mit Stil. Wir könnten
den Feind gemeinsam besiegen.","Hai davvero stile, lo sai?
Dovremmo combattere insieme.","Necesito a alguien que luche con estilo a mi
lado. ¿Nos unimos la próxima vez?","You fight with style, you know.
We should take on the enemy together.","Dövüş tarzın etkileyici.
Düşmana birlikte saldıralım."
1,MID_様子_デジェル_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_デジェル_前_敬殿,"Quelle adresse au combat !
Nous devrions affronter l'ennemi ensemble.","Ihr kämpft wirklich mit Stil. Wir könnten
den Feind gemeinsam besiegen.","Hai davvero stile, lo sai?
Dovremmo combattere insieme.","Necesito a alguien que luche con estilo a mi
lado. ¿Nos unimos la próxima vez?","You fight with style, you know.
We should take on the enemy together.","Dövüş tarzınız etkileyici.
Düşmana birlikte saldıralım."
3,MID_様子_デジェル_後,"Je serais honorée de me battre aux côtés
de quelqu'un qui apprécie ma valeur.","Ich bin geehrt, mit jemandem zu kämpfen,
der meinen wahren Wert zu schätzen weiß.","È un onore per me combattere con
chiunque apprezzi le mie abilità.","Será un honor luchar junto a cualquier
persona con ganas de comprobar mi valía.","I'd be honoured to fight with any man
or woman willing to see my worth.","Değerimi görmek isteyen herhangi bir erkek
veya kadınla dövüşmekten onur duyarım."
4,MID_様子_デジェル_後_敬殿,"Je serais honorée de me battre aux côtés
de quelqu'un qui apprécie ma valeur.","Ich bin geehrt, mit jemandem zu kämpfen,
der meinen wahren Wert zu schätzen weiß.","È un onore per me combattere con
chiunque apprezzi le mie abilità.","Será un honor luchar junto a cualquier
persona con ganas de comprobar mi valía.","I'd be honoured to fight with any man
or woman willing to see my worth.","Değerimi görmek isteyen herhangi bir erkek
veya kadınla dövüşmekten onur duyarım."
5,MID_様子_デジェル_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_デジェル_前_親子_子,"Linfan, te souviens-tu de quoi que ce soit
concernant ton futur ?","Linfan, du erinnerst dich wirklich an gar
nichts aus deiner Zukunft?","Linfan, ricordi qualcosa del tuo futuro?","Linfan, ¿no recuerdas nada del futuro
del que vienes?","Morgan, do you remember nothing
at all about your future?","Morgan, geleceğine dair hiçbir
şey hatırlamıyor musun?"
7,MID_様子_デジェル_後_親子_子,"Je passais mes journées à m'entraîner pour
devenir plus forte qu'un homme.$k$pMais je ne regarde pas les hommes de haut,
si faibles soient-ils ! Ils ont leur... utilité.$k$pMême si je préfère les hommes forts ayant
de beaux... Hem, de quoi parlait-on ?","Ich verbrachte die meiste Zeit mit meinem
Training, um stärker als jeder Mann zu sein.$k$pAber das heißt nicht, dass ich alle Männer
für schwach halte! Sie haben... ihre Vorteile.$k$pNur weil ich Männer bevorzuge, die
Arme wie... Moment, wo soll das hinführen?","Passavo il tempo ad allenarmi per diventare
forte, più forte anche degli uomini.$k$pMa questo non significa che penso che
gli uomini siano inutili! Ogni tanto servono.$k$pSolo perché preferisco gli uomini forti e
muscolosi... Ehi, ma cosa mi fai dire?","Pues entreno casi todos los días para ser
más fuerte que cualquier hombre.$k$pNo es que considere que son débiles;
también valen para algo.$k$pDe hecho, los hombres musculosos con
abdom... ¡Bueno, que me estoy liando!","I have spent most of my days training to be
a strong woman―stronger than any man.$k$pBut that doesn't mean I look down on all
men as weak! They have their...uses.$k$pJust because I prefer strong men with
rippling... Wait, where is this going?","Günlerimi erkeklerden de güçlü bir kadın
olmak için çalışarak geçirdim.$k$pAma bütün erkekleri güçsüz görmüyorum!
Onların da... işe yaradığı yerler var.$k$pSırf kasları dalga dalga güçlü erkekleri tercih
ettiğim için... Bir dakika, bu nereye gidiyor?"
8,MID_様子_デジェル_前_親子_母,"Votre dernier combat était incroyable,
mère. Votre vie a-t-elle toujours été ainsi ?","Du hast in der letzten Schlacht unglaublich
gekämpft, Mutter. War das immer so?","Mamma, hai combattuto alla grande.
La tua vita è stata sempre così?","Luchaste con gran valentía la última vez.
¿Siempre has sido así? ¿Cómo era tu vida?","You fought wonderfully in that last battle,
Mother. Has your life always been like this?","Son savaşta harika bir şekilde
savaştın anne. Hayatın hep böyle miydi?"
9,MID_様子_デジェル_後_親子_母,"Dans le futur, nous nous entraînions
ensemble vous et moi.$k$pVous étiez aussi forte qu'un homme, et je
pense que votre bravoure a déteint sur moi.$k$pJe voulais être comme vous... peut-être
même encore meilleure. Mais vous...$k$p... Vous êtes partie avant que je n'y
parvienne.","In der Zukunft trainierten wir beide immer
zusammen.$k$pDu warst so stark wie jeder Mann. Das hast
du wohl an mich vererbt.$k$pIch wollte so gut wie du sein oder dich gar
übertreffen. Aber dann hast du...$k$pDu bist vorher von uns gegangen.","Nel futuro ci allenavamo insieme.$k$pEri più forte degli uomini e con il tempo
ho cominciato ad assomigliarti.$k$pVolevo essere come te, forse
anche meglio di te. Ma tu...$k$pSei andata via prima che potessi.","En el futuro entrenábamos juntas
a menudo.$k$pEras tan fuerte como cualquier hombre y
supongo que yo heredé esa virtud.$k$pQuería ser como tú o incluso mejor que
tú algún día, pero entonces...$k$pte fuiste y no tuve la oportunidad
de vencerte.","In the future, you and I used to train
together.$k$pYou were as strong as any man, and I
suppose that valour rubbed off on me.$k$pI wanted to be like you―maybe even best
you one day. But then you...$k$pYou were gone before I got the chance.","Gelecekte sen ve ben birlikte antrenman
yapardık.$k$pSen herhangi bir erkek kadar güçlüydün
ve sanırım bu cesaret bana da bulaştı.$k$pSenin gibi olmak istedim, hatta belki bir
gün seni yenebilirim. Ama sonra sen...$k$pBen fırsat bulamadan sen gitmiştin."
