index,key,F,G,I,S,U,TR
0,MID_様子_サイリ_前_通殿,"Nos ennemis sont de plus en plus coriaces.
Souhaitez-vous former un duo ?","Unsere Feinde sind stark. Wollen wir in der
nächsten Schlacht zusammen kämpfen?","I nemici sono sempre più temibili. Forse
dovremmo collaborare di più in battaglia.","Nuestro enemigo es fuerte. Deberíamos
unir nuestras fuerzas en la próxima batalla.","Our foes have grown strong of late. Mayhap
we could join our might in the next battle.","Düşmanlar son zamanlarda güçlendi.
Sonraki savaşta gücümüzü birleştirelim."
1,MID_様子_サイリ_前,"Nos ennemis sont de plus en plus coriaces.
Souhaitez-vous former un duo ?","Unsere Feinde sind stark. Wollen wir in der
nächsten Schlacht zusammen kämpfen?","I nemici sono sempre più temibili. Forse
dovremmo collaborare di più in battaglia.","Nuestro enemigo es fuerte. Deberíamos
unir nuestras fuerzas en la próxima batalla.","Our foes have grown strong of late. Mayhap
we could join our might in the next battle.","Düşmanlar son zamanlarda güçlendi.
Sonraki savaşta gücümüzü birleştirelim."
2,MID_様子_サイリ_前_特殊,"Mon frère, j'aimerais joindre ma lame à
la tienne lors de notre prochaine bataille.","Bruder, lass uns mit vereinter Kraft den
nächsten Kampf bestreiten.","Fratello, uniamo le nostre lame
nella prossima battaglia.","Hermano, luchemos juntos en el próximo
combate. ¡Espada con espada!","Brother, let us join our blades in the
coming battle.","Kardeşim, önümüzdeki savaşta kılıçlarımızı
birleştirelim."
3,MID_様子_サイリ_後_通殿,"Loin de moi l'idée de refuser votre aide par
orgueil ou de ne point vous offrir la mienne.","Nun gut. Ich nehme die Hilfe an und
werde sie auch erwidern, wenn nötig.","Bene. Non ho niente in contrario ad
accettare un aiuto o a offrire il mio.","Está bien, mas no me enorgullece aceptar
ayuda ni ofrecer la mía a cambio.","Very well. I am not too proud to accept
the help, nor offer mine in return.","Pekâlâ. Yardımı kabul eder, karşılığında
ben de yardımımı sunarım."
4,MID_様子_サイリ_後_特殊,"Bien. Je connais ta technique comme nul
autre. Nos deux lames seront invincibles.","Ja. Ich kenne deinen Kampfstil sehr gut.
Unsere Klingen sollen gemeinsam sprechen.","Conosco bene il tuo stile di combattimento.
Le nostre lame canteranno all'unisono!","Conozco y admiro tu forma de combatir.
¡Que nuestras espadas silben a la par!","Aye. I know your fighting style better than
anyone. Our blades shall sing as one!","Evet. Dövüş tarzını herkesten iyi bilirim.
Kılıçlarımız tek ses olacak!"
5,MID_様子_サイリ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_サイリ_前_親子_子,"Il est surprenant de connaître son enfant
avant l'heure. Parlez-moi du futur.","Seltsam zu wissen, eine Tochter zu haben,
Linfan. Erzählst du mir von der Zukunft?","È strano scoprire di avere una figlia.
Parlami un po' del futuro.","Me resulta extraño saber que tengo una
hija, pero dime: ¿qué hacías en el futuro?","How strange it is to learn I have a daughter,
Morgan. Can you tell me of the future?","Bir kızım olduğunu öğrenmek ne kadar tuhaf,
Morgan. Bana gelecekten bahseder misin?"
7,MID_様子_サイリ_後_親子_子,"J'ai comme vous le sentiment qu'il est
nécessaire de vous parler de mon passé.$k$pLa vie m'a appris à ne point déroger à
une règle : faire confiance à sa famille.$k$pHélas, j'ai dû lever mon épée contre mon
propre frère. Les dieux vous en gardent.","Ich weiß nicht, wo ich anfangen soll, aber
diese Konversation muss geführt werden.$k$pLass mich dir sagen, was ich gelernt habe:
Vertraue deiner Familie, egal, was passiert.$k$pIch musste gegen meinen Bruder kämpfen.
So etwas wünsche ich dir nicht.","Non so da dove iniziare, ma concordo sul
fatto che dobbiamo affrontare l'argomento.$k$pC'è una cosa che ho imparato nel passato:
fidati sempre della tua famiglia.$k$pHo dovuto combattere contro mio fratello.
Spero che a te non capiti mai.","No sabría por dónde empezar, pero tienes
razón: debemos tener esta conversación.$k$pPermíteme que te dé un consejo:
confía ciegamente en tu familia.$k$pYo tuve que luchar contra mi hermano y
no desearía que te ocurriera lo mismo.","I would not know where to begin, but I
agree―'tis a conversation to be had.$k$pLet me share one lesson I have learned:
trust your family, no matter what.$k$pI was forced to turn my blade upon my
brother; I do not wish the same for you.","Nereden başlayacağımı bilmem ama evet;
bu konuşmayı yapmalıyız.$k$pÖğrendiğim bir dersi paylaşayım: Ne
olursa olsun ailene güven.$k$pKılıcımı kardeşime doğrultmak zorunda
kaldım; ben senin için aynısını dilemiyorum."
8,MID_様子_サイリ_前_恋人,"Promettez-moi de rester en vie, mon amour.
J'ai perdu tant de compagnons.","Schwöre mir, am Leben zu bleiben, Liebster.
Ich habe zu viele Gefährten sterben sehen.","Giurami che sopravvivrai, amore.
Ho già perso troppi compagni.","Jura que no te pondrás en peligro, mi amor.
No quisiera perder a otro ser querido.","Vow to me that you will stay alive, my love.
I have lost too many companions already.","Çok fazla yoldaş kaybettim.
Seni de kaybetmeyeceğim."
9,MID_様子_サイリ_後_恋人,"Je le jure. Je ne connais que trop bien la
douleur de perdre un être cher.","Ja, ich schwöre es. Ich kenne den Schmerz
zu gut, verlassen zu werden.","Lo giuro. Conosco troppo bene il dolore
che si prova a perdere una persona cara.","¡Lo juro! Conozco muy bien el dolor que
supone perder a un ser querido.","Aye, I swear it. I know too well
the pain of being left behind.","Evet, yemin ederim. Geride
kalmanın acısını çok iyi biliyorum."
