index,key,F,G,I,S,U,TR
0,MID_様子_ンン_前,"Avec vous, je me sens forte. Combattons
côte à côte à la prochaine bataille !","Mit dir an meiner Seite fühle ich mich
stärker. Kämpfen wir von nun an zusammen?","Mi sento più forte con te vicino. Perché non
uniamo gli sforzi nella prossima battaglia?","Podríamos asociarnos en la próxima
batalla, ¿eh? Seremos invencibles.","I feel stronger with you by my side. Why
don't we join forces in the coming battle?","Yanımdayken güçleniyorum.
Sonraki savaşta güç birliği yapalım mı?"
1,MID_様子_ンン_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_ンン_前_敬さん,"Avec vous, je me sens forte. Combattons
côte à côte à la prochaine bataille !","Mit Euch an meiner Seite fühle ich mich
stärker. Kämpfen wir von nun an zusammen?","Mi sento più forte con te vicino. Perché non
uniamo gli sforzi nella prossima battaglia?","Podríamos asociarnos en la próxima
batalla, ¿eh? ¡Seremos invencibles!","I feel stronger with you by my side. Why
don't we join forces in the coming battle?","Yanımdayken güçleniyorum.
Sonraki savaşta güç birliği yapalım mı?"
3,MID_様子_ンン_前_特殊,"Chrom, avec vous, je me sens plus forte.
Nous devrions combattre côte à côte !","Chrom, mit dir an der Seite fühle ich mich
stärker. Kämpfen wir ab jetzt zusammen?","Mi sento più sicura vicino a te, Chrom.
Uniamo le forze nella prossima battaglia?","Chrom, luchemos juntos en la próxima
batalla. ¡Nadie podrá con nosotros!","I feel stronger with you by my side, Chrom.
Why don't we join forces in the next battle?","Yanımdayken güçleniyorum, Chrom. Sonraki
savaşta güçlerimizi birleştirelim mi?"
4,MID_様子_ンン_後,"Bien sûr ! Qui refuserait un partenaire de
votre trempe ? Je ferai de mon mieux.","Klar! Mit einem Kampfpartner würde ich
mich auch besser fühlen! Ich gebe alles!","Certo! Anch'io mi trovo meglio a
combattere in coppia! Farò del mio meglio.","¡Claro! Me sentiré más segura con
un camarada a mi lado.","Of course! I would feel better off with a
battle partner, too! I'll do my best.","Elbette! Ben de bir savaş ortağıyla daha
güvende hissederdim! Elimden geleni yapacağım."
5,MID_様子_ンン_後_敬さん,"Bien sûr ! Qui refuserait un partenaire de
votre trempe ? Je ferai de mon mieux.","Klar! Mit einem Kampfpartner würde ich
mich auch besser fühlen! Ich gebe alles!","Certo! Anch'io mi trovo meglio a
combattere in coppia! Farò del mio meglio.","¡Claro! Me sentiré más segura con
un camarada a mi lado.","Of course! I would feel better off with a
battle partner, too! I'll do my best.","Elbette! Ben de bir savaş ortağıyla daha
güvende hissederdim! Elimden geleni yapacağım."
6,MID_様子_ンン_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ンン_前_親子_子,"Vous ne vous rappelez pas du tout du futur,
Linfan ? Moi, par exemple... j'étais là ?","Fällt dir irgendwas aus deiner Zukunft ein,
Linfan? Was ist mit mir? War ich da?","Ti ricordi qualcosa del futuro, Linfan?
Dimmi di me. C'ero anch'io?","¿No recuerdas absolutamente nada del
futuro, Linfan? ¿Ni de mí?","Can't you recall anything about your future,
Morgan? What about me? Was I there?","Geleceğin hakkında hiçbir şey hatırlamıyor
musun Morgan? Ya ben? Orada mıydım?"
8,MID_様子_ンン_後_親子_子,"Jusqu'à récemment, j'étais moi-même
dans le futur, vous savez...$k$pJe préférerais oublier ces temps difficiles
et me concentrer sur le présent.$k$pIl est toujours bon d'aller de l'avant !","Bis vor kurzem war ich in meiner Zukunft...
Soll ich dir davon erzählen?$k$pIch würde diese finsteren Zeiten lieber
vergessen und an das Kommende denken.$k$pEin wenig vorausschauendes Denken schadet
ganz bestimmt nicht!","Ero nel mio futuro fino a poco tempo
fa... Dobbiamo proprio parlarne?$k$pVorrei lasciarmi alle spalle quei
tempi bui e concentrarmi sull'avvenire.$k$pNon c'è niente di meglio
che guardare avanti!","Yo misma estaba en el futuro hasta hace
poco. Si quieres, hablamos de eso.$k$pAunque prefiero evitar los recuerdos de esa
era terrible y concentrarme en el presente.$k$p¡Hay que ser optimista en la vida!","I was in my own future until recently...
Shall I tell you about that?$k$pI would rather forget those dark times
and focus on what's to come.$k$pA little forward thinking goes a long way!","Yakın zamana kadar kendi
geleceğimdeydim... Bunu anlatayım mı?$k$pO karanlık zamanları unutup gelecek
olana odaklanmayı tercih ederim.$k$pBiraz ileriyi düşünmek uzun bir yol kat
eder!"
9,MID_様子_ンン_前_親子_母,"Mère... Racontez-moi un peu votre vie
avant notre rencontre, s'il vous plaît...","Mutter, hast du zu tun? Ich wüsste gerne,
wie dein Leben war, bevor ich hier ankam.","Mamma, sei impegnata? Volevo sapere
com'era la tua vita prima di incontrarmi.","Madre ¿estás ocupada? Quisiera que me
contaras cómo vivías antes de conocerme.","Mother, are you busy? I was wondering
what your life was like before we met.","Anne, meşgul müsün? Tanışmadan önce
hayatının nasıl olduğunu merak ediyordum."
