index,key,F,G,I,S,U,TR
0,MID_TRIAL_TUT_システムメニュー,"Un guide est disponible
sur l'écran tactile.","Ein Tutorial ist auf dem Touchscreen
erschienen.",Sul touch screen è apparsa una guida.,"Ha aparecido una guía
en la pantalla táctil.","A Slide Guide has appeared
on the Touch Screen.","Dokunmatik Ekranda bir Yardım Sayfası
açıldı."
1,MID_TRIAL_TUT_システムメニュー_2,"Le guide apporte de nouvelles informations.
Changez de page avec les boutons L ou R.
Lorsque vous êtes prêt à continuer,
appuyez sur le bouton A.","Tutorials geben dir neue Informationen.
Mit der L/R-Taste blätterst du weiter.
Drücke den A-Knopf, um fortzufahren,
sobald du bereit bist.","Le guide contengono nuove informazioni.
Usa i pulsanti L e R per passare da una
pagina all'altra. Quando vuoi proseguire,
premi il pulsante A.","Las guías te ofrecen información nueva.
Pulsa los botones L/R para pasar la página.
Cuando quieras continuar, pulsa el botón A.","Slide Guides present new information.
Use the L/R Buttons to flip through the
pages below. Once you're ready to move
on, press the A Button.","Yardım sayfaları yeni bilgiler sunar.
Aşağıdaki sayfalarda L/R Düğmeleriyle
gezinin. Hazır olduğunuzda A Düğmesine
basın."
2,MID_TRIAL_TUT_システムメニュー_3,"Ces pages sont aussi disponibles à partir
du menu de carte en sélectionnant Guide.","Du kannst die Tutorials jederzeit lesen,
indem du im Karten-Menü ""Manual"" wählst.","Potrai sempre rivedere queste pagine,
selezionando Guida dal menu della mappa.","Puedes verlas cuando quieras si seleccionas
""Guía"" en el menú del mapa.","You can view these slides again at any time
by selecting Guide from the System Menu.","Bu sayfaları istediğiniz zaman Sistem
Menüsü > Rehber'den açabilirsiniz."
3,MID_TRIAL_TUT_チュートリアルオフ,"Un message s'affiche sur l'écran 3D
(en bas à droite) lorsqu'un tutoriel peut
vous être utile. Pour le consulter,
déplacez le curseur sur une case vide,
appuyez sur le bouton A pour ouvrir
le menu de carte, puis sélectionnez Guide.","Hilfreiche Tutorials werden rechts unten
auf dem 3D-Bildschirm eingeblendet.
Bewege den Cursor auf ein freies Feld und
drücke den A-Knopf, um sie zu lesen.
Das Karten-Menü wird geöffnet.
Wähle dort die Auswahl ""Manual"".","I tutorial verranno notificati in
basso a destra dello schermo 3D.
Per visualizzarli, sposta il cursore su uno
spazio vuoto e premi il pulsante A.
Così potrai accedere al menu della mappa.
Una volta aperto, scegli l'opzione Guida.","Cuando haya una guía disponible, verás un
aviso en la parte inferior de la pantalla 3D.
Para verla, mueve el cursor a una casilla
vacía y pulsa el botón A.
Así se abrirá el menú del mapa. Una vez
en él, selecciona la opción ""Guía"".","Titles of relevant tutorials appear as
alerts in the lower right of the 3D Screen.
To view them, move the cursor to an
empty space and press the A Button.
This will open the System Menu.
Once there, choose the Guide option.","İlgili eğitimlerin adları 3D Ekranın
sağ altında uyarı olarak görünür.
Görmek için imleci boş bir alana getirip
A Düğmesine basın. Sistem Menüsü açılır.
Buradan Rehber'i seçin."
4,MID_TRIAL_TUT_移動,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Bien, nous n'avons pas été remarqués.
Approchons tant qu'il est temps !$k$pJ'y vais en premier...
Je me déplace où ?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Gut. Wir sind nicht bemerkt worden.
Bewegen wir uns etwas näher heran.$k$pIch gehe voran... Wo soll ich hin?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Bene. Non ci hanno notati.
Avviciniamoci finché possiamo!$k$pIo andrò per primo...
Dove devo spostarmi?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Bien, hemos pasado inadvertidos.
¡Acerquémonos mientras podamos!$k$pYo iré primero. ¿Dónde me coloco?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Good, we haven't been noticed.
Let's get close while we can!$k$pI'll go first... Where should I
move to?$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Güzel, fark edilmedik.
Fırsatımız varken yaklaşalım!$k$pÖnce ben gideceğim... Nereye
taşınmalıyım?$k"
5,MID_TRIAL_クロム以外をつかむ,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_10|C'est trop dangereux.
Je vais y aller en premier.$k",$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_10|Es ist zu gefährlich! Ich gehe voran.$k,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_10|È troppo pericoloso.
Andrò io per primo.$k",$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_10|Es demasiado peligroso. Iré yo primero.$k,$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_10|It's too dangerous. I'll go first.$k,$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_10|Bu çok tehlikeli. İlk ben gideceğim.$k
6,MID_TRIAL_TUT_制約の解除,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Bien, maintenant, montre aux autres
où ils doivent aller.$k$pSi tout le monde est déjà en position,
on peut aussi en rester là.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Gut. Wo sollen die anderen jetzt hin?$k$pWenn jeder an seinem Platz ist, können
wir unsere Bewegung auch abschließen.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Bene, ora mostra agli
altri dove muoversi.$k$pSe sono già tutti in posizione,
possiamo finire il movimento.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Bien, ahora indica a los demás las
posiciones que deben ocupar.$k$pSi ya están todos donde tú quieres,
podemos concluir nuestro turno.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Good, now show the others where
to move to.$k$pOr, if everyone is where you want
them to be, we can end our movement.$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_28|Güzel, şimdi diğerlerine nereye
taşınacaklarını göster.$k$pVeya herkes olmasını istediğiniz
yerdeyse hareketimizi sonlandırabiliriz.$k"
7,MID_TRIAL_TUT_ユニットのロスト,"$t0$WmP002_ボス|0$w0|$WsP002_ボス|$WaAllez les gars, laissez personne se
mettre en travers de notre chemin !$k$pEt si vous faites son affaire à quelqu'un,
faites pas semblant ! Qu'ils y restent !$k","$t0$WmP002_ボス|0$w0|$WsP002_ボス|$WaNa los, Männer! Ihr wisst, wie das läuft!
Lasst euch von niemandem aufhalten!$k$pStellt sicher, dass eure Gegner auch
unten bleiben, wenn ihr sie umhaut!$k","$t0$WmP002_ボス|0$w0|$WsP002_ボス|$WaBene, sapete tutti come funziona!
Nessuno ci potrà fermare!$k$pE quando sconfiggete qualcuno,
assicuratevi di farlo per bene!$k","$t0$WmP002_ボス|0$w0|$WsP002_ボス|$Wa¡Bien chicos, ya sabéis cómo va esto!
¡No dejéis que nadie os detenga!$k$p¡Si despacháis a alguien, aseguraos de
hacerlo bien!$k","$t0$WmP002_ボス|0$w0|$WsP002_ボス|$WaAlright boys, y'all know the routine!
Don't let anyone stand in our way!$k$pIf you take someone down, make sure
they stay down!$k","$t0$WmP002_ボス|0$w0|$WsP002_ボス|$WaPekâlâ çocuklar, hepiniz rutini biliyorsunuz!
Kimsenin yolumuza çıkmasına izin vermeyin!$k$pBirini yere indirirseniz, onun yerde
kaldığından emin olun!$k"
8,MID_TRIAL_TUT_戦闘,"$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_42|$E怒,|On est assez proches !
C'est le moment d'attaquer !$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_42|$E怒,|Wir sind nah genug dran!
Zeit für einen Angriff!$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_42|$E怒,|Siamo abbastanza vicini!
All'attacco!$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_42|$E怒,|¡Ya estamos lo bastante cerca como
para atacar! ¡Adelante!$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_42|$E怒,|We're close enough!
Now, it's time to attack!$k","$t0$Wmクロム|0$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_42|$E怒|Yeterince
yakınız! Şimdi saldırı zamanı!$k"
9,MID_TRIAL_TUT_敵のＣＰ変更,"$t0$WmP002_ボス|0$w0|Nom d'un chien ! Les Veilleurs !$k$pAchevez-les ! On s'occupera
des villageois plus tard !$k","$t0$WmP002_ボス|0$w0|Verdammt! Die Hirten!$k$pErledigt sie! Wir kümmern uns später
um diese Dörfler!$k","$t0$WmP002_ボス|0$w0|Accidenti, i Pastori!$k$pOccupiamoci di loro!
Agli abitanti penseremo dopo!$k","$t0$WmP002_ボス|0$w0|¡Maldición! ¡Los Custodios!$k$pAcabad con ellos primero. ¡Ya nos
ocuparemos de los aldeanos después!$k","$t0$WmP002_ボス|0$w0|Blast! The Shepherds!$k$pFinish 'em off! We'll deal
with the villagers later!$k","$t0$WmP002_ボス|0$w0|Kahretsin! Çobanlar!$k$pBitir onları! Köylülerle
daha sonra ilgileneceğiz!$k"
