index,key,F,G,I,S,U,TR
0,MID_様子_ドニ_前,"Mais qu'est-ce qu'y font tous ent' les
combats... ? Moi, j'écrivons à môman.","Sag ma, was machst'n so, wenn der Kampf
vorbei ist und du Zeit für dich hast?","Dimmi un po'. Cosa fai quando
non stiamo in battaglia?","Cuando tengo tiempo libre me gusta poner
trampas. ¡No me se escapa ni un bicho!","Say, what do ya do after the battle's
over and ya got time to yerself?","Savaş bitip de kendine vakit kalınca
ne yaparsın?"
1,MID_様子_ドニ_前_通さん,"Mais qu'est-ce qu'y font tous ent' les
combats... ? Moi, j'écrivons à môman.","Sagt ma, was macht'n Ihr so, wenn der
Kampf vorbei ist und Ihr Zeit für Euch habt?","Dimmi un po'. Cosa fai quando
non stiamo in battaglia?","Cuando tengo tiempo libre me gusta poner
trampas. ¡No me se escapa ni un bicho!","Say, what do ya do after the battle's
over and ya got time to yerself?","Savaş bitip de kendine vakit kalınca
ne yaparsın?"
2,MID_様子_ドニ_前_通様,"Mais qu'est-ce qu'y font tous ent' les
combats... ? Moi, j'écrivons à môman.","Sagt ma, was macht'n Ihr so, wenn der
Kampf vorbei ist und Ihr Zeit für Euch habt?","Ditemi un po'. Cosa fate quando
non stiamo in battaglia?","Cuando tengo tiempo libre me gusta poner
trampas. ¡No me se escapa ni un bicho!","Say, what do ya do after the battle's
over and ya got time to yerself?","Savaş bitip de kendine vakit kalınca
ne yaparsın?"
3,MID_様子_ドニ_後,"Moi, j'écrivons à môman quand j'avons du
temps. J'voulons pas qu'è' s'inquiète !","Ich schreib oft meiner Ma. Mittlerweile
sorgt sie sich bestimmt um mich.","Scrivo alla mia famiglia. Mia madre
deve essere così preoccupata.","Pues yo le escribo cartas a mi madre, que
estará que se sube por las paredes.","I write home a lot. My ma must
be worried sick by now.","Eve sık sık mektup yazarım.
Annem şimdi meraktan ölmüştür."
4,MID_様子_ドニ_後_通さん,"Moi, j'écrivons à môman quand j'avons du
temps. J'voulons pas qu'è' s'inquiète !","Ich schreib oft meiner Ma. Mittlerweile
sorgt sie sich bestimmt um mich.","Scrivo alla mia famiglia. Mia madre
deve essere così preoccupata.","Pues yo le escribo cartas a mi madre, que
estará que se sube por las paredes.","I write home a lot. My ma must
be worried sick by now.","Eve sık sık mektup yazarım.
Annem şimdi meraktan ölmüştür."
5,MID_様子_ドニ_後_通様,"Moi, j'écrivons à môman quand j'avons du
temps. J'voulons pas qu'è' s'inquiète !","Ich schreib oft meiner Ma. Mittlerweile
sorgt sie sich bestimmt um mich.","Scrivo alla mia famiglia. Mia madre
deve essere così preoccupata.","Pues yo le escribo cartas a mi madre, que
estará que se sube por las paredes.","I write home a lot. My ma must
be worried sick by now.","Eve sık sık mektup yazarım.
Annem şimdi meraktan ölmüştür."
6,MID_様子_ドニ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
7,MID_様子_ドニ_前_親子_子,"Tout va bien, $Np ? T'es blanc
comme un navet !","Wie geht's dir so, $Np? Du
siehst aus, als ging's dir nicht so gut.","Ehi tutto bene, $Np?
Hai l'aria di un pulcino bagnato.","¡Madre mía, $Np! ¡Tienes mu'
mala pinta! ¿Es que te encuentras mal?","How ya holdin' up there, $Np?
Ya look a mite green in the gills.","İyi misin, $Np?
Biraz betin benzin atmış gibi."
8,MID_様子_ドニ_後_親子_子,Pas de panique ! J'sommes en bonne santé !,"Mach dir bloß keine Sorgen wegen mir.
Ich werd's schon überstehen.","Non cominciamo con i rimedi della nonna.
Sto bene, eh, non mi serve niente!","Tranquilidad, que no cunda el pánico.
Creo que no tengo na' grave.","Don't ya go rufflin' yer feathers over me.
Reckon I'll be just fine.","Benim için öyle telaş etme.
İyiyim ben."
9,MID_様子_ドニ_前_恋人,"Boudiou qu't'es belle, $Np !
J'pensons à toi tous les jours, ma foi.","Ich muss jeden Tag dran denken, wie hübsch
du bist, $Np.","Sei davvero tosta, $Np.
Ti penso sempre, tutti i giorni.","¡Qué bonita eres, $Np! No hay ni
un día que no me se pase por la cabeza.","Ya sure are pretty, $Np.
Not a day goes by I don't think it.","Pek güzelsin ha, $Np.
Bunu düşünmediğim tek gün yok."
10,MID_様子_ドニ_後_恋人,"Vraiment ? Par les bretelles d'mon pépé !
On m'avait jamais dit ça !","Meinst du wirklich?!? Potz Donner! So was
hat noch niemand zu mir gesagt!","Dici davvero?! Fantastico! Nessuno mi
ha mai detto una cosa del genere!","¡¿De verdad?! ¡Yeeeeepa! ¡No me habían
dicho algo asín jamás de los jamases!","Ya really mean it?! Yee-haw!
Ain't no one ever said that to me before!","Gerçekten mi?! Yihuu!
Bunu bana daha önce kimse demedi!"
