index,key,F,G,I,S,U,TR
0,MID_様子_レンハ_前_通殿,"Avoir un rêve, c'est se donner le pouvoir
de l'atteindre... Avez-vous un grand rêve ?","Träume erlauben es uns, das Unmögliche zu
vollbringen. Wovon träumt Ihr?","I sogni ci danno la forza per realizzare
imprese impossibili. Quali sono i tuoi?","Yo solo persigo un sueño: que Chon'sin
recupere su esplendor de antaño.","Dreams give us purpose, and the power
to do the impossible. What are yours?","Hayaller bize amaç ve imkânsızı
yapma gücü verir. Seninkiler neler?"
1,MID_様子_レンハ_前,"Avoir un rêve, c'est se donner le pouvoir
de l'atteindre... Avez-vous un grand rêve ?","Träume erlauben es uns, das Unmögliche zu
vollbringen. Wovon träumt Ihr?","I sogni ci danno la forza per realizzare
imprese impossibili. Quali sono i tuoi?","Yo solo persigo un sueño: que Chon'sin
recupere su esplendor de antaño.","Dreams give us purpose, and the power
to do the impossible. What are yours?","Hayaller bize amaç ve imkânsızı
yapma gücü verir. Seninkiler neler?"
2,MID_様子_レンハ_前_特殊,"Avoir un rêve, c'est se donner le pouvoir
de l'atteindre... As-tu un grand rêve ?","Träume erlauben es uns, das Unmögliche zu
vollbringen. Wovon träumst du?","I sogni ci danno la forza per realizzare
imprese impossibili. Quali sono i tuoi?","Tener un sueño nos proporciona un fin y los
ánimos para alcanzarlo. ¿Cuál es el tuyo?","Dreams give us purpose, and the power
to do the impossible. What are yours?","Hayaller bize amaç ve imkânsızı
yapma gücü verir. Seninkiler neler?"
3,MID_様子_レンハ_後_通殿,"Mon rêve est de reconstruire Chon'sin...
La guerre n'aura plus voix au chapitre.","Ich träume davon, Chon'sin in irgendeiner
Form als friedliches Land wiederaufzubauen.","Sogno di contribuire a ricostruire il
Chon'sin e preservarlo dalla guerra.","Pues mi sueño es ver Chon'sin reconstruido.
Mi nación no merece otra guerra así.","I dream of rebuilding Chon'sin in whatever
role I can. This time she shall know no war.","Rolüm ne olursa olsun Chon'sin'i yeniden
kuracağım. Bu kez savaş görmeyecek."
4,MID_様子_レンハ_後_特殊,"Je rêve de pouvoir reconstruire Chon'sin...
Tout comme toi, j'imagine...","Ich träume davon, Chon'sin in irgendeiner
Form als friedliches Land wiederaufzubauen.","Sogno di contribuire a ricostruire il
Chon'sin, come te, immagino.","Mi sueño es ver Chon'sin reconstruido.
Supongo que también es lo que tú deseas.","I dream of rebuilding Chon'sin in whatever
role I can. As do you, no doubt.","Rolüm ne olursa olsun Chon'sin'i yeniden
kurmayı düşlüyorum. Sen de öyle, kuşkusuz."
5,MID_様子_レンハ_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_レンハ_前_親子_子,"Linfan, voulez-vous vous entraîner avec
votre père ? À l'épée, évidemment...","Linfan, sei so gut und übe mit deinem
Vater. Beherrschst du Schwertkampf?","Linfan, allenati con tuo padre. Vediamo
se hai le qualità di un vero spadaccino.","Me gustaría que entrenáramos juntos.
Sabrás empuñar la espada, ¿no?","Morgan, prithee practise with your father.
Do you have the makings of a swordsman?","Morgan, babanla idman et. Bakalım sende
kılıç ustası kumaşı var mı?"
7,MID_様子_レンハ_後_親子_子,"Oui, c'est une très bonne idée...
Je commençais à être un peu rouillé...","Oha, ein guter Vorschlag. Ich begann
schon, ein wenig einzurosten.","Ottima idea. Stavo diventando
un po' arrugginito.","¡Por supuesto! Es una sugerencia excelente.
Además, estaba empezando a descuidarme.","Aye, a sound suggestion. I was
beginning to get a bit rusty.","Evet, sağlam bir öneri.
Biraz paslanmaya başlamıştım."
8,MID_様子_レンハ_前_恋人,"Je vous aime, $Np. Je devais
le dire, c'est peut-être ma dernière chance.","Ich liebe dich, $Np. Ich muss es
sagen, es könnte meine letzte Chance sein.","Ti amo, $Np. Questa potrebbe
essere la mia ultima occasione per dirlo.","Te quiero, $Np. Quizá esta sea
mi última ocasión para decírtelo.","I love you, $Np. I must say it,
for fear this be my final chance.","Seni seviyorum, $Np.
Belki son şansımdır; söylemeliyim."
9,MID_様子_レンハ_後_恋人,"Je vous aime aussi. Je vous protégerai
au péril de ma vie, s'il le faut.","Ich liebe dich auch und werde dich immer
beschützen, koste es, was es wolle.","Anch'io ti amo. Ti proteggerò,
a qualunque prezzo.","Yo también te quiero, y te protegeré aun a
costa de mi propia vida.","I love you as well. I will protect you
whatever the cost.","Ben de seni seviyorum. Bedeli ne olursa
olsun seni koruyacağım."
