index,key,F,G,I,S,U,TR
0,MID_様子_ジェローム_前,"Nous avons tous un grand rêve,
n'est-ce pas ?",Hast du einen Wunschtraum?,Hai un sogno che speri si avveri?,"Todos los días me levanto con un único
deseo: volver al futuro del que procedo.","Do you have any dreams, friend?",Hiç hayalin var mı dostum?
1,MID_様子_ジェローム_後,"Moi, je veux revenir dans le futur et oublier
ce monde d'illusions où je me trouve.","Ich will zurück in die Zukunft und dieser
Illusion entfliehen.","Vorrei solo ritornare al futuro, lontano
da questa illusione in cui mi trovo.","Yo solo quiero volver a mi futuro. Este no es
más que un mundo de ilusiones para mí.","Only of returning to the future from
this illusory world I inhabit now.","Sadece şu anda yaşadığım bu
hayali dünyadan geleceğe dönmeyi."
2,MID_様子_ジェローム_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
3,MID_様子_ジェローム_前_親子_子,"Affronte-moi en duel, Linfan. Voyons si
le fils est capable de battre le père.","Kämpf mit mir, Linfan. Ich muss sehen, ob
mein Sohn mich übertrifft!","Sfidami, Linfan. Vediamo se
il figlio supera il padre!","Rétame a un duelo, Linfan. ¡Debemos saber
si el hijo es capaz de superar al padre!","Challenge me, Morgan. We must see
if the son surpasses the father!","Morgan, bana meydan oku!
Bakalım oğul babayı geçmiş mi!"
4,MID_様子_ジェローム_後_親子_子,"Veux-tu imiter ma technique ? À ta guise,
mais ce ne sera pas une tâche aisée...","Du studierst meine Technik? Sie zu kopieren
wird dir schwer fallen. Aber wie du willst.","Vuoi studiare le mie tecniche?
Ti sarà difficile. Ma puoi provarci.","¿Es que quieres estudiar mi técnica?
No va a ser fácil... pero como quieras.","Trying to study my technique? You'll find
it's difficult to copy. But as you wish.","Tekniğimi mi inceliyorsun? Taklit etmesi
zordur. Ama nasıl istersen."
5,MID_様子_ジェローム_前_親子_母,"Zelcher, affrontez-moi wyverne contre
wyverne ? Comparons nos deux techniques.","Lass uns kämpfen, Zelcher! Wyvern gegen
Wyvern! Ob wir ähnliche Stile haben?","Sfidami, Zelcher, viverna contro viverna.
Sicuramente abbiamo due stili diversi.","Te reto, Zelcher. Jinete wyvern
contra jinete wyvern.","Challenge me, Cherche, wyvern to wyvern.
No doubt we've developed our own styles.","Cherche, ejder'a karşı ejder kapışalım.
İkimizin de kendine has tarzı vardır."
6,MID_様子_ジェローム_後_親子_母,"Très bien. J'ai toujours été curieux de vous
voir à l'œuvre.","Na gut. Ich gebe zu, dass ich neugierig war,
wie gut du wirklich bist.","Va bene. Devo ammettere che mi sono
sempre chiesto di cosa fossi capace.","Muy bien. Lo cierto es que me gustaría
saber de qué eres capaz.","All right. I admit, I have wondered
what you are truly capable of.","Elbette. İtiraf ediyorum, gerçekten
neler yapabileceğini merak ettim."
7,MID_様子_ジェローム_前_親子_父,"Venez m'affronter. Dans le futur, j'étais
incapable de battre mon père, mais ici...","Lass uns kämpfen, $Np. In der
Zukunft war mein Vater stärker. Aber hier...","Sfidami, $Np. Nel futuro non
riuscivo a sconfiggere mio padre, ma qui...","Te reto a un duelo, padre. En el futuro, fui
incapaz de vencerte, pero puede que aquí...","Challenge me, $Np. In the future,
I could not defeat my father, but here...","Bana meydan oku, $Np. Gelecekte
seni yenemedim ama burada..."
8,MID_様子_ジェローム_後_親子_父,"Un duel ? Soit. Cela me permettrait de
me changer les idées.","Ein Übungskampf? Wie du willst.
Ich könnte eine Ablenkung gebrauchen.","Una sfida? Se ti va. Potrebbe essere
utile per svagarmi un po'.","¿Me estás retando? Si te empeñas...
Así me entretendré.","A challenge? If you like. In fact,
I could use just such a distraction.","Meydan okuman mı? Olur.
Böyle bir oyalanmaya ihtiyacım vardı."
9,MID_様子_ジェローム_前_恋人,"Notre amour est éternel, $Np.
Peu importe ce que nous réserve l'avenir.","Ich liebe dich, $Np. Egal, was
passiert, meine Gefühle bleiben gleich.","Ti amo, $Np. Questi sentimenti
non cambieranno. Qualsiasi cosa succeda.","Te quiero, mi vida. No importa lo que nos
depare el destino; eso jamás cambiará.","I love you, $Np. No matter what
befalls us, these feelings will not change.","Seni seviyorum, $Np. Ne olursa olsun,
bu duygularım değişmeyecek."
10,MID_様子_ジェローム_後_恋人,"Je sais. J'éprouve la même chose envers
ma bien-aimée.",Ich weiß. Und ich liebe dich auch.,Lo so. E ti amo anche io.,Ya. Yo también te quiero.,"I know. And I love you, too.",Biliyorum. Ben de seni seviyorum.
