index,key,F,G,I,S,U,TR
0,MID_様子_リヒト_前,"On a tous un grand rêve, je me trompe ?","He, was ist dein sehnlichster Traum?","Ehi, cosa sogni più di qualsiasi altra cosa?","Mi sueño siempre ha sido ser más alto y
más musculoso, pero... ¡no hay manera!","Hey, so what do you dream about
more than anything else?","Hey, her şeyden çok
neyi hayal ediyorsun?"
1,MID_様子_リヒト_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_リヒト_前_通さん,"On a tous un grand rêve, je me trompe ?","He, was ist Euer sehnlichster Traum?","Ehi, cosa sogni più di qualsiasi altra cosa?","Mi sueño siempre ha sido ser más alto y
más musculoso, pero... ¡no hay manera!","Hey, so what do you dream about
more than anything else?","Hey, her şeyden çok
neyi hayal ediyorsun?"
3,MID_様子_リヒト_後,"Moi, j'aimerais être plus grand. Et plus
costaud aussi. Ce serait plutôt bien.","Ich träume davon, größer und muskulöser
zu sein... Solche Dinge.","Sogno di diventare più alto. Forse anche
un po' più muscoloso... Cose così.","Pues mi sueño siempre ha sido ser más
alto... más fuerte... En fin, cosas así.","I dream of being taller. Maybe a little
more muscular... Stuff like that.","Daha uzun olmayı hayal ediyorum. Belki
biraz daha kaslı... Bunun gibi şeyler."
4,MID_様子_リヒト_後_通さん,"Moi, j'aimerais être plus grand. Et plus
costaud aussi. Ce serait plutôt bien.","Ich träume davon, größer und muskulöser
zu sein... Solche Dinge.","Sogno di diventare più alto. Forse anche
un po' più muscoloso... Cose così.","Pues mi sueño siempre ha sido ser más
alto... más fuerte... En fin, cosas así.","I dream of being taller. Maybe a little
more muscular... Stuff like that.","Daha uzun olmayı hayal ediyorum. Belki
biraz daha kaslı... Bunun gibi şeyler."
5,MID_様子_リヒト_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_リヒト_前_親子_子,"Et si on faisait un duel, $Np ?
Voyons qui est le plus habile de nous deux !","Lass uns zusammen üben, $Np.
Ich will herausfinden, wer der Stärkere ist.","Facciamo una sfida insieme, $Np.
Voglio vedere chi è più abile!","Entrenemos juntos, $Np. ¡Quiero
comprobar quién lo hace mejor de los dos!","Let's go practise together, $Np.
I want to see who's more advanced!","Hadi birlikte talim yapalım, $Np.
Hangimiz daha ileride görelim!"
7,MID_様子_リヒト_後_親子_子,"C'est d'accord. Je suis peut-être petit,
mais ne me sous-estime pas !","Alles klar. Ich mag vielleicht klein sein, aber
unterschätz mich bloß nicht.","Va bene. Anche se sono più piccolo,
non osare sottovalutarmi!","Muy bien, pero no te creas que por ser
bajito no puedo darte una buena tunda.","All right. I may be small, but don't you
dare underestimate me!","Elbette. Küçük olabilirim ama beni
küçümsemeye cesaret etme!"
8,MID_様子_リヒト_前_恋人,"Je suis vraiment attaché à toi. J'espère ne
pas te fatiguer à force de te le répéter.","Ich kann dir nicht oft genug sagen, wie
wichtig du mir bist, $Np.","Ci tengo davvero a te, $Np.
Spero che non ti stanchi di sentirtelo dire.","Te quiero mucho, $Np, y espero
que no te canses nunca de oírme decírtelo.","I really care about you, $Np.
I hope you never get tired of hearing that.","Seni gerçekten önemsiyorum $Np.
Umarım bunu duymaktan asla bıkmazsın."
9,MID_様子_リヒト_後_恋人,"Merci ! Tu es si importante pour moi !
Je t'aime, tu sais.","He, ich liebe dich auch! Du bist mein Ein
und Alles.","Ehi, anche io ti amo!
Sei così importante per me.","Je... ¡Yo también te quiero! Eres la persona
más importante para mí.","Hey, I love you, too!
You're so important to me.","Ben de seni seviyorum!
Sen benim için çok önemlisin."
