index,key,F,G,I,S,U,TR
0,MID_010_OP1,"$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_20|$E怒,|Dépêchez-vous ! Un convoi nous attend
de l'autre côté du ravin !$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa...$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_20|$E怒,|Schnell! Hinter dieser Schlucht sollten
sich ein paar Kutschen befinden!$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa...$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_20|$E怒,|Presto! Dovrebbero esserci dei carri
ad aspettarci appena oltre la gola!$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa...$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_20|$E怒,|¡Deprisa! ¡Debería de haber carruajes
esperando a lo largo del desfiladero!$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa(...)$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_20|$E怒,|Hurry! There should be carriages
waiting just through the ravine!$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa...$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_20|$E怒|Çabuk! Geçidin ardında arabalar bizi
bekliyor olmalı!$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa...$k"
1,MID_010_OP1_2_PCM1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒,|Vite, Chrom !$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaRrrh...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Je... J'arrive !$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒,|Chrom, bitte!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaHmpf...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Ich... Ich komme.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒,|Chrom, per favore!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaRrrgh...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|A-Arrivo...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒,|¡Chrom, reacciona!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaArg...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Ya... ¡Ya voy!$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒,|Chrom, please!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaRrgh...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|I'm...I'm coming.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒|Chrom, lütfen!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaGrr...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Ben... geliyorum.$k"
2,MID_010_OP1_2_PCM2,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒,|クロム、急ごう。$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa…………$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|…そうだな…$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_M#_EVT_4|$E怒|Chrom, acele edelim.$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa......$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|...Evet...$k"
3,MID_010_OP1_2_PCM3,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$E怒,|……？$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa…………$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|…ああ、そうだな…
この先に…急ぐんだったな…$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$E怒|...?$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa......$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|...Evet, doğru... İlerlemek için acele
etmeliyiz...$k"
4,MID_010_OP1_2_PCF1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒,|Vite, Chrom !$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaRrrh...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Je... J'arrive !$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒,|Chrom, bitte!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaHmpf...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Ich... Ich komme.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒,|Chrom, per favore!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaRrrgh...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|A-Arrivo...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒,|¡Chrom, reacciona!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaArg...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Ya... ¡Ya voy!$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒,|Chrom, please!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaRrgh...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|I'm...I'm coming.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒|Chrom, lütfen!$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$WaGrr...$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|Ben... geliyorum.$k"
5,MID_010_OP1_2_PCF2,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒,|クロムさん、急ぎましょう。$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa…………$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|…そうだな…$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$SvpSE_VOICE_PLAYER_F#_EVT_4|$E怒|Chrom, acele edelim.$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa......$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|...Evet...$k"
6,MID_010_OP1_2_PCF3,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$E怒,|……？$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa…………$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|…ああ、そうだな…
この先に…急ぐんだったな…$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b向き,プレイヤー女,H|$b動作,プレイヤー女,WalkTurn|$E怒|...?$k
$Wsusername|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa......$k$p$b動作,クロム,Ge2|$b注目,クロム,プレイヤー女|$SvpSE_VOICE_CHROM_EVT_6|...Evet, doğru... İlerlemek için acele
etmeliyiz...$k"
7,MID_010_OP1_3,"$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b向き,バジーリオ,I|$b動作,バジーリオ,WalkTurn|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_23|$E苦,汗|Allez ! On y est presque ! Oh, mais... ?!
Regardez !$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b向き,バジーリオ,I|$b動作,バジーリオ,WalkTurn|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_23|$E苦,汗|Schnell jetzt! Wir sind fast...
Was zum... Verdammt!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b向き,バジーリオ,I|$b動作,バジーリオ,WalkTurn|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_23|$E苦,汗|Avanti! Ci siamo quasi...
Eh? Dannazione!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b向き,バジーリオ,I|$b動作,バジーリオ,WalkTurn|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_23|$E苦,汗|¡Rápido! Ya casi...
¿Eh? ¡Maldición!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b向き,バジーリオ,I|$b動作,バジーリオ,WalkTurn|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_23|$E苦,汗|Quickly! We're almost...
Huh? Damn!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b向き,バジーリオ,I|$b動作,バジーリオ,WalkTurn|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_23|$E苦,汗|Çabuk! Neredeyse vardık... Ne?
Kahretsin!$k"
8,MID_010_OP1_4,"$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_15|Diable, des Plégiens ! Cela devait bien
arriver à un moment...$k$pIls nous barrent la route...
Il faut les affronter !$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_15|Plegianer! Ich wusste, dass es nicht so
einfach sein würde.$k$pSie blockieren uns den Weg!
Wir müssen kämpfen!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_15|Plegiani! Sapevo che non
sarebbe stato facile...$k$pCi sbarrano la strada!
Dobbiamo affrontarli!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_15|¡Plegianos! Sabía que no sería tan fácil...$k$pNos bloquean el paso...
¡Hemos de hacerles frente!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_15|Plegians! I knew it couldn't be
that easy...$k$pThey're right in our way!
We must fight!$k","$t1$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$SvpSE_VOICE_BASILIO_EVT_15|Plegialılar! Bu kadar kolay
olmayacağını biliyordum...$k$pTam yolumuzdalar!
Savaşmalıyız!$k"
9,MID_010_OP2,"$t1$Wm010_ボス|7$w0|$SvpSE_VOICE_LENHA_EVT_12|Ylissiens ! Je suis prêt à me montrer
clément ! Rendez-vous et vous vivrez !$k
$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$SvpSE_VOICE_BASILIO_EVT_9|$E苦,汗|Nous rendre ? Désolé, cette expression
ne fait pas partie de mon vocabulaire.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Réfléchissez... Qu'aurait fait Emmeryn ?
Elle aurait préféré éviter un bain de sang...$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_16|$E怒,|Ne t'avise pas de prononcer son nom
à nouveau !$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_13|Votre rage est fort compréhensible,
Prince Chrom.$k$pEn ce qui me concerne, le sacrifice de
votre sœur n'aura pas été vain.$k$pJe pense que de nombreux Plégiens n'ont
pas été insensibles à ses dernières paroles.$k$pRendez les armes et je ferai ce qui est en
mon pouvoir pour vous protéger.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|3$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_2|$E怒,|De belles paroles ! Mais peut-on vous
croire après ce qu'a fait votre roi ?$k$pIl me semble que garder nos armes est la
meilleure chose à faire.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Votre réponse ne me surprend nullement.$k$p$E怒,|Soit. Adieu, Prince Chrom. Je tâcherai de
vous accorder une mort rapide et digne.$k","$t1$Wm010_ボス|7$w0|$SvpSE_VOICE_LENHA_EVT_12|Ylisseaner! Ich will Euch nicht töten müssen.
Ergebt Euch und Ihr werdet leben!$k
$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$SvpSE_VOICE_BASILIO_EVT_9|$E苦,汗|Ergeben? Nein! Dieses Wort
kommt in meinem Wortschatz nicht vor.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Emmeryn hätte nicht gewollt, dass es zu
weiterem Blutvergießen kommt.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_16|$E怒,|Wage es nicht, ihren Namen auszusprechen!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_13|Euer Zorn ist gerechtfertigt, Prinz Chrom.$k$pDoch ist mir die Bedeutung des Opfers
Eurer Schwester nicht entgangen.$k$pIch vermute, dass viele Plegianer, die ihre
letzten Worte hörten, wie ich fühlen.$k$pLegt Eure Waffen nieder und ich schwöre,
Euch zu beschützen, so gut ich kann!$k
$Wsクロム|$Wd$w0|$Wmフレデリク|3$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_2|$E怒,|Gute Worte. Doch wie sollen wir Euch nach
der Tat Eures Barbarenkönigs glauben?$k$pIch finde, wir sollten unser Glück mit einer
Waffe in der Hand versuchen.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Ich dachte mir schon, dass Ihr das sagen
würdet.$k$p$E怒,|So sei es denn, Prinz Chrom. Ich werde
Euch einen würdevollen Tod gewähren.$k","$t1$Wm010_ボス|7$w0|$SvpSE_VOICE_LENHA_EVT_12|Ylissiani! Vi offro una possibilità!
Arrendetevi adesso e vi lascerò vivere!$k
$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$SvpSE_VOICE_BASILIO_EVT_9|$E苦,汗|Arrenderci? Mi spiace, ma non ho molta
familiarità con questo concetto.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Emmeryn non avrebbe desiderato
un altro spargimento di sangue.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_16|$E怒,|Non ti azzardare a pronunciare il suo nome!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_13|Capisco la tua rabbia, principe Chrom.$k$pComunque, non mi è sfuggito il significato
del sacrificio finale di tua sorella.$k$pMolti plegiani che hanno ascoltato le sue
ultime parole forse la pensano come me.$k$pSe abbassate le armi, giuro solennemente
di proteggervi come meglio posso.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|3$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_2|$E怒,|Come possiamo credervi dopo la
barbarie commessa dal vostro re?$k$pPenso che la nostra unica possibilità
sia impugnare le armi e combattere!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Immaginavo che avreste reagito così.$k$p$E怒,|E sia, principe Chrom. Cercherò di
darvi una fine veloce e dignitosa.$k","$t1$Wm010_ボス|7$w0|$SvpSE_VOICE_LENHA_EVT_12|¡Ylissenses! ¡Aún os queda una salida!
¡Entregaos y salvaréis vuestras vidas!$k
$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$SvpSE_VOICE_BASILIO_EVT_9|$E苦,汗|¿Entregarme? Lo siento, ese término no me
resulta familiar.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Emmeryn hubiera deseado que esto no se
convirtiera en un baño de sangre.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_16|$E怒,|¡No te atrevas a pronunciar su nombre!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_13|Comprendo vuestra furia, príncipe Chrom.$k$pAun así, habéis de saber que el sacrificio de
vuestra hermana no me ha dejado impasible.$k$pY sospecho que sus palabras también han
llegado al corazón de muchos plegianos.$k$pSi entregáis vuestras armas, prometo que
haré todo lo que pueda para protegeros.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|3$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_2|$E怒,|¡Vanas palabras! ¿Pensáis que os creeremos
tras el crimen cometido por vuestro rey?$k$p¡Probaremos suerte con las armas!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Sospechaba que no confiaríais en mí y
responderíais algo así.$k$p$E怒,|Así sea, pues, príncipe Chrom. Intentaré
daros un final rápido y digno.$k","$t1$Wm010_ボス|7$w0|$SvpSE_VOICE_LENHA_EVT_12|Ylisseans! I offer you mercy!
Surrender to me now and live!$k
$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$SvpSE_VOICE_BASILIO_EVT_9|$E苦,汗|Surrender? Sorry, I'm not
familiar with the word.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Emmeryn would not have wished
for this to come to bloodshed.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_16|$E怒,|Don't speak her name!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_13|Your rage is justified, Prince Chrom.$k$pBut the meaning of your sister's
final sacrifice was not lost on me.$k$pI suspect many Plegians who heard
her final words would say the same.$k$pIf you lay down your weapons,
I vow to protect you as best I can.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|3$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_2|$E怒,|How can we trust you after what
your barbarous king has done?$k$pI think we shall take our chances with
weapons in hand!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|I suspected you would say as much.$k$p$E怒,|So be it, Prince Chrom. I shall endeavour
to grant you a swift and dignified end.$k","$t1$Wm010_ボス|7$w0|$SvpSE_VOICE_LENHA_EVT_12|Ylisseliler! Size merhamet sunuyorum!
Şimdi teslim olun ve yaşayın!$k
$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$SvpSE_VOICE_BASILIO_EVT_9|$E苦,汗|Teslimiyet mi? Hah! O kelimeyi
bilmiyorum.$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Emmeryn bunun kan dökülmesine dönüşmesini
istemezdi.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$SvpSE_VOICE_CHROM_EVT_16|$E怒|Onun adını ağzına alma!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_13|Öfkenizde haklısınız, Prens Chrom.$k$pAma kız kardeşinizin son fedakârlığının
anlamını kavradım.$k$pSon sözlerini duyan birçok Plegialı da
aynı şeyi söyleyecektir.$k$pSilahlarınızı bırakırsanız sizi elimden
geldiğince koruyacağıma yemin ederim.$k
$Wsクロム|$Wd$w0|$Wmフレデリク|3$w0|$Wsフレデリク|$Wa$SvpSE_VOICE_FREDERIK_EVT_2|$E怒|Barbar kralınızın yaptıklarından sonra
size nasıl güvenelim?$k$pBiz şansımızı silahlarımız elimizde
deneyeceğiz!$k
$Ws010_ボス|$Wa$SvpSE_VOICE_LENHA_EVT_11|Böyle diyeceğinizi tahmin etmiştim.$k$p$E怒|Öyleyse öyle olsun, Prens Chrom. Size
hızlı ve onurlu bir son vereceğim.$k"
