index,key,F,G,I,S,U,TR
0,MID_009_OP1,"$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe1|$b動作,インバース,InbRe|$SvpSE_VOICE_INVERSE_EVT_13|$E通常,|Si j'ai bien compris votre rapport,
capitaine...$k$pVous êtes incapable de confirmer si les
Ylissiens détiennent l'Emblème du Feu...$k$pEt vous n'êtes pas non plus certain que
le Prince Chrom est parmi eux ?!$k
$Wsインバース|$Wd$w0|$Wm兵士|3$w0|$Ws兵士|$Wa$b注目,009_兵士,インバース|$SvjSE_VOICE_ENEMY_M5_EVT_2|$SveSE_VOICE_ENEMY_M5_EVT_7|Mais... l'air était chargé de poussière !$k$pMême leur nombre était difficile à évaluer ! $k
$Ws兵士|$Wd$w0|$Wmインバース|3$w0|$b動作,インバース,InbGe2|$b動作,インバース,InbRe|$Wsインバース|$Wa$SvpSE_VOICE_INVERSE_EVT_21|$p$E笑,|Peut-être que si vous vous étiez
rapproché un peu plus... comme ceci...$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe1|$b動作,インバース,InbRe|$SvpSE_VOICE_INVERSE_EVT_13|$E通常,|...Also, Kommandant. Fassen wir Euren
Bericht kurz zusammen...$k$pIhr könnt nicht bestätigen, dass diese
ylisseanische Truppe das Fire Emblem hat...$k$pUND Ihr wisst nicht, ob Prinz Chrom sich
persönlich unter ihnen befindet?$k$pHabe ich das richtig verstanden?$k
$Wsインバース|$Wd$w0|$Wm兵士|3$w0|$Ws兵士|$Wa$b注目,009_兵士,インバース|$SvjSE_VOICE_ENEMY_M5_EVT_2|$SveSE_VOICE_ENEMY_M5_EVT_7|J-jawohl, Herrin!$k$pDie Luft war voller Sand. Wir konnten noch
nicht einmal ihre genaue Zahl bestimmen.$k
$Ws兵士|$Wd$w0|$Wmインバース|3$w0|$b動作,インバース,InbGe2|$b動作,インバース,InbRe|$Wsインバース|$Wa$SvpSE_VOICE_INVERSE_EVT_21|$p$E笑,|Vielleicht, Hauptmann, hättet Ihr Euch
ihnen etwas nähern müssen. Etwa so...$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe1|$b動作,インバース,InbRe|$SvpSE_VOICE_INVERSE_EVT_13|$E通常,|Allora, capitano, vediamo se ho
capito bene il tuo rapporto...$k$pNON puoi confermare che quel gruppo
d'ylissiani porti l'Emblema di Fuoco...$k$p... e non sei nemmeno sicuro che tra
loro vi sia il principe Chrom. Giusto?$k
$Wsインバース|$Wd$w0|$Wm兵士|3$w0|$Ws兵士|$Wa$b注目,009_兵士,インバース|$SvjSE_VOICE_ENEMY_M5_EVT_2|$SveSE_VOICE_ENEMY_M5_EVT_7|S-Sì, mia signora!$k$pC'era un denso polverone nell'aria... Era
perfino difficile stabilire quanti fossero.$k
$Ws兵士|$Wd$w0|$Wmインバース|3$w0|$b動作,インバース,InbGe2|$b動作,インバース,InbRe|$Wsインバース|$Wa$SvpSE_VOICE_INVERSE_EVT_21|$p$E笑,|Forse avresti dovuto avvicinarti di più,
capitano. Lascia che ti mostri come si fa.$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe1|$b動作,インバース,InbRe|$SvpSE_VOICE_INVERSE_EVT_13|$E通常,|Corregidme si me equivoco, capitán, mas
vuestro informe... no informa de nada.$k$pNo habéis podido confirmar si el ejército
ylissense lleva el Emblema de Fuego...$k$py tampoco sabéis con certeza si Chrom se
halla entre sus filas. ¿Lo he entendido bien?$k
$Wsインバース|$Wd$w0|$Wm兵士|3$w0|$Ws兵士|$Wa$b注目,009_兵士,インバース|$SvjSE_VOICE_ENEMY_M5_EVT_2|$SveSE_VOICE_ENEMY_M5_EVT_7|¡S-sí, mi señora!$k$pVeréis... El aire estaba enrarecido con tanta
arena en suspensión...$k$pEeeh... Ni siquiera pudimos determinar con
exactitud cuántos eran...$k
$Ws兵士|$Wd$w0|$Wmインバース|3$w0|$b動作,インバース,InbGe2|$b動作,インバース,InbRe|$Wsインバース|$Wa$SvpSE_VOICE_INVERSE_EVT_21|$p$E笑,|Aah, claro, ya veo. Si os hubierais acercado
más... Dejad que os muestre cómo.$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe1|$b動作,インバース,InbRe|$SvpSE_VOICE_INVERSE_EVT_13|$E通常,|So, Captain, let me be certain I
understand your report...$k$pNot only did you NOT confirm that the
Ylissean party carries the Fire Emblem...$k$pBut you can't be certain Prince Chrom is
even among them? ...Is that the gist of it?$k
$Wsインバース|$Wd$w0|$Wm兵士|3$w0|$Ws兵士|$Wa$b注目,009_兵士,インバース|$SvjSE_VOICE_ENEMY_M5_EVT_2|$SveSE_VOICE_ENEMY_M5_EVT_7|Y-yes, milady!$k$pThe air was thick with sand―even their
number was difficult to ascertain.$k
$Ws兵士|$Wd$w0|$Wmインバース|3$w0|$b動作,インバース,InbGe2|$b動作,インバース,InbRe|$Wsインバース|$Wa$SvpSE_VOICE_INVERSE_EVT_21|$p$E笑,|Perhaps if you had gotten closer, Captain.
Here, let me show you...$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe1|$b動作,インバース,InbRe|$SvpSE_VOICE_INVERSE_EVT_13|$E通常|Kaptan, raporunu doğru anladığımdan emin
olayım...$k$pYlisse birliğinde Ateş Amblemi olduğunu
doğrulayamadın...$k$pÜstelik Prens Chrom'un aralarında
olduğundan bile emin değilsin. Doğru mu?$k
$Wsインバース|$Wd$w0|$Wm兵士|3$w0|$Ws兵士|$Wa$b注目,009_兵士,インバース|$SvjSE_VOICE_ENEMY_M5_EVT_2|$SveSE_VOICE_ENEMY_M5_EVT_7|E-evet, leydim!$k$pHava kum doluydu; sayılarını bile
seçemedik.$k
$Ws兵士|$Wd$w0|$Wmインバース|3$w0|$b動作,インバース,InbGe2|$b動作,インバース,InbRe|$Wsインバース|$Wa$SvpSE_VOICE_INVERSE_EVT_21|$p$E笑|Belki biraz daha yaklaşsaydın, Kaptan.
Bak, sana göstereyim...$k"
1,MID_009_OP1_01,"$t1$Wm兵士|3$w0|$Ws兵士|$Wa$Wv$SvpSE_VOICE_ENEMY_M5_EVT_6|$E苦,|Mais ! Mais ! Ma... Madame... ?$k","$t1$Wm兵士|3$w0|$Ws兵士|$Wa$p$Wv$SvpSE_VOICE_ENEMY_M5_EVT_6|N-nein! Es tut mir leid! Ich...
AAARGH!$k","$t1$Wm兵士|3$w0|$Ws兵士|$Wa$Wv$SvpSE_VOICE_ENEMY_M5_EVT_6|$E苦,|N-No! Scusatemi, io... Aaagh!$k","$t1$Wm兵士|3$w0|$Ws兵士|$Wa$Wv$SvpSE_VOICE_ENEMY_M5_EVT_6|$E苦,|¡N-no es necesario! Mi señora... Lo siento...
¡Uaaaaaarg!$k","$t1$Wm兵士|3$w0|$Ws兵士|$Wa$Wv$SvpSE_VOICE_ENEMY_M5_EVT_6|$E苦,|N-no! I'm sorry, I―
Huargh!$k","$t1$Wm兵士|3$w0|$Ws兵士|$Wa$Wv$SvpSE_VOICE_ENEMY_M5_EVT_6|$E苦|H-hayır! Özür dilerim,
ben― Huargh!$k"
2,MID_009_OP1_02,"$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_22|$E怒,|Je méprise les hommes qui trouvent
toujours des excuses.$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe3|$b動作,ギャンレル,GyanRe|$SvjSE_VOICE_GANGREL_EVT_16|$SveSE_VOICE_GANGREL_EVT_3|Tu pourrais essayer de ne pas tuer TOUS
mes boucliers humains.$k$pL'un d'eux pourrait bien arrêter une lance
qui m'était destinée.$k$p$b動作,ギャンレル,GyanGe4|$b動作,ギャンレル,GyanRe|Le prince et les khans viendront.
Oh oui, ils viendront.$k$p$b動作,ギャンレル,GyanGe6|$b動作,ギャンレル,GyanRe|$E笑,|Ce prince aux abois ne placerait jamais
le bon sens avant sa grande sœur !$k
$Wsギャンレル|$Wd$w0|$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_7|$E通常,|Et quand ils seront là ?$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe7|$b動作,ギャンレル,GyanRe|$SvpSE_VOICE_GANGREL_EVT_27|Alors nous leur offrirons un massacre
dont ils se souviendront éternellement !$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_22|$E怒,|Entschuldigung angenommen.$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe3|$b動作,ギャンレル,GyanRe|$SvjSE_VOICE_GANGREL_EVT_16|$SveSE_VOICE_GANGREL_EVT_3|Töte nicht ALLE meine Soldaten, Liebes. Ein
paar brauchen wir noch für die Ylisseaner.$k$p$b動作,ギャンレル,GyanGe4|$b動作,ギャンレル,GyanRe|Sie werden bald hier sein. Und Chrom und
das Fire Emblem mit ihnen. Ganz bestimmt.$k$p$b動作,ギャンレル,GyanGe6|$b動作,ギャンレル,GyanRe|$E笑,|Der sentimentale Prinz wird unvernünftig,
wenn seine Schwester bedroht wird!$k
$Wsギャンレル|$Wd$w0|$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_7|$E通常,|...Und wenn sie hier sind?$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe7|$b動作,ギャンレル,GyanRe|$SvpSE_VOICE_GANGREL_EVT_27|Dann werden wir ein Massaker veranstalten,
das ihres legendären Vaters würdig ist!$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_22|$E怒,|Scuse accettate.$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe3|$b動作,ギャンレル,GyanRe|$SvjSE_VOICE_GANGREL_EVT_16|$SveSE_VOICE_GANGREL_EVT_3|Cerca di non uccidere TUTTI i miei soldati.
Ci serviranno per dar loro il benvenuto.$k$p$b動作,ギャンレル,GyanGe4|$b動作,ギャンレル,GyanRe|Gli ylissiani presto saranno qui, con Chrom
e l'Emblema di Fuoco, ne sono sicuro.$k$p$b動作,ギャンレル,GyanGe6|$b動作,ギャンレル,GyanRe|$E笑,|Il principe è un sentimentalone e non
anteporrà il buon senso a sua sorella!$k
$Wsギャンレル|$Wd$w0|$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_7|$E通常,|E quando saranno qui?$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe7|$b動作,ギャンレル,GyanRe|$SvpSE_VOICE_GANGREL_EVT_27|Andranno incontro a un massacro
degno del loro leggendario padre!$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_22|$E怒,|Disculpa aceptada.$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe3|$b動作,ギャンレル,GyanRe|$SvjSE_VOICE_GANGREL_EVT_16|$SveSE_VOICE_GANGREL_EVT_3|Querida, intenta no matar a TODOS los
soldados de los que disponemos.$k$pNecesitamos unos cuantos con vida para
que formen un comité de bienvenida.$k$p$b動作,ギャンレル,GyanGe4|$b動作,ギャンレル,GyanRe|Los ylissenses llegarán pronto y no me cabe
duda de que Chrom estará con ellos...$k$p$b動作,ギャンレル,GyanGe6|$b動作,ギャンレル,GyanRe|$E笑,|Para él, su hermana importa más que actuar
con buen juicio: traerá el Emblema consigo.$k
$Wsギャンレル|$Wd$w0|$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_7|$E通常,|Bien, ¿qué haremos cuando lleguen?$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe7|$b動作,ギャンレル,GyanRe|$SvpSE_VOICE_GANGREL_EVT_27|¡Organizaremos una masacre de la que
su padre estaría orgulloso!$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_22|$E怒,|Apology accepted.$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe3|$b動作,ギャンレル,GyanRe|$SvjSE_VOICE_GANGREL_EVT_16|$SveSE_VOICE_GANGREL_EVT_3|Do try not to kill ALL the soldiers, my dear.
We'll need a few for the welcoming party.$k$p$b動作,ギャンレル,GyanGe4|$b動作,ギャンレル,GyanRe|The Ylisseans will be here soon, Chrom
and the Emblem among them, I'm sure.$k$p$b動作,ギャンレル,GyanGe6|$b動作,ギャンレル,GyanRe|$E笑,|That bleeding-heart prince would never
put good sense before his sister!$k
$Wsギャンレル|$Wd$w0|$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_7|$E通常,|...And when they arrive?$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe7|$b動作,ギャンレル,GyanRe|$SvpSE_VOICE_GANGREL_EVT_27|It will be a massacre worthy of their
legendary father!$k","$t1$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_22|$E怒|Özür kabul edildi.$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe3|$b動作,ギャンレル,GyanRe|$SvjSE_VOICE_GANGREL_EVT_16|$SveSE_VOICE_GANGREL_EVT_3|TÜM askerleri öldürme canım. Gelenleri
karşılamak için birkaçına ihtiyacımız var.$k$p$b動作,ギャンレル,GyanGe4|$b動作,ギャンレル,GyanRe|Ylisseliler yakında burada olur. Chrom
ve Ateş Amblemi de yanlarında, eminim.$k$p$b動作,ギャンレル,GyanGe6|$b動作,ギャンレル,GyanRe|$E笑|O yufka yürekli prens, kız kardeşi söz
konuşu olunca sağduyuyu bir kenara atar!$k
$Wsギャンレル|$Wd$w0|$Wmインバース|3$w0|$Wsインバース|$Wa$b動作,インバース,InbGe7|$b動作,インバース,InbRe2|$SvpSE_VOICE_INVERSE_EVT_7|$E通常|...Peki geldiklerinde?$k
$Wsインバース|$Wd$w0|$Wmギャンレル|3$w0|$Wsギャンレル|$Wa$b動作,ギャンレル,GyanGe7|$b動作,ギャンレル,GyanRe|$SvpSE_VOICE_GANGREL_EVT_27|Efsanevi babalarına yakışır bir
katliam olacak!$k"
3,MID_009_OP2,"$t1$Wm密偵|3$w0|$Ws密偵|$Wa$SvpSE_VOICE_ENEMY_M5_EVT_1|La Sainte-Reine doit être exécutée au
château demain.$k$p$b動作,009_密偵,HeishiBow|Je l'ai entendu de la bouche même du roi,
Monseigneur.$k
$Ws密偵|$Wd$w0|$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$b注目,バジーリオ,クロム|$SvpSE_VOICE_BASILIO_EVT_7|Il en est donc ainsi...$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b向き,クロム,C|$b動作,クロム,WalkTurn|$SvjSE_VOICE_CHROM_EVT_12|$SveSE_VOICE_CHROM_EVT_7|$E通常,|Les événements se déroulent exactement
comme tu l'as prédit, $Nu.$k","$t1$Wm密偵|3$w0|$Ws密偵|$Wa$SvpSE_VOICE_ENEMY_M5_EVT_1|Die Erhabene soll morgen im
Schloss hingerichtet werden.$k$p$b動作,009_密偵,HeishiBow|Ich vernahm es direkt aus des
Königs Mund, Herr.$k
$Ws密偵|$Wd$w0|$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$b注目,バジーリオ,クロム|$SvpSE_VOICE_BASILIO_EVT_7|Dann ist es also so weit.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b向き,クロム,C|$b動作,クロム,WalkTurn|$SvjSE_VOICE_CHROM_EVT_12|$SveSE_VOICE_CHROM_EVT_7|$E通常,|Die Ereignisse entwickeln sich genau so,
wie du gesagt hast, $Nu.$k","$t1$Wm密偵|3$w0|$Ws密偵|$Wa$SvpSE_VOICE_ENEMY_M5_EVT_1|L'Eletta sarà giustiziata
al castello domattina.$k$p$b動作,009_密偵,HeishiBow|L'ho sentito dire aI re in
persona, mio signore.$k
$Ws密偵|$Wd$w0|$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$b注目,バジーリオ,クロム|$SvpSE_VOICE_BASILIO_EVT_7|È tempo di agire, allora.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b向き,クロム,C|$b動作,クロム,WalkTurn|$SvjSE_VOICE_CHROM_EVT_12|$SveSE_VOICE_CHROM_EVT_7|$E通常,|Gli eventi si succedono esattamente
come avevi predetto, $Nu.$k","$t1$Wm密偵|3$w0|$Ws密偵|$Wa$SvpSE_VOICE_ENEMY_M5_EVT_1|La Venerable va a ser ejecutada al amanecer
en el castillo.$k$p$b動作,009_密偵,HeishiBow|Lo he oído de boca del mismísimo rey,
mi señor.$k
$Ws密偵|$Wd$w0|$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$b注目,バジーリオ,クロム|$SvpSE_VOICE_BASILIO_EVT_7|Eso es lo que nos temíamos.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b向き,クロム,C|$b動作,クロム,WalkTurn|$SvjSE_VOICE_CHROM_EVT_12|$SveSE_VOICE_CHROM_EVT_7|$E通常,|Cierto, tu predicción no podía ser más
acertada, $Nu.$k","$t1$Wm密偵|3$w0|$Ws密偵|$Wa$SvpSE_VOICE_ENEMY_M5_EVT_1|The exalt is to be executed
at the castle on the morrow.$k$p$b動作,009_密偵,HeishiBow|I heard it from the king's
own lips, sir.$k
$Ws密偵|$Wd$w0|$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$b注目,バジーリオ,クロム|$SvpSE_VOICE_BASILIO_EVT_7|This is it, then.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b向き,クロム,C|$b動作,クロム,WalkTurn|$SvjSE_VOICE_CHROM_EVT_12|$SveSE_VOICE_CHROM_EVT_7|$E通常,|Exactly as you predicted,
$Nu.$k","$t1$Wm密偵|3$w0|$Ws密偵|$Wa$SvpSE_VOICE_ENEMY_M5_EVT_1|Yüce yarın
kalede idam edilecek.$k$p$b動作,009_密偵,HeishiBow|Bunu kralın kendi ağzından
duydum efendim.$k
$Ws密偵|$Wd$w0|$Wmバジーリオ|3$w0|$Wsバジーリオ|$Wa$b動作,バジーリオ,BajGe1|$b動作,バジーリオ,BajRe|$b注目,バジーリオ,クロム|$SvpSE_VOICE_BASILIO_EVT_7|İşte bu kadar.$k
$Wsバジーリオ|$Wd$w0|$Wmクロム|3$w0|$Wsクロム|$Wa$b向き,クロム,C|$b動作,クロム,WalkTurn|$SvjSE_VOICE_CHROM_EVT_12|$SveSE_VOICE_CHROM_EVT_7|$E通常|Tam tahmin ettiğin gibi,
$Nu.$k"
4,MID_009_OP2_2_PCM1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常,|J'espère que ça va continuer d'être le cas.
Mon plan est peut-être trop audacieux...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常,|Bisher schon, ja. Aber morgen wird die
wahre Herausforderung folgen...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常,|Per il momento sì.
Ma la prova del fuoco l'avremo domani.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常,|Hasta aquí, sí. Espero que nada cambie. Me
preocupa que mi plan sea una insensatez.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常,|So far, yes.
But tomorrow will be the true test...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常|Şimdilik evet. Ama asıl sınav yarın...$k"
5,MID_009_OP2_2_PCM2,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常,|この先も読みが
当たってくれるといいけど…$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_M#_EVT_9|$E通常|Umarım bundan sonraki tahminlerim de
doğru çıkar...$k"
6,MID_009_OP2_2_PCM3,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$E通常,|…………$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$E通常|…………$k"
7,MID_009_OP2_2_PCF1,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常,|J'espère que ça va continuer d'être le cas.
Mon plan est peut-être trop audacieux...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常,|Bisher schon, ja. Aber morgen wird die
wahre Herausforderung folgen...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常,|Per il momento sì.
Ma la prova del fuoco l'avremo domani.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常,|Hasta aquí, sí. Espero que nada cambie. Me
preocupa que mi plan sea una insensatez.$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常,|So far, yes.
But tomorrow will be the true test...$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常|Şimdilik evet. Ama asıl sınav yarın...$k"
8,MID_009_OP2_2_PCF2,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常,|この先も読みが
当たってくれるといいのですが…$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$SvpSE_VOICE_PLAYER_F#_EVT_9|$E通常|Umarım bundan sonraki tahminlerim de
doğru çıkar...$k"
9,MID_009_OP2_2_PCF3,,,,,"$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$E通常,|…………$k","$t1$Wmusername|3$w0|$Wsusername|$Wa$b動作,プレイヤー女,Ge2|$b注目,プレイヤー女,クロム|$E通常|…………$k"
