index,key,F,G,I,S,U,TR
0,MID_様子_リヒト_前,"Quelle bonne humeur ! Quelqu'un a adopté
une mascotte pour la troupe ?","Worüber bist du so glücklich? Hast du einen
Welpen gestreichelt? ...Darf ich auch mal?","Come mai sei così felice? Hai trovato
un cucciolo? Posso vederlo?","Saldré a la calle a probar mi nuevo conjuro,
que hace un día maravilloso, ¿verdad?","What are you so happy about?
Did you find a puppy? ...Can I see it?","Neye bu kadar sevindin? Bir köpek yavrusu
buldun mu? ...görebilir miyim?"
1,MID_様子_リヒト_前_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
2,MID_様子_リヒト_前_通さん,"Quelle bonne humeur ! Quelqu'un a adopté
une mascotte pour la troupe ?","Worüber freut Ihr Euch so? Habt Ihr einen
Welpen gestreichelt? ...Darf ich auch mal?","Come mai sei così felice? Hai trovato
un cucciolo? Posso vederlo?","Saldré a la calle a probar mi nuevo conjuro,
que hace un día maravilloso, ¿verdad?","What are you so happy about?
Did you find a puppy? ...Can I see it?","Neye bu kadar sevindin? Bir köpek yavrusu
buldun mu? ...görebilir miyim?"
3,MID_様子_リヒト_後,"Non. J'ai juste réussi à apprendre un sort
super dur à maîtriser.","Nein. Ich fand eben heraus, wie man diffizile
Magie verwendet. Willst du mal sehen?","No. Però sono riuscito a far funzionare
una magia difficilissima. Vuoi vederla?","Sí. Yo voy a probar al aire libre un conjuro
nuevo que he aprendido. A ver si funciona...","No. I just finally worked out how to use
this difficult magic. Want to see?","Hayır. Sonunda bu zor büyüyü nasıl
kullanacağımı çözdüm. Görmek ister misin?"
4,MID_様子_リヒト_後_通さん,"Non. J'ai juste réussi à apprendre un sort
super dur à maîtriser.","Nein. Ich fand eben heraus, wie man diffizile
Magie verwendet. Wollt Ihr mal sehen?","No. Però sono riuscito a far funzionare
una magia difficilissima. Vuoi vederla?","Sí. Yo voy a probar al aire libre un conjuro
nuevo que he aprendido. A ver si funciona...","No. I just finally worked out how to use
this difficult magic. Want to see?","Hayır. Sonunda bu zor büyüyü nasıl
kullanacağımı çözdüm. Görmek ister misin?"
5,MID_様子_リヒト_後_無言,NOT USED,NOT USED,NOT USED,NOT USED,NOT USED,KULLANILMADI
6,MID_様子_リヒト_前_親子_子,"Besoin de rien, $Np ? N'hésite
pas ! Je suis quand même ton papa !","$Np, möchtest du etwas von mir?
Ich bin dein Papa, also nur raus damit.","$Np, c'è qualcosa che vorresti?
Sono tuo papà, quindi chiedi pure.","$Np, ¿puedo hacer algo por ti?
Soy tu papaíto, no lo olvides.","$Np, is there anything you'd like?
I'm your papa, so you should let me get it.","$Np, istediğin bir şey var mı?
Baban alsın, olur mu?"
7,MID_様子_リヒト_後_親子_子,"Hmm, si tu pouvais me rendre plus grand,
ce serait sympa. C'est pas des blagues...","Also gut. Kannst du mich größer machen?
...Das meine ich ernst. Kannst du so was?","Beh, vediamo. Puoi farmi diventare più alto?
Dico sul serio. Credi di poterlo fare?","Pues... ¿puedes hacerme más alto?
Lo digo en serio. ¿Puedes o no?","Well, all right. Can you make me taller?
...No, I mean it. Could you work on that?","Peki. Beni uzatabilir misin? ...Hayır,
ciddiyim. Bununla uğraşır mısın?"
8,MID_様子_リヒト_前_恋人,"$Np, tu as perdu ça ! Qu'est-ce
que c'est ? C'est important ?","$Np, du hast das fallengelassen.
...Was ist denn los? Ist es was Wichtiges?","$Np, ti è caduto qualcosa.
Perché mi guardi così? È importante?","$Np, se te ha caído esto. ¿Eh?
¿Por qué me miras así? ¿Pasa algo?","$Np, you dropped this... What's
that look you're giving me? Is it important?","$Np, bunu düşürdün...
Bana attığın o bakış da ne? Önemli mi?"
9,MID_様子_リヒト_後_恋人,"C'est une potion qui fait grandir.
Cela m'aidera à mieux m'occuper de toi !","Diese Medizin macht mich... ähm... größer.
Damit kann ich besser auf dich aufpassen!","Questa è una medicina per farmi, ehm,
crescere. Mi servirà a prendermi cura di te!","Es un bálsamo para... Mmm... Hacerme más
alto y poder protegerte mejor.","This is medicine to, um, make me taller.
It'll help me take care of you!","Bu beni uzatacak bir ilaç. Seninle
ilgilenmeme yardımcı olacak!"
