index,label,English,French,German,Italian,Spanish,Turkish
12,Travel_cheese_00,Let's take a photo!,Un petit sourire !,Lass uns ein Foto machen!,Un bel sorriso!,¡Patá ta!,Haydi fotoğraf çekelim!
29,Travel_destination_16,through Africa,,,,,Afrika boyunca
30,Travel_destination_00_00,I'm so high in the sky!,"Ici, c'est la stratosphère terrestre !",Ich bin {TAG_1}sooh {TAG_2}hoch am Himmel!,La stratosfera! Sono davvero in alto!,"¡Ésto es la estratosfera! Un poquito más arriba
se encuentra la capa de ozono.",Gökyüzünde ne kadar yüksekteyim!
31,Travel_destination_00_01,"I wonder what the rings of Saturn
are made of...",Voici Saturne !,"Ich frage mich woraus die Ringe
des Saturn bestehen...",Chissà di cosa sono fatti gli anelli di Saturno...,"¡Ésto es Saturno! Míralo qué elegante
con sus anillos.","Satürn’ün halkaları acaba
neden yapılmıştır..."
32,Travel_destination_00_02,Doesn't Andromeda look amazing?,"Ici, c'est la galaxie d'Andromède !","Andromeda sieht echt fantastisch
aus, findest du nicht auch?","La Grande Nebulosa di Andromeda!
Davvero incantevole!","¡Esta es la galaxia de Andrómeda!
Su belleza en espiral es apabullante.",Andromeda harika görünmüyor mu?
33,Travel_destination_00_03,The Earth looks beautiful from the moon!,C'est la surface de la Lune !,"Vom Mond gesehen sieht die Erde
gar nicht mal so schlecht aus!",La Terra vista dalla luna è ancora più bella!,"¡Esta es la superficie lunar! La Tierra parece
una canica azul desde aquí...",Dünya Ay’dan ne kadar güzel görünüyor!
34,Travel_destination_00_04,Mars is so red!,"Derrière, c'est la planète Mars !",Der Mars ist ja echt knallrot!,"Marte, il famoso pianeta rosso!","¡Detrás de mí está Marte! ¿Habrá marcianos
por aquí? ¡Molaría ver alguno!",Mars ne kadar kırmızı!
35,Travel_destination_01_00,The Eiffel Tower is so romantic!,Et voici la tour Eiffel !,Der Eiffellturm ist {TAG_1}sooh {TAG_2}romantisch!,La Torre Eiffèl è così romantica!,"¡Esta es la torre Eifel! Desde arriba
se puede ver todo París.",Eyfel Kulesi ne kadar romantik!
36,Travel_destination_01_01,"The river Seine flows through the
heart of Paris.","Derrière, c'est la Seine.","Die Sähn fließt genau durchs Zentrum
von Paris.",La Senna scorre nel cuore di Parigi.,"Éste es el río Sena. Se puede recorrer en barco
y contemplar lo más bonito de la ciudad de la luz.","Sen Nehri Paris’in
tam kalbinden geçiyor."
37,Travel_destination_01_02,"The Arc de Triomphe is over 200 years old,
but still looks striking.","Ici, c'est l'Arc de Triomphe.","Der Triumphbogen sieht nach über
200 Jahren immer noch triumphal aus.","L'Arco di Trionfo avrà anche più di 200 anni,
ma non li dimostra!","Este es el Arco del Triunfo. Casitodos
los turistas se sacan una foto aquí. ¡Dale al botón! ","Zafer Takı 200 yıldan daha eski ama
hâlâ çok etkileyici görünüyor."
38,Travel_destination_01_03,Strasbourg is so beautiful and historic!,"Là, c'est Strasbourg.","Straßburg strotzt nur so vor bezaubernden
Bauten und herrlicher Architektur!","Strasburgo è ricca di storia
e bellezze artistiche!","Esta es la ciudad de Estrasburgo. Sus calles y
edificios te transportan a la época medieval.",Strasbourg hem çok güzel hem de tarih dolu!
