index,label,English,French,German,Italian,Spanish,Turkish
215,Option_RemoveSave_Confirm,Do you really want to delete everything?,Voulez-vou effacer la sauvegarde ?,"Willst du deinen Spielstand
wirklich löschen?",Vuoi eliminare i dati?,¿Vas a borrar los datos?,Gerçekten her şeyi silmek istiyor musun?
216,Option_RemoveSave_ConfirmAgain,I have a bad feeling about this.,Vous êtes sûr de vouloir tout effacer ?,"Willst du wirklich alles löschen
was bis jetzt gespeichert ist?",Vuoi davvero eliminarli?,Es una broma ¿verdad?,İçimde kötü bir his var.
217,Option_RemoveSave_ConfirmAgain2,I'm not sure it's a good idea...,"Pitié, ne faites pas ça !","Bitte bitte lösch jetzt nicht
alles aus!",Non vuoi proprio ripensarci?,¡Por favor no los borres!,Bunun iyi bir fikir olduğundan emin değilim...
220,Option_RemoveSave_Doing,No... I'm fading away!,"Effacement...{TAG_1}
Adieu !",Aah... Ich verschwinde...,"D'accordo...
Addio!","Borrando...
¡Hasta pronto!",Hayır... Yok oluyorum!
223,Option_RemoveSave_DoneVoice_0,That's it then.,Disparue,verschwunden,Allora è finita.,Se han borrado los datos.,Demek buraya kadarmış.
224,Option_RemoveSave_DoneVoice_1,"You may have deleted everything, but we still have lots of nice memories.","Même si les données disparaissent{TAG_1}
les souvenirs{TAG_2} eux{TAG_3} restent !","Daten können verschwinden,
die Erinnerung bleibt.","Ma anche se hai cancellato i dati, i ricordi resteranno per sempre.","Aunque se hayan borrado los datos, los recuerdos permanecerán para siempre.",Her şeyi silmiş olabilirsin ama güzel anılarımız hâlâ bizimle.
225,Option_RemoveSave_DoneVoice_2,I hope we will meet again some day.,À un d'ces jours !,"Wir sollten uns irgendwann
mal treffen!",Spero che un giorno ci rincontreremo.,Espero que nos volvamos a ver algún día.,Umarım bir gün yine karşılaşırız.
242,Option_SoundConfig_MiiVoice_00,Volume 0,Volume zéro,Lautstärke = 0,Non si sente nulla.,Volumen 0,Ses düzeyi 0
243,Option_SoundConfig_MiiVoice_01,Volume 1,Volume {TAG_1}un,Lautstärke = 1,Non si sente nulla.,Volumen 1,Ses düzeyi 1
244,Option_SoundConfig_MiiVoice_02,Volume 2,Volume deux,Lautstärke = 2,Non si sente nulla.,Volumen 2,Ses düzeyi 2
245,Option_SoundConfig_MiiVoice_03,Volume 3,Volume trois,Lautstärke = 3,Non si sente nulla.,Volumen 3,Ses düzeyi 3
