index,label,English,French,German,Italian,Spanish,Turkish
12,QCloseUp_Question_00,Your first zoom item!,"Quiz zoom, question 1 !",Das erste Item!,Oggetto ingrandito 1!,Ronda 1,İlk yakın plan eşyan!
13,QCloseUp_Question_01,Your second zoom item!,"Quiz zoom, question 2 !",Das zweite Item!,Oggetto ingrandito 2!,Ronda 2,İkinci yakın plan eşyan!
14,QCloseUp_Question_02,And your final zoom item!,"Quiz zoom, dernière question !",Und das letzte Item!,Oggetto ingrandito 3!,¡Última ronda!,Ve son yakın plan eşyan!
15,QCloseUp_Question2_00,What do you think it is?,Quess que c'est ?,Was wird es wohl sein?,Checos è?,¿Quécrees que puede ser?,Sence bu ne?
16,QCloseUp_Answer_00,The correct answer is...,La réponse est ?,Die richtige Antwort ist...,La risposta è...,La respuesta correcta es...,Doğru cevap...
17,QCloseUp_Answer_01,{TAG_1} {TAG_2}!,{TAG_1}{TAG_2}{TAG_3} {TAG_4}!,Es {TAG_1} {TAG_2} {TAG_3}{TAG_4}{TAG_5}!,{TAG_1}{TAG_2}!,¡{TAG_1} {TAG_2}!,{TAG_1} {TAG_2}!
19,QSilhouette_Question_00,Your first shadow!,"Quiz silhouettes, question 1 !",Die erste Silhouette!,Sagoma 1!,Ronda 1,İlk silüetin!
20,QSilhouette_Question_01,Your second shadow!,"Quiz silhouettes, question 2 !",Die zweite Silhouette!,Sagoma 2!,Ronda 2,İkinci silüetin!
21,QSilhouette_Question_02,And your final shadow!,"Quiz silhouettes, dernière question !",Und die letzte Silhouette!,Sagoma 3!,¡Última ronda!,Ve son silüetin!
22,QSilhouette_Question2_00,What do you think it is?,Quess que c'est ?,Was wird es wohl sein?,Checos è?,¿Quécrees que puede ser?,Sence bu ne?
23,QSilhouette_Answer_00,The correct answer is...,La réponse est ?,Die richtige Antwort ist...,La risposta è...,La respuesta correcta es...,Doğru cevap...
24,QSilhouette_Answer_01,{TAG_1} {TAG_2}!,{TAG_1}{TAG_2}{TAG_3} {TAG_4}!,Es {TAG_1} {TAG_2} {TAG_3}{TAG_4}{TAG_5}!,{TAG_1}{TAG_2}!,¡{TAG_1} {TAG_2}!,{TAG_1} {TAG_2}!
26,QSilhouetteMii_Question2_00,Whose shadow is this?,Qui se cache derrière cette silhouette ?,Wessen Silhouette ist das?,Di chiè questa sagoma?,¿Quien se oculta tras la silueta?,Bu kimin silüeti?
27,QSilhouetteMii_Answer_01,It was {TAG_1}!,{TAG_1}{TAG_2} {TAG_3}!,{TAG_1} steckte dahinter!,{TAG_1}!,¡{TAG_1}!,{TAG_1} çıktı!
28,QSilhouetteHeadwear_Answer_01,{TAG_1} {TAG_2}!,{TAG_1}{TAG_2}{TAG_3} {TAG_4}!,Es {TAG_1} {TAG_2} {TAG_3}{TAG_4}{TAG_5}!,{TAG_1}{TAG_2}!,¡{TAG_1}{TAG_2} {TAG_3}{TAG_4}!,{TAG_1} {TAG_2}!
30,QSilhouetteDouble_Question2_00,What are these?,"Quels sont les objets qui composent
cette silhouette ?",Was für Items sind das?,Che cosa sono?,"¿Cuales son los objetos que componen
la silueta?",Bunlar ne?
31,QSilhouetteDouble_Answer_01,"It was {TAG_1} {TAG_2} and
{TAG_3} {TAG_4}!","{TAG_1}{TAG_2}{TAG_3}
{TAG_4}et {TAG_5}{TAG_6}{TAG_7} {TAG_8}!","Es waren {TAG_1} {TAG_2} und
{TAG_3} {TAG_4}!","{TAG_1}{TAG_2} e
{TAG_3}{TAG_4}!","¡{TAG_1} {TAG_2}{TAG_3}
{TAG_4}y {TAG_5} {TAG_6}!","{TAG_1} {TAG_2} ve
{TAG_3} {TAG_4} çıktı!"
34,PictureMatch_QStartPlayer,Would you like to go first or second?,Voulez-vous jouer en premier ou en deuxième ?,Möchtest du lieber Erster oder Zweiter sein?,Chi inizia?,"¿Quieres empezar en primer,
o en segundo lugar?","İlk mi, ikinci mi oynamak istersin?"
35,PictureMatch_Call,It's {TAG_1} {TAG_2}!,{TAG_1}{TAG_2}{TAG_3} {TAG_4}!,Das {TAG_1} {TAG_2} {TAG_3}!,{TAG_1}{TAG_2}!,¡{TAG_1}{TAG_2} {TAG_3}{TAG_4}!,Bu {TAG_1} {TAG_2}!
36,PictureMatch_Call_Mii,It's {TAG_1}!,Sai {TAG_1}{TAG_2} {TAG_3}!,Das ist {TAG_1}!,{TAG_1}!,¡És {TAG_1}!,Bu {TAG_1}!
37,PictureMatch_Call_Speaker,It's me!,C'est moi !,Das bin ja ich!,Sono io!,¡Soi yo!,Bu benim!
38,PictureMatch_OK,That's a pair!,Bravo !,Das ist ein Paar!,Esatto!,¡Háshecho una pareja!,Bir eş buldun!
39,PictureMatch_OK_NPC,Yes!,Youpi !,Ja!,Sì!,¡Sí!,Evet!
40,PictureMatch_YourTurn,It's your turn{TAG_1} {TAG_2} lookalike!,"C'est à vous, sosie{TAG_1}.",Du bist drann!,"È il tuo turno, sosia{TAG_1}!","Te toca, doble{TAG_1}.","Sıra sende{TAG_1}, {TAG_2} benzeri!"
41,PictureMatch_NPC_00,Here and...,"Celle-ci, et...",Diese hier nehm ich!,"Questa, e poi...",Este y...,Şu ve...
42,PictureMatch_NPC_01,Here?,Celle là ?,Die vielleicht?,Forse questa?,¿Este?,Şu mu?
43,PictureMatch_NPC_02,Here!,Celle-ci !,Die hier!,Questa!,¡Este!,İşte bu!
44,PictureMatch_NPC_03,{TAG_1}Hmm...,Hum...,{TAG_1}Hmmm...{TAG_2},{TAG_1}Um...,Hemmm...,{TAG_1}Hımm...
45,PictureMatch_NPC_04,Which one is it?,Hum... Laquelle choisir ?,Welche nehm ich denn?,Chissàquale ssarà.,¿Cuál será?,Hangisiydi?
46,PictureMatch_NPC_05,I'm stuck...,Que faire...,Ich häng fest...,Non ne ho idea...,No lo tengo claro...,Takıldım...
47,PictureMatch_NPC_06,Oh no! Which one was it?,"Hum, c'était laquelle déjà ?",Oh nein! Welche war es nochmal?,Non ricordo qualera...,"Espera, ¿cuál era?",Eyvah! Hangisiydi?
48,PictureMatch_NPC_07,This is my chance!,C'est ma chance !,Das ist meine Chance!,Non posso sbagliare!,¡Esta es mi oportunidad!,İşte fırsatım!
49,PictureMatch_NPC_08,I can keep on going!,C'est pa encore fini !,Ich mache weiter!,Ce la posso fare!,¡Todavía me toca!,Devam edebilirim!
50,PictureMatch_NPC_09,I'm sorry {TAG_1} lookalike.,"Désolé{TAG_1}, sosie{TAG_2}.","Tut mir leid, Ebenbild von {TAG_1}!","Scusa, sosia{TAG_1}.","Lo siento, doble{TAG_1}.","Üzgünüm, {TAG_1} benzeri."
51,PictureMatch_NPC_10_Item,"Seeing the {TAG_1} really
put me off...","Je regardais {TAG_1}{TAG_2}{TAG_3}{TAG_4}
et j'ai tout oublié...","{TAG_1}{TAG_2} {TAG_3} {TAG_4} mich
jetzt aus dem Konzept gebracht...","Stavo guardando {TAG_1}{TAG_2}
e adesso ho un vuoto di memoria...","Hé visto {TAG_1} {TAG_2}{TAG_3}
{TAG_4}y me ehe olvidado por completo...",{TAG_1} görünce dikkatim dağıldı...
