index,label,English,French,German,Italian,Spanish,Turkish
0,ph_good_00,"Can you give me something to
say when I'm happy?","Pouvez-vous me donner quelque chose
à dire quand je suis content{TAG_1} ?","Was könnte ich denn nur sagen,
wenn ich mich gut fühle?","Insegnami una frase da dire
quando sono felice!","Enséñame una muletilla para
cuando esté alegre.",Mutluyken söyleyeceğim bir söz öğretir misin?
1,ph_good_00_1,"I'm going to say {TAG_1}{TAG_2}{TAG_3}
when I'm happy.{TAG_4}What do you think?","Quand je serai content{TAG_1}, je dirai
« {TAG_2}{TAG_3} {TAG_4}».{TAG_5}Qu'en pensez-vous ?","Ich werde „{TAG_1}{TAG_2}{TAG_3}“ sagen,
wenn ich mich gut fühle.{TAG_4}Was hältst du davon?","La frase che dirò quando sono
felice è {TAG_1}{TAG_2}{TAG_3}.{TAG_4}Credi che dovrei cambiarla?","La muletilla que uso cuando estoy
alegre es {TAG_1}{TAG_2}{TAG_3}.{TAG_4}¿Crees que debería cambiarla?",Mutluyken {TAG_1}{TAG_2}{TAG_3} diyeceğim.{TAG_4}Sence nasıl?
3,ph_nerves_00,What can I say when I am angry?,"Pouvez-vous me donner quelque chose
à dire quand je suis en colère ?","Was könnte ich nur sagen,
wenn ich wütend bin?","Insegnami una frase da dire
quando mi arrabbio.","Enséñame una muletilla para
cuando esté enfadad{TAG_1}.",Sinirlendiğimde ne söyleyebilirim?
4,ph_nerves_00_1,"I'm going to say {TAG_1}{TAG_2}{TAG_3}
when I'm angry.{TAG_4}What do you think?","Quand je serai en colère, je dirai
« {TAG_1}{TAG_2} {TAG_3}».{TAG_4}Qu'en pensez-vous ?","Ich werde „{TAG_1}{TAG_2}{TAG_3}“ sagen,
wenn ich wütend bin.{TAG_4}Was hältst du davon?","La frase che dirò quando mi
arrabbio è {TAG_1}{TAG_2}{TAG_3}.{TAG_4}Credi che dovrei cambiarla?","La muletilla que uso cuando estoy
enfadad{TAG_1} es {TAG_2}{TAG_3}{TAG_4}.{TAG_5}¿Crees que debería cambiarla?",Sinirlendiğimde {TAG_1}{TAG_2}{TAG_3} diyeceğim.{TAG_4}Sence nasıl?
6,ph_despond_00,What should I say when I feel down?,"Pouvez-vous me donner quelque chose
à dire quand je me sens triste ?","Was soll ich sagen, wenn
ich deprimiert bin?","Insegnami una frase da dire
quando sono giù di morale...","Enséñame una muletilla para
cuando esté triste.",Moralim bozukken ne söylemeliyim?
7,ph_despond_00_1,"I'm going to say {TAG_1}{TAG_2}{TAG_3}
when I'm feeling down.{TAG_4}What do you think?","Quand je me sentirai triste, je dirai
« {TAG_1}{TAG_2}{TAG_3} ».{TAG_4}Qu'en pensez-vous ?","Ich werde „{TAG_1}{TAG_2}{TAG_3}“ sagen,
wenn ich deprimiert bin.{TAG_4}Was hältst du davon?","La frase che dirò quando sono giù
di morale è {TAG_1}{TAG_2}{TAG_3}.{TAG_4}Credi che dovrei cambiarla?","La muletilla que uso cuando estoy
triste es {TAG_1}{TAG_2}{TAG_3}.{TAG_4}¿Crees que debería cambiarla?",Moralim bozukken {TAG_1}{TAG_2}{TAG_3} diyeceğim.{TAG_4}Sence nasıl?
9,ph_worry_00,"What should I say when I am worrying
about something?","Pouvez-vous me donner quelque chose
à dire quand je me fais du souci ?","Was soll ich sagen, wenn mir etwas
Sorgen bereitet?","Insegnami una frase da dire quando
ho delle preoccupazioni.","Enséñame una muletilla para
cuando esté preocupad{TAG_1}.",Bir şey için endişelenirken ne söylemeliyim?
10,ph_worry_00_1,"I'm going to say {TAG_1}{TAG_2}{TAG_3}
when I'm worried.{TAG_4}What do you think?","Quand je me ferai du souci, je dirai
« {TAG_1}{TAG_2}{TAG_3} ».{TAG_4}Qu'en pensez-vous ?","Ich werde „{TAG_1}{TAG_2}{TAG_3}“ sagen,
wenn mir etwas Sorgen bereitet.{TAG_4}Was hältst du davon?","La frase che dirò quando ho delle
preoccupazioni è {TAG_1}{TAG_2}{TAG_3}.{TAG_4}Che ne pensi?","La muletilla que uso cuando estoy
preocupad{TAG_1} es {TAG_2}{TAG_3}{TAG_4}.{TAG_5}¿Crees que debería cambiarla?",Endişeliyken {TAG_1}{TAG_2}{TAG_3} diyeceğim.{TAG_4}Sence nasıl?
12,ph_common_00,"OK, thanks!",Très bien.,Alles klar!,Grazie!,¡Vale!,"Tamam, teşekkürler!"
13,ph_sel_00,Teach phrase{TAG_1}Not right now,D'accord{TAG_1}Plus tard,Phrase lernen{TAG_1}Nicht jetzt!,D'accordo{TAG_1}Non adesso,Enseñar{TAG_1}Ahora no,Sözü öğret{TAG_1}Şimdi değil
16,ph_sel_03,Let's change it!{TAG_1}Let's keep it!{TAG_2}Not right now,J'ai une autre idée{TAG_1}C'est très bien{TAG_2}Plus tard,Phrase ändern{TAG_1}Klingt gut.{TAG_2}Jetzt nicht!,Cambiamo frase{TAG_1}Va bene così{TAG_2}Ci penso dopo,Sí{TAG_1}No{TAG_2}Ahora no,Değiştirelim!{TAG_1}Böyle kalsın!{TAG_2}Şimdi değil
