"Label","TR","EUen","USen","EUfr","USfr","EUde","EUit","EUes","USes","JPja"
"Mini_Pyoro","<MSBT:0000:0003:010046E600FF>Pyoro   <MSBT:0000:0003:FF00000000FF>Efsane oyun geri dönüyor! Aç Pyoro'yu kontrol et ve meşhur upuzun dilini uzatarak gökten düşen fasulyeleri yakala.","<MSBT:0000:0003:010046E600FF>Pyoro   <MSBT:0000:0003:FF00000000FF>The legendary game returns! Control the starving Pyoro, and stretch out its infamously long tongue to catch beans falling from the sky.","<MSBT:0000:0003:010046E600FF>Pyoro   <MSBT:0000:0003:FF00000000FF>The legendary game returns! Control the starving Pyoro, and stretch out its infamously long tongue to catch beans falling from the sky.","<MSBT:0000:0003:010046E600FF>Pyoro<MSBT:0000:0003:FF00000000FF>　Le jeu légendaire est de retour ! Contrôle le pauvre Pyoro affamé et étire sa longue langue pour attraper les graines qui tombent du ciel.","<MSBT:0000:0003:010046E600FF>Pyoro　<MSBT:0000:0003:FF00000000FF>Le jeu légendaire est de retour! Contrôle le pauvre Pyoro affamé et étire sa longue langue pour attraper les graines qui tombent du ciel.","<MSBT:0000:0003:010046E600FF>PYORO   <MSBT:0000:0003:FF00000000FF>Das legendäre Spiel kehrt zurück! Steuere den hungrigen Pyoro und lass ihn mit seiner unfassbar langgestreckten Zunge vom Himmel fallende Bohnen sammeln.","<MSBT:0000:0003:010046E600FF>PYORO<MSBT:0000:0003:FF00000000FF>   Il ritorno di un gioco leggendario! Controlla l'affamato Pyoro e lancia la sua lunghissima lingua per catturare i fagioli che cadono dal cielo.","<MSBT:0000:0003:010046E600FF>PYORO <MSBT:0000:0003:FF00000000FF>¡Vuelve el juego legendario! Controla al famélico Pyoro y alarga la lengua para atrapar las judías que caen del cielo.","<MSBT:0000:0003:010046E600FF>PYORO <MSBT:0000:0003:FF00000000FF>¡Vuelve el juego legendario! Controla al hambriento Pyoro y alarga la lengua para atrapar las legumbres que caen del cielo.","<MSBT:0000:0003:010046E600FF>【PYORO（ピョロ）】　<MSBT:0000:0003:FF00000000FF>…あのでんせつの ヒットさくが ここに ふっかつ！　PYOROは おなかが ペコペコ。 じまんの ながーい ベロを のばして、そらから ふってくる マメを キャッチしよう。"
"Mini_SuperPyoro","<MSBT:0000:0003:010046E600FF>Super Pyoro   <MSBT:0000:0003:FF00000000FF>Artık Diamond City'nin en popüler oyununu sen de oynayabilirsin! Pyoro'nun hem yukarıdan hem aşağıdan gelen fasulyeleri kapmasına yardım et. Tam bir fasulye kapma çılgınlığı!","<MSBT:0000:0003:010046E600FF>Super Pyoro   <MSBT:0000:0003:FF00000000FF>Now you can play the hottest game in Diamond City, too! Help Pyoro grab beans from both above AND below. It's an all-you-can-bean frenzy!","<MSBT:0000:0003:010046E600FF>Super Pyoro   <MSBT:0000:0003:FF00000000FF>Now you can play the hottest game in Diamond City, too! Help Pyoro grab beans from both above AND below. It's an all-you-can-bean frenzy!","<MSBT:0000:0003:010046E600FF>Super Pyoro<MSBT:0000:0003:FF00000000FF>　Tu peux maintenant toi aussi jouer au jeu le plus chouette de Diamantville ! Utilise les deux écrans pour aider Pyoro à attraper des graines aussi bien au-dessus qu'en dessous de lui. C'est de la folie !","<MSBT:0000:0003:010046E600FF>Super Pyoro<MSBT:0000:0003:FF00000000FF>　Tu peux maintenant toi aussi jouer au jeu le plus chouette de Diamantville! Utilise les deux écrans pour aider Pyoro à attraper des graines aussi bien au-dessus qu'en dessous de lui. C'est de la folie!","<MSBT:0000:0003:010046E600FF>SUPER PYORO   <MSBT:0000:0003:FF00000000FF>Nun gibt's das Spiel aller Spiele auch in Diamant City! Verwende beide Bildschirme und lass Pyoro Bohnen von oben und von unten ergattern. Die Schlacht ums Büfett beginnt!","<MSBT:0000:0003:010046E600FF>SUPER PYORO　<MSBT:0000:0003:FF00000000FF>Adesso puoi divertirti con questo fantastico gioco anche a Città Diamante! Usa entrambi gli schermi per aiutare Pyoro a catturare fagioli sopra e sotto in un'unica grande abbuffata!","<MSBT:0000:0003:010046E600FF>SUPER PYORO <MSBT:0000:0003:FF00000000FF>¡Ahora tú también podrás disfrutar del juego de moda en Ciudad Diamante! Utiliza las dos pantallas para ayudar a Pyoro a atrapar judías arriba y abajo. ¡Menuda locura!","<MSBT:0000:0003:010046E600FF>SUPER PYORO <MSBT:0000:0003:FF00000000FF>¡Ahora tú también podrás disfrutar del juego de moda en Ciudad Diamante! ¡La diversión se extiende a dos pantallas! Atrapa las legumbres de arriba y abajo.","<MSBT:0000:0003:010046E600FF>【SUPER PYORO（スーパー ピョロ）】　<MSBT:0000:0003:FF00000000FF>…ダイヤモンドシティで だいヒットちゅうの ゲームが コレ！　こんどの PYOROは ２がめんだ！　うえから したから やってくる マメを たべまくろう。 こんなに たべて、いいのか～～～～！！？"
"Mini_Nekoroid","<MSBT:0000:0003:010046E600FF>Miyavtroid   <MSBT:0000:0003:FF00000000FF>Herkesin öve öve bitiremediği kedi aksiyon-nişancı oyunu burada! Sameow'u sırtüstü çevir ve lazer ışınını ateşleyerek düşmanları ortadan kaldır!","<MSBT:0000:0003:010046E600FF>Mewtroid   <MSBT:0000:0003:FF00000000FF>It's the cat-action-shooting game everyone is raving about! Roll Sameow onto her back, and fire up her laser beam to eliminate enemies!","<MSBT:0000:0003:010046E600FF>Mewtroid   <MSBT:0000:0003:FF00000000FF>It's the cat-action-shooting game everyone is raving about! Roll Sameow onto her back, and fire up her laser beam to eliminate enemies!","<MSBT:0000:0003:010046E600FF>Miaoutroid<MSBT:0000:0003:FF00000000FF>　C'est le jeu de tir en vue féline dont tout le monde parle ! Enchaîne les roulades et tire avec le rayon laser pour éliminer les ennemis !","<MSBT:0000:0003:010046E600FF>Miaoutroid<MSBT:0000:0003:FF00000000FF>　C'est le jeu de tir en vue féline dont tout le monde parle! Enchaîne les roulades et tire avec le rayon laser pour éliminer les ennemis!","<MSBT:0000:0003:010046E600FF>Miautroid   <MSBT:0000:0003:FF00000000FF>Nach diesem Actionspiel sind nicht nur Katzen wild! Rolle Samiaus auf den Rücken und mache mit dem Laser Feinden den Garaus!","<MSBT:0000:0003:010046E600FF>Mewtroid　<MSBT:0000:0003:FF00000000FF>Lo sparatutto felino di cui parlano tutti! Fai rotolare Samiaus e spara il suo laser per eliminare tutti i nemici!","<MSBT:0000:0003:010046E600FF>Miautroid <MSBT:0000:0003:FF00000000FF>¡Es el juego de acción felina del que todo el mundo habla! Haz que Gátimus se tumbe panza arriba y dispara el láser para acabar con los enemigos.","<MSBT:0000:0003:010046E600FF>Miautroid <MSBT:0000:0003:FF00000000FF>¡Es el juego de acción felina del que todo el mundo habla! Haz que Gátimus se tumbe panza arriba y dispare el láser para acabar con los enemigos.","<MSBT:0000:0003:010046E600FF>【ネコロイド】　<MSBT:0000:0003:FF00000000FF>…これが うわさの ネコアクションシューティング！　しゅじんこう ニャムスを ゴロゴロニャーンと ころがして、シャーっと ビームを うちまくり、てきを せんめつせよ！"
"Mini_Nekoroid2","<MSBT:0000:0003:010046E600FF>Miyavtroid 2: Sameow'un Dönüşü   <MSBT:0000:0003:FF00000000FF>En sevdiğin kedi aksiyon-nişancı oyununun devamı geldi! Miyavtroid tarafından ele geçirilen Sameow, şimdiye dek karşılaştığından daha tehlikeli düşmanlarla yüzleşmek zorunda. Yerçekimini kontrol etmek için sistemi eğ ve lazer ışınını ateşle!","<MSBT:0000:0003:010046E600FF>Mewtroid 2: Return of Sameow   <MSBT:0000:0003:FF00000000FF>Your favorite cat-action-shooting game got a sequel! Captured by Mewtroid, Sameow must take on more dangerous enemies than she's ever faced before. Tilt your system to control gravity, and fire up that laser beam!","<MSBT:0000:0003:010046E600FF>Mewtroid 2: Return of Sameow   <MSBT:0000:0003:FF00000000FF>Your favorite cat-action-shooting game got a sequel! Captured by Mewtroid, Sameow must take on more dangerous enemies than she's ever faced before. Tilt your system to control gravity, and fire up that laser beam!","<MSBT:0000:0003:010046E600FF>Miaoutroid 2 - Chamus returns<MSBT:0000:0003:FF00000000FF>　Voilà la suite de ton jeu de tir en vue féline préféré ! Capturée par les miaoutroïdes, Chamus doit faire face à des ennemis encore plus dangereux que ceux qu'elle a affrontés jusqu'ici. Penche la console pour contrôler la gravité, puis tire à coups de rayons laser pour semer la destruction !","<MSBT:0000:0003:010046E600FF>Miaoutroid 2 - Chamus returns<MSBT:0000:0003:FF00000000FF>　Voilà la suite de ton jeu de tir en vue féline préféré! Capturée par les miaoutroïdes, Chamus doit faire face à des ennemis encore plus dangereux que ceux qu'elle a affrontés jusqu'ici. Penche la console pour contrôler la gravité, puis tire à coups de rayons laser pour semer la destruction!","<MSBT:0000:0003:010046E600FF>Miautroid 2   <MSBT:0000:0003:FF00000000FF>Die Fortsetzung des beliebten Katzen-Action-Klassikers! In Gefangenschaft der Miautroids muss sich Samiaus gefährlicheren Feinden als jemals zuvor stellen. Neige dein System und steuere die Schwerkraft, und feuere dann einen Laser voller Zerstörung ab!","<MSBT:0000:0003:010046E600FF>Mewtroid 2: Samiaus Returns　<MSBT:0000:0003:FF00000000FF>Il celebre sparatutto felino ha un seguito! Catturata dai Mewtroid, Samiaus dovrà affrontare nemici più pericolosi che mai. Inclina la console per controllare la gravità e poi spara il laser per distruggere tutto!","<MSBT:0000:0003:010046E600FF>Miautroid 2: El retorno de Gátimus <MSBT:0000:0003:FF00000000FF>¡La secuela de tu juego de acción felina favorito! Gátimus deberá enfrentarse a multitud de feroces enemigos para librarse de las zarpas de Miautroid. ¡Inclina la consola para controlar la gravedad y luego dispara el láser para acabar con todo!","<MSBT:0000:0003:010046E600FF>Miautroid 2: El retorno de Gátimus <MSBT:0000:0003:FF00000000FF>¡La secuela de tu juego de acción felina favorito! Gátimus deberá enfrentarse a una multitud de feroces enemigos para librarse de las zarpas de Miautroid. ¡Inclina la consola para controlar la gravedad y luego dispara el láser para acabar con todo!","<MSBT:0000:0003:010046E600FF>【ネコロイド２ ニャムスリターンズ】　<MSBT:0000:0003:FF00000000FF>…ネコアクションシューティング だい２だん！　ネコロイドに つかまってしまった ニャムスに テキが せまりくる…。 ステージを かたむけて じゅうりょくの ほうこうをかえ、シャーッと ビームを うちまくり、てきを せんめつせよ！"
"Mini_PatTournament","<MSBT:0000:0003:010046E600FF>Micro Golf Open <MSBT:0000:0003:0000FFFF00FF>(2 oyunculu savaş modu mevcut)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>Bildiğin ve sevdiğin mini golf macerası, beş deliğe yükseltildi! Kazanmak için hepsini mümkün olduğunca az vuruşla bitir. Daha rekabetçi bir hava için arkadaşlarına meydan oku!","<MSBT:0000:0003:010046E600FF>Micro Golf Open <MSBT:0000:0003:0000FFFF00FF>(2-player battle mode available)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>The mini golf adventure you know and love has been upgraded to five holes! Clear them with as few shots as possible to win. Challenge your buddies for a more competitive twist!","<MSBT:0000:0003:010046E600FF>Micro Golf Open <MSBT:0000:0003:0000FFFF00FF>(2-player battle mode available)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>The mini golf adventure you know and love has been upgraded to five holes! Clear them with as few shots as possible to win. Challenge your buddies for a more competitive twist!","<MSBT:0000:0003:010046E600FF>Open de méga mini-golf<MSBT:0000:0003:FF00000000FF> <MSBT:0000:0003:0100FFFF00FF>(mode duel pour 2 joueurs disponible)<MSBT:0000:0003:FF00000000FF>　Ton parcours de méga mini-golf préféré a été étendu à cinq trous ! Envoie la balle dans chacun d'eux avec le moins de coups possible pour gagner. Et tu peux même défier un ami pour rajouter un zeste de compétition !","<MSBT:0000:0003:010046E600FF>Open de méga mini-golf<MSBT:0000:0003:FF00000000FF> <MSBT:0000:0003:0100FFFF00FF>(mode duel pour 2 joueurs disponible)<MSBT:0000:0003:FF00000000FF>　Ton parcours de méga mini-golf préféré a été étendu à cinq trous! Envoie la balle dans chacun d'eux avec le moins de coups possible pour gagner. Et tu peux même défier un ami pour rajouter un zeste de compétition!","<MSBT:0000:0003:010046E600FF>Micro Golf Open <MSBT:0000:0003:0000FFFF00FF>(Zweispielermodus verfügbar)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>Das Golfabenteuer hat ein Fünf-Löcher-Upgrade bekommen! Loche mit so wenig Schlägen wie möglich ein. Du kannst auch deine Freunde zum Duell herausfordern!","<MSBT:0000:0003:010046E600FF>Micro Golf Open <MSBT:0000:0003:0000FFFF00FF>(con modalità battaglia per 2 giocatori)<MSBT:0000:0003:000046E600FF>　<MSBT:0000:0003:FF00000000FF>Il gioco di golf tutto basato sul putter adesso conta ben cinque buche! Completale tutte con meno tiri possibile per vincere. Sfida i tuoi amici per aggiungere un tocco di competizione!","<MSBT:0000:0003:010046E600FF>Open de microgolf <MSBT:0000:0003:0000FFFF00FF>(Tiene modo de 2 jugadores) <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>¡La versión mejorada del popular juego de microgolf cuenta con cinco hoyos! Complétalos todos en el menor número de golpes posibles para ganar. ¡También puedes desafiar a tus amigos!","<MSBT:0000:0003:010046E600FF>Open de microgolf <MSBT:0000:0003:0000FFFF00FF>(Tiene modo de 2 jugadores) <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>¡La versión mejorada del popular juego de microgolf cuenta con cinco hoyos! Complétalos todos en el menor número de golpes posibles para ganar. ¡También puedes desafiar a tus amigos!","<MSBT:0000:0003:010046E600FF>【パットゴルフ オープン】<MSBT:0000:0003:0000FFFF00FF>（ふたりで たいせん かのう）<MSBT:0000:0003:000046E600FF>　 <MSBT:0000:0003:FF00000000FF>…ぜん５ホールの ほんかく パットゴルフだ！　なるべくすくない だすうで クリアしよう。 ともだちと あそんでも たのしいよ。"
"Mini_PatEndless","<MSBT:0000:0003:010046E600FF>Micro Golf Tour   <MSBT:0000:0003:FF00000000FF>En iyi golfçünün hayatta kalma mücadelesi! Verilen vuruş sayısıyla kaç deliği tamamlayabilirsin?","<MSBT:0000:0003:010046E600FF>Micro Golf Tour   <MSBT:0000:0003:FF00000000FF>It's the survival of the fittest...putter! How many holes can you clear in the number of allocated shots?","<MSBT:0000:0003:010046E600FF>Micro Golf Tour   <MSBT:0000:0003:FF00000000FF>It's the survival of the fittest...putter! How many holes can you clear in the number of allocated shots?","<MSBT:0000:0003:010046E600FF>Circuit de méga mini-golf<MSBT:0000:0003:FF00000000FF>　Qui veut aller loin ménage ses clubs ! Combien de trous réussiras-tu à terminer avec le nombre de coups qui t'es accordé ?","<MSBT:0000:0003:010046E600FF>Circuit de méga mini-golf<MSBT:0000:0003:FF00000000FF>　Qui veut aller loin ménage ses bâtons! Combien de trous réussiras-tu à terminer avec le nombre de coups qui t'est accordé?","<MSBT:0000:0003:010046E600FF>Micro Golf Tour   <MSBT:0000:0003:FF00000000FF>Möge der beste Eisenexperte siegen! Wie viele Löcher schaffst du mit den vorgegebenen Schlägen?","<MSBT:0000:0003:010046E600FF>Micro Golf Tour　<MSBT:0000:0003:FF00000000FF>Solo i migliori ce la faranno! Quante buche riesci a completare col numero di tiri prestabilito?","<MSBT:0000:0003:010046E600FF>Tour de microgolf <MSBT:0000:0003:FF00000000FF>¡Solo los más avezados golfistas se atreven con este juego! ¿Cuántos hoyos puedes completar en el número de golpes permitidos?","<MSBT:0000:0003:010046E600FF>Tour de microgolf <MSBT:0000:0003:FF00000000FF>¡Solo los más avezados golfistas se atreven con este juego! ¿Cuántos hoyos puedes completar en el número de golpes permitidos?","<MSBT:0000:0003:010046E600FF>【パットゴルフ ツアー】　<MSBT:0000:0003:FF00000000FF>…パットゴルフの サバイバルツアーだ！　きめられた だすうで いくつのホールを クリアできるかな？"
"Mini_Bowling","<MSBT:0000:0003:010046E600FF>Profesyonel Bowling <MSBT:0000:0003:0000FFFF00FF>(2 kişilik karşılaşma modu var)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>Bu bowling oyunu, 10 frame'in tamamıyla tam anlamıyla işin gerçeği! Arkadaşınla yuvarlanmalı bir kapışmaya gir ya da tek başına oynayıp kendi yüksek puanını geç.","<MSBT:0000:0003:010046E600FF>Pro Bowl <MSBT:0000:0003:0000FFFF00FF>(2-player battle mode available)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>This bowling game is the real deal with all 10 frames! Join your friend for a rolling showdown, or play solo and beat your own high score!","<MSBT:0000:0003:010046E600FF>Pro Bowl <MSBT:0000:0003:0000FFFF00FF>(2-player battle mode available)   <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>This bowling game is the real deal with all 10 frames! Join your friend for a rolling showdown, or play solo and beat your own high score!","<MSBT:0000:0003:010046E600FF>Bowling<MSBT:0000:0003:FF00000000FF> <MSBT:0000:0003:0100FFFF00FF>(mode duel pour 2 joueurs disponible)<MSBT:0000:0003:FF00000000FF>　Ce jeu te permet de jouer au bowling comme en vrai, en 10 carreaux ! Invite un ami pour disputer une partie l'un contre l'autre, ou joue en solo pour tenter de battre ton propre record !","<MSBT:0000:0003:010046E600FF>Pro Bowl<MSBT:0000:0003:FF00000000FF> <MSBT:0000:0003:0100FFFF00FF>(mode duel pour 2 joueurs disponible)<MSBT:0000:0003:FF00000000FF>　Ce jeu te permet de jouer aux quilles comme en vrai, en 10 carreaux! Invite un ami pour disputer une partie l'un contre l'autre, ou joue en solo pour tenter de battre ton propre record!","<MSBT:0000:0003:010046E600FF>Pro Bowling <MSBT:0000:0003:FF00000000FF><MSBT:0000:0003:0100FFFF00FF>(Zweispielermodus verfügbar)   <MSBT:0000:0003:FF00000000FF>Ein wahres Bowlingerlebnis in allen zehn Frames! Duelliere dich mit einem Freund in einem ultimativen Showdown oder brich allein deine eigenen Rekorde!","<MSBT:0000:0003:010046E600FF>Pro Bowling <MSBT:0000:0003:0000FFFF00FF>(con modalità battaglia per 2 giocatori)<MSBT:0000:0003:000046E600FF>　<MSBT:0000:0003:FF00000000FF>Questo è un vero gioco di bowling con ben 10 frame! Gioca in solitaria per battere il tuo record personale, oppure sfida un amico per un duello all'ultimo strike!","<MSBT:0000:0003:010046E600FF>Bolos <MSBT:0000:0003:0000FFFF00FF>(Tiene modo de 2 jugadores) <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>¡Puedes realizar hasta 10 tiradas! Pídele a un amigo que se una para echar una partida o disfruta por tu cuenta e intenta batir tu propio récord.","<MSBT:0000:0003:010046E600FF>Bolos <MSBT:0000:0003:0000FFFF00FF>(Tiene modo de 2 jugadores) <MSBT:0000:0003:000046E600FF><MSBT:0000:0003:FF00000000FF>¡Puedes realizar hasta 10 tiradas! Pídele a un amigo que se una para echar una partida o disfruta por tu cuenta e intenta batir tu propio récord.","<MSBT:0000:0003:010046E600FF>【ボウリング】<MSBT:0000:0003:0000FFFF00FF>（ふたりで たいせん かのう）<MSBT:0000:0003:000046E600FF>　<MSBT:0000:0003:FF00000000FF>…１０フレームの ほんかく ボウリングゲームだ！　ともだちと きがるに ボウリングしよう。 ひとりで じっくり ハイスコアを ねらっても たのしいよ。"
"Mini_Penmanship","<MSBT:0000:0003:010046E600FF>İmza!   <MSBT:0000:0003:FF00000000FF>Sen bir yıldızsın ve herkes senden imza istiyor. Kayırmacılık yapma zamanı değil bu. Hayranlarını mutlu etmek için aynı imzayı atmayı sürdür... sana ne imzalatırlarsa imzalatsınlar.","<MSBT:0000:0003:010046E600FF>Autograph!   <MSBT:0000:0003:FF00000000FF>You're a star, and everyone wants your autograph. This isn't the time to play favorites. Keep signing the same autograph to make your fans happy...no matter what they make you sign.","<MSBT:0000:0003:010046E600FF>Autograph!   <MSBT:0000:0003:FF00000000FF>You're a star, and everyone wants your autograph. This isn't the time to play favorites. Keep signing the same autograph to make your fans happy...no matter what they make you sign.","<MSBT:0000:0003:010046E600FF>Dédicaces<MSBT:0000:0003:FF00000000FF>　Voilà une session de dédicaces pas comme les autres ! Tu es une star et tout le monde veut ton autographe. Pas de traitements de faveur : essaie de reproduire toujours le même autographe pour satisfaire tes fans... peu importe ce qu'ils te feront signer !","<MSBT:0000:0003:010046E600FF>Dédicaces<MSBT:0000:0003:FF00000000FF>　Voilà une session de dédicaces pas comme les autres! Tu es une star et tout le monde veut ton autographe. Pas de traitements de faveur : essaie de reproduire toujours le même autographe pour satisfaire tes fans... peu importe ce qu'ils te feront signer!","<MSBT:0000:0003:010046E600FF>Autogramm!   <MSBT:0000:0003:FF00000000FF>Dass dieses Spiel einzigartig ist, kann man unterschreiben! Du bist der Star und jeder will ein Autogramm. Aber nicht wählerisch sein: Immer dieselbe Unterschrift... egal, worauf.","<MSBT:0000:0003:010046E600FF>Un autografo!　<MSBT:0000:0003:FF00000000FF>Un gioco di autografi unico nel suo genere! Tu sei una star e i tuoi fan vogliono un autografo. Non puoi fare favoritismi: devi continuare a fare la stessa firma per rendere tutti felici... a prescindere da quello che vogliono farti firmare.","<MSBT:0000:0003:010046E600FF>¡Un autógrafo! <MSBT:0000:0003:FF00000000FF>En este juego eres una estrella y todo el mundo quiere que le firmes algo. Haz siempre la misma firma para que tus fans estén contentos, aunque a veces tendrás que firmar en cosas un poco raras...","<MSBT:0000:0003:010046E600FF>¡Un autógrafo! <MSBT:0000:0003:FF00000000FF>En este juego eres una estrella y todo el mundo quiere que le firmes algo. Haz siempre la misma firma para que tus fans estén contentos, aunque a veces tendrás que firmar en cosas un poco raras...","<MSBT:0000:0003:010046E600FF>【サインかい】　<MSBT:0000:0003:FF00000000FF>…しんかんかく サインゲーム とうじょう！　にんきものの あなたの サインを みんなが ほしがってるよ。 えこひいきせずに おなじサインを かいてあげてね。 たまに かわったモノに かかなきゃ いけないことも…。"
"Mini_Manhole","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole   <MSBT:0000:0003:FF00000000FF>Klasik Game & Watch oyunu Manhole burada birebir yeniden sunuluyor! Böyle klasikler hem çok basit hem de inanılmaz derecede bağımlılık yapıcıdır!","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole   <MSBT:0000:0003:FF00000000FF>Manhole, the classic Game & Watch title, perfectly reproduced! Classics like this are so simple, yet so addictive!","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole   <MSBT:0000:0003:FF00000000FF>Manhole, the classic Game & Watch title, perfectly reproduced! Classics like this are so simple, yet so addictive!","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole<MSBT:0000:0003:FF00000000FF>　Ce jeu reproduit à la perfection Manhole, un classique de la série Game & Watch ! Le principe est tout simple, mais le jeu est malgré tout terriblement addictif !","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole<MSBT:0000:0003:FF00000000FF>　Ce jeu reproduit à la perfection Manhole, un classique de la série Game & Watch! Le principe est tout simple, mais le jeu est malgré tout terriblement addictif!","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole   <MSBT:0000:0003:FF00000000FF>Ein perfektes Remake von Manhole, dem Game & Watch-Titel! So sind Klassiker: einfach, aber mit hoher Suchtgefahr!","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole　<MSBT:0000:0003:FF00000000FF>Una riproduzione perfetta di Manhole, il classico titolo Game & Watch! I giochi come questo sono tanto semplici quanto coinvolgenti!","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole <MSBT:0000:0003:FF00000000FF>¡Manhole es uno de los juegos clásicos de Game & Watch, reproducido aquí con todo detalle! A pesar de su simplicidad, engancha un montón.","<MSBT:0000:0003:010046E600FF>Game & Watch: Manhole <MSBT:0000:0003:FF00000000FF>¡Manhole es uno de los juegos clásicos de Game & Watch, reproducido aquí con todo detalle! A pesar de su simplicidad, engancha un montón.","<MSBT:0000:0003:010046E600FF>【ゲーム＆ウオッチ マンホール】　<MSBT:0000:0003:FF00000000FF>…ゲーム＆ウオッチの めいさく『マンホール』を かんぜんさいげん！　むかしの ゲームって、シンプルだけど ついつい ハマっちゃうよね。"
"Mini_Ashley","<MSBT:0000:0003:010046E600FF>Kabak Paniği<MSBT:0000:0003:FF00000000FF>   Bu oyunda herkesin sevdiği, duygularını pek belli etmeyen çırak cadı <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF> yer alıyor! Onun büyü gücünü kullanarak tarlanı mandrake saldırısından koru. Bir kabağı ezersen seni... büyülü bir şey bekliyor olabilir.","<MSBT:0000:0003:010046E600FF>Pumpkin Panic<MSBT:0000:0003:FF00000000FF>   This game features everyone's favorite nonemotive witch-in-training: <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>! Use the power of her magic to protect the patch from the mandrake's attack. Crush a pumpkin, and you could be in for something...magical.","<MSBT:0000:0003:010046E600FF>Pumpkin Panic<MSBT:0000:0003:FF00000000FF>   This game features everyone's favorite nonemotive witch-in-training: <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>! Use the power of her magic to protect the patch from the mandrake's attack. Crush a pumpkin, and you could be in for something...magical.","<MSBT:0000:0003:010046E600FF>Citrouilles en folie<MSBT:0000:0003:FF00000000FF>　Ce jeu fait intervenir l'apprentie sorcière préférée de tous les joueurs, <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>, toujours aussi impassible ! Utilise ses pouvoirs magiques pour protéger le potager des attaques de la mandragore. Si tu écrases une citrouille, tu auras peut-être une agréable surprise...","<MSBT:0000:0003:010046E600FF>Citrouilles en folie<MSBT:0000:0003:FF00000000FF>　Ce jeu fait intervenir l'apprentie sorcière préférée de tous les joueurs, <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>, toujours aussi impassible! Utilise ses pouvoirs magiques pour protéger le potager des attaques de la mandragore. Si tu écrases une citrouille, tu auras peut-être une agréable surprise...","<MSBT:0000:0003:010046E600FF>Kürbis-Chaos<MSBT:0000:0003:FF00000000FF>   Das Spiel mit der allseits beliebten gefühlsdezenten Hexen-Azubine <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>! Beschütze mit ihrer Magie das Feld vor dem Angriff der Alraunwurzel. Zerquetschst du einen Kürbis, wartet vielleicht eine Überraschung auf dich...","<MSBT:0000:0003:010046E600FF>Zuccamatta　<MSBT:0000:0003:FF00000000FF>La protagonista di questo gioco è la nostra streghetta antipatica preferita: <MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>! Usa i suoi incantesimi per proteggere l'orto dagli attacchi delle mandragore. E se rompi una zucca potresti avere una bella sorpresa!","<MSBT:0000:0003:010046E600FF>Caos calabacero <MSBT:0000:0003:FF00000000FF>La protagonista de este juego es la aprendiz de bruja favorita de todos: ¡<MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>! Utiliza su magia para proteger el huerto de los ataques de la mandrágora. Destroza una calabaza, y puede que te lleves una agradable sorpresa...","<MSBT:0000:0003:010046E600FF>Caos calabacero <MSBT:0000:0003:FF00000000FF>La protagonista de este juego es la aprendiz de bruja favorita de todos: ¡<MSBT:0000:0003:0100FF64D2FF>Ashley<MSBT:0000:0003:FF00000000FF>! Utiliza su magia para proteger el huerto de los ataques de la mandrágora. Destroza una calabaza, y puede que te lleves una agradable sorpresa...","<MSBT:0000:0003:010046E600FF>【アシュリーのパンプキンパニック】<MSBT:0000:0003:FF00000000FF>　…<MSBT:0000:0003:0100FF64D2FF>アシュリー<MSBT:0000:0003:FF00000000FF>が しゅじんこうの アクションゲームの とうじょうだ！　いまこそ <MSBT:0000:0003:0100FF64D2FF>アシュリー<MSBT:0000:0003:FF00000000FF>の まほうの ちからを みせるとき。 おそいかかる マンドラゴラから はたけをまもろう。 カボチャをこわすと いいことがあるかも？"
