index,label,English,French,German,Italian,Spanish,Turkish
0,Function_common_00,You're going to love this!,Vous allez adorer !,Dieses Outfit wirst du lieben!,"Ti piacerà, vedrai!",¡Te va a encantar!,Buna bayılacaksın!
1,Function_common_01,I should be done in no time.,J'ai bientôt fini.,Ich bin sofort fertig!,Tra poco avrò finito.,Lo tengo listo en un momento.,Hemen bitiririm.
2,Function_common_02,I can make anything on this!,"Je peux fabriquer n'importe quel type
de vêtement !","Mit dieser Maschine könnte ich
dir wirklich alles nähen!",Posso creare qualsiasi capo d'abbigliamento!,"¡Puedo confeccionar cualquier prenda
con esta máquina!",Bununla her şeyi yapabilirim!
3,Function_formal_00,"You're going to make a strong
impression in this.","Vous allez sûrement faire bonne impression,
avec ça.",Hierin wirst du fantastisch aussehen!,"Farai faville con questo capo
d'abbigliamento!","Con esta ropa causarás muy buena
impresión.",Bununla çok güçlü bir izlenim bırakacaksın.
4,Function_formal_01,"This is going to look great for any
occasion!",Ce vêtement conviendra à toutes les situations.,"Das wird ein perfektes Outfit
für alle Gelegenheiten!",Ti starà d'incanto in ogni occasione!,"¡Te lo podrás poner en cualquier
ocasión!",Her ortamda harika görünecek!
5,Function_formal_02,This is as formal as it gets.,On ne peut pas faire plus habillé que ça.,Formeller als das hier geht es nicht!,"È il capo d'abbigliamento formale
per antonomasia.","La ropa que te estoy haciendo es
de vestir.",Bundan daha resmîsi olmaz.
6,Function_casual_00,"Let's go for something casual that you can
lounge about in.","Créons une tenue décontractée à porter
à la maison...","Ich mach dir was ganz Lockeres,
in dem du gut entspannen kannst.",Creerò qualcosa di casual.,Te voy a confeccionar algo informal.,"Rahat rahat yayılabileceğin
gündelik bir şey yapalım."
7,Function_casual_01,"This is gonna be something you can
wear any time, day or night, in or out!","On peut porter cette tenue n'importe quand,
le jour comme la nuit, dehors comme dedans.","Das wird was, das du jeden Tag
tragen kannst, zu jedem Anlass!","Sarà qualcosa che potrai indossare a qualsiasi
ora del giorno e della notte, dentro o fuori casa!","Te voy a hacer algo que puedas llevar
en cualquier momento.","Gece gündüz, içeride dışarıda her
zaman giyebileceğin bir şey olacak!"
8,Function_casual_02,"This is going to be perfect for sitting around
the house or going out in.","Cette tenue est parfaite aussi bien pour porter
chez soi que pour sortir.","Das wird das perfekte Outfit zum
Entspannen... und zum Ausgehen!","Sarà un capo perfetto da indossare
a casa o anche quando esci.","Voy a prepararte algo para ponerte en casa,
pero también para salir.","Evde otururken de dışarı
çıkarken de mükemmel olacak."
9,Function_work_00,"You're going to close deals and make
a fortune wearing this.","J'espère que ces vêtements vous aideront
à faire bonne impression au travail.","Hiermit wirst du im Büro schwer Eindruck
auf Kollegen und auf Kunden machen!","Con questo capo d'abbigliamento
farai ottimi affari!","Con esta ropa la gente del trabajo tendrá
buena impresión de ti.","Bunu giyince anlaşmaları
kapatıp servet yapacaksın."
10,Function_work_01,"Buy, buy! Sell, sell! This is going to make you
look like a top executive!","Grâce à ces vêtements, les gens penseront
que vous êtes haut placé{TAG_1} !","Hiermit wirst du aussehen
wie {TAG_1}.","Un capo d'abbigliamento per manager d'alto
livello! Compra! Vendi! Vendi! Compra!","Con esta ropa la gente pensará que
en el trabajo mandas tú.","Al, al! Sat, sat! Bunu giyince üst
düzey yönetici gibi görüneceksin!"
11,Function_work_02,"This is going to make you feel like the
leader of an international corporation!","Ces vêtements vous donneront l'impression
d'être un grand chef d'entreprise !","Hiermit wirst du aussehen wie
ein hohes Tier im Unternehmen.","Un capo d'abbigliamento perfetto per
gestire una multinazionale di successo!","Si te pones esto, sentirás que la empresa
te pertenece.","Kendini uluslararası bir şirketin
başındaymış gibi hissedeceksin!"
12,Function_sports_00,This is great for active wear.,Ça sera parfait pour faire du sport.,"Das wird ein tolles Sport-
und Freizeitoutfit!","Questo capo d'abbigliamento è ottimo per
chi fa attività sportiva.",Esta ropa es perfecta para hacer deporte.,Hareketli günler için harika olacak.
13,Function_sports_01,"This is going to feel great and stop you
from getting all sweaty.","Vous ne trouverez pas mieux pour bouger
de manière confortable.","In diesem Outfit wirst du dich toll fühlen.
Und es ist ideal für Sport aller Art!","Sarà un capo d'abbigliamento comodo
e fresco. Finalmente smetterai di sudare!","No hay nada más cómodo que esto
para practicar deporte.","Çok rahat olacak, üstelik ter
içinde kalmanı da önleyecek."
14,Function_sports_02,This is going to feel super light and stretchy!,"Ces vêtements vont être légers
et très souples !","Das wird ein leichtes Outfit, in
dem du dich gut bewegen kannst.","Sarà un capo d'abbigliamento ultra leggero
ed elastico!",¡Esta ropa es ligera y puede estirarse mucho!,İnanılmaz hafif ve esnek olacak!
15,Function_skirt_00,The cut of this is going to be so now!,Je vais opter pour une coupe moderne.,"Ich hab mich an den aktuellsten
Schnittmustern orientiert.","Il taglio di questa gonna è proprio
al passo coi tempi!",Este corte es muy moderno.,Kesimi tam günümüz modası olacak!
16,Function_skirt_01,"The length of this is going to be just about...
perfect!",La longueur va être parfaite !,"Die Länge von diesem Outfit
wird ganz einfach... perfekt!",La lunghezza sarà proprio quella giusta!,Tiene la largura ideal.,Boyu tam... kararında olacak!
