index,label,English,French,German,Italian,Spanish,Turkish
1,hd_hibiscus,hibiscus flower hairclips,,,,,ebegümeci çiçekli saç tokası
3,hd_hat,cheeno bucket hats,,,cappelli di cino,,kanvas balıkçı şapkası
7,hd_cat_plain,,,,,"orejas de gato, 1",düz kedi kulakları
13,hd_headband,,,,,anté enas,anten
14,hd_hannya_omen,,masque effrayants,,,,korkunç maske
34,hd_bandanna_towel,towel bandannahs,,,,,havlu bandana
37,hd_lace_headband,,serre-tête en dentelle,,,,dantelli başlık
40,hd_bandanna,bandannahs,,,,,bandana
44,hd_thick_border,,bonnets à grosses rayures,,,,kalın çizgili yün bere
52,hd_paper_crown,,couronne en papier,,,,kâğıt taç
54,hd_ochimusya,,perruques de roninn,,,,ronin peruğu
56,hd_ooicho,,perruques de soumotori,,,,sumo peruğu
58,hd_star_ornament,star hairclips,,,,,yıldızlı saç tokası
59,hd_heart_ornament,heart hairclips,,,,,kalpli saç tokası
60,hd_flower_ornament,flower hairclips,,,,,çiçekli saç tokası
61,hd_apple_ornament,apple hairclips,,,,,elmalı saç tokası
62,hd_mushroom_ornament,mushroom hairclips,,,,,mantarlı saç tokası
63,hd_rabit_ornament,rabbit hairclips,,,,,tavşanlı saç tokası
64,hd_bear_ornament,bear hairclips,,,,,ayıcıklı saç tokası
65,hd_triangle_ornament,triangle hairclips,,,,,üçgen saç tokası
66,hd_orbal_ornament,leather hairclips,barrettes ronde en cuir,,,,deri saç tokası
67,hd_ponpon,pom-pom hairclips,,,,,ponponlu saç tokası
68,hd_jewel_ornament,jewel hairclips,barrette en strass,,,,taşlı saç tokası
69,hd_skull_ornament,skull hairclips,,,,,kafataslı saç tokası
83,hd_logo_cap,,,,,gorras conn logo,logolu beyzbol şapkası
85,hd_leather_cap,,casquette en cuir,,,,deri beyzbol şapkası
86,hd_hunting,,casquette en tweed,,,,avcı şapkası
89,hd_beret,,béret unis,,,,bere
93,hd_denim_casquette,,casquette en jeans,,,,kot şapka
95,hd_teami_straw,,chapeaux de paille tressés,,,,örgü hasır şapka
104,hd_sunflower_ornament,sunflower hairclips,,,,,ayçiçekli saç tokası
105,hd_rose_ornament,rose hairclips,,,,,güllü saç tokası
108,hd_brim_knit,,casquette en laine,,,,siperli yün bere
117,hd_tare_dog,,oreilles de chien tombantes,,,"orejas de perro, 1",sarkık köpek kulakları
118,hd_pin_dog,,oreilles de chien dressées,,,"orejas de perro, 3",sivri köpek kulakları
120,hd_mohikan,,perruques crête de punk,,,,mohawk peruğu
121,hd_helmet,,casque antichocs,,,,yarış kaskı
131,hd_propeller,prahpellah hats,,,,,pervaneli şapka
132,hd_cloche,closhis,,,,,çan şapka
142,hd_star_sunglasses,,lunette en étoiles,,,,yıldız gözlük
157,hd_tights,,bonnet en latex,,,,tayt kostümü başlığı
161,hd_heavymetal,,,,,pelucas glamrok,glam rock peruğu
163,hd_shell,shell hairclips,,,,,deniz kabuklu saç tokası
170,hd_dog,,oreilles de chien normales,,,"orejas de perro, 2",köpek kulakları
172,hd_top,,coiffure en palmier,,,,tepe topuzu
176,hd_riboon_headband,,,,,diademas conn lazo,fiyonklu saç bandı
177,hd_silk_bandanna,silk bandannahs,foulard en soie,,,,ipek bandana
186,hd_cat_spot,,,,,"orejas de gato, 2",tekir kedi kulakları
187,hd_cat_socks,,,,,"orejas de gato, 3",beyaz patili kedi kulakları
189,hd_cat,,,,,"orejas de gato, 4",çizgili kedi kulakları
191,hd_oni_2,,paires de cornes de démon,,,,iblis boynuzları
192,hd_traveler_great,,lunettes de super-voyageur,,,,süper kâşif gözlüğü
195,hd_question,,masque interrogatifs,,,,soru işareti maskesi
197,hd_rabit_ribbon,,nœud oreilles de lapin,,,,tavşan kulaklı fiyonk
234,hd_football_helmet,,casques de football américain,,,,Amerikan futbolu kaskı
239,hd_uncle_sam,,,,cappelli da Zio Sèm,,Sam Amca şapkası
240,hd_flapper_headdress,,bandeau années folles,,,,1920’ler saç bandı
246,hd_hot_dog,,,,copricapi hoddòg,,sosisli sandviç şapkası
